,evals,X,fX
11,11,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0.
 1. 1. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1.]",[-15.46819142]
12,12,"[0.8082798  0.97326579 0.8957897  1.         0.35970032 0.82314569
 0.88531593 0.17486897 0.27145038 0.93685109 0.89347262 1.
 1.         0.79995982 1.         0.         0.18497163 0.31930279
 0.18871487 0.98518547 0.         0.12381043 0.19496154 0.82547117
 0.80621724 0.07662621 0.         0.71463644 0.78303218 0.84589179
 1.         0.07843783 0.95611051 0.27022595 0.77006276 0.20722735
 0.         1.         1.         0.310705   0.96953759 0.06036143
 0.38047657 1.         0.         0.19895171 0.84697535 0.
 0.0548329  0.29407764 0.14950269 0.88233593 0.62686604 0.
 0.02457066 0.07043147 0.8911992  0.         0.79789678 0.00323721]",[-23.177118]
13,13,"[0.80828188 0.973273   0.89579095 1.         0.35969921 0.82314935
 0.88532452 0.17486711 0.27144824 0.93686311 0.89347696 1.
 1.         0.79996569 1.         0.         0.18496382 0.3193046
 0.1887233  0.98517944 0.         0.12380934 0.194952   0.82547555
 0.80621763 0.07662624 0.         0.71463398 0.78303662 0.84589852
 1.         0.0784422  0.95611213 0.2702299  0.77005799 0.20722942
 0.         1.         1.         0.31070333 0.96953647 0.06036473
 0.38047923 1.         0.         0.19895931 0.84696853 0.
 0.0548404  0.29408685 0.14950984 0.8823335  0.62686296 0.
 0.02457627 0.07041518 0.89120881 0.         0.79789669 0.00324467]",[-23.16108421]
14,14,"[0.30710993 0.94192506 0.81342523 1.         0.99164713 0.71214098
 0.32037093 0.32599103 0.90336761 0.42337175 0.32972157 0.52096529
 1.         0.16158395 1.         0.         0.8232496  0.94778266
 0.24782665 0.94745317 0.         0.60049303 0.78955914 0.22146526
 0.26072573 0.09737422 0.         0.11339335 0.23381785 0.34045902
 1.         0.06794928 0.87411579 0.86951784 0.17330642 0.71924327
 0.02663053 1.         1.         0.94688837 0.92574313 0.13912178
 1.         1.         0.         0.25781387 0.77220418 0.
 0.08706478 0.89113248 0.26891389 0.77523547 0.00314434 0.
 0.0619643  0.58399578 0.32307333 0.03112715 0.29660613 0.04134342]",[-24.02072346]
15,15,"[0.3071107  0.94192617 0.81342925 1.         0.99164322 0.71214045
 0.32037286 0.32599598 0.90336699 0.42337302 0.32972694 0.52096516
 1.         0.16157951 1.         0.         0.82325267 0.94778699
 0.24783167 0.94745345 0.         0.60049142 0.78956092 0.22146452
 0.2607214  0.09737321 0.         0.11339039 0.23381207 0.34045505
 1.         0.0679509  0.87411619 0.86952217 0.17331119 0.71924507
 0.02663002 1.         1.         0.94688779 0.92574164 0.13911912
 1.         1.         0.         0.25781858 0.77220681 0.
 0.08706553 0.89112555 0.26891543 0.77523595 0.00314258 0.
 0.06195895 0.5839969  0.32307365 0.03111907 0.29660627 0.04133969]",[-24.02063498]
16,16,"[0.30711128 0.94192603 0.81342338 1.         0.99163542 0.71213426
 0.32036271 0.32599404 0.9033773  0.42337126 0.32970671 0.52097894
 1.         0.16157956 1.         0.         0.8232586  0.94777708
 0.24781521 0.94747656 0.         0.60047946 0.78956806 0.22146305
 0.26073354 0.09737471 0.         0.11341497 0.2338255  0.34046092
 1.         0.06795548 0.87410282 0.86950506 0.17330503 0.71922862
 0.02662434 1.         1.         0.94688681 0.92575649 0.13912687
 1.         1.         0.         0.25781485 0.77220096 0.
 0.08706609 0.89112416 0.26891358 0.77522756 0.00315217 0.
 0.06194879 0.58398087 0.32306784 0.03113127 0.29660047 0.04133181]",[-23.98301068]
17,17,"[0.30711823 0.94192841 0.81342956 1.         0.99164334 0.71214312
 0.32037852 0.32600259 0.90336503 0.42337236 0.32972895 0.52096814
 1.         0.16157701 1.         0.         0.82325758 0.94779345
 0.24783139 0.94744911 0.         0.60048548 0.7895619  0.22146414
 0.26071924 0.09736389 0.         0.11338537 0.23380911 0.34045711
 1.         0.0679507  0.87411955 0.86953147 0.17331258 0.7192446
 0.02663039 1.         1.         0.94689611 0.92573293 0.13912577
 1.         1.         0.         0.25781981 0.77221111 0.
 0.08706367 0.89112328 0.26892118 0.77523515 0.00315199 0.
 0.06196327 0.58399372 0.32307338 0.03111516 0.29661492 0.04134664]",[-24.00365754]
18,18,"[0.30711587 0.94192515 0.81343199 1.         0.991643   0.71214582
 0.32037979 0.32599119 0.90335903 0.42337542 0.32973404 0.52096383
 1.         0.16158712 1.         0.         0.82324562 0.94778184
 0.24783152 0.94745061 0.         0.60049292 0.78955613 0.22146809
 0.26072225 0.09736822 0.         0.11339253 0.23381136 0.34045497
 1.         0.06795541 0.87412201 0.86952238 0.17331803 0.71924881
 0.02662919 1.         1.         0.94688654 0.92573888 0.13911785
 1.         1.         0.         0.25781796 0.77221054 0.
 0.08706221 0.89112044 0.26891425 0.77524438 0.0031486  0.
 0.06195944 0.58399746 0.32307743 0.03110759 0.29660884 0.04133839]",[-23.99633554]
19,19,"[0.30710762 0.94192454 0.81342951 1.         0.99164625 0.71214139
 0.32036925 0.32599544 0.90336872 0.42337102 0.32972115 0.52096563
 1.         0.16157887 1.         0.         0.82325429 0.94778372
 0.24782842 0.94744843 0.         0.60048875 0.78955788 0.22146196
 0.2607247  0.09737575 0.         0.11339621 0.23381347 0.34045673
 1.         0.06794965 0.87411502 0.86951645 0.17330898 0.71924109
 0.02663378 1.         1.         0.94688415 0.92574924 0.13911978
 1.         1.         0.         0.25781525 0.77220664 0.
 0.08706038 0.89112742 0.26891163 0.77523504 0.00315051 0.
 0.06196837 0.58399326 0.32307282 0.03112561 0.29660224 0.04135049]",[-23.99626448]
20,20,"[0.80827459 0.97327103 0.89579269 1.         0.35969091 0.82314769
 0.88533391 0.17487013 0.27144282 0.93687486 0.89349777 1.
 1.         0.79998092 1.         0.         0.18494617 0.31928036
 0.18873799 0.9851802  0.         0.12379337 0.19494433 0.82549319
 0.80620847 0.07662641 0.         0.7146543  0.78303612 0.84589748
 1.         0.07846423 0.95611702 0.27023055 0.77006169 0.20723411
 0.         1.         1.         0.31067254 0.96953603 0.06036214
 0.38047878 1.         0.         0.19898347 0.84698012 0.
 0.054859   0.29407854 0.14951681 0.88233978 0.62686069 0.
 0.02459583 0.07040464 0.89122156 0.         0.79789057 0.00324852]",[-23.15859935]
21,21,"[0.3070938  0.94191314 0.81345931 1.         0.99164006 0.71215927
 0.32040517 0.32597246 0.90334993 0.42335895 0.32975917 0.52096143
 1.         0.16159454 1.         0.         0.82323424 0.94777937
 0.24784942 0.94745176 0.         0.60050218 0.78954907 0.22149208
 0.26070267 0.09738238 0.         0.11340739 0.23379436 0.34043438
 1.         0.06795693 0.87415093 0.86950356 0.17333594 0.71925836
 0.02664148 1.         1.         0.9468797  0.9257392  0.13909231
 1.         1.         0.         0.25783519 0.77223516 0.
 0.0870647  0.89110495 0.26888855 0.77525528 0.00314945 0.
 0.06196337 0.5840108  0.32309957 0.03107867 0.29658475 0.04134176]",[-23.9776477]
22,22,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.49864891 1.         1.
 1.         0.         0.         0.         0.02067291 0.
 1.         0.34079322 1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.88471263 0.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-26.97570918]
23,23,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.49875946 1.         1.
 1.         0.         0.         0.         0.0207058  0.
 1.         0.34071859 1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.88421199 0.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-26.97694433]
24,24,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.49903214 1.         1.
 1.         0.         0.         0.         0.02087525 0.
 1.         0.34109954 1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.88476714 0.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-26.99357554]
25,25,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.49871794 1.         1.
 1.         0.         0.         0.         0.02082815 0.
 1.         0.34120512 1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.88467971 0.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-26.97817543]
26,26,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.4989148  1.         1.
 1.         0.         0.         0.         0.0206844  0.
 1.         0.3410848  1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.88466143 0.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-26.97757648]
27,27,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.49871104 1.         1.
 1.         0.         0.         0.         0.0205975  0.
 1.         0.340579   1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.88483042 0.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-26.97779777]
28,28,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.49901473 1.         1.
 1.         0.         0.         0.         0.02076509 0.
 1.         0.34116038 1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.88462733 0.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-26.98040907]
29,29,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.49913469 1.         1.
 1.         0.         0.         0.         0.0210563  0.
 1.         0.34124504 1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.88486059 0.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-27.00938471]
30,30,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.49904366 1.         1.
 1.         0.         0.         0.         0.02077144 0.
 1.         0.34101819 1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.88456293 0.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-27.0073227]
31,31,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.49859292 1.         1.
 1.         0.         0.         0.         0.02059575 0.
 1.         0.3407989  1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.88456886 0.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-26.99364012]
32,32,"[0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0.
 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]",[-23.09636455]
33,33,"[0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0.
 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]",[-23.09596069]
34,34,"[0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0.
 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]",[-23.09499695]
35,35,"[0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0.
 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]",[-27.06585917]
36,36,"[0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0.
 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]",[-23.08785501]
37,37,"[0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0.
 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]",[-27.0964416]
38,38,"[0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0.
 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]",[-27.10936401]
39,39,"[0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0.
 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]",[-27.09621461]
40,40,"[0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0.
 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]",[-23.09591503]
41,41,"[0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0.
 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]",[-27.06764082]
42,42,"[0. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1.
 1. 0. 0. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.]",[-22.7860445]
43,43,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 1.         0.         0.         0.         1.         0.
 1.         1.         1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         1.         1.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         0.46047684 0.         0.         0.        ]",[-26.13929514]
44,44,"[0. 1. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1.
 1. 0. 0. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0.
 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.]",[-22.78642487]
45,45,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.03903373 1.
 1.         0.         0.         0.         1.         0.
 1.         1.         1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.         1.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-24.40017149]
46,46,"[0.         1.         0.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.48929434 0.62970063
 1.         0.         0.         0.         1.         0.
 1.         1.         1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         1.         1.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-16.68415126]
47,47,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.03902911 1.
 1.         0.         0.         0.         1.         0.
 1.         1.         1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.         1.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-24.39821923]
48,48,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 1.         0.         0.         0.         1.         0.
 1.         1.         1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         1.         1.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         0.46047094 0.         0.         0.        ]",[-26.09999938]
49,49,"[0.         1.         1.         1.         1.         1.
 0.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         1.
 1.         1.         0.         1.         0.         0.64018029
 1.         0.         0.         0.         1.         0.
 1.         1.         1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         1.         1.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-22.64589785]
50,50,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.03902911 1.
 1.         0.         0.         0.         1.         0.
 1.         1.         1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.         1.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-24.39919388]
51,51,"[0.         1.         1.         1.         1.         1.
 1.         0.         1.         1.         1.         1.
 1.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.03867543 1.
 1.         0.         0.         0.         1.         0.
 1.         1.         1.         1.         0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.         1.         0.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         0.         0.         0.        ]",[-24.43023465]
52,52,"[0.         1.         1.         1.         1.         0.06835871
 1.         0.2914896  0.07634011 1.         0.87345207 1.
 1.         1.         1.         0.         0.16608084 1.
 0.         1.         0.         0.         0.1884432  1.
 1.         0.         0.         0.         0.         1.
 1.         0.         1.         1.         0.4017033  1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.15030378 1.         0.
 0.         1.         0.         0.94387573 0.         0.
 0.         0.         0.         0.         0.04845423 0.        ]",[-25.88712753]
53,53,"[0.         1.         1.         1.         1.         0.06830814
 1.         0.29143197 0.0763708  1.         0.87340713 1.
 1.         1.         1.         0.         0.16602912 1.
 0.         1.         0.         0.         0.18835786 1.
 1.         0.         0.         0.         0.         1.
 1.         0.         1.         1.         0.40170401 1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.15028928 1.         0.
 0.         1.         0.         0.94393675 0.         0.
 0.         0.         0.         0.         0.04855012 0.        ]",[-25.95823956]
54,54,"[0.         1.         1.         1.         1.         0.06827351
 1.         0.29149729 0.07639738 1.         0.87340259 1.
 1.         1.         1.         0.         0.16606939 1.
 0.         1.         0.         0.         0.18840732 1.
 1.         0.         0.         0.         0.         1.
 1.         0.         1.         1.         0.40165771 1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.15032624 1.         0.
 0.         1.         0.         0.94391054 0.         0.
 0.         0.         0.         0.         0.04844787 0.        ]",[-25.96207432]
55,55,"[0.         1.         1.         1.         1.         0.06821588
 1.         0.29156863 0.07644126 1.         0.87339117 1.
 1.         1.         1.         0.         0.16597702 1.
 0.         1.         0.         0.         0.18844346 1.
 1.         0.         0.         0.         0.         1.
 1.         0.         1.         1.         0.40160148 1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.15029648 1.         0.
 0.         1.         0.         0.94389806 0.         0.
 0.         0.         0.         0.         0.04839407 0.        ]",[-25.93959903]
56,56,"[0.         1.         1.         1.         1.         0.06825891
 1.         0.29147587 0.0763984  1.         0.87337844 1.
 1.         1.         1.         0.         0.16602141 1.
 0.         1.         0.         0.         0.18839515 1.
 1.         0.         0.         0.         0.         1.
 1.         0.         1.         1.         0.40167635 1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.15030554 1.         0.
 0.         1.         0.         0.94393301 0.         0.
 0.         0.         0.         0.         0.04851694 0.        ]",[-25.89756581]
57,57,"[0.         1.         1.         1.         1.         0.06823662
 1.         0.29147108 0.07641154 1.         0.87337608 1.
 1.         1.         1.         0.         0.16602199 1.
 0.         1.         0.         0.         0.18841066 1.
 1.         0.         0.         0.         0.         1.
 1.         0.         1.         1.         0.40168131 1.
 0.         1.         1.         1.         1.         0.
 1.         1.         0.         0.15031227 1.         0.
 0.         1.         0.         0.94394774 0.         0.
 0.         0.         0.         0.         0.04850472 0.        ]",[-26.00880339]
