,evals,X,fX
14,14,"[0.62975584 0.74718216 0.72142806 0.52878879 0.63549038 0.83980889
 0.26375826 0.7231383  0.41756279 0.09352086 0.49319386 0.76592752
 0.68804337 0.08731175 0.84753236 0.49006676 0.92924954 0.01229947
 0.0413389  0.40528609 0.91841187 0.11059192 0.97179776 0.65987179
 0.68922661 0.76865005 0.43942372 0.60477398 0.10657977 0.62138796
 0.17095257 0.20113131 0.388164   0.98991766 0.42503119 0.61646493
 0.77420661 0.25654019 0.22859253 0.28464888 0.14261563 0.10797525
 0.8183442  0.8436016  0.89972702 0.46211616 0.41348265 0.28789052
 0.12114701 0.44307334 0.49750089 0.72002012 0.26676199 0.34070516
 0.44183305 0.97364569 0.76894301 0.39055504 0.49664124 0.91183334]",[-13.19367791]
15,15,"[0.43626325 0.5023651  0.85020819 0.15616596 0.52328779 0.94806472
 0.9735885  0.53838761 0.35583856 0.18625614 0.6747116  0.97246377
 0.97867972 0.60284442 0.75016788 0.87962437 0.57512382 0.89988757
 0.45400162 0.63948348 0.50959436 0.92533381 0.84194522 0.92019499
 0.66264806 0.49011008 0.93429682 0.5412672  0.18738395 0.49837821
 0.78366473 0.52544988 0.94867926 0.67601029 0.04531007 0.09609711
 0.08108049 0.12320327 0.77583966 0.97574841 0.67420456 0.08362271
 0.2508245  0.84669806 0.54056694 0.2527997  0.05481925 0.30865355
 0.91245268 0.92960127 0.42304693 0.45243118 0.52082303 0.90729185
 0.8914158  0.74799136 0.4032248  0.96772053 0.32381962 0.34268111]",[-6.99453549]
16,16,"[0.91527605 0.5841677  0.51812823 0.0876385  0.06428064 0.67864183
 0.63043047 0.6650534  0.17300954 0.55182336 0.94833551 0.89916405
 0.97644043 0.39314539 0.78931891 0.34190863 0.44163897 0.15497698
 0.35400246 0.89276736 0.88749644 0.35976433 0.60225868 0.12231455
 0.00556489 0.79497037 0.4492722  0.01931317 0.60093689 0.77179176
 0.04571831 0.61289464 0.22053857 0.88321266 0.93563688 0.59148965
 0.65360809 0.92535477 0.54055006 0.92662673 0.19434584 0.14293123
 0.85809352 0.24181036 0.0812128  0.9820408  0.35193747 0.99248397
 0.79365476 0.07331701 0.15133182 0.57989163 0.92314375 0.70276846
 0.05465727 0.27841113 0.92953793 0.13310794 0.94983034 0.35639201]",[-14.67196744]
17,17,"[0.86849142 0.78351797 0.098421   0.57609471 0.6310664  0.88010811
 0.64877498 0.05218275 0.36901534 0.03911301 0.56901208 0.72575877
 0.11779315 0.59212002 0.10415237 0.42778688 0.3302323  0.96282874
 0.45592305 0.68256009 0.89985425 0.30081047 0.84083194 0.84466607
 0.33233428 0.52153028 0.91662614 0.50981919 0.80130153 0.09967918
 0.42828821 0.79708484 0.60502088 0.02533446 0.45355324 0.94177992
 0.29623615 0.95609089 0.64713077 0.91308376 0.49557472 0.49291265
 0.42821251 0.72757613 0.94026875 0.74849032 0.61695999 0.66818578
 0.15393347 0.87504154 0.65982931 0.90625305 0.58848911 0.00674628
 0.00504291 0.27230753 0.75862033 0.20849685 0.3635019  0.92973362]",[-21.06300253]
18,18,"[0.77762052 0.37922884 0.55311977 0.80401044 0.54585112 0.99936959
 0.58917609 0.90450614 0.93387913 0.73052101 0.14837601 0.12809962
 0.51984112 0.15683672 0.55252137 0.74171478 0.80069698 0.73738061
 0.49641743 0.55712454 0.0690333  0.52163881 0.76441104 0.06591192
 0.00276871 0.79297781 0.78327563 0.19675417 0.26519041 0.72561656
 0.66523493 0.57216246 0.16217208 0.90585747 0.60743585 0.70064236
 0.35487828 0.36461802 0.92801275 0.47928521 0.42803263 0.08679828
 0.50797063 0.91064555 0.80596629 0.98132551 0.78205931 0.487774
 0.56668367 0.06088952 0.96993551 0.38299595 0.23863998 0.57836207
 0.85346691 0.35329507 0.99740758 0.04083248 0.39264268 0.33763811]",[-17.47550581]
19,19,"[0.71646265 0.97074349 0.40660327 0.49620687 0.62838788 0.18034073
 0.13702477 0.73543684 0.43198692 0.96061727 0.65316971 0.59747717
 0.16070987 0.11348076 0.01854538 0.35842497 0.35442706 0.69922738
 0.21325389 0.78053057 0.14371423 0.34579096 0.82393162 0.776434
 0.60043806 0.6872343  0.03005804 0.96868905 0.01523171 0.84061459
 0.94010028 0.00699845 0.526491   0.22416747 0.09644745 0.55963488
 0.51575641 0.49930427 0.37570797 0.98522745 0.00774333 0.23231048
 0.57142167 0.32582522 0.06655372 0.29496732 0.52075318 0.56002059
 0.63372919 0.34088198 0.34320245 0.65982804 0.96297223 0.51913326
 0.38495737 0.60275043 0.09676308 0.86392682 0.6254513  0.57742004]",[-15.56876599]
20,20,"[0.37699132 0.90174536 0.00902998 0.39853647 0.49112295 0.71825007
 0.15407021 0.04895432 0.37536081 0.37647268 0.42206312 0.88453422
 0.82406703 0.70023781 0.324011   0.00486213 0.64274256 0.34960007
 0.96658027 0.39022242 0.75677614 0.08001623 0.63516462 0.02449484
 0.28454401 0.99102185 0.50037445 0.10504416 0.32009616 0.01274274
 0.30741692 0.60111268 0.12008102 0.27954786 0.23935875 0.3700029
 0.94663797 0.85055928 0.06954504 0.4832312  0.69125015 0.11950869
 0.04776088 0.54027223 0.6260532  0.36740656 0.25919886 0.6751935
 0.96583155 0.20921919 0.63848232 0.32943852 0.3516945  0.09102666
 0.93820524 0.35358979 0.93873502 0.92549942 0.45896473 0.58065044]",[-2.9840711]
21,21,"[0.12707573 0.5480015  0.20509823 0.12783293 0.49784587 0.33130815
 0.82704943 0.296885   0.0386489  0.54939983 0.12666807 0.19849874
 0.677921   0.24846503 0.40756108 0.68093834 0.41912393 0.04823887
 0.16062192 0.42639109 0.75680518 0.5269734  0.50822117 0.29954299
 0.15346504 0.95081626 0.0112502  0.04164609 0.36137753 0.02227689
 0.74891001 0.81153869 0.27965219 0.00983382 0.49321161 0.20310975
 0.93773673 0.77618134 0.0058864  0.18389479 0.46984837 0.41258267
 0.7275715  0.68222473 0.8160747  0.86604693 0.70334966 0.1261329
 0.1181019  0.19629254 0.62800482 0.41398529 0.0367957  0.21065862
 0.90484334 0.42333888 0.35408679 0.27935021 0.74775649 0.07369163]",[-14.41837464]
22,22,"[0.66426301 0.86519891 0.55814537 0.27335781 0.85933792 0.52108908
 0.61995768 0.69504464 0.11138699 0.53118493 0.         0.45586734
 0.638869   0.37888057 0.09177509 0.47044892 0.96310598 0.36815749
 0.29319752 0.97860985 0.7797578  0.         0.73033336 0.61968757
 0.         0.48768536 0.63454086 0.52540925 0.63162309 0.34909197
 0.83096235 0.57582831 0.35000787 0.62278726 0.52373241 0.92853899
 0.27454218 0.657507   1.         0.43702074 0.         0.22425552
 0.69775479 0.30305567 0.80022999 1.         0.62870602 0.66920668
 0.         0.76470896 0.5691523  0.6266934  0.43775062 0.2422681
 0.14751717 0.05183012 0.43455816 0.52847544 0.18997913 0.59125981]",[-18.50542708]
23,23,"[0.66425467 0.86519271 0.55815355 0.27334806 0.85932731 0.52108703
 0.61995548 0.6950607  0.11139254 0.53119344 0.         0.45587147
 0.63887558 0.37887985 0.09178855 0.47044991 0.96312462 0.36815218
 0.29320034 0.97861685 0.77974764 0.         0.73033291 0.61968415
 0.         0.48769629 0.63454088 0.52540732 0.6316142  0.34909622
 0.83096953 0.57582249 0.35000403 0.6227947  0.52372638 0.92853103
 0.2745495  0.65750319 1.         0.43701028 0.         0.22424518
 0.69776028 0.30305606 0.80022543 1.         0.62870393 0.66919666
 0.         0.76470037 0.56915498 0.62668767 0.43775195 0.24226867
 0.14752007 0.05183653 0.43455642 0.52847939 0.1899851  0.5912556 ]",[-18.50499938]
24,24,"[0.66426874 0.86519741 0.55814026 0.27335146 0.85933462 0.52109584
 0.61995737 0.6950521  0.11139007 0.5311791  0.         0.45586501
 0.6388645  0.37888526 0.09176661 0.47044104 0.96310206 0.36816777
 0.29319691 0.97860238 0.77975256 0.         0.73033676 0.61969207
 0.         0.48769376 0.63453439 0.5254085  0.63162205 0.34909376
 0.83097895 0.57582766 0.35000923 0.6227761  0.52371806 0.9285524
 0.27454782 0.65751782 1.         0.4370278  0.         0.22425168
 0.6977584  0.30306314 0.80022657 1.         0.62870707 0.66921411
 0.         0.76470383 0.56916437 0.6266844  0.43775985 0.24226494
 0.14751433 0.0518255  0.43455874 0.52847898 0.18997866 0.59126072]",[-18.50273058]
25,25,"[0.66426127 0.8651891  0.55814464 0.27334594 0.85932704 0.52108717
 0.61996108 0.69506992 0.11139315 0.53118102 0.         0.45585617
 0.63886728 0.37888624 0.09176813 0.47043847 0.96310711 0.36816874
 0.29319633 0.97860355 0.77973476 0.         0.73033769 0.61969523
 0.         0.48770451 0.63451511 0.52541681 0.63161366 0.34910731
 0.83100203 0.57580959 0.35001487 0.62278129 0.52370296 0.92854941
 0.27455884 0.65751042 1.         0.43702179 0.         0.22425009
 0.69776899 0.30306169 0.80021135 1.         0.62870613 0.66920857
 0.         0.76469329 0.56916961 0.62667082 0.4377648  0.24227292
 0.14751877 0.05183314 0.43455459 0.52848221 0.18999903 0.59125268]",[-18.49222575]
26,26,"[0.66423955 0.86518766 0.55815106 0.27333578 0.85932705 0.52107804
 0.6199613  0.6950963  0.1113967  0.53120166 0.         0.45584407
 0.63889689 0.37887879 0.09178046 0.4704302  0.96310418 0.36815153
 0.29319508 0.97861281 0.77971426 0.         0.73033017 0.6196716
 0.         0.48772428 0.63449736 0.52540275 0.63159922 0.34911419
 0.83101942 0.57579883 0.35000229 0.62280212 0.52369902 0.92852546
 0.27457543 0.65750001 1.         0.43700026 0.         0.2242335
 0.69777535 0.30305708 0.80020232 1.         0.62870483 0.66920379
 0.         0.76466509 0.56918305 0.62665033 0.43775735 0.24228298
 0.14754331 0.0518142  0.43455536 0.52849226 0.18998451 0.59123012]",[-18.50492692]
27,27,"[0.66425783 0.86519634 0.55815049 0.2733488  0.85933426 0.52108601
 0.619952   0.69505403 0.111387   0.53119197 0.         0.45586198
 0.6388807  0.37888023 0.09177855 0.47044453 0.96312183 0.36815155
 0.2932023  0.9786171  0.77974811 0.         0.7303297  0.61967317
 0.         0.48769457 0.6345298  0.52540151 0.6316161  0.34909507
 0.83097227 0.57582183 0.34999868 0.6227936  0.52372614 0.92853384
 0.27455314 0.65750601 1.         0.43701095 0.         0.22424665
 0.69775471 0.30305403 0.80022154 1.         0.62870096 0.66920644
 0.         0.76469411 0.56915566 0.62667864 0.43774862 0.24227331
 0.14753047 0.05182328 0.43456189 0.52848435 0.18998031 0.59125042]",[-18.49539551]
28,28,"[0.66425647 0.86519499 0.55814633 0.27335203 0.85933279 0.52108406
 0.61995639 0.69505737 0.11139181 0.53119584 0.         0.45586093
 0.6388772  0.37888286 0.09177644 0.47044428 0.96311915 0.36815393
 0.29320463 0.97861413 0.77974343 0.         0.73033085 0.61967378
 0.         0.4876964  0.63453262 0.52540225 0.63161726 0.34909821
 0.83097862 0.57582403 0.34999985 0.62279231 0.52372513 0.92853512
 0.27455049 0.65750654 1.         0.43701081 0.         0.22424746
 0.69775649 0.30305456 0.80022282 1.         0.62870618 0.66920634
 0.         0.76469556 0.5691622  0.62667795 0.43774992 0.24227283
 0.14752894 0.05181891 0.43456075 0.52847957 0.18998001 0.59124691]",[-18.49323131]
29,29,"[0.66425942 0.86519839 0.55814677 0.2733526  0.8593362  0.52108993
 0.61995411 0.69505026 0.11138764 0.53118865 0.         0.45586815
 0.63887565 0.37888149 0.09177768 0.47044593 0.96311919 0.36815224
 0.29320327 0.97861649 0.77975252 0.         0.73033278 0.61967774
 0.         0.48769297 0.63453754 0.52540257 0.63161887 0.34909322
 0.83096961 0.5758253  0.35000047 0.62279084 0.52372745 0.92853717
 0.27454847 0.65750724 1.         0.43701509 0.         0.22424767
 0.69775358 0.30305717 0.800228   1.         0.62870305 0.66920603
 0.         0.76470115 0.56915728 0.62668428 0.43774756 0.24226861
 0.14752502 0.05182202 0.4345612  0.52848146 0.18997877 0.59125504]",[-18.50646475]
30,30,"[0.66426    0.86519387 0.55815171 0.27335489 0.85933164 0.52108849
 0.61995606 0.69505438 0.11139003 0.53118776 0.         0.45587066
 0.6388763  0.37887736 0.09178856 0.47044957 0.96311644 0.36815142
 0.29320053 0.97862029 0.77975132 0.         0.73033389 0.61967599
 0.         0.48769208 0.63453935 0.52540266 0.63161686 0.34909648
 0.83097103 0.57582157 0.35000274 0.62279482 0.52372784 0.92852926
 0.27454894 0.65750153 1.         0.43701333 0.         0.2242456
 0.69775859 0.30306092 0.80022906 1.         0.62870228 0.66920257
 0.         0.76470221 0.56915823 0.62668516 0.43774496 0.24227283
 0.14752955 0.05183562 0.43456037 0.5284765  0.18998059 0.59125445]",[-18.51339416]
31,31,"[0.66426357 0.86519798 0.55813891 0.27335231 0.85933599 0.52108952
 0.61996153 0.69505759 0.11139228 0.53118685 0.         0.45586296
 0.63886499 0.37888553 0.09176863 0.47044199 0.96310948 0.36816689
 0.29319924 0.97861125 0.77974755 0.         0.73033682 0.61968939
 0.         0.48769799 0.63453483 0.52540864 0.6316205  0.34909875
 0.83098668 0.57582822 0.35000875 0.62277871 0.52371694 0.92855228
 0.27454874 0.65751789 1.         0.4370261  0.         0.22424839
 0.69776031 0.3030609  0.80022396 1.         0.62871013 0.66921367
 0.         0.76470179 0.56916583 0.62668322 0.43776127 0.24226466
 0.1475156  0.05181996 0.43455828 0.52847609 0.18997825 0.59125714]",[-18.50421792]
32,32,"[0.71421803 0.71395193 0.44539271 0.59407769 0.63283928 0.59870549
 0.57286318 0.32070182 0.42101246 0.31382597 0.36477137 0.66223039
 0.46475319 0.41128145 0.31819756 0.52342508 0.47542345 0.52125888
 0.40669689 0.61542593 0.7623944  0.03100395 0.80812666 0.52011974
 0.02634694 0.49331561 0.73667431 0.51651734 0.60167049 0.41266097
 0.46557759 0.70813902 0.43095711 0.43167015 0.55270387 0.64654691
 0.4503288  0.65728953 0.91507354 0.61490155 0.         0.40723813
 0.55156584 0.54162155 0.82070142 0.79391254 0.54106703 0.62978059
 0.         0.78093831 0.47114034 0.66796045 0.36671632 0.30307454
 0.30562843 0.43027219 0.64486134 0.20305374 0.32609609 0.60239909]",[-18.80639339]
33,33,"[0.71424113 0.71397566 0.44537202 0.59408765 0.63285322 0.59870677
 0.57284206 0.32068733 0.42099163 0.31382277 0.36479866 0.66224981
 0.4647176  0.41127953 0.31816911 0.52342111 0.47541607 0.52126871
 0.40668345 0.61543535 0.76241609 0.03100358 0.80813382 0.52016792
 0.02639426 0.49330258 0.73666987 0.51654244 0.60166813 0.41266042
 0.46556814 0.70812712 0.43098145 0.43164099 0.55270088 0.64657442
 0.45030814 0.65730178 0.91505911 0.61493714 0.         0.40724465
 0.55155848 0.54161926 0.8206983  0.79389808 0.54108032 0.62979184
 0.         0.78095448 0.47112409 0.66799124 0.36674747 0.30306127
 0.30559785 0.43027247 0.64483584 0.20307079 0.32609114 0.60243088]",[-18.80331519]
34,34,"[0.71421919 0.71396288 0.44539518 0.59410411 0.63285368 0.59870709
 0.57286175 0.32067201 0.42100297 0.31384851 0.36476493 0.66223515
 0.46474465 0.41129683 0.3181984  0.5234426  0.47541206 0.5212373
 0.40671387 0.61542681 0.76242102 0.03099891 0.8081276  0.52011523
 0.02638093 0.49327568 0.73669746 0.51652579 0.60166818 0.41264374
 0.46554448 0.7081688  0.43094543 0.43167695 0.5527274  0.64653738
 0.45029094 0.65727431 0.9150818  0.61488783 0.         0.40725634
 0.55155066 0.54161694 0.82073812 0.79391526 0.54109219 0.62977086
 0.         0.78097594 0.47111386 0.66798153 0.36670672 0.30307733
 0.30563466 0.43027357 0.64486292 0.20306096 0.32609182 0.60240321]",[-18.80161514]
35,35,"[0.71421265 0.71396434 0.44537496 0.5940959  0.63284832 0.59869677
 0.57286902 0.32067827 0.42100567 0.3138311  0.36477649 0.66225407
 0.46473825 0.41128951 0.31819133 0.52342785 0.47541223 0.52124512
 0.40669921 0.61541678 0.76242087 0.03100529 0.80813492 0.52013697
 0.02638513 0.49329784 0.73669255 0.51653504 0.60167279 0.41265074
 0.46556974 0.70815294 0.43096644 0.43165342 0.55271059 0.64655012
 0.45031067 0.65729201 0.91505386 0.61490716 0.         0.40725131
 0.55155638 0.54162259 0.8207284  0.79390779 0.54108391 0.62977127
 0.         0.78096875 0.47113495 0.66798304 0.36671375 0.30306274
 0.30561629 0.43027534 0.64484639 0.20305097 0.32609217 0.60241236]",[-18.80183201]
