,evals,X,fX
10,10,"[0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 1. 1. 0. 1. 0. 0. 1. 1.
 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.]",[-3.65020539]
11,11,"[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1.
 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0.
 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.]",[-10.47350362]
12,12,"[1.         0.         1.         0.         0.         0.
 0.         1.         0.64419329 0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.         0.         1.         1.         0.         1.
 1.         1.         0.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-18.78609666]
13,13,"[1.        0.        1.        0.        0.        0.        0.
 1.        0.6442965 0.        1.        1.        1.        1.
 0.        1.        0.        1.        0.        0.        0.
 0.        1.        0.        0.        0.        0.        0.
 0.        0.        1.        0.        1.        0.        0.
 1.        0.        0.        1.        1.        0.        1.
 1.        1.        0.        0.        1.        1.        1.
 1.        0.        0.        0.        0.        1.        0.
 1.        1.        0.        0.       ]",[-18.78581882]
14,14,"[1.         0.         1.         0.         0.         0.
 0.         1.         0.64420056 0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.         0.         1.         1.         0.         1.
 1.         1.         0.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-18.78594769]
15,15,"[1.         0.         1.         0.         0.         0.
 0.         1.         0.64419711 0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.         0.         1.         1.         0.         1.
 1.         1.         0.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-18.79654745]
16,16,"[1.        0.        1.        0.        0.        0.        0.
 1.        0.6441689 0.        1.        1.        1.        1.
 0.        1.        0.        1.        0.        0.        0.
 0.        1.        0.        0.        0.        0.        0.
 0.        0.        1.        0.        1.        0.        0.
 1.        0.        0.        1.        1.        0.        1.
 1.        1.        0.        0.        1.        1.        1.
 1.        0.        0.        0.        0.        1.        0.
 1.        1.        0.        0.       ]",[-18.7828755]
17,17,"[1.         0.         1.         0.         0.         0.
 0.         1.         0.64419258 0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.         0.         1.         1.         0.         1.
 1.         1.         0.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-18.79629145]
18,18,"[1.         0.         1.         0.         0.         0.
 0.         1.         0.64419651 0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.         0.         1.         1.         0.         1.
 1.         1.         0.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-18.79402482]
19,19,"[1.         0.         1.         0.         0.         0.
 0.         1.         0.64434278 0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.         0.         1.         1.         0.         1.
 1.         1.         0.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-18.78262567]
20,20,"[1.         0.         1.         0.         0.         0.
 0.         1.         0.64419244 0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.         0.         1.         1.         0.         1.
 1.         1.         0.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-18.79679196]
21,21,"[1.         0.         1.         0.         0.         0.
 0.         1.         0.64419216 0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.         0.         1.         1.         0.         1.
 1.         1.         0.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-18.79603039]
22,22,"[1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0.
 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1.
 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.]",[-17.07194217]
23,23,"[1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1. 1.
 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.]",[-13.01372896]
24,24,"[1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1.
 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.]",[-11.07938589]
25,25,"[1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1.
 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1. 1.
 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.]",[-19.49141041]
26,26,"[1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0.
 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1.
 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.]",[-16.11909522]
27,27,"[1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0.
 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 1. 1.
 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.]",[-17.05997037]
28,28,"[1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1.
 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.]",[-15.41362953]
29,29,"[1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1.
 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.]",[-12.15059935]
30,30,"[1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1.
 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.]",[-13.80064552]
31,31,"[1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 1.
 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.]",[-11.2958971]
32,32,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         0.         0.32294935 0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.
 1.         1.         1.         0.         1.         1.
 0.94899887 1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-16.89673844]
33,33,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         0.         0.32288134 0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.
 1.         1.         1.         0.         1.         1.
 0.94897947 1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-16.86397013]
34,34,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         0.         0.323065   0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.
 1.         1.         1.         0.         1.         1.
 0.94919213 1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-16.88270603]
35,35,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         0.         0.32289758 0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.
 1.         1.         1.         0.         1.         1.
 0.94894955 1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-16.8844004]
36,36,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         0.         0.32293586 0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.
 1.         1.         1.         0.         1.         1.
 0.94905949 1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-16.87068149]
37,37,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         0.         0.32296624 0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.
 1.         1.         1.         0.         1.         1.
 0.94900162 1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-16.90112862]
38,38,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         0.         0.32298922 0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.
 1.         1.         1.         0.         1.         1.
 0.94897513 1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-16.8836818]
39,39,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         0.         0.32297031 0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.
 1.         1.         1.         0.         1.         1.
 0.94900384 1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-16.88409526]
40,40,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         0.         0.32298489 0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.
 1.         1.         1.         0.         1.         1.
 0.94897096 1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-16.87170871]
41,41,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         0.         0.32298817 0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.
 1.         1.         1.         0.         1.         1.
 0.94901667 1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-16.88559375]
42,42,"[1.         0.         1.         0.         0.         0.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.61524472 0.         1.         1.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.1460326  0.         1.         0.         0.         0.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-14.23132106]
43,43,"[1.         0.         1.         0.         0.         0.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.61523718 0.         1.         1.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.14601117 0.         1.         0.         0.         0.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-14.21039142]
44,44,"[1.         0.         1.         0.         0.         0.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.61524971 0.         1.         1.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.14602747 0.         1.         0.         0.         0.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-14.23381485]
45,45,"[1.         0.         1.         0.         0.         0.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.61524908 0.         1.         1.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.14609851 0.         1.         0.         0.         0.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-14.23204173]
46,46,"[1.         0.         1.         0.         0.         0.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.6152498  0.         1.         1.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.14602742 0.         1.         0.         0.         0.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-14.21273825]
47,47,"[1.         0.         1.         0.         0.         0.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.61521632 0.         1.         1.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.14607455 0.         1.         0.         0.         0.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-14.22086963]
48,48,"[1.         0.         1.         0.         0.         0.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.61523269 0.         1.         1.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.1459623  0.         1.         0.         0.         0.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-14.209247]
49,49,"[1.         0.         1.         0.         0.         0.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.61523942 0.         1.         1.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.14605515 0.         1.         0.         0.         0.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-14.23993042]
50,50,"[1.         0.         1.         0.         0.         0.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.61526057 0.         1.         1.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.1460209  0.         1.         0.         0.         0.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-14.20997976]
51,51,"[1.         0.         1.         0.         0.         0.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.         0.61523523 0.         1.         1.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.14603284 0.         1.         0.         0.         0.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-14.23162945]
52,52,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         0.56063619
 1.         0.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.         1.         0.90292355 0.         1.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         0.         1.         0.         0.        ]",[-18.26815011]
53,53,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         0.56059137
 1.         0.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.         1.         0.90289362 0.         1.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         0.         1.         0.         0.        ]",[-18.34430745]
54,54,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         0.56058693
 1.         0.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.         1.         0.90291371 0.         1.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         0.         1.         0.         0.        ]",[-18.27002013]
55,55,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         0.56057447
 1.         0.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.         1.         0.90285808 0.         1.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         0.         1.         0.         0.        ]",[-18.3418419]
56,56,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         0.5605748
 1.         0.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.         1.         0.90289094 0.         1.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         0.         1.         0.         0.        ]",[-18.19143443]
57,57,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         0.56053745
 1.         0.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.         1.         0.90282915 0.         1.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         0.         1.         0.         0.        ]",[-18.34672727]
58,58,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         0.58480809
 1.         0.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.         1.         0.91881436 0.         1.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-20.4867079]
59,59,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         0.58479736
 1.         0.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.         1.         0.91882381 0.         1.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         1.         1.         0.         0.        ]",[-20.48924711]
60,60,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         0.56051204
 1.         0.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.         1.         0.90280576 0.         1.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         0.         1.         0.         0.        ]",[-18.37164395]
61,61,"[1.         0.         1.         0.         1.         0.
 0.         1.         1.         0.         1.         0.5605796
 1.         0.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         0.
 0.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.         1.         0.90292617 0.         1.
 0.         1.         1.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         0.         1.         0.         0.        ]",[-18.3434161]
62,62,"[1.         0.         1.         1.         1.         0.
 0.         1.         1.         0.         1.         0.20041531
 1.         1.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         0.
 1.         0.         0.         0.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.59623462 0.         1.         0.         0.         1.
 0.         1.         0.         0.         1.         1.
 1.         1.         0.         0.         0.         0.
 0.         0.         1.         1.         0.         0.        ]",[-22.28796735]
63,63,"[1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0.
 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 0.
 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.]",[-19.16371596]
64,64,"[1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0.
 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 1.
 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.]",[-16.70975994]
