,evals,X,fX
16,16,"[0.68910265 0.97666443 0.61204246 0.95872784 0.90580197 0.09712536
 0.06709567 0.94536419 0.7266237  0.92233257 0.84809284 0.30375032
 0.02276933 0.59262993 0.67844378 0.44706585 0.62337272 0.01519693
 0.06681265 0.93476222 0.95099292 0.90730715 0.67642249 0.26111777
 0.38869735 0.51575906 0.64923126 0.23710371 0.09123879 0.42959735
 0.63573188 0.3563241  0.26890307 0.65053626 0.7170386  0.95320305
 0.41882556 0.09864734 0.3270249  0.46236823 0.97695036 0.3579124
 0.69870666 0.68011151 0.43074467 0.97472445 0.77227527 0.03567445
 0.50735234 0.67374099 0.46766683 0.57608291 0.45916294 0.37449798
 0.29735283 0.20318516 0.53811592 0.53290282 0.1444516  0.7789753 ]",[-18.95755116]
17,17,"[0.7733258  0.13287234 0.81820776 0.1805939  0.43774322 0.13656169
 0.33616477 0.12986619 0.15730846 0.96589563 0.79859201 0.63438454
 0.12768677 0.13754294 0.68437625 0.99573693 0.42056858 0.80162117
 0.23795586 0.07194194 0.93239878 0.44807095 0.40016517 0.84224507
 0.88724153 0.90491047 0.45724772 0.09390384 0.1324193  0.54431387
 0.47380892 0.36869975 0.11111372 0.59509295 0.88338622 0.34004601
 0.06104719 0.12755474 0.5312204  0.93818302 0.11209201 0.93207717
 0.34548647 0.61478272 0.08591698 0.06643205 0.83454563 0.67966293
 0.03136321 0.12602718 0.33588843 0.80726533 0.45251524 0.86323116
 0.71049814 0.0328335  0.2638987  0.20734003 0.04154517 0.32386981]",[-16.14027666]
18,18,"[0.90168797 0.12319978 0.36770793 0.695803   0.45067939 0.3741757
 0.69668645 0.0337726  0.65191853 0.79342491 0.08617516 0.50105867
 0.62774058 0.30960662 0.80722155 0.14898934 0.8785478  0.3549005
 0.17388917 0.95682595 0.4016765  0.44918547 0.25945581 0.34237527
 0.8273052  0.37201156 0.18738183 0.18350118 0.31352247 0.70629023
 0.42667172 0.09449928 0.70439587 0.91291728 0.37284011 0.10427493
 0.44055967 0.74146129 0.48840224 0.52776417 0.83874308 0.22788868
 0.58377299 0.03606481 0.03774289 0.33091018 0.43331836 0.70766324
 0.5946846  0.23516256 0.68785573 0.70295891 0.85644287 0.05554967
 0.69636115 0.84690703 0.4213227  0.34392809 0.01373614 0.92179734]",[-10.17410988]
19,19,"[0.62710482 0.00516059 0.01862712 0.89414191 0.47133252 0.66201761
 0.5602033  0.02770862 0.34086042 0.0563116  0.32218488 0.48675788
 0.05076308 0.78845791 0.77497439 0.76754475 0.39021405 0.09575552
 0.28913432 0.26389477 0.00755748 0.43584948 0.13094443 0.27650802
 0.7587013  0.11641641 0.09412303 0.5992789  0.11811609 0.19918592
 0.98549228 0.76798886 0.88814802 0.75287535 0.833088   0.496097
 0.24760068 0.32986469 0.05255682 0.24404575 0.10571123 0.97592749
 0.69395799 0.34381022 0.08651311 0.87435567 0.16569208 0.50664934
 0.00128768 0.69029969 0.5344478  0.42158512 0.85332739 0.76100276
 0.82766436 0.66094401 0.30238988 0.01183691 0.41005769 0.32754886]",[-12.84099945]
20,20,"[0.22132354 0.42612588 0.27623409 0.48332466 0.65717935 0.51086534
 0.56995198 0.13105345 0.25074032 0.06567294 0.24306654 0.1086794
 0.03734987 0.20099179 0.01449281 0.68046382 0.88267269 0.81687779
 0.48669079 0.39190474 0.89948599 0.48255573 0.40523753 0.781634
 0.25171808 0.7416082  0.97987731 0.40134016 0.93726534 0.96302488
 0.42494736 0.15557803 0.37203611 0.4888925  0.8555187  0.60723216
 0.69111836 0.98050801 0.57272344 0.54167031 0.38911957 0.73234722
 0.75103835 0.13357065 0.06203496 0.8810611  0.32808294 0.33201239
 0.32546052 0.00261518 0.08039004 0.479036   0.49505668 0.54609615
 0.007002   0.68483356 0.94389892 0.26269902 0.23066762 0.62114659]",[-6.43365632]
21,21,"[0.93587302 0.18314117 0.03789214 0.46870693 0.12113769 0.02346825
 0.61138429 0.16707788 0.21902218 0.9761761  0.70690999 0.87248364
 0.6875726  0.75664951 0.27725037 0.07742542 0.78429556 0.55096999
 0.08203401 0.64194758 0.64037202 0.84482481 0.3431429  0.81532144
 0.09757194 0.36330023 0.03107111 0.08132607 0.63661459 0.75483622
 0.82701692 0.03103043 0.26110738 0.70828393 0.18524997 0.68931943
 0.76168104 0.98857519 0.88658939 0.64732379 0.16273216 0.55146411
 0.87007291 0.08205492 0.64483973 0.77461802 0.28522039 0.80025631
 0.58403475 0.69611787 0.67703052 0.29698572 0.8619762  0.47556189
 0.01031725 0.25387785 0.36612729 0.15024457 0.93720156 0.98149114]",[-10.2497787]
22,22,"[0.80922473 0.46969812 0.37778554 0.51903234 0.68641728 0.15373202
 0.18400403 0.65380447 0.37240238 0.58834066 0.76632558 0.2949256
 0.21868325 0.40493376 0.72555183 0.58589003 0.59603663 0.17590208
 0.3050575  0.64449743 0.70368097 0.52669666 0.41274068 0.28117511
 0.83163288 0.38044889 0.44449422 0.13009113 0.0985124  0.55436135
 0.58179387 0.37337591 0.39014869 0.56916761 0.69690266 0.63460691
 0.34418091 0.30598111 0.56581448 0.47116809 0.52414866 0.6619654
 0.63434145 0.56954002 0.24203185 0.64381634 0.65964767 0.60501819
 0.35644427 0.59089119 0.45002372 0.5851956  0.50568938 0.41129231
 0.53953515 0.09567223 0.52837802 0.30528472 0.16800144 0.6885918 ]",[-16.41705764]
23,23,"[0.80922225 0.46969611 0.37778122 0.51902726 0.68640512 0.15373259
 0.18400929 0.65379513 0.37240155 0.58834733 0.7663154  0.29492818
 0.21869795 0.40493336 0.72553962 0.58588922 0.59603546 0.17590756
 0.30505133 0.64448943 0.70367142 0.52668913 0.4127258  0.28118375
 0.83163335 0.38045311 0.44448693 0.13007972 0.09850228 0.55435952
 0.5817936  0.37336546 0.3901482  0.56916202 0.69690977 0.63460333
 0.34417687 0.30597888 0.56580927 0.47116887 0.52413498 0.66196321
 0.63435321 0.56954091 0.24203208 0.64381978 0.65966031 0.60502135
 0.35644866 0.59089189 0.45003381 0.58519807 0.50570274 0.41128103
 0.5395432  0.09567268 0.52836696 0.30529101 0.16800633 0.68859014]",[-16.41815346]
24,24,"[0.80922656 0.46968322 0.3777792  0.51902322 0.68640915 0.15373825
 0.1840119  0.6537956  0.37239114 0.588331   0.76632064 0.29492686
 0.21868922 0.40492863 0.72555042 0.58588968 0.59603767 0.17590816
 0.30506655 0.6444937  0.70367157 0.52668537 0.41273534 0.2811775
 0.83164273 0.38044401 0.4444882  0.13009017 0.09851249 0.55436294
 0.58179316 0.37338013 0.39015377 0.56916933 0.69689862 0.63459628
 0.34417635 0.30598634 0.56581965 0.47116719 0.52413821 0.66197546
 0.63433896 0.56953346 0.24202807 0.64380513 0.6596421  0.60503267
 0.35644036 0.59088952 0.4500251  0.58519391 0.50569244 0.41129738
 0.53954222 0.09567033 0.52837841 0.30527813 0.1680046  0.68858789]",[-16.41843516]
25,25,"[0.80922357 0.4696936  0.37778167 0.51902797 0.68640706 0.15373374
 0.1840112  0.65379428 0.37239997 0.58834394 0.76631738 0.29492908
 0.21869347 0.40493406 0.72554371 0.5858893  0.59603702 0.1759069
 0.30505328 0.64449204 0.70367217 0.52669069 0.41272948 0.28118233
 0.83163377 0.3804519  0.44448706 0.13008408 0.09850616 0.55435919
 0.58179533 0.37336859 0.390149   0.56916633 0.69690704 0.63460202
 0.34417646 0.30597969 0.56581112 0.47116804 0.52413672 0.66196625
 0.63434995 0.5695376  0.24203128 0.64381703 0.65965384 0.60502228
 0.35644673 0.59088965 0.45003194 0.58519645 0.50570051 0.41128709
 0.53954232 0.09567444 0.52836979 0.30528695 0.16800683 0.68859059]",[-16.41745936]
26,26,"[0.80922326 0.46969402 0.37778115 0.51902825 0.68640668 0.15373307
 0.18400995 0.65379477 0.37240004 0.58834412 0.76631633 0.29492871
 0.21869316 0.40493367 0.72554326 0.58588922 0.5960368  0.17590669
 0.30505378 0.64449183 0.70367164 0.52668894 0.4127282  0.28118195
 0.83163458 0.38045124 0.44448714 0.13008388 0.0985046  0.55435976
 0.58179521 0.37336842 0.39014843 0.56916543 0.6969078  0.63460286
 0.34417689 0.30597987 0.56581117 0.47116895 0.52413649 0.66196513
 0.63434966 0.56953855 0.24203141 0.64381733 0.65965565 0.6050224
 0.35644667 0.59089057 0.45003212 0.58519695 0.50570043 0.41128542
 0.53954176 0.09567335 0.52836983 0.30528683 0.16800627 0.68859112]",[-16.41939604]
27,27,"[0.80922315 0.46969356 0.37777987 0.51902736 0.68640493 0.15373377
 0.18401148 0.65379274 0.37239975 0.58834484 0.76631497 0.29492839
 0.21869538 0.40493451 0.72554157 0.58588937 0.59603622 0.17590725
 0.30505275 0.64449063 0.70367026 0.52668799 0.41272581 0.28118291
 0.8316348  0.38045113 0.44448579 0.13008049 0.09850405 0.55435998
 0.58179505 0.3733664  0.39014897 0.56916367 0.69690895 0.63460219
 0.34417717 0.30598082 0.56581051 0.4711681  0.52413447 0.66196472
 0.63435229 0.56953805 0.24203156 0.64381847 0.6596566  0.60502328
 0.35644701 0.59089101 0.45003333 0.58519688 0.50570258 0.41128338
 0.53954372 0.09567398 0.52836807 0.30528791 0.16800448 0.68859155]",[-16.41767318]
28,28,"[0.80922251 0.46969422 0.37778033 0.51902835 0.68640522 0.15373387
 0.18401086 0.65379512 0.3724002  0.58834417 0.7663153  0.29492833
 0.21869501 0.40493412 0.72554195 0.58588859 0.59603599 0.17590673
 0.30505422 0.64449173 0.70367043 0.5266885  0.41272774 0.28118218
 0.83163394 0.38045065 0.44448649 0.1300826  0.09850511 0.55436015
 0.58179478 0.37336825 0.39014935 0.5691647  0.69690745 0.63460239
 0.34417743 0.30598068 0.565811   0.47116857 0.52413615 0.66196449
 0.63435006 0.5695383  0.24203213 0.64381781 0.65965568 0.60502279
 0.35644747 0.59089139 0.4500325  0.58519682 0.50570093 0.41128483
 0.53954205 0.09567357 0.52836966 0.30528792 0.16800732 0.68859056]",[-16.41885314]
29,29,"[0.8092254  0.46968771 0.37777751 0.51902618 0.68640987 0.15373609
 0.18401071 0.65379382 0.37239483 0.58833678 0.76631775 0.29492599
 0.21869538 0.40493223 0.72554509 0.58589082 0.59603824 0.17590703
 0.30505866 0.64449413 0.70367093 0.52668784 0.41272764 0.28117679
 0.8316412  0.3804477  0.44448648 0.13008623 0.09851002 0.55436156
 0.58179707 0.3733719  0.39015442 0.56916631 0.69690694 0.63459838
 0.34417654 0.30598443 0.56582033 0.47116441 0.52413732 0.66197121
 0.63434898 0.5695362  0.24203    0.64380922 0.65965031 0.60503096
 0.35644741 0.590891   0.45003287 0.58519081 0.50570034 0.41128796
 0.53954351 0.09567489 0.52837227 0.30528241 0.16800541 0.688593  ]",[-16.41799268]
30,30,"[0.8092227  0.46969312 0.37778077 0.51902819 0.68640457 0.15373432
 0.18401244 0.65379292 0.37240059 0.58834525 0.76631491 0.29492951
 0.21869526 0.40493405 0.7255422  0.58588904 0.59603534 0.17590834
 0.30505456 0.64449092 0.70367034 0.52668993 0.41272729 0.28118397
 0.83163319 0.38045105 0.44448676 0.13008337 0.09850649 0.55435916
 0.5817947  0.37336788 0.39014941 0.56916443 0.69690705 0.63460045
 0.34417695 0.30597995 0.5658105  0.47116866 0.52413538 0.66196409
 0.63434896 0.56953845 0.24203136 0.64381792 0.65965583 0.60502305
 0.35644611 0.59089047 0.45003165 0.58519618 0.50569975 0.41128514
 0.53954151 0.09567128 0.52837076 0.30528808 0.16800361 0.68858896]",[-16.41737871]
31,31,"[0.80922472 0.46969359 0.37778243 0.51902981 0.68640457 0.15373345
 0.18401276 0.65379084 0.37240003 0.58834636 0.76631498 0.29493054
 0.21869324 0.40493379 0.72554245 0.58588873 0.59603582 0.1759092
 0.30505286 0.64449089 0.70367002 0.5266868  0.41272669 0.2811848
 0.83163397 0.38045212 0.44448541 0.13008223 0.09850607 0.55436084
 0.5817946  0.37336691 0.39014814 0.56916605 0.69690801 0.63460128
 0.34417616 0.3059794  0.56581132 0.47116885 0.52413561 0.66196558
 0.63435002 0.56953555 0.24203135 0.64381553 0.6596566  0.6050241
 0.35644619 0.59088881 0.45003284 0.5851961  0.50570284 0.41128873
 0.53954245 0.09567341 0.52837036 0.30528542 0.16800673 0.68859024]",[-16.41589095]
32,32,"[0.80046903 0.12573432 0.33922741 0.19094512 0.40495348 0.25961677
 0.33228196 0.28789796 0.18234176 0.57233287 0.63027565 0.39993857
 0.44735248 0.23313148 0.61612109 0.8003596  0.44673906 0.47833846
 0.33836543 0.20702405 0.59595692 0.31666528 0.15484045 0.49964327
 0.98711445 0.54898687 0.31360829 0.03663695 0.05291887 0.56570618
 0.53158057 0.33716445 0.39917334 0.42684483 0.80652012 0.4058071
 0.23725423 0.38502659 0.56864998 0.62605765 0.09562395 0.8469776
 0.61583947 0.56261261 0.12270671 0.44959604 0.75419386 0.85624504
 0.20395912 0.49617919 0.47277357 0.7088111  0.6168739  0.45991674
 0.76954466 0.11576246 0.28660469 0.25913874 0.20453868 0.47566659]",[-12.50964455]
33,33,"[0.80046181 0.12574373 0.33922737 0.19096241 0.4049565  0.25961837
 0.33228223 0.28788483 0.18233946 0.57232913 0.63026338 0.39993812
 0.44733827 0.23314416 0.61612573 0.80036223 0.44673829 0.47832966
 0.33835445 0.20702208 0.59594134 0.31665799 0.15482759 0.49964285
 0.98711347 0.54897982 0.31359854 0.03662921 0.05290538 0.56569205
 0.53159286 0.33716874 0.39917223 0.4268571  0.80654031 0.4058119
 0.23724862 0.38501429 0.56863707 0.62604708 0.09562523 0.84698641
 0.61584872 0.56261173 0.12270039 0.44959632 0.75419583 0.85623929
 0.20395509 0.49617955 0.47278839 0.70881365 0.61688584 0.45991697
 0.7695574  0.11576929 0.2865985  0.25912945 0.2045341  0.47567253]",[-12.49413739]
34,34,"[0.80046836 0.12575071 0.3392269  0.1909563  0.40496284 0.25961602
 0.33228452 0.28788966 0.18233757 0.57232542 0.63026811 0.39993669
 0.44734214 0.23314864 0.6161285  0.80036251 0.44673978 0.47832932
 0.33835588 0.20702471 0.59593445 0.3166548  0.15483733 0.49964629
 0.98712163 0.54897408 0.31359677 0.03663093 0.05290815 0.56569182
 0.53158661 0.337169   0.39917651 0.42685623 0.80654001 0.40580974
 0.23724496 0.385009   0.56863313 0.6260383  0.09562679 0.84698502
 0.61585354 0.56261406 0.12269877 0.44959113 0.75419574 0.85624239
 0.20395918 0.49617641 0.47278866 0.70880513 0.61688866 0.45991557
 0.76956506 0.11576888 0.28660752 0.25913104 0.20453419 0.47566863]",[-12.51152674]
35,35,"[0.8004725  0.12575217 0.33923671 0.19094869 0.40496767 0.259614
 0.33228807 0.28789719 0.18233347 0.57232979 0.63027442 0.39993862
 0.44734315 0.23313914 0.61612417 0.80035932 0.44674477 0.47833593
 0.33836514 0.20702675 0.59594545 0.31666115 0.15484941 0.49965477
 0.98711438 0.54897707 0.3136075  0.03663746 0.05291681 0.56570019
 0.53157432 0.33716376 0.39917394 0.42685424 0.80652817 0.40580767
 0.23724701 0.38501557 0.56864165 0.62604179 0.09563453 0.84699052
 0.61584616 0.5626181  0.1227037  0.44958167 0.75419116 0.85624283
 0.20395609 0.49616523 0.47278053 0.70880194 0.61687146 0.45991882
 0.76955538 0.11576438 0.28661367 0.25914158 0.20453538 0.47566444]",[-12.49463363]
36,36,"[0.80045707 0.12576161 0.33923766 0.19097382 0.40496238 0.25962441
 0.33228742 0.28789529 0.18234606 0.57233385 0.63025402 0.39993602
 0.44733554 0.23315253 0.61612121 0.80036169 0.44672894 0.47832596
 0.33835172 0.20702117 0.5959305  0.31665353 0.15482634 0.49965031
 0.98710884 0.54897401 0.31359446 0.03663294 0.0529068  0.56568021
 0.53159056 0.33716841 0.39917442 0.42685599 0.80655277 0.40581497
 0.23724405 0.3849986  0.56861687 0.6260329  0.09562918 0.84697598
 0.61586221 0.56261671 0.12270101 0.44960273 0.75420676 0.85622249
 0.20396077 0.49618031 0.47279612 0.70880726 0.6168924  0.45990717
 0.76956331 0.11577253 0.28660348 0.25914259 0.20453663 0.4756646 ]",[-12.50970036]
37,37,"[0.80044866 0.12574624 0.33923786 0.19097358 0.40495817 0.25962409
 0.33229031 0.28788228 0.18233883 0.57233824 0.63026086 0.3999436
 0.4473346  0.23314772 0.61612044 0.80035388 0.44673987 0.47833533
 0.33835765 0.20702283 0.59594625 0.31666232 0.1548352  0.49963923
 0.98711118 0.54897929 0.31360365 0.03663352 0.05291266 0.56568811
 0.53158949 0.33717552 0.39917046 0.42686231 0.80653581 0.40581574
 0.23724999 0.38500859 0.56864194 0.62604649 0.09562552 0.84698294
 0.61583722 0.56260943 0.12270673 0.44958907 0.75419329 0.85623595
 0.20396295 0.49618234 0.47278507 0.70881121 0.61689552 0.45992481
 0.76954693 0.11576904 0.28660493 0.25913705 0.20453561 0.47567683]",[-12.47509935]
38,38,"[0.80046396 0.12574933 0.3392302  0.19095903 0.40495818 0.25961937
 0.33228539 0.28789144 0.18233992 0.57233044 0.63026602 0.39993872
 0.44734337 0.23314284 0.61612375 0.80035911 0.44673829 0.47833209
 0.33835902 0.20702595 0.59594459 0.31666128 0.15483584 0.49964543
 0.98711051 0.54897976 0.31360198 0.03663545 0.05291376 0.56569581
 0.53158857 0.33716889 0.39917286 0.42685641 0.80653302 0.4058116
 0.23725204 0.38501711 0.56863907 0.62604797 0.09562994 0.84698279
 0.6158457  0.5626121  0.12270329 0.44959489 0.75419231 0.8562372
 0.2039589  0.49617734 0.47278462 0.70880883 0.61688159 0.45991831
 0.7695526  0.11576939 0.28660399 0.25913221 0.20453761 0.47567008]",[-12.49305978]
39,39,"[0.80047481 0.12573921 0.33922591 0.19094748 0.40496203 0.25962613
 0.33228138 0.28789949 0.18233828 0.57231756 0.63027657 0.3999374
 0.44734031 0.23313    0.6161395  0.80036473 0.44673254 0.47833321
 0.33837205 0.20702659 0.59595749 0.31666355 0.15485004 0.49963755
 0.98710887 0.54897976 0.31361169 0.0366491  0.052922   0.56570477
 0.53158416 0.33718709 0.39917578 0.426855   0.80651901 0.40580345
 0.23725295 0.38502583 0.56864965 0.62605772 0.09564075 0.84699225
 0.61582264 0.56261018 0.12269099 0.44958555 0.75417575 0.85624205
 0.20394773 0.49618012 0.47276655 0.70881401 0.6168625  0.45993601
 0.7695481  0.11576582 0.28661146 0.2591227  0.20452371 0.4756629 ]",[-12.50556486]
40,40,"[0.80046218 0.12574794 0.33923133 0.19095825 0.40495924 0.25962062
 0.33228483 0.28789249 0.18233896 0.5723299  0.63026505 0.39993676
 0.44734182 0.23314148 0.61612293 0.80035916 0.44673723 0.4783307
 0.3383579  0.20702595 0.59594502 0.31666102 0.15483386 0.49964313
 0.98711103 0.54898034 0.31360255 0.03663861 0.05290841 0.5656935
 0.53159041 0.33717065 0.3991724  0.4268571  0.80653496 0.40581221
 0.23725078 0.38501498 0.568638   0.62604851 0.09563113 0.84698559
 0.61584616 0.56261273 0.1227008  0.44959512 0.75419435 0.85623745
 0.2039587  0.4961791  0.47278627 0.70881065 0.61688267 0.45991896
 0.76955604 0.11576947 0.28660236 0.2591307  0.20453524 0.47567093]",[-12.50884251]
