,evals,X,fX
92,92,[ 25.68209726 -21.01143444  27.45994554 -28.4754734 ],[-0.96377096]
93,93,[-29.2545539   21.49114664 -23.40199153   3.55458616],[0.]
94,94,[23.51899585 14.21680986 -3.61972815  2.04975986],[0.]
95,95,[-26.29827472   7.86852331 -20.82462256  28.72969703],[0.]
96,96,[ 17.7826549   21.23425798  11.64887263 -20.46501885],[0.]
97,97,[ 8.31578318  0.79134376 -7.47696896 17.03268152],[0.]
98,98,[ 16.03161807  12.29096164   9.3056051  -19.6422576 ],[0.]
99,99,[-24.66458693   7.00917421 -14.66350059 -19.71648962],[0.]
100,100,[ -1.14283535 -15.45335426 -21.04395849   1.56428849],[0.03211948]
101,101,[ 22.16886414  22.84898058  28.16333988 -23.90231909],[0.]
