,evals,X,fX
14,14,"[ 2.58122241  2.85104119  8.23961181 -5.13288811 14.48036438  1.24112007
 -1.27694276 -2.23621369  6.23825086  2.70391997 29.12633011  5.55953425
 -4.27202485  2.68717185]",[-0.10986678]
15,15,"[-0.02106847 -4.75471834 -6.97180162  7.40813371 16.55106027  5.48732907
  2.8671064   3.65852838 -4.49167404 -0.60596522  6.84962384  1.80474904
  0.2538999  -2.23283583]",[0.08038121]
16,16,"[ 3.09663637  1.01553828  3.28065744 -6.55046537 21.52652619  0.06984353
  3.30173526  0.84995009  6.03300263 -3.80419653 25.77066645  4.05872152
  1.46015993  3.77764738]",[-0.]
17,17,"[-3.05887902 -4.2376837  -0.94735099  0.1308281  14.41078171  4.05974439
 -3.0908748  -0.10797424 -5.63324259  7.15881979  7.77335874  2.8699574
 -1.4025475  -2.59654106]",[-0.]
18,18,"[-1.30983585  4.97033616  9.24808384  5.49236868  6.27155942  5.09664546
 -1.57849166  2.63481127  3.41476631  4.55426571 17.1450704   4.05668269
  0.72448377 -1.66759635]",[-0.]
19,19,"[ 4.79617071 -4.21382658 -9.71705928 -2.58642831 20.95830286  1.58953994
  0.30524038 -4.11117527 -3.04493708 -3.9478938  13.94775711  3.02511249
 -3.2019245   3.10124253]",[-0.]
20,20,"[ 0.53925549  3.92347924 -5.01194782  0.70119013 27.522633    1.23058533
  0.53382468 -4.13100778  8.59432616  1.72741799 12.97950652  2.52620523
 -4.56740927 -2.82306711]",[-0.]
21,21,"[-1.06420513 -2.54969559  8.66015819 -6.2027875  10.79640186  3.81238635
 -0.78871808  4.19678643 -4.34165665 -6.76911553 20.86595467  5.00984359
  0.64204538  2.5523642 ]",[0.03622833]
22,22,"[ 0.39806365  4.19252788 -8.94256958 -4.67678453 14.96413359  1.72381329
 -3.28896078  3.63315434  9.0101455   6.16235366  2.782406    5.90245129
 -4.91011274 -1.60880381]",[-0.]
23,23,"[-0.49976988 -4.21277218  5.2816513   7.0505459  18.45716282  3.91190358
  0.33284994 -4.20498746 -8.81837931 -7.09357568 26.50802786  2.17927404
  3.81301211  3.29831972]",[-0.90099]
24,24,"[-3.57879909 -2.82458979 -2.7685084   7.09340018 25.4937507   4.67433833
 -4.28433936 -0.20180714  2.20123242  9.79384345  3.78393248  3.07981523
  1.88058067  4.05468305]",[-0.]
25,25,"[ 0.03646061  2.22500396  2.48941773 -3.05474798 11.28237449  1.45115898
  3.53317931  4.89130807 -9.06752421 -4.37323943 25.4634547   5.13090749
 -3.68873846 -0.62523103]",[18.05709047]
26,26,"[ 1.22488264 -2.96948759  6.86799948  4.44467564  9.05278792  3.43441358
 -3.30911299 -3.96665728 -2.60862451  0.17652615 10.63514318  2.19247644
  2.52321509 -4.7776125 ]",[-0.00133999]
27,27,"[-3.74453731  1.18912811 -7.32232817 -7.36810074 29.61801681  2.48550638
  4.45455366  3.56751448  3.46661738 -0.58146578 22.78237209  3.7241537
 -1.3525039   1.29652547]",[-0.]
28,28,"[ 3.40393184  1.77791674 -4.35035194 -8.75004823 18.04429737  4.47312225
  3.34689418 -4.4126766  -2.25552816 -1.48635921 25.41672031  5.49655887
  1.1924014   0.50133505]",[-0.14721561]
29,29,"[-3.35435171 -4.37229108  4.16489896  7.61124351  5.93535898  2.68871473
 -2.73507661  0.80952609  6.42280017  4.38524089  6.62321327  1.62227215
 -0.04463784 -1.24058453]",[-0.53908835]
30,30,"[-1.2762469   2.81797191  4.51427385  6.38458428 22.2119129   0.11600426
  4.56352241  1.43902684  2.7934406   0.49724163 26.04353421  2.85713442
 -2.68522872  4.07062113]",[-0.]
31,31,"[ 1.64407605 -3.07632384 -7.08276206 -7.05061477  9.85804795  4.16556828
 -4.67101947 -1.54865895 -6.9136231  -6.07714797  4.60810468  3.29667654
  3.27141513 -2.88393968]",[-0.]
32,32,"[-1.75712102 -3.89589805  7.83818343 -4.23059031  4.05958122  3.66364063
 -1.89598902 -0.10863362 -4.13928457 -7.04832845 26.02544001  0.63841521
  3.20684498 -2.93047912]",[-0.]
33,33,"[ 0.15401142  2.5819957  -4.92489368  9.11923677 25.9521616   0.95451543
  3.22576222  1.25000922  6.54150192  6.01441407 10.60280218  3.64778499
 -1.44657829  2.68861757]",[-0.18071905]
34,34,"[-1.84185281  3.04951508 -8.35312345  8.54680462 23.2220046   0.06707645
 -0.89767254  3.44270727  6.57406045  0.51762518 25.87625735  1.06190266
  4.07237931 -4.21972318]",[-8.81617055e-08]
35,35,"[ 1.67716859 -4.48447143  0.18356108 -6.76433711 11.79131303  4.46036831
  1.48971562 -0.31873708 -2.73299475 -0.28374365  6.24124326  3.7511386
 -0.15821686  0.39725149]",[0.01195342]
36,36,"[-0.77064993 -2.35636277 -3.8072788  -2.43059147  6.0359161   5.29733029
 -3.6673445   3.2622934  -7.43391242  7.96240648 20.86251741  3.01726541
  0.86690552  3.57163573]",[0.01571086]
37,37,"[ 4.27487103  4.35628581  5.20025194  5.49361114 20.11895265  2.69117786
  3.81141084 -2.4331779   5.02982362 -0.80540423  9.85245359  3.43642133
 -4.45912848 -1.16691743]",[-0.]
38,38,"[ 2.40898826 -0.38668649 -6.58302929  4.9533273  13.60332224  2.06911092
  1.53276552  2.28323336 -3.7588865   4.00884738 18.77547774  0.70608578
  3.70296572  1.05221829]",[2.42874374]
39,39,"[-4.07257319  1.43625655  9.89048431 -0.08562101 22.71748294  3.82649564
 -2.78297351 -0.58533659  5.79656678 -0.99406394 14.32466693  5.69937218
 -0.58032268 -2.43557194]",[-2.72402633]
40,40,"[-2.54077178 -1.74762325 -1.56405059  8.97585403 26.73433521  3.34736304
 -4.14902784 -3.2880786  -4.40100799  5.72838917  4.94068814  4.2913077
  3.17084376  4.18435938]",[-0.]
41,41,"[ 0.26301193 -3.11793294  3.18900446  1.28724614 25.9952182   2.25107819
 -3.63043535  3.78840651  7.39511337  9.96678678 14.21275986  1.16874147
 -0.99197476  0.20960239]",[-0.1919623]
42,42,"[-0.9812351  -3.71461319 -3.51247716  1.13029535 28.91986614  4.33131059
 -2.5821559   0.7222583   0.69643663  2.44489601 12.03962645  1.11013192
 -1.97531642  3.82352715]",[-0.00768619]
43,43,"[-3.18924226e+00 -2.36049015e+00 -5.54085875e+00  8.04699421e+00
  1.89570923e+01  6.27868194e+00 -4.97601209e+00  3.25495613e-03
 -3.60678248e+00  4.99831336e+00  7.72106892e+00  4.27077398e+00
  1.17969790e+00  1.63942604e+00]",[-0.]
44,44,"[-0.59438222 -2.90229621 -1.49237479  9.91508198 16.73622535  5.62942032
 -0.28773095  1.58797128  7.85458383  6.08596284  4.56696256  5.40940626
  3.95152191  0.14264213]",[-3.55651356]
45,45,"[-0.54320993 -4.15480544  2.76678222  7.80214413 26.31474176  2.47965487
 -4.44254196 -0.114118    6.48459479  5.15544068 10.99773954  2.99901455
 -0.05483114  3.33307656]",[0.79390233]
46,46,"[-4.23974044 -1.52306202 -2.09056071  3.28319346 18.44652568  4.1697991
 -4.91737244  2.24288348  9.10754553  6.02211354  8.74244906  0.65156456
  3.77186693  2.15745513]",[-0.]
47,47,"[-2.03939521 -3.28907085  2.57150731 -0.0944048  27.11192596  4.64017016
 -2.01123661 -2.39547348  8.43361943  7.72083005  4.84605625  2.84748424
  3.99908656  1.52100912]",[0.5559452]
48,48,"[-1.9502801  -3.50159821 -4.59675264  2.54085853 17.3614627   3.15123879
 -0.78898432  1.17081524  8.01268223  3.24041527 10.38193533  1.4369234
  1.94698175  1.47863173]",[-1.61991585]
49,49,"[-1.62573474 -3.66151066 -3.00744998  9.32433078 23.90511099  5.76340486
 -1.76440477  3.24128435  6.19772356  3.82501211 14.95773381  2.06643631
  2.68772884  1.7419779 ]",[-0.]
50,50,"[-3.79096226 -2.27312946  5.6803366   0.50410323 13.46333267  5.42369163
  2.95616239  2.60609813  1.12726323  5.41794954 11.84518627  2.61552087
  4.22484461 -3.31326009]",[1.19600314]
51,51,"[-4.89486484  2.19982071  9.19734751 -1.87310032 22.49930623  3.95710518
 -0.16519729  2.95552252  3.30597704 -2.66457486  8.19176473  3.4693201
  1.80852037 -2.87015799]",[-1.50882306]
52,52,"[-1.62759391  0.51596552  3.03125889  0.31156758 15.98782354  5.22007141
 -4.35939786 -4.25151104  6.8496808  -4.27413005  9.70116521  6.03760317
 -1.23794424 -3.9499552 ]",[-1.10411123]
53,53,"[-0.40780261 -1.00634708  9.4733839   3.71550291 22.59458815  5.21634717
  0.80017829  1.4965824   4.68386245 -1.40852877 12.37101783  3.98685548
 -2.83657242 -3.35475788]",[0.41416038]
54,54,"[ 2.07522766 -2.77459362 -9.57114281  6.58851908 23.10921371  4.47175013
  2.23272204  3.99117143  4.67615272  3.32038167  8.15439627  5.3879366
  4.72822786  4.96124824]",[-0.33850967]
55,55,"[ 0.30337484 -2.62531826 -8.60205684  9.84795826 27.98985366  3.7135194
 -2.59524153  1.92700582  5.16797147 -1.45701875  5.67447186  2.87666563
  4.59525821  2.49031803]",[-4.81644884]
56,56,"[-4.78799362 -3.10830341 -8.81782045  9.12421299  6.57743779  5.01226878
  0.99463905 -0.06300065  2.59299094  9.26795854  4.98985508  4.16885367
  2.30923062  0.05380344]",[-0.]
57,57,"[-2.45465642 -1.34808182  3.87597229 -0.44261943 16.16490799  2.1916362
 -2.63604427  0.99340471  7.64149936 -7.59100816 16.22008543  4.39050688
 -1.21162589 -0.14264134]",[12.64557811]
58,58,"[ 1.67903163 -2.58871592  5.02897643  2.72859404  3.85746506  3.36712859
  0.42042575 -2.37641526 -1.45688422  5.65785681  4.83033918  4.77342404
  4.44843521  2.19429468]",[-0.4243268]
59,59,"[-1.27822692 -1.66242897  5.83067148  5.73674744 14.52621199  2.10372273
  0.50658466  0.14039555  9.69053888 -1.85990074 10.02294803  5.16537049
 -2.70600646  1.50277979]",[0.15679025]
60,60,"[-2.22723423  0.59610146  5.70798787  4.38160122 26.88460795  3.64069797
  4.69178701 -4.41885099  7.60045045 -0.25932323 10.59051871  5.0860852
  3.20791721 -2.24044897]",[-2.67725792]
61,61,"[ 1.52826108 -1.92363266 -5.35292371  6.91166416 18.25368262  5.33803567
 -3.65122864 -2.0714134   5.93492317 -0.27902044  3.04663173  3.65123886
 -0.46947979 -0.62810184]",[0.0510798]
62,62,"[-3.54641143 -0.87780346  8.34423831  3.76588967 20.50384882  3.07873527
  2.24553311  4.93096352 -1.46142217 -2.72026329 12.2122122   3.86662403
 -2.79497102 -2.89725404]",[-1.49463273]
63,63,"[-3.96097173  0.43342475  7.47305567 -1.43733958 16.97616     4.1245395
 -0.2183224   4.71129119 -7.97304439 -2.28228524 26.92294526  3.255093
  3.8720572  -2.75815002]",[0.02882265]
64,64,"[-4.5579675  -0.81075531  9.04513762 -0.23855499 28.32267809  3.25997629
  3.08995699  0.10175884  2.91118903  1.04479585  8.24984932  4.43685667
  4.23761487 -2.26613353]",[2.54581653]
65,65,"[ 3.03839056  3.46698674  5.61359249 -3.3205746  16.86313643  4.20024174
 -1.43665513  1.11150682 -2.78540748  0.96010742  6.58590102  5.70973003
  3.41050446 -1.97717197]",[-0.]
66,66,"[ 2.56828072 -0.94999234  8.63811348 -3.19900069 27.76992246  3.44802763
  3.79657936  1.07013643 -3.19364259 -1.88819567 20.89462638  4.50848788
 -3.56692955 -2.70751474]",[-0.47889248]
67,67,"[ 1.36881856  0.15985468  8.9522252  -4.61233087 23.02969206  3.27233081
  4.58691855 -0.50706387  9.10566348  0.40556354  3.48752737  2.70508374
 -0.42276293 -2.47082357]",[-0.]
68,68,"[-2.4311152   1.26870024  8.72502505 -5.18061533 24.220629    4.06889697
  1.1352533  -4.92179772 -1.31431765 -1.94577723  2.35207772  0.44427287
 -4.46558971 -1.86996895]",[-0.]
69,69,"[ 1.00965152  1.98730697  8.27369974  4.95792751 26.6364294   3.33749514
 -4.75075564  1.89417064 -1.48159801  0.0992753  26.16403103  1.30771619
  4.55598712 -2.2815626 ]",[0.31621831]
70,70,"[-2.01837095  0.12762994  7.48742082  2.99397225 21.7849661   3.19018518
 -4.42508938  0.32552757  3.23531929 -2.7277427  14.67170783  4.2259167
 -1.39307545 -4.02289267]",[0.79856958]
71,71,"[-3.2386475   2.25147199  7.54162455  1.94880451 23.64865812  3.20331738
 -3.84750237  0.94678084  7.86678876  1.21502611 14.20243616  3.98234517
  0.28132145 -1.11548315]",[-3.16739434]
72,72,"[-0.67306383  0.7098431   7.90514963 -3.45698308 19.44472474  3.98650053
 -3.61941741  0.73531877  7.96235187  2.20668103 13.89300502  4.99815494
  1.60691263 -3.9964889 ]",[-2.63869943]
73,73,"[-4.32892094 -0.43695897  8.98068232 -9.07494123 20.63393872  3.55464256
  3.06830355  3.96002509  4.16090366 -0.8380481  14.71501936  3.06835212
 -4.67672225 -0.36628937]",[-0.]
74,74,"[-1.16638216  0.15713191  6.9092729   3.20347952 21.03997858  3.7526757
 -2.42173661 -1.28432251  6.27719167  0.88591334 12.96874937  3.93429985
 -2.03771993 -1.93318154]",[0.08896564]
75,75,"[-3.15185718  1.4747983   9.20639258  2.44746295 20.8720116   2.91922656
 -3.21863081  0.6173244   8.37201779  2.50428057 18.8704817   5.15098473
 -2.08987902 -3.8131514 ]",[-0.14347733]
76,76,"[-4.95561547  0.55277689  8.99186628  0.55290481 24.74408857  2.85241967
 -2.39867717  0.19436659  5.65754221  1.71044298 18.2171585   4.32572305
 -1.93782345 -2.44563551]",[-3.1701268]
77,77,"[-2.25005365e+00  2.13197277e+00  6.73243360e+00  3.01368201e+00
  2.06762633e+01  3.74503178e+00 -2.81174536e+00 -2.69099065e+00
  7.02759103e+00 -3.54683253e-01  1.39865481e+01  5.91099026e+00
  1.88707916e-02 -1.61718856e+00]",[-0.06778832]
78,78,"[-0.69848823  1.42572576  7.44654358 -0.67379204 22.2583208   4.4801184
 -1.03127352 -1.74642663  4.01744628 -0.43666303 10.67695789  4.28648265
  0.28646396 -1.72902713]",[1.03057026]
79,79,"[-1.67710218 -0.04151575  8.65138203  2.17769006 24.68628839  4.21814757
 -3.69848825  0.35004807  6.14142702 -0.82531807 10.52287852  5.90182497
 -3.53381525 -3.40342724]",[3.73887588e-11]
80,80,"[ 4.30670279e+00 -1.87092817e+00 -4.29879792e+00  9.10775002e+00
  2.55020436e+01  6.27740357e+00 -8.21048663e-01  2.12155356e+00
  6.31576629e-01 -4.66057434e+00  3.66756811e+00  3.43604323e-01
 -4.56280606e-02 -3.00638233e-03]",[0.0198072]
81,81,"[ 0.04504053 -1.95923003  0.59379757  5.79700771 25.42339789  1.16988583
 -1.17542947  4.34045283  9.64751336 -5.82429981 10.42751728  3.22192703
  3.11030289 -0.59467802]",[-0.45610936]
82,82,"[ 4.04967511 -3.18511137 -2.481099    9.49222665 25.26408615  1.21469295
 -2.10732448  3.00395432  5.34312559  2.39994201  2.1435091   4.91978049
  2.2563806   1.48785513]",[-0.]
83,83,"[-4.90241636 -0.76994467  9.88825167 -1.64970873 17.93674241  3.0981989
 -2.90478328 -1.82079292  1.58797543  0.62650641 27.87102921  2.28488672
  1.40746189 -2.83796101]",[0.73561807]
84,84,"[ 3.30410404 -3.25611112 -4.32908724  6.83179983 17.14821095  1.37322328
 -4.54666307  2.7392768   2.826969    6.05280936  2.26989858  3.62082383
  3.56318761 -0.24517723]",[1.73606443]
85,85,"[ 4.05991119 -2.53379789 -4.39704755  7.63664949 21.27390819  2.83151262
 -1.43973899  1.85344159  7.33196268 -7.95664554  8.39373022  4.76944625
  3.50610941 -1.94902845]",[-0.09658117]
86,86,"[-2.27034224  3.64089731  9.43196285  0.9929961  19.24394833  3.62920096
 -1.8599922  -2.35137045  4.47343476  2.07961662 14.77529722  4.70938041
 -1.9783207  -2.06312177]",[0.55981096]
87,87,"[-1.01322446 -2.90445956 -2.12536165  8.81624444 26.15714994  2.45116108
 -1.48375002  4.22276316 -5.7595723  -8.41995782  5.10161115  4.86646829
  4.46806543  2.73007903]",[-0.33099955]
88,88,"[-2.70502663 -1.82897633  9.89012845 -1.04616028 26.94637957  2.19958641
 -2.95972043  1.24324689 -1.83769467  1.13033616 20.12308415  5.7197046
  2.30597549 -2.31215182]",[0.14278265]
89,89,"[ 3.36430775 -1.9611195  -5.61911637  3.35168673 23.58106544  1.64274935
 -4.20055729  4.12356789 -0.63086018  0.40737924  8.47632665  5.03695887
  2.67459445  0.8020282 ]",[-0.00315307]
90,90,"[ 0.37014886 -2.32197463 -8.12306821  9.75517583 29.00872307  1.55956297
 -0.71055941  4.93432146  4.55953638  5.50746597  7.25455924  0.7016319
  3.8940993   1.22471687]",[-0.85352555]
91,91,"[-3.17951414 -1.564879    8.74525378  2.70893145 23.98778975  2.6169016
 -1.20052168  4.00259877  6.75639204  1.05694708 14.81700626  5.60473561
 -2.84388912 -0.58499894]",[0.54771098]
92,92,"[-2.18530034 -3.01731295 -4.84131723  9.75789368 12.14061377  4.52787104
 -0.95875787  3.20684132  7.31924941 -9.11232435  5.53689997  1.39731409
 -0.18762914 -2.09343951]",[-0.83014819]
93,93,"[-3.97103338  1.61365959  8.89569732 -3.37180507 25.29299602  2.72014335
 -3.35588395  0.39112969  9.32128424  2.35822141 23.69770409  2.45189971
 -4.6539539  -4.45593401]",[-2.43979296]
94,94,"[-4.48810344 -1.51295809  9.34485075 -2.46536051 23.96430038  3.19030532
 -4.19106968  2.8828192   7.68923184  1.10427415 15.58161851  2.17539546
 -3.98031844 -0.18632969]",[1.81661805]
95,95,"[-4.72346916 -1.87527083  9.09961017  3.82455316 24.75665053  2.63215345
 -1.2540896   1.27542532  8.01796159  1.65571247 29.63901762  5.42238387
 -0.67772344 -0.22457127]",[-1.59026066]
96,96,"[-3.4687567   3.88994704  9.46152506  3.5927466  25.83346294  2.8721962
 -3.9151358   2.22543344  5.28602742  2.41215777 25.38089835  3.05296743
 -4.44520402 -0.09404451]",[-0.]
97,97,"[-3.00231272 -3.16729376  7.35251904  1.43424509 24.96368532  2.5605677
 -3.49638162  3.28443906  8.86330328  1.42799157 14.63245843  4.52991427
 -4.07726206 -2.5135241 ]",[3.57809555]
98,98,"[-2.26182934 -2.60523627  1.07640645  2.14019437 16.76870293  5.28890011
 -0.47384762  3.86594101  3.27572842  0.38180626  6.24819344  4.49576363
  4.28694776 -0.10821978]",[0.0830274]
99,99,"[-2.7650128  -1.54539756  7.62371059  0.94838476 25.04434304  3.14630385
 -4.23488044 -0.54063622  5.76904251  2.38189515 25.21529732  1.56356799
 -2.1139389  -4.4000872 ]",[-1.14653881]
