,evals,X,fX
42,42,"[-0.17833096  2.9815404  -2.24353727  1.67438149 23.38489252  3.09410365
 -4.66135498 -1.15059561  4.30091906  2.62695846  7.93518893  4.02784381
 -1.4432016  -3.57680902]",[-0.]
43,43,"[ 0.44944977 -1.61935647 -4.96036927 -3.81323981 17.47783007  0.99176551
 -1.17987651 -4.43521548  4.36352032  7.26474495 17.12175867  5.96142742
  0.62676272  2.36028736]",[-0.98467903]
44,44,"[ 1.56963622  2.54770697  1.39435549 -3.48669358  9.94460051  3.23835319
 -1.59925953 -2.37681837  5.33307215  6.86568604  4.14679471  5.32930362
 -4.02041201 -0.03599481]",[0.42564344]
45,45,"[-1.07335979 -2.56630185 -6.81446308  1.69200219 11.6508577   2.06636869
 -3.72371628 -2.57649967  6.53666589  7.85884063 14.42105345  5.65289922
 -4.78578698  1.90491225]",[-0.22448541]
46,46,"[-1.60626087  1.80520565  1.57094328 -6.99709557 25.79501633  0.17252145
 -4.78895904 -0.67363968  7.09239021  1.11897734  4.11854313  3.75823408
 -2.50596652 -3.29022155]",[1.74376364]
47,47,"[-0.98912489 -2.31673656 -3.54141211 -4.05680796 14.24069429  3.43772556
 -1.02434795 -0.46439756  1.18297873  0.81228228  5.66796678  4.67262406
 -1.36015767 -3.01363884]",[0.14283873]
48,48,"[-4.70339258  0.07659309  1.35122567 -0.20184669 23.80963328  3.03739239
 -1.39916215 -1.24177528  1.47295816 -5.90231714 17.38185952  5.52447694
  0.88526073  1.23668553]",[0.44356245]
49,49,"[-1.49440158 -2.64310362  3.39966862 -0.87137793 26.24416593  2.14424302
 -1.24221312 -1.01539982  9.6398387   6.90085701 15.2800911   4.936411
  1.489605   -2.78885933]",[0.08403871]
50,50,"[-4.95596289 -3.00582275 -9.30615873 -0.57196045 26.38953386  1.38933423
 -0.47832125 -3.30101596 -4.60576213  8.73397173 19.21952378  2.99863115
  1.07787401  2.61538082]",[-1.09094756]
51,51,"[ 1.55747288 -4.46042813 -7.03773033 -1.36770518  6.81367903  2.63020055
  2.88086227 -2.47106259 -8.48193009  9.88417593  6.76877843  3.08055488
 -1.9957849  -3.46355605]",[-0.22676829]
52,52,"[-2.42528808 -3.6253117  -8.65894228  7.38644878 21.3199536   2.51264562
 -1.38894219 -1.69557608 -7.35008776  9.4108957  26.33605015  4.16840441
  0.05559811  1.25897085]",[-0.]
53,53,"[ 0.86379537  0.99669337 -7.67921304  6.0351578  25.68719725  1.80661835
  1.46751784 -2.77627699  6.847304    5.85032503  2.30932556  3.09222954
 -0.24504807 -1.17287346]",[2.54514357]
54,54,"[ 1.30079424 -3.88718821 -6.10846894  1.51997557 28.8907545   0.33473579
 -3.73094206 -4.49403562 -7.88645446  7.28809148 24.15051624  4.04533447
  0.88553031 -3.78150166]",[-0.18322697]
55,55,"[-4.23058931  3.92896593 -9.57223595 -3.79811018  6.7171539   2.95002531
 -3.22059958 -0.94443773 -3.73579567  8.64834663 16.37710241  4.16073989
 -2.01212507  1.57620861]",[-0.]
56,56,"[-0.12591693 -4.2317196  -6.60476694  2.38540094  6.75438569  3.46293774
  1.18292062 -1.51497401  5.40782764  7.9337234  22.90199558  4.02513078
 -2.34860681  3.98071524]",[-0.10387611]
57,57,"[-3.28747618 -3.79863322 -7.66879494 -5.41400759 28.50922469  3.00463337
  2.78691284 -3.97173793 -7.2983113   6.53910089 26.72395771  3.14194572
 -0.63021473 -4.69205188]",[-2.89867772]
58,58,"[-0.34810653 -4.97749786 -7.48269238  1.45206784 20.9097231   0.50666427
 -1.02653759 -2.0308398  -1.86017666  7.37798582  3.52572805  3.18350185
 -4.56051144 -3.04353253]",[0.24634612]
59,59,"[-4.81794725  2.71654367 -7.08624566  5.83047789  5.87835843  2.32876306
  1.91900346 -1.13666393 -7.1659374   6.32046776  9.67905689  3.62177198
  0.96930884 -4.2850282 ]",[-0.03922108]
60,60,"[-4.06185087 -4.30046813 -6.43097861 -4.87036392 16.57485548  6.02598736
  2.55721895 -0.63130952 -7.64383105  7.01206704 26.25488423  4.1686205
  1.96503818 -4.75510691]",[-0.26370769]
61,61,"[-4.60446503  0.52965091 -8.09966897 -6.98844751 24.98803954  1.78804167
  4.27367909 -1.39669645  2.46023942  7.33082154 19.24411261  0.74725406
 -0.43379545 -4.92715568]",[-0.]
62,62,"[-2.45804857 -1.3388135  -7.97033903 -6.99930634 18.47069345  4.98262726
  1.83870604 -4.78164161  4.94378716  4.9934772  12.63802057  5.41827631
 -2.43621647  0.40528919]",[-0.]
63,63,"[-3.16501177 -2.88898561 -6.62526947 -7.06235566 14.92427549  0.36409
  4.19032948 -2.22162535 -4.7782061   7.77351598 19.70305774  0.39603196
  2.00413704  0.71455769]",[0.30774545]
64,64,"[-3.62376269 -0.16224095 -6.25272799 -7.75424426 27.59436693  1.03411502
 -3.18213896 -1.8834326  -1.1682334   7.85111542 24.82360828  2.0942581
 -2.6175198  -0.78324706]",[-0.]
65,65,"[-1.61545936  0.36298958 -6.30519145 -8.47292445 28.12165258  4.53742042
  3.41749633 -3.06320743 -5.47521946  8.54522862 17.83295082  2.85710513
 -0.31879842 -4.69830363]",[0.23357196]
66,66,"[-3.98459404 -3.08177474 -8.89569492 -6.95155758 24.26238223  4.00438944
 -2.92753212  0.64754463  3.58138139  6.73772447 12.6153199   3.29225533
  3.25211823  1.18174581]",[-0.]
67,67,"[-1.74169796 -4.40207461 -8.55510999 -3.0145854  29.91344819  5.97909684
 -1.31535384 -1.56636653 -2.54129206  6.73818116 26.44818591  5.79189875
 -2.48703539 -1.46685065]",[0.22030323]
68,68,"[-1.7147588  -4.60177639 -6.52414589 -8.34268118 14.44828396  4.93195571
 -3.15711975 -4.07185429 -8.41924441  7.46044172 24.10959667  4.13412616
  3.4310931  -2.62462315]",[-0.]
69,69,"[-1.75092238  0.30732484 -9.52933423 -3.58122872 22.28828147  2.17809524
 -3.11782738 -0.16546064 -0.20190709  6.9515829  27.15203692  6.13006624
  0.98522425 -3.34029053]",[-0.]
70,70,"[-3.73133106  0.52960473 -6.92361103 -3.27251395 13.39853954  1.14982809
 -0.39799994 -2.9322116  -6.62046495  7.09954963 19.51652223  3.25555075
  3.31005275 -4.11734961]",[-0.18643379]
71,71,"[-3.19161159 -3.11078007 -9.11004264 -4.39658762 19.80726595  0.8467241
  4.35205492 -4.74576573 -7.52520911  6.04082143 18.71479014  2.84056778
  3.94845068 -4.62765965]",[-1.97568508]
72,72,"[-3.18941615  2.49785263 -3.91306895 -5.28354604 23.34762509  2.03134122
  3.03695953 -1.41622751 -3.26438342  2.4747698  21.82577512  2.88460399
  2.61454523  0.71755315]",[-0.10567667]
73,73,"[-2.64635885  2.47795241 -7.86213434 -5.06674521 27.03244828  1.20119342
 -1.63294985 -3.05452604 -9.94276926  7.00491223 24.9681993   2.71565834
 -1.59107149 -1.35070813]",[-0.]
74,74,"[-3.9332913  -1.93965474 -8.59010555 -3.82207481 23.2897222   3.03853431
  4.29652477 -3.95907264  4.55155982  5.73380888 28.41519803  2.18725248
  0.6598556  -2.94508257]",[-0.]
75,75,"[-4.04526103 -3.68158647 -7.2292146  -4.50148198 29.98148342  1.48581069
  1.65872741 -2.9284571  -4.87521373  6.26397665 25.08789875  4.33600286
 -2.45451808 -4.26852284]",[-4.57278847]
76,76,"[-2.88369184 -4.46287367 -8.17395166 -3.36669336 25.09071927  1.51972382
  0.25241041 -3.82846894 -4.40813451  7.45508902 24.02372877  3.88292328
  1.33136153 -4.54486838]",[-0.80463749]
77,77,"[-4.23563373 -3.16901468 -6.4197877  -4.01073357 14.80520581  3.26006215
  0.36367257 -4.8250807   3.4246547   7.20639712 17.09303922  3.17130003
  3.0971843  -3.78036535]",[-0.40961831]
78,78,"[-2.23890854 -4.83618972 -9.29515675 -5.13781212 27.86768802  0.56436799
  1.42138303 -3.85863976 -4.89589903  7.90840385 16.97834365  2.7710688
 -1.47811085 -4.3766558 ]",[-5.06764259]
79,79,"[-4.54026166 -4.05708919 -7.43424193 -3.38746017 29.58055948  0.83484481
  3.4570845  -4.84801165 -2.7175023   2.37647055 21.99270508  2.15850936
  0.25342345 -4.06650213]",[-2.17171249]
80,80,"[-4.70399162 -3.82709448 -4.03988708 -5.47343239 28.77884982  1.35201961
  3.61148456 -4.91418765 -7.01994807  4.06179081 14.78137481  3.83569274
 -0.53659973  2.24325235]",[-2.11654244]
81,81,"[ 4.28220944 -4.42784174 -6.01086317 -5.01437725 27.77462245  0.82245604
  1.28900486 -3.69145204  2.16276551  8.4328748  24.8059926   4.88488654
 -1.40049123 -3.5614706 ]",[-0.00488458]
82,82,"[-4.24665926 -4.46053114 -9.47064027 -4.5069912  23.78203928  0.28356843
 -1.00991414 -3.97590776 -1.37095282  5.27379987 26.76062846  3.04192379
 -1.1464598   0.06675517]",[-0.21833257]
83,83,"[ 4.05980757 -4.36415349 -6.90719647 -4.72435946 26.73864312  0.16022044
  3.54091042 -1.27508735 -8.87680938  1.53181896 11.73103881  5.87077405
 -3.60595354 -0.03736152]",[0.03182146]
84,84,"[ 2.41049204 -4.37540808  1.85816775 -4.62522428 25.54240668  1.8667175
 -2.73531293  1.83532685 -2.20848512  5.35552672 25.77259684  1.4890215
 -3.00564964 -3.85161359]",[-0.]
85,85,"[-4.99653084 -3.84784953  3.31395836 -5.09278585 27.40882696  0.96067163
 -0.0826163  -0.51276497 -7.54835255  7.95520434 10.34185147  1.02246392
 -2.91781075 -3.30840407]",[0.08544383]
86,86,"[-0.83149967 -4.97655268 -7.94939131 -4.57605611 27.94642416  0.43211577
  1.62651693 -1.21253048 -5.43474341  8.26854221  4.99854472  3.5769346
 -2.98289133 -4.97560182]",[-0.23448284]
87,87,"[-3.00565108 -3.22506161 -0.78514206 -4.60731528 29.71106038  0.33857553
  3.59076347 -0.82366929  5.19205179  1.65418197 17.81315064  5.77425535
 -3.01296252 -4.34418809]",[-0.]
88,88,"[-4.08791767e+00 -3.23541870e+00 -4.64137710e+00 -5.14907465e+00
  2.49382037e+01  2.01048513e-02  1.16860476e-01 -4.23986782e+00
 -9.18334837e+00  5.09666714e+00  2.15044551e+01  6.89399618e-02
 -4.95291679e+00 -3.97876061e+00]",[-0.]
89,89,"[-2.96916822 -4.73408613  2.89364913 -5.1122299  29.30049164  1.1813699
 -1.14995874 -2.75338143  5.41976021  4.99814613 24.89775372  3.76599811
 -0.89350858 -4.53928037]",[0.80236957]
90,90,"[-3.8422521  -0.08540418 -4.05481415 -9.42249774  9.35437847  1.89478327
  0.69688592 -3.06787268 -3.73518305  9.18603399 11.5198091   3.73785168
 -3.603442    0.73082938]",[-5.53703446]
91,91,"[-4.66400074 -2.22369762 -8.74469024  0.62721065  8.39937168  2.06870576
  2.19018596 -1.82721235  3.62357408  7.79618908 20.82543985  3.66380213
 -3.17952903 -1.95947897]",[-0.]
92,92,"[-4.33398846 -3.41487072 -5.90047266 -7.70062708 11.0242172   0.7285729
  1.36021843 -3.81302829 -7.67155372  0.51128399 18.14755975  3.95556952
 -3.0884246   1.86920779]",[-0.24012818]
93,93,"[-3.52291828 -4.8166023  -7.198834   -6.53130441 10.58746394  0.32265846
  1.11072346 -4.8412218  -8.21685854  8.1641724  24.23628559  3.30073697
  2.23580506 -2.39815446]",[-0.09067382]
94,94,"[-2.10103650e+00 -4.10810541e+00 -6.02125888e+00 -9.21713039e+00
  7.65277225e+00  2.21834896e-02  1.01976090e+00 -3.74229717e+00
 -5.62034894e+00  6.66517735e+00  2.31379129e+01  3.89033812e+00
 -1.12758514e+00 -2.16234477e+00]",[-2.3258517]
95,95,"[-4.70193788e+00 -1.90417570e+00 -2.08982977e+00 -2.26179519e+00
  2.79689776e+01  1.43529229e-02  2.17414456e+00 -4.85221399e+00
 -4.94122450e+00  8.77050784e+00  1.73047981e+01  5.05964726e+00
 -2.84475828e+00 -2.25533864e+00]",[-1.8659501]
96,96,"[-3.9538806  -3.86718057 -7.12339954 -9.94795851  5.17107234  0.68503484
  2.08845986 -4.58633699 -2.6364585   1.63706203 23.84542854  2.65458939
 -2.69714706 -2.52035215]",[-0.00698671]
97,97,"[-3.92873394 -2.6481181  -2.51593545 -4.46189932 29.07569086  0.39764766
  1.72504965 -3.88540751 -8.7222591   3.12591464 18.09609086  3.75383142
 -1.83285134 -4.69056639]",[-0.03401604]
98,98,"[-3.03305164 -1.9644869  -9.33986722 -5.12722908 29.33814679  0.19234028
  1.13203318 -4.35765915  1.41104406  5.88199431 23.7768198   4.16094357
 -1.55558987 -2.22045644]",[-0.22700646]
99,99,"[-2.2429977  -4.91899    -7.88813794  0.60735546 11.30816239  0.70088823
  0.92727735 -4.3879238  -5.8180967   4.36628464 13.0369664   4.89612669
 -4.95567429 -3.04986439]",[-0.50763242]
