,evals,X,fX
29,29,"[ 3.75391501 -3.9894861  -6.21995373  3.61389543 15.39769656  4.23996147
 -2.77580976 -2.52181256  9.51126785  3.85287881 25.83372925  6.22768898
 -4.4506222  -0.75652006]",[2.6618706]
30,30,"[ 0.95685278 -2.0202738   2.04700923  4.31265005 14.36342024  5.86952507
  1.24274671  1.77238211  8.87971666 -6.0604018  20.84653987  1.27689126
 -4.14689921 -0.58379598]",[0.05147898]
31,31,"[ 1.21827624 -1.55992806 -2.33886391  5.71853966 22.64258663  1.12118444
  1.8996495  -2.37190588  8.55057435 -9.81139923  3.51739796  1.63199134
  4.40098643 -0.17871616]",[0.89455398]
32,32,"[ 0.80596859  3.44963089  1.16076572  5.57012767 21.86107575  0.77411651
  4.03285801  2.06577083  8.49692461 -6.43815339 18.50024247  1.34600813
  4.52700138 -4.10866189]",[-0.]
33,33,"[ 1.43312357  3.74160206 -7.62683345  5.22944344 19.72621822  4.55502188
 -2.5796169   4.2925545   9.09935714 -9.75338288 27.95451927  2.7762845
  0.81866682 -4.06896883]",[-1.70362683]
34,34,"[ 4.91233299  2.60323713  3.70904639  2.55459621 23.70521823  5.52561564
  1.66814685  1.00692845  9.10137796 -1.30593359 26.54812193  3.88336356
  3.50376308 -2.36837302]",[-0.]
35,35,"[ 1.30540157e+00 -1.52920396e+00 -4.26136275e+00  5.58560530e+00
  1.46400918e+01  4.87877421e-01 -1.73312306e+00  1.47577362e+00
  8.21992024e+00  1.42519236e+00  1.54736962e+01  1.38252134e-02
 -1.40556544e+00 -4.12830721e+00]",[-0.51956279]
36,36,"[-0.34414368  3.5778098  -9.58551623  4.5123714  24.07745927  3.71108752
 -2.64426917 -1.06653417  9.29030116  6.33668423 18.71529913  3.70901346
  3.65982413 -4.29312825]",[-0.8263224]
37,37,"[ 0.36776179  1.54257972 -8.46120787  5.86756517 14.74932088  3.62006995
  3.76147032  2.32835633  8.33465708 -3.78847241  9.02551544  4.04762016
 -3.68414506 -4.03620108]",[0.07575719]
38,38,"[-1.90964728  2.943085    3.28634846  2.46791396 15.02471504  5.0234328
  3.35096538  0.08597501  7.80168469 -5.35025835  2.67502275  5.33816999
 -4.06902641 -4.11117374]",[-0.]
39,39,"[-2.0200319   2.55184543  0.98572219  4.82335383 15.54631962  5.43073541
  2.88482547  4.57324739  8.29644201 -5.9466967  24.10282397  2.043239
 -3.2780385  -3.09601895]",[-0.]
40,40,"[-0.07332198  3.14934954  3.68914773  2.8157105  19.02299903  5.30329666
 -3.54340047  3.74003243  8.56772507 -4.49544132 12.88930297  5.04897574
 -0.49487293 -4.00159627]",[0.01963743]
41,41,"[-1.18715056  3.95626259 -0.1985792   2.57702995 14.41770089  6.14010302
 -0.08336544  0.12811728  7.89536584 -4.12829578 21.73185182  2.76525978
  2.08848119 -4.25501114]",[-0.]
42,42,"[ 2.1998471   4.38395925 -4.33278503  6.30941488 19.76849064  0.70082193
 -3.59071896  1.24084033  8.86586377 -4.79346515 14.78504034  2.51913358
 -3.6969693  -4.68541029]",[0.37532933]
43,43,"[ 4.7756803   3.91537125  2.04623364  4.31706341 22.10799646  2.05994919
 -4.70462338  4.9961042   8.72352827 -5.51715523 21.09966856  0.99704315
  3.15616608 -1.76047918]",[0.39317926]
44,44,"[-2.28751928  4.89476532 -9.14562798  6.6452131  21.23696881  4.85393336
  3.3828033   4.96833989  8.69178409  1.24374098  9.36791259  2.81027988
 -3.26620683 -3.90142648]",[-0.]
45,45,"[-1.78772271  3.56073987  3.46424338  4.88456073 19.64969949  2.08058531
  2.36729945  3.21117458  9.69868485  3.91880114  9.54490186  6.03299835
  4.7369653  -4.90666434]",[-0.]
46,46,"[ 4.8303926  -1.52873492 -7.281113    6.52119781 17.93158225  3.26740442
  1.63216747  3.32959139  8.2804947  -6.43539169 22.68245736  0.40769325
  4.87070918 -4.04834668]",[1.34796748]
47,47,"[-2.51533359  4.88063382 -5.64808372  2.91785891 20.77871675  5.53457982
 -1.79288443  0.2084759   8.82931262 -7.95094535 22.54678403  1.42006089
  3.78953457 -4.44902255]",[2.38699322]
48,48,"[-0.36952645  3.19140786  4.65645896  4.84282012 17.30199641  0.89018119
 -4.5391822   2.77696924  8.81274772 -7.85746142 11.99154087  0.804849
 -3.1293349  -1.31463476]",[2.31427241]
49,49,"[ 3.29552174  4.12383666 -1.54323382  4.7264327  20.75641531  1.05522721
 -2.8027654  -2.01625597  9.96947172 -2.71953647  9.51716251  3.74253933
 -3.6710903  -4.06307499]",[0.58898837]
50,50,"[ 2.17463672  2.46468969  1.44843272  5.84060291 21.55717872  3.6856164
 -4.70065464  3.32507061  8.802997   -9.182825   28.59655871  1.8325332
 -4.36707795 -4.12598564]",[1.35368806]
51,51,"[-2.7519682   1.9133109   1.42890441  7.21902187 19.05610306  4.44512188
  1.87202673  1.09844412  9.84729504 -7.09873908 10.41877155  0.5039327
  0.15977144 -1.17266288]",[-0.]
52,52,"[ 3.10720325 -1.81788439 -0.47628949  6.60983208 22.18505733  0.35026659
 -3.05427723  4.54492971  9.94571495 -6.60905504 18.99462578  5.44707702
 -0.38021797 -1.62083975]",[0.3732483]
53,53,"[ 2.46136308 -1.25380511  2.63631736  8.12206517 23.12560169  4.76720108
 -2.85695494 -2.15918776  9.5804833  -6.75113086 27.26448529  2.06430633
  0.07634973 -2.44803355]",[0.02209929]
54,54,"[ 3.19335043  1.52645217 -5.10111065  8.26787084 25.04831423  3.22255246
 -1.07087171 -1.59460867  9.37417025 -4.83145357 25.71264071  1.66718208
  1.00942652 -3.15647013]",[9.77851191]
55,55,"[ 4.44041669 -2.94595294 -8.59858493  2.87732883 17.99813676  0.28367784
 -3.49252224  4.43095805  7.97501334 -1.57710257 20.302741    2.5424608
  1.42158913 -4.9818892 ]",[-1.81219681]
56,56,"[ 1.85184956 -2.58292517  0.56132557  7.45649147  6.0529502   4.34844193
 -1.7945096   3.1625493   8.84654952 -6.70180938 19.90133217  2.80426631
  0.87749544 -3.92685936]",[-2.97356513]
57,57,"[-3.00565496 -3.98911686 -6.31282029  4.38800503 12.18258572  3.72168943
 -0.19983013  3.89658429  8.01867452 -8.92734731 29.06876292  3.29122432
  0.4987398  -3.52030462]",[0.05096262]
58,58,"[ 1.29736364  2.07209954 -8.23750132  6.46018287 20.16238481  1.9438102
 -0.86372987  3.10223307  8.99054405 -4.45238473 23.67431267  4.96024485
  1.17538048 -2.2078428 ]",[0.74915233]
59,59,"[ 4.89102066  2.48124506 -2.93522654  8.21029428 22.11035276  5.39080734
 -3.62089697  0.75930873  8.74881018 -9.60359745 29.99286775  4.25907331
  0.32583759 -3.38155748]",[8.36300106]
60,60,"[ 2.90961504  1.09131302 -7.8440302   5.40907367 20.83390242  0.85538323
 -2.40635215  1.11525776  8.06519511 -4.7831137  19.26071662  3.45296716
  1.11141022 -4.24818217]",[1.66190872]
61,61,"[ 3.92892838  2.04669263 -6.21091597  7.50465702 21.17794133  0.15404415
 -1.18980249 -1.41973962  7.74852452 -7.29227568 24.93629972  1.3091058
  0.17646126 -4.31796789]",[6.04450001]
62,62,"[ 2.26477093 -2.63221318 -0.03137812  7.74983211  6.75111659  2.1346792
  2.96478391 -0.89641222 -0.12430844 -9.81141381 13.5190804   5.06943275
 -4.25781853  2.31597269]",[-0.]
63,63,"[ 0.07389101 -2.53262685 -5.07783254  7.96192697  5.66546264  2.53824779
 -3.40539113  1.18281058  9.60029811  6.66559219  3.27779627  0.20105197
 -0.11792004 -1.09386135]",[-0.87303277]
64,64,"[-0.02192183 -3.18187836 -2.15367664  8.25033082  3.33341111  5.62598914
 -2.64676183  0.34748244  6.48269582 -1.55164301 12.47317278  0.87226226
 -0.16499519  0.18149898]",[2.88743476]
65,65,"[-1.18047584 -3.23886537  1.11468363  7.32368587  5.66870925  4.03558625
 -1.11921459  0.300487    3.92965705  0.28671861 28.54022861  5.52089423
 -2.89367303 -1.46686628]",[0.09000251]
66,66,"[ 3.02876382 -2.10308932  2.59486898  8.10855396  2.93933309  5.04574667
  4.12852705  4.30014517 -3.41355491 -1.2043649  19.45189643  4.81479194
 -1.32814437  0.38066902]",[1.00418909]
67,67,"[ 4.64551134 -2.42481392  3.81388748  7.4543413   3.22675426  5.09144402
  1.55282915  1.94844842  1.28438347 -8.1030789   2.87512851  5.80634348
 -0.55274755 -4.54937795]",[-0.]
68,68,"[ 0.55057587 -2.27443614 -5.25945287  7.52938203  6.6557866   1.47107241
  3.66941035  4.64302884  9.31502097  1.15939379 29.40413523  0.85310154
 -3.90343517 -2.27156688]",[-2.05365809]
69,69,"[-1.78241601 -3.02510873 -5.04193381  7.16842191  7.5625128   3.07626028
 -1.61067188  3.99888777 -0.61915056  6.89655185 23.64203405  3.50433791
 -4.88897181 -0.24358695]",[-0.]
70,70,"[-1.26822437 -3.41222555  3.60420297  6.77499243  3.26754514  4.8336963
  0.49626052  4.15153723 -0.52024576  5.06586432 16.88711977  3.16190217
 -2.30812132 -0.66218994]",[0.3355249]
71,71,"[ 2.09856558 -2.23072506 -4.46494645  7.28240243  7.95782346  3.69441147
 -3.61494333  1.50545789  3.41566372  1.91963196 14.5944705   2.34117283
  0.55226624 -1.31212839]",[-0.63412114]
72,72,"[ 4.95792664 -3.32192515 -0.59953981  7.67598004  6.31654173  0.17358348
 -1.70986593  2.04637253  4.16692937 -4.95580733 22.23176646  1.35552838
  2.77622879 -3.54625315]",[-0.43719316]
73,73,"[-1.59793542 -1.94841579  6.70829097  6.96162515  8.80948417  0.29485678
  2.92794704  2.06385796  9.20926752 -7.27867693 12.51454639  0.11637376
 -2.90624291 -3.13448035]",[0.01980854]
74,74,"[ 4.47100305 -1.83929941  0.22553107  7.5584715   5.49032988  3.46000864
  0.62927246  0.22621493  7.59989454 -0.50113022 23.21292043  0.04782541
  4.01058555 -3.34555625]",[-0.]
75,75,"[-1.88007751 -3.38689144  1.86495354  6.79120859  7.49659646  4.03462039
  3.65305126  4.22508321  7.58981787  2.01852202  6.43054658  0.91425227
 -3.05951044 -4.41579443]",[0.00663318]
76,76,"[ 2.76457405 -2.98054191 -7.07173508  6.94371591  9.43254128  5.49791485
  3.94535542 -0.92504162  8.39509022 -3.65066826 16.46367383  0.3840747
 -1.66441262 -3.24317469]",[-0.05679912]
77,77,"[-0.1729069  -2.02672627  3.43945809  7.87994771  8.80733629  2.18623609
  0.17615259 -0.68690459  4.16004934 -9.79041958 24.09272528  3.22162555
 -3.26390818 -3.87111446]",[2.78125242]
78,78,"[ 2.06442768 -2.49329706  2.90624276  6.96794218  6.09496668  4.3781055
 -1.85514927  4.40527365  9.13844881  4.80450869  6.80904615  4.9814573
 -3.39225322 -3.70321559]",[-0.]
79,79,"[ 0.69283396 -2.13069212 -3.55394354  7.51307249  2.71982743  1.24205059
 -4.59312417 -0.97204545  7.54137311  7.98819423 17.11072469  5.09832634
  4.76972818 -2.55630054]",[-0.31067495]
80,80,"[ 4.76686924 -1.73016191 -4.86570563  7.80076186  5.76327537  0.64428359
 -1.1240378  -0.8249842   9.69181706 -5.54570496 29.9411819   4.51100494
  0.18483818 -4.9303844 ]",[2.383736]
81,81,"[ 3.50144935 -2.44563274 -3.2119434   7.41405542  7.02700906  0.87813088
  4.32832778  3.42728002  3.96590084 -5.46091318 21.27193642  4.89899834
  4.83988762 -3.77496031]",[0.00300901]
82,82,"[ 1.3099243  -4.30340752  1.40663432  8.66978625  3.75043807  4.06896413
 -4.05199425  3.04305804  9.16150211 -6.69015439 20.94763996  5.49276313
  3.49409998 -4.26956912]",[-0.18072867]
83,83,"[ 2.12003393 -3.65552284  0.59582595  6.30321865  7.1009744   6.20728247
 -3.52695093  3.34184795  7.79493338 -8.77427944 21.24980404  0.25000352
  0.4090092  -4.35850337]",[1.44185091]
84,84,"[ 3.50888407e+00  2.43012466e-01  1.01831067e-02  7.56996805e+00
  5.64417661e+00  6.01567049e+00  1.22312584e+00  3.70063713e+00
  9.94744925e+00 -4.71958805e-01  2.10811918e+01  3.07062526e-01
  2.28782473e+00 -3.22885201e+00]",[-0.]
85,85,"[ 3.09128252 -1.95531981  1.69974648  5.98090987  9.34589899  6.11040885
 -3.04848204  3.13605243  9.00932684 -2.24549508 19.58001438  4.67103854
 -2.79638478 -3.69708679]",[-0.10280678]
86,86,"[-0.58702702 -4.29344309  1.53732867  6.90419577  8.31249835  5.02524084
  0.4401456   4.07810657  9.61552789 -8.59184763 19.12454434  5.20548965
 -2.26127463 -4.3691257 ]",[-0.5676862]
87,87,"[ 4.97662037 -4.06811382 -0.54907716  6.92023484  6.42650932  3.47429456
 -1.24478731  3.48632642  7.12038893 -1.86717988 17.79582365  0.16685704
  4.19864749 -4.33924278]",[0.00556218]
88,88,"[-0.1929463   0.47714238  0.02075136  7.4744979   4.02199119  4.55285136
  1.03443078  3.7779949   5.65905564 -2.98256382 20.10860266  2.15217561
 -2.33462489 -4.30255531]",[-0.56688064]
89,89,"[ 4.26261525e+00 -2.93418993e+00 -3.17929288e-01  6.46912477e+00
  8.11759090e+00  5.46937657e+00 -3.01955200e+00  3.57062009e+00
  7.75450094e+00 -1.62685488e-02  2.11531359e+01  3.52929282e+00
 -1.94648550e+00 -3.37488342e+00]",[-0.]
90,90,"[ 0.18210231 -4.76797837  1.29917696  8.56093299  6.24854487  5.215731
  0.91698787  2.8281828   9.57644147 -3.59567177 17.69713326  2.03799684
 -0.16477825 -3.94135715]",[-2.25314196]
91,91,"[ 1.77806672e-02 -2.77531935e+00 -7.05364104e-02  8.47879641e+00
  8.28022650e+00  5.92153777e+00 -1.73755463e+00  3.92026702e+00
  6.16426381e+00 -4.55667392e+00  2.13299026e+01  3.71823723e+00
 -3.11365034e+00 -3.90424424e+00]",[-1.97493772]
92,92,"[-1.13727692 -2.84516691 -0.91704386  7.52457031  7.96687199  4.22440984
 -3.78547395  4.14856285  7.55088611 -7.39610194 11.35251413  4.69888368
 -1.70966222 -3.1494598 ]",[-0.82780731]
93,93,"[-1.73822736 -2.06189309  0.28035376  7.41696182  6.29707271  4.94884115
 -1.16894335  3.10818694  9.68195279 -2.73887356 23.8156566   3.56488267
 -2.68308635 -4.83193127]",[0.01846185]
94,94,"[ 1.9024444  -2.12709231 -1.48314213  7.44091324  4.45148627  6.16058146
 -4.35381413  3.18141474  8.15925272 -7.3461773  23.83711502  5.57383122
  2.27208266 -4.59324798]",[0.309867]
95,95,"[-1.408227   -2.18310546  1.68949493  7.20621615  6.88238716  5.19235117
 -1.44457658  2.77168397  9.37845143 -8.39450263 16.9425913   1.67898872
  4.52689829 -3.51381246]",[-1.09683979]
96,96,"[ 3.47022859 -2.42618969 -0.956243    7.4490173   4.34828791  2.00976992
 -4.76901886  2.4007154   5.51378043 -5.49492718  7.77678158  2.56887796
 -3.90721098 -3.54047348]",[0.47890181]
97,97,"[-1.14653941 -2.48848027 -0.27916514  7.4596461   6.42662193  1.54535193
 -2.6703468   3.40466106  2.39465551 -8.19202881 12.45959208  5.21936292
  2.5293184  -4.85429515]",[1.46117525]
98,98,"[-1.48489149 -2.7265412   2.2269937   7.80221798  3.89428817  5.2588209
 -3.85581515  3.44854614  2.57152783 -2.54455142  9.48080375  2.91654582
  0.50856425 -3.82082633]",[0.08853638]
99,99,"[ 2.80633437 -2.36057108  1.12715065  7.46525675  7.38610282  5.35913135
 -3.65507276  3.86554686  9.24892499  1.34541107 14.32045603  0.98463172
 -0.03487364 -4.8062082 ]",[-0.]
100,100,"[-1.78338996 -3.15956434 -1.54185506  7.73191918  6.83063021  3.10964388
 -1.08331295  4.2262726   5.87461666 -8.77168967 28.90449478  2.06847354
  0.66687305 -4.04744428]",[0.95492766]
101,101,"[ 3.78815712 -2.62706916 -1.4292095   7.58198005  6.72596384  3.84183027
 -2.11398288  3.45921316  8.46145944 -5.67205614 10.27916963  5.45843804
  3.69236221 -3.02304515]",[-1.86761602]
