,evals,X,fX
13,13,"[ 4.6923609   3.0952281   0.44341543  5.86800622  9.02427272  0.0838325
  2.63558637 -3.21705894 -9.95689587 -1.57887722 21.48921478  2.51037991
  3.76106297 -2.22703004]",[-0.30295752]
14,14,"[ 3.71029052  3.26483164 -5.56306394  5.97201407  4.44459375  3.15115545
  4.93965886 -3.53105253 -7.83211035 -1.15644364 25.28423245  3.67759428
  4.06836267 -0.18735737]",[-0.]
15,15,"[ 2.79432977  4.75399648 -6.73987169  5.50649236  3.80943126  2.37981736
  0.80841249 -2.34510917 -1.66006609  0.39222567 27.72368648  2.64162684
  2.91704346 -4.07516044]",[-1.24574028]
16,16,"[ 3.30537945  2.31842142  9.89322143  5.47075673 14.81437533  1.84047631
  3.49426206  0.23063572  0.03963666 -1.63025645 27.83266452  2.38405953
  3.90156845 -4.91457604]",[-0.]
17,17,"[ 1.94894907  3.55902847 -6.16788312  5.33688512  6.37759227  0.58637452
 -2.78927041  0.35513179 -9.3974395  -2.0242978   8.12510611  2.46832392
  0.62220626  2.23762648]",[-0.]
18,18,"[ 2.70448999  3.64014149 -1.41104416  4.69903034  9.40830627  1.90625481
  0.90097715  1.94407018 -9.83740106  1.43481597 24.67862048  3.99578225
  4.03341544  2.60944709]",[6.43394784]
19,19,"[-0.65920393  3.55785132  8.74617365  6.01578662 12.92935487  1.31579908
 -2.3564664  -2.09726802  0.65720494 -4.89938982 24.40046079  3.59851441
  4.23829323  1.07371061]",[-0.]
20,20,"[ 3.13189301  4.15282172  4.02226162  6.12706062  5.5487948   0.20243839
  2.34780454  2.55819353 -0.22697137 -0.33903718 24.41085366  2.79040666
 -2.71114616 -0.51113627]",[-0.]
21,21,"[-1.23895696 -1.80425166  0.16805064  6.20370519  9.32812007  3.29415392
  3.56512466 -4.49167696 -2.16636511 -6.88013703 24.77659574  3.0659973
  2.91376566  2.89994039]",[0.24793284]
22,22,"[-0.02457442  3.11797589  3.99014808  7.69495007 12.82851121  3.90073875
 -3.27759564 -1.97047277  7.95626879 -7.21603166 23.28690568  0.24012731
  3.4683272  -4.66857248]",[-0.03263843]
23,23,"[-2.68201802  3.14184767 -5.15479695  0.70540774 17.0326181   1.60039276
 -3.10688108 -2.26609579  0.06301761  5.09901612 28.3265065   4.14440937
  2.91660026 -1.31930151]",[-0.]
24,24,"[-1.71348835  3.88840072 -2.98201471  2.47641757 13.95581845  1.68934987
  4.88370478 -2.04197694  9.59583044  7.4826815  23.81789962  1.9421706
  1.76548493 -3.05878827]",[-0.]
25,25,"[ 2.86934332 -0.17039214 -0.2825097   6.64605868 10.63864645  5.92112634
 -1.55279905 -2.19801042  9.38328147  8.9775382  22.47002019  1.95563863
  3.46794987 -1.73837543]",[0.69369493]
26,26,"[ 1.70885619 -0.74137209  3.80131961  1.89218091 13.18535828  2.87864387
 -2.81382248 -2.39478135 -8.50302666  6.22289631 20.23247388  4.26419507
  2.099276   -3.04604069]",[-0.]
27,27,"[ 4.75384848  3.27044487 -2.8096767   9.21823028 14.94441732  1.28439538
  1.62599623 -2.17006139 -7.67668948 -5.51829946 27.0764498   2.79394864
  3.73414127 -4.69045152]",[-0.53534597]
28,28,"[ 2.53836726  0.86776694 -8.7013122   0.79603625  6.97454315  1.81299738
  1.11533761 -2.73828562 -4.80361938  9.4011554  25.84158758  5.15269802
  4.04539471 -4.82609966]",[-1.10407965]
29,29,"[ 3.57694991  2.50267891  2.90913029  2.69673152  4.90732081  1.4048328
  0.27444124 -2.3272738  -4.16258633  8.84260597 25.66427971  3.28195002
  3.2104282  -0.7262776 ]",[-2.97811261]
30,30,"[-0.21813132  4.73200779 -5.72725377  5.97143303 15.91481505  5.32136011
  4.60782647 -2.1739345   1.03552938  9.38706426 18.75674072  0.22454337
  1.89730765 -2.71327693]",[-0.]
31,31,"[ 2.36420965  3.99970003  3.44935737  5.84415614 18.1565636   1.31851259
 -2.67177373 -2.25332257  9.64424253  9.85102574 13.85892664  0.17941561
  2.58319771 -1.11967993]",[-0.1717309]
32,32,"[-0.89574009  1.3038379   4.61115479 -5.4962036   4.64150801  1.46644444
  1.10017598 -2.36381428 -4.21201522  5.96291065 17.51802039  2.96079564
 -1.93859667  2.61952758]",[-1.29202933]
33,33,"[ 4.89137948  1.04891121  6.70187593 -4.84253347 16.95367503  4.97176356
  4.92995858 -2.23537533 -2.45565751  3.45267415 11.77265942  5.03734274
  0.86188614 -4.93080406]",[-0.]
34,34,"[ 1.96726203e+00  1.18354201e+00 -2.90765226e+00 -4.64248061e+00
  7.10860825e+00  8.36402931e-03  3.01331043e+00 -1.68032379e+00
 -1.77580833e+00 -8.93781319e+00  2.13815100e+01  3.78967805e-01
  4.94703412e+00  8.69989395e-01]",[0.4857562]
35,35,"[-1.69566572 -0.14648229 -4.02412713  7.82254934 13.038028    0.67383552
 -3.61557037 -2.44715208 -3.9487344   0.95659256 29.72941637  2.81970911
  2.1393466   1.29206479]",[-0.]
36,36,"[ 1.4503175  -3.93603384 -3.00980568  2.22878218 11.9346925   1.50088813
  4.30538654 -1.87778019 -3.23835536 -1.42533839 24.69958663  1.39766744
  0.19576967 -3.52293029]",[-1.27668233]
37,37,"[ 0.94071746 -4.57106773  4.91384268  7.91942954 20.68387723  0.88475516
  3.04009795 -2.47043425 -3.23314921  7.73526549 10.92725873  0.55200936
  2.87851334  4.17709708]",[0.38033264]
38,38,"[-1.3485983  -3.92802119  8.88123512 -6.88292861 18.50714684  2.8381738
 -2.8553699  -1.6319657  -4.24828916 -2.87682533 29.8836689   1.05440169
  4.61919963 -2.98394307]",[-0.]
39,39,"[ 3.35800886 -4.88583124 -3.70089829 -5.76521069 16.88765383  0.14789975
  3.22547436 -2.91535875 -4.46090256  6.94128633  7.62567866  4.10530148
  2.92490959  2.73136854]",[0.87786062]
40,40,"[-4.65880908  1.72776043 -1.30520821 -8.08678672 26.68624926  2.44714708
  1.3418895  -3.01747659 -2.25260372  5.74146152 15.5379225   5.21493022
  2.41207421  2.051332  ]",[-0.05916612]
41,41,"[ 2.54273176 -4.74445239  1.90373778  9.78118777 13.34043145  6.17368432
 -4.75144556 -1.79296236 -5.60564827  4.22569752 12.32076859  1.1799621
 -1.27791852 -3.34066451]",[-0.]
42,42,"[ 0.04427612  1.83201373  1.81455374  9.25951004 11.58747117  5.9649929
  4.92171586 -1.75837884 -6.50359201  8.23472429 25.0869987   5.56279819
  3.2172668   1.24162018]",[0.96897434]
43,43,"[ 4.4940871  -4.83644636  8.54572058  8.21216702  2.14453713  2.75690484
  2.97908306 -2.02718997 -3.76133897  6.46750472 11.79355526  5.32682169
 -0.68343878 -2.59696797]",[2.05396793]
44,44,"[ 3.83859277e+00  1.23623371e+00  8.15272331e-03 -7.61780336e+00
  3.18127200e+00  2.91697869e+00  4.32329237e+00 -1.76770331e+00
 -3.41715304e+00  7.39007740e+00  2.06260505e+01  6.03758472e+00
  3.49745572e+00 -4.19621475e+00]",[-0.]
45,45,"[ 4.04520988  4.81346786  6.68195248 -9.83821789  3.8321967   0.56350926
 -4.81824765 -2.88118972 -5.85099975  8.88905809  9.33395457  3.37434053
 -0.65607905 -2.681676  ]",[-0.]
46,46,"[ 3.64533305 -4.53184299  7.76467562  0.45680761  4.26382134  6.23672284
  1.70130551 -1.99038854 -0.26241999  8.14327709 18.07270598  4.36395476
  0.8358562  -2.17887342]",[-0.01536019]
47,47,"[ 4.30831015 -4.96569916  7.17802405  7.03801751 12.64895808  2.09848647
  3.40196609 -1.69446779 -8.23234288  7.6753758  29.27372837  3.66092867
 -0.15791267  0.53683937]",[2.16557942]
48,48,"[-4.42908704 -2.05489516  2.2429502  -8.75596747  6.62970872  2.50802881
  4.19514    -2.2207436  -1.65219487  8.74675954 29.94668937  4.9858218
  0.43726861  3.34772348]",[-0.]
49,49,"[ 2.26272345e+00  1.84873939e-01  3.25323820e+00 -2.53369212e+00
  3.47504534e+00  2.60439795e-01  4.47694540e+00 -2.43862859e+00
 -4.23139931e+00  5.61853394e-01  2.74619980e+01  9.68852397e-01
 -1.88000023e+00  1.43200159e-02]",[-2.72119619]
50,50,"[-0.24080902 -1.77726835  7.75143385  4.56173182  9.61414001  0.27700618
  2.02908218 -2.47515751 -3.61924277  6.87954669 28.4924438   0.80521539
  0.5893153   1.25502408]",[1.26648992]
51,51,"[-0.94945371  3.83629858 -1.34548545  7.06035018  2.02074383  1.01286325
 -0.80707997 -2.83449781  0.08545    -6.71030479 27.76928473  0.54525709
  2.50692487 -4.42621194]",[0.00549214]
52,52,"[ 4.12663824  4.94929578 -1.48908179  0.09669248 13.51353457  0.02992911
 -2.77139097 -2.27436449 -8.93980766  5.93203411 24.47958781  4.78761808
  3.91560628 -2.55250245]",[-0.]
53,53,"[ 4.48478415  0.50065438  2.19675661  2.42462955  2.25707697  0.64466275
  3.36813509 -2.49150932 -3.58049978  8.87422939 15.01255567  1.23781576
  3.93763513 -1.29044771]",[0.18450217]
54,54,"[ 3.16721879 -4.17437079 -1.74354109  1.882699    8.68434667  0.44353429
  2.7348119  -2.64047078 -5.95770916  5.88599293 29.47757359  4.97714972
  2.88773153  4.04813528]",[-0.13649003]
55,55,"[-0.62837476 -0.49066699  6.62616654  0.87229929  2.02427049  0.50562409
  4.79828119 -2.67270122 -9.26928718  5.82027779 23.36971042  1.78058168
  4.08014796  0.06943107]",[0.17174503]
56,56,"[ 4.31365954  1.54086887  8.22564334  3.36131577  2.53433795  0.24471342
  2.97980964 -1.98117989 -6.66220449  8.81092316 17.20296481  5.14129128
  4.1273968  -4.11595903]",[0.32898483]
57,57,"[ 0.08977294  4.83151016  3.84002733  4.22469545  3.65720349  1.27774313
  1.03746057 -1.93241361 -5.97747814  9.55409725 10.7933712   5.6463788
  4.13183819  2.23732293]",[-0.3861013]
58,58,"[ 3.84538168  3.29496729  8.58116301  2.24679425  8.64691608  0.49131747
  0.04732788 -2.209089   -6.19891403  4.0367734  25.1526615   4.30259852
  3.69097123  4.10661221]",[-1.84248051]
59,59,"[ 4.78264815 -2.77599039  6.80196042  1.04080261  3.8565887   0.05647569
 -0.06933272 -2.72357385 -9.94248472  3.98718433 29.7520514   4.08850072
  2.57982747 -3.11902985]",[-0.63239409]
60,60,"[ 3.12084814  2.2625499  -1.47068799  3.90664011  5.08885565  1.77229727
  0.35587072 -2.59770201 -8.27469115  8.20822274  6.20425132  3.66931013
  4.18853538  4.92159963]",[-4.0989421]
61,61,"[ 1.22421472  2.54479881  4.53750273  1.63440371  2.55146347  2.35761138
  0.72502255 -2.66438338 -0.52082372  9.84399048 12.41347793  2.3182221
  4.20955234  3.70457709]",[-0.90348759]
62,62,"[ 4.97854914  3.45427364  2.4953991   0.32299599 25.60404555  3.55449751
 -2.17202306 -2.89807016 -8.22412369  7.43133764  3.23683402  3.38102136
  2.75919038  3.31435951]",[-0.]
63,63,"[ 1.77293951  4.99702126  1.77345264  4.89039522 12.17405324  2.4296621
 -2.37636834 -2.84302881 -9.3134071   4.52502602  5.40189689  5.20833665
 -2.35931054  3.63907206]",[-0.]
64,64,"[ 1.78875017  2.86010391 -7.23107989  6.59249941 25.44736644  3.06858981
 -4.23151344 -3.12424877 -8.49663533  6.14563192  4.12339652  2.9064073
 -4.59729564  1.59882952]",[-0.]
65,65,"[ 1.46913971  4.26302182 -2.62540942  1.52727869  9.25649977  1.29113489
 -2.49132782 -2.59751694 -8.67545893  1.09507506  5.59763851  5.94759855
  0.51003326  1.11000028]",[-0.]
66,66,"[ 4.25113337  3.34982618  4.08966577  6.88453207  2.87266272  5.15525627
 -0.07210523 -2.8397261  -9.61618701  9.3152419   8.19423162  3.78990701
 -4.20583967  2.29130508]",[-2.92372644]
67,67,"[ 1.75423721 -0.08703855  4.08483681  1.19567329 12.01181982  5.80071577
  3.80230486 -2.65484747 -8.77288651  5.82609796  7.44706313  2.0076011
  4.39446462  2.79456086]",[-0.]
68,68,"[ 2.11432904 -0.16228552  0.36881033  5.74427842 11.48103686  5.47113872
  0.88817954 -2.93017061 -9.67955097 -6.41740289  4.55323632  1.10213327
 -1.98150504  4.06077901]",[-0.48737561]
69,69,"[ 0.49013175 -1.20215733  4.36918042  1.52064699 21.83373232  3.52723715
  0.58511019 -2.81545205 -9.83531523  8.42265366  3.28548723  2.86094233
  3.62723615  1.98567942]",[-3.37738059]
70,70,"[ 3.70718802  4.56121704  2.96049254  0.52871077  8.23562211  5.96900799
 -3.44586059 -2.63244339 -9.24971148  8.94392506  7.33498945  4.23665532
  4.41579497  4.1353578 ]",[-0.]
71,71,"[ 4.8121484   4.65762187  1.12373749  3.18693317  6.63550413  2.48381207
 -2.90083557 -2.13995848 -9.720109    6.51740677 10.15622233  0.62599955
  3.42517549  3.04773691]",[-0.]
72,72,"[ 2.61457683  4.43933481 -7.25934744 -7.49905361 11.6040835   5.81796369
  0.52759741 -2.61914303 -5.45200558  6.00572884  5.93780315  2.44996365
 -2.92643966 -1.74117743]",[0.90866186]
73,73,"[-3.62020494  3.37009199  8.19043636 -2.31208793 26.22333287  0.26551102
  0.13866305 -2.65337159 -5.35435058  8.95926559  2.26193126  0.55087339
 -2.28173707  2.9231717 ]",[-3.65362917]
74,74,"[ 4.80477057  1.51645629 -9.58040372  7.21288981 20.43526031  5.42452421
  0.23536513 -2.4272042  -8.79168717  9.15256328 17.660761    2.76091914
 -2.94381634  0.34812725]",[-1.14757012]
75,75,"[ 3.07386809  0.11351154  3.90242696  3.53906546 10.18419014  2.17182206
  0.08937619 -2.9990896  -4.0613008   5.34147132  6.64470553  2.4929224
  4.31103574 -0.82455755]",[-0.29446425]
76,76,"[ 1.04091362 -0.19138101 -8.04628313 -0.77673578  2.92157867  6.02759025
  0.21768559 -2.52408715 -6.82129469  5.90079865  2.71243125  2.25593488
  4.08544775  3.93218178]",[-0.34810041]
77,77,"[-2.54172476 -0.08621721  5.64484358  4.06513575 11.47153299  6.07060838
  0.25864249 -2.7616859  -9.02658173  7.97177909  7.37081177  0.59344116
  1.37538883  4.82530948]",[-3.51129312]
78,78,"[ 2.54335829 -2.66546368 -7.95999214  1.06067045 23.14839179  3.68824746
  0.36513453 -3.10146768 -6.40543489  8.52956795 16.69951468  1.49586672
  3.09935001 -1.11017148]",[-0.2857225]
79,79,"[-1.70789906  0.40114109  7.21119046  8.70354528  7.39801412  0.91933854
  0.48655185 -3.05122904 -8.65905857  5.10573179 21.94608613  3.68899434
  1.12014332  1.6731633 ]",[-3.38317518]
80,80,"[ 3.60648735  1.5409901   0.31186223  2.43127736  7.25966843  0.20108415
  0.47206398 -2.97300113 -8.13806667  4.60289806  2.12768736  4.60243128
 -1.79643663  4.68074386]",[-2.03323291]
81,81,"[ 3.78749399  1.2797155   2.3115778   5.89907944 15.61986082  4.46577648
  0.09130183 -2.91656248 -9.79949969  9.97898481 10.97099423  0.98912732
 -2.82608592  2.77412804]",[-4.35182896]
82,82,"[-0.84878683  2.50411136  7.13477425  2.60658026 27.95217943  0.99678704
  0.34353799 -3.12097902 -9.40467662  8.92318412  9.63888562  4.1779491
 -3.6010775   4.32291187]",[-3.2805288]
83,83,"[-1.30822092  4.01099448  9.13889633 -1.88930154 12.57496917  5.19271609
  0.12364577 -2.28191714 -6.35034194  9.61425806  2.72549109  0.26030565
 -3.0584234   3.1962014 ]",[-4.24375926]
84,84,"[ 3.25756073 -1.08500156  0.33858876  8.60632181  7.14472431  1.16805425
  0.31667626 -2.30734396 -9.59313716  8.03120632 27.17297935  4.07753665
 -2.96064049  4.28613738]",[-3.12282802]
85,85,"[-1.37113661  0.68180807  1.91926083  2.1302402  16.51685262  2.04852962
  0.12739961 -3.05377063 -8.98149774  9.91725098 13.38241673  3.04448654
 -2.26893991  3.7228795 ]",[-1.3883583]
86,86,"[ 2.94762135 -2.33027134  5.23743801 -7.5593549  11.37106144  2.78779684
  0.29510491 -3.14122778 -9.33344877  9.95838154  8.97971123  3.38384178
 -1.70354724  4.65432276]",[-4.3804557]
87,87,"[-0.44635147  4.06844333  6.83973601  1.84657812 25.89619279  4.51288181
  0.22698695 -2.26563371 -7.47311087  9.95738892 28.25229311  0.72991476
  0.71841359  2.75225762]",[-4.17582467]
88,88,"[-0.99979997  0.09031786  4.99213516  4.33391452 10.37235451  1.54087082
  0.31685033 -2.38094701 -7.52603439  9.82301156  5.57455027  2.4243484
 -2.45440722  1.0282092 ]",[-1.06043427]
89,89,"[ 2.47395575 -2.52058616  5.86193675 -8.20960373 22.94995213  1.30478638
  0.10127425 -3.02646883 -8.54517141  9.56188763 25.76772022  4.29978522
 -0.81712514  3.49930837]",[-3.93253035]
90,90,"[-3.52375418  3.4621384   7.19026524  5.32927871  3.03445229  0.64993105
  0.1032606  -2.83220531 -6.9582242   9.79785695 21.35697174  2.95940322
 -3.32605794  4.50707298]",[-2.38707423]
91,91,"[ 0.6993711   2.65545135  9.33708927  7.33614922 20.90209484  0.76123844
  0.34186073 -2.32050981 -7.78293852  7.56099591  6.97641689  2.13513966
 -0.72633982  4.905122  ]",[0.16907522]
92,92,"[ 3.12120132e+00  2.35684693e+00  2.81613506e+00 -3.43717045e+00
  9.98691511e+00  3.23100546e+00  9.88043726e-03 -2.76018442e+00
 -9.24218490e+00  9.82958245e+00  7.58142281e+00  3.64047347e+00
 -4.98518385e+00  4.95654215e+00]",[-4.44170438]
93,93,"[ 4.97382103 -3.53170678  2.11567723 -1.6489422  12.5313375   3.06887762
  0.17775285 -2.53137125 -9.16511866  8.74310441 26.12038016  5.53646848
 -0.98728985 -0.16761404]",[-0.36004653]
94,94,"[ 0.78555878 -3.33060279  7.15532648 -2.74659486 13.73061395  5.02654046
 -0.27736139 -3.22752406 -8.30601267  7.7398812  13.08075094  4.53036508
 -2.50769854  3.28496518]",[-0.45572153]
95,95,"[ 1.27625192  3.2094574   6.69444799 -5.30349981 26.41832089  3.0237014
 -0.11473244 -2.65501397 -7.50586116  9.63051441 25.65074992  0.3663174
 -4.38189339  4.37338252]",[-3.0705214]
96,96,"[ 3.55183184  2.92250752  6.41360594 -5.9537284  22.74548316  4.54241709
  0.56961189 -3.31702901 -9.12277937  9.44753557  4.1349358   2.72748694
  2.20668018  3.85902927]",[-2.16912056]
97,97,"[ 3.45771714 -3.90050292  6.50227218 -8.44667791 17.79850578  2.42263971
  0.52941566 -3.18404958 -9.46303692  7.38234898 21.28393269  2.24675155
 -1.68586344  3.48510089]",[-1.56863015]
98,98,"[ 3.70871913e+00 -2.53766477e-01  1.97112231e+00 -7.09110484e+00
  1.45941968e+01  4.56620540e+00  7.53543743e-01 -2.47714614e+00
 -9.05124951e+00  9.18557758e+00  8.75884879e+00  8.81463734e-03
 -3.73282120e+00  3.55584959e+00]",[-4.56980901]
99,99,"[ 4.95776918 -2.16395169  4.01941282 -2.44730417 16.73798919  5.31340273
  0.70719338 -2.33408076 -8.87133181  8.27772024 10.03916848  2.32253661
  2.13359594  1.13157859]",[-0.28076663]
100,100,"[ 4.20067761  0.42783022  3.23873208 -6.37066568 24.77167439  3.52711693
 -0.37624745 -2.68826518 -4.15125378  9.73764801 28.06748581  5.5860974
  2.97605634 -3.30799154]",[-0.09290893]
101,101,"[ 3.66149773  1.3314724   3.27361833 -4.74625053 28.93907785  5.59947254
  0.63622126 -3.04278856 -9.76542362  8.51168294 25.77235985  1.69399004
  4.71144795  2.91581939]",[-2.41432764]
