,evals,X,fX
13,13,"[-0.02375642  4.13720667  0.60823472 -7.99937531 19.19349995  5.0111696
  0.54836885 -2.07697863 -4.10129532 -4.93813559 21.18590954  4.72944918
  2.88848763 -4.47540343]",[5.88163237]
14,14,"[ 2.57825794 -1.05709583 -8.66533028 -0.56161507 29.92243638  0.97444625
  2.23489491 -2.05837957 -3.59665579 -0.17750431 26.94718475  4.93957857
 -4.39234415 -3.31518969]",[-2.61048154]
15,15,"[-2.88565519  3.96559358  2.22895377 -4.91261107 20.57071028  2.60140593
  2.52302864 -0.99275838 -2.92143007 -2.54956479 27.43432567  2.8737222
 -0.86563486 -0.23430732]",[-0.21283701]
16,16,"[ 3.97797319  1.75000906 -7.34453366 -2.28758311 28.29024312  0.85424408
  1.76171081 -2.18272866 -2.86141001 -0.9806775  24.31818167  4.59995201
  2.33476363  0.33130366]",[0.02091221]
17,17,"[ 4.95319308 -2.60719121 -6.97594992  2.12509578 29.7316662   1.1666275
  1.49201351 -1.50796477 -3.67496437 -2.26373869 27.78525003  0.4726763
 -4.58538181  2.99304088]",[-0.2451391]
18,18,"[-0.29446532 -3.90002839 -9.6906803  -5.45364561 28.27452196  2.39596547
  2.16985532 -1.38743555 -5.15106086 -0.80046726 25.83508173  1.30294397
 -4.80616089 -1.87054633]",[-1.50820041]
19,19,"[-2.76179973 -4.53588381 -6.30412948 -9.5089654  27.15274163  1.13067093
  2.05868497 -2.41452993 -3.40169383 -4.20597588 23.92541097  2.82082953
  3.23330493  1.05064656]",[-0.04717675]
20,20,"[-2.76815393 -2.1946004   4.67260722 -0.6266538  20.18955746  3.68248359
  0.26737076 -0.92643379 -3.56333744 -0.70719899 12.44502519  0.61283935
  1.4240381   1.64398575]",[0.49409382]
21,21,"[-0.13650443 -4.13568117  4.80463333 -7.49107903 10.56642547  0.8279693
  0.58793507 -2.37726065 -3.54170281 -1.47853759 16.57732789  3.3993841
  2.56732998 -4.88001084]",[-0.30657961]
22,22,"[ 3.01911398 -0.90485005  2.22329192  2.13900805 15.42557606  1.96750404
  4.15435104  1.45908558  0.98819206  9.50568199 28.01280905  4.71071922
 -1.65523326 -1.65830059]",[-0.]
23,23,"[ 2.1798041  -2.53363636 -2.03151458 -5.23474574 25.54427971  1.13913684
  0.1262461  -4.03642806 -6.2966066  -9.5857599  26.11470287  6.25470206
 -4.93408589 -4.05201003]",[-0.]
24,24,"[ 2.27585421 -2.59050952  0.92048365  1.85795903 25.00142154  1.67307611
 -2.52844865 -3.13692577 -4.17797829  2.39889145 29.81895025  4.71774369
  0.71999742 -1.47361997]",[-0.]
25,25,"[ 2.22550574 -2.46164167 -9.13404701  8.33042264 24.78139814  0.15390092
  2.25124749  0.84318012 -1.25401452  8.50476265 29.40393146  3.61795541
 -4.31512232 -0.14340109]",[-0.50103663]
26,26,"[ 2.36350595e+00 -4.57416463e-03 -3.04155974e+00 -2.42921412e+00
  2.73937549e+01  2.12010475e+00  4.41355049e-01 -4.37343486e+00
 -4.31836246e+00 -3.53231430e+00  2.85688010e+01  1.58216121e+00
 -3.92029137e+00 -4.05866054e+00]",[-0.78480483]
27,27,"[ 2.82742938e+00 -3.50939052e-01 -3.73576400e+00  3.77479553e+00
  2.49250548e+01  1.62930676e-02  1.17501995e+00  1.47451901e+00
 -9.18643177e+00 -3.80154252e+00  2.40160829e+01  2.26354344e+00
 -4.06013479e+00 -3.08873477e+00]",[1.73218823]
28,28,"[ 2.76654537 -2.21272499  2.03650254 -8.7028037  29.56956233  0.70817513
  4.03685854  0.32686656  4.44017018  0.26777864 27.75889695  5.86828745
 -1.01953984 -1.09428292]",[-0.]
29,29,"[ 2.66201448 -1.23183528 -8.68693053 -4.87255752 21.62198556  2.49323658
  0.56260093 -0.64672163  8.61255496 -2.55709946 24.61271062  1.63654079
 -2.70967445  0.19074989]",[0.04801855]
30,30,"[ 3.01488524 -1.62898759 -9.69742101 -5.50198048 29.99601382  1.15488759
 -3.52220067  2.53756279  6.64121695  0.94057918 26.76658072  4.07646175
 -3.12076559  0.86567292]",[-0.56213801]
31,31,"[ 2.11164805 -2.48755312 -2.66462918  3.09382915 29.65811992  2.91535024
 -2.95817895 -3.68379803  6.84506575 -8.95496145 29.19353983  5.31153081
 -3.53209908  0.34192186]",[-0.36432107]
32,32,"[ 2.2893532  -2.17903123 -9.81962134 -3.24757636 28.0941978   2.47010287
  4.15927763 -1.06907937 -5.28159237  7.06439853 28.78935339  3.20824062
 -4.3434639  -2.9619142 ]",[-0.54628357]
33,33,"[ 0.24878128 -1.7009957  -2.74463288 -7.38361657 29.6840813   0.23695134
  3.85567507 -1.84444816  6.03117523  7.29881525 23.12199103  1.35626607
 -4.6173425  -3.195871  ]",[2.97368302]
34,34,"[-2.6717136  -0.35970574 -6.86062752  7.69116879 28.33474645  0.62093451
  2.82593442 -2.16349147  5.97005667  1.38911724 27.46248502  3.31879663
 -2.50359494 -3.78689299]",[-0.]
35,35,"[ 1.88265757 -0.04209865 -4.82138554 -7.7649121  25.69782301  0.63453831
  1.30532167 -1.80184267  0.36021603  9.6252501  23.03678791  3.5933805
 -4.82672868 -2.00730757]",[2.11467151]
36,36,"[ 0.871402   -1.83418742 -3.46170122  8.99011374 28.28025879  0.98049451
  4.65808884 -1.31346412 -0.1409081   2.72535563 23.45705636  1.43820465
 -4.2494806  -2.40138525]",[-1.3573242]
37,37,"[ 3.42260091 -1.56712191  0.02880911 -0.80858529 17.29068471  3.79789582
  1.81498265 -1.02542028 -7.56141062 -3.18599522 23.31533969  1.27492428
 -4.70220585 -2.84751809]",[-1.27929117]
38,38,"[ 3.82531966e-03 -1.51502965e-01  3.90439543e+00 -4.52361822e+00
  1.77021049e+01  5.80823521e+00  2.07043789e+00 -2.36490231e+00
  4.16883694e+00  4.72558737e-01  2.98439499e+01  4.54126915e+00
 -4.64706735e+00 -4.60716464e+00]",[0.01141589]
39,39,"[-2.71245431 -1.40835322 -1.22652171  9.62024689 28.54710411  5.32878703
  4.33820095 -2.61039045 -5.09130238 -3.51884544 26.48057589  0.37194977
 -3.94337458 -2.60401641]",[-0.]
40,40,"[ 1.21167514 -1.89053955 -9.11608668  3.163445   19.72789338  2.62321204
  2.36078792 -1.63958829 -4.00813202 -8.14385295 26.71091209  0.72066488
 -3.7134552  -4.63467469]",[-0.66056019]
41,41,"[-1.86082731 -1.38255927 -8.18751413  4.74387884 26.28404702  5.4214322
  3.26019082 -3.14107789  5.89902339  9.02159452 22.72756041  5.8202121
 -2.2940684  -2.78181509]",[-0.]
42,42,"[ 1.70140956 -0.25665471 -9.59153849 -0.30171685 18.25938197  1.71519817
  0.73767581 -1.37544539 -4.26065455 -1.09746134 25.86404566  5.26505698
 -4.82295695 -2.63067252]",[0.94380571]
43,43,"[ 3.77633575 -1.75283246 -7.84315599  2.90362945 23.80917413  0.2186635
 -0.12191027 -2.59099522 -5.60273184 -1.90055717 29.31457116  2.62749245
 -4.35025236 -3.12359158]",[-0.4151638]
44,44,"[ 0.31005794 -1.78176597 -1.84646633 -3.72728067 18.491349    2.41775991
 -0.43197293 -1.34416937 -5.55854842  1.59760942 27.60759904  3.94871408
 -3.3967416  -3.56761256]",[0.0883115]
45,45,"[ 4.65803895 -0.04583295 -3.30735588  2.08388786 28.65088294  1.97669146
  3.74763904 -2.05916181 -2.64570067  1.01578854 27.31820527  2.49290445
 -3.6067032  -2.35845944]",[1.29567784]
46,46,"[-0.27752893 -2.03087674 -8.04516988  2.81964629 17.74331153  0.72811228
 -1.3374254  -2.71463657 -1.97541099 -0.34951022 23.88283632  3.3065139
 -4.06320159 -4.08374389]",[0.4258529]
47,47,"[ 3.49529289 -1.46315291 -4.08090132 -2.34617664 27.45688284  2.98748062
  1.54702123 -2.6117384  -4.40332765 -0.29953952 29.54306969  4.91729711
 -4.53500237 -2.36578825]",[-0.68861346]
48,48,"[-1.32192474 -1.08697299 -9.35806509 -4.02497016 26.06405268  2.47024822
  0.99730246 -2.00170634 -5.76845819 -1.87114728 26.35473176  5.96188142
 -3.90961332 -3.80809262]",[-1.13640175]
49,49,"[ 3.31408267 -0.04414149 -7.4447943  -3.89245683 25.92055154  1.84421683
  3.60469811 -2.68817257 -2.24414625 -0.6448365  28.84595491  5.36824939
 -4.45537455 -4.12325789]",[2.32472685]
50,50,"[ 3.89580765 -0.08997694 -8.18318785  0.75497609 25.01967974  0.32955694
  0.83167936 -1.84842721 -4.72477682 -2.15259884 27.00046823  5.05973475
 -3.2447895  -2.48258387]",[-0.79441179]
51,51,"[ 2.42280765 -0.77714553 -9.82573045 -0.92300324 20.982041    2.58865329
  4.09445427 -2.55134181 -2.28621085  0.67970953 28.65110557  5.33170333
 -4.7779412  -2.8165667 ]",[-0.16639966]
52,52,"[ 3.47698627 -1.85780288 -8.01470104 -0.4740667  29.59677166  0.98802021
  2.6803174  -1.31775006 -2.88177351  2.34161735 29.4251777   2.33804395
 -2.90830928 -1.91112775]",[-2.33473172]
53,53,"[ 1.49032706 -1.44012868 -8.59464876  0.44974955 29.86983395  2.07435144
  1.72511787 -1.21239603 -4.23709843 -4.61077929 24.26891857  4.27037851
 -2.59955486 -2.90139656]",[-1.52335771]
54,54,"[ 4.99033271 -1.68150779 -8.77876088  2.21312262 29.87229899  0.94031769
  2.15089224 -1.87872778 -2.21335328 -5.403319   16.02062125  2.32633778
 -2.0179385  -3.12804896]",[-8.19248366e-05]
55,55,"[ 0.80209955 -1.98294907 -8.49410133  0.31431197 29.18585728  0.82084925
  2.55321763 -2.28102666 -2.07819862  5.20040751 28.98945163  5.96965267
 -2.52098854 -1.80611247]",[-1.6801311]
56,56,"[ 3.00745976 -2.12112246 -7.96867899 -1.23321691 28.80987949  1.67004454
  2.89000199 -2.56923257 -5.26346684 -7.00892031 16.25810243  5.43182842
 -4.78718741 -3.7851976 ]",[-0.67011824]
57,57,"[ 4.68474023e+00 -4.59931145e-03 -9.06887523e+00  3.57846898e-01
  2.88378886e+01  2.40317884e-01  1.96568765e+00 -2.64376628e+00
 -4.85790283e+00 -6.13905489e+00  2.99681310e+01  4.18926414e+00
 -3.66128600e+00 -4.36592444e+00]",[-0.]
58,58,"[ 4.34347748 -2.22489191 -8.4624292   0.19523263 29.86376777  0.11057919
  2.75089154 -2.4408621  -5.08977597  3.95278573 17.15882387  4.75372398
 -1.54494498 -4.2406974 ]",[-2.75206222]
59,59,"[-1.24276296 -1.01416514 -8.25654386  1.61885476 29.7676559   0.80849043
  1.69977818 -1.76027898 -4.18275216 -5.50765693 16.59707398  6.28312591
 -4.38819236 -3.99441838]",[-0.3107879]
60,60,"[ 1.37849171 -0.44546808 -8.62159835 -3.29786623 29.45982084  2.65924337
  1.67223092 -1.02838057 -5.11008278 -8.68509099 29.34916627  3.88983478
 -4.9458458  -3.44651441]",[0.47430496]
61,61,"[ 1.75864368 -1.54418608 -9.70720769 -0.09580839 29.24593404  2.71004386
  2.43480552 -2.69514794 -4.35974253  2.37741709 27.12915614  1.7396655
 -1.69359054 -4.49889734]",[-0.47252869]
62,62,"[ 2.21135899 -1.38618806 -7.90586019  1.08560926 29.63081289  0.77566155
  2.50511846 -2.4737147  -7.09534587  2.7165658  27.02805781  4.87870438
  4.15359855 -4.32199323]",[-1.10645785]
63,63,"[ 2.69468125 -1.55857482 -9.81366938 -0.91431765 29.89682851  0.25584637
  2.54737729 -1.44746038 -4.78140215  2.99643876 29.25580573  4.01528708
  3.54957283 -4.1518905 ]",[-1.93438634]
64,64,"[ 2.59454204e+00 -2.76182599e+00 -7.54737982e+00  7.60213558e-02
  2.99552489e+01  2.01373482e-02  3.32073655e+00  8.28957193e-02
 -6.79113585e+00  4.37550425e+00  2.81022763e+01  5.37928341e+00
 -3.19739088e+00 -2.17310775e+00]",[1.7228582]
65,65,"[-1.80454864 -2.76917903 -8.02350431  2.69699678 29.98315572  0.64559361
  2.25441892 -0.56696249 -7.01332527  4.00753968 25.0364368   0.46030514
 -1.82023257 -2.35697811]",[0.00472007]
66,66,"[ 4.43632393 -3.47105855 -8.71734755 -1.91530874 28.60862061  0.98114147
  3.40412895 -3.49892565 -3.9723613   1.53764544 11.72479367  6.01683777
 -1.53163433 -3.61815037]",[-1.4027127]
67,67,"[-1.4954455  -1.2962671  -9.65405374  2.15596349 29.97338005  0.08185902
  2.66859561 -0.44338557 -3.29189292  1.75961393 28.38384986  3.59772196
  4.12082314 -4.38224095]",[0.05258453]
68,68,"[-1.11995543 -1.07236657 -7.28841998 -1.27262036 29.37830196  0.64721405
  3.09038209 -0.28672412 -5.67330846  4.26910457  6.09873533  4.21496569
  4.65480208 -4.031199  ]",[0.0025079]
69,69,"[ 4.57329336 -3.14838478 -7.00417364  2.32124707 28.53059045  0.74057149
  2.31428337 -3.33607014 -4.95995612  2.67511663 19.42962623  4.68479216
  0.12457013 -2.68779419]",[-3.43993885]
70,70,"[ 4.01153158 -1.1332261  -9.56785786 -0.92865125 29.1869319   0.18418422
  3.2051248   0.03480339 -5.75180623  7.0065285   3.69736466  0.76113408
 -0.37240833 -2.06102433]",[0.08053722]
71,71,"[ 4.5980763  -2.34777554 -8.45676453  0.95967523 29.73766244  0.82919834
  2.62979951 -4.13166416 -3.37139065  2.16127433 28.70243526  3.29955006
  1.81992114 -3.18977962]",[-2.89772119]
72,72,"[-0.36265392 -2.76450763 -5.4745738  -2.45945752 28.59271858  1.03765844
  2.36186593 -3.93186482 -4.66228479  2.87623368 16.79532695  4.59074215
  2.27375329 -1.97880965]",[-0.8239576]
73,73,"[ 4.49715917 -2.46638919 -9.07658623  1.10130492 29.5232525   0.73715872
  2.27843554 -3.14969128 -4.68275439  4.99477506 17.94794011  6.03916702
 -4.54729177 -4.26050683]",[-3.08766278]
74,74,"[ 2.65731513 -2.52145405 -1.15333251 -1.90088675 29.80622226  0.71766592
  1.66765237 -2.6596949  -5.52158488  1.48035616 10.08425045  0.72954577
  0.82326293 -3.19254755]",[-0.93450104]
75,75,"[ 4.90862056 -2.26555964 -4.45220109  6.30231678 28.50924155  0.73291894
  2.81278874 -2.37368775 -5.22946065  0.59697013 23.1914947   4.71003879
  4.73803163 -3.86126737]",[-1.12361135]
76,76,"[ 2.32248499 -2.88145034 -8.86527397  5.01982803 28.15926213  0.93442126
  1.85381643 -3.12411177 -4.66869585  0.08522808 18.96975756  4.77197433
  0.70454121 -0.88065029]",[-1.78563628]
77,77,"[ 2.2394616  -3.55321347 -7.25169518 -1.50328648 29.50645981  0.94065334
  2.94220812 -4.11038572 -5.32311111  3.23803121 28.33697128  6.00513261
  3.00276041 -1.42963901]",[-3.56055319]
78,78,"[ 2.08269637 -2.62793744 -8.50007597  2.15350439 26.57538767  0.97232398
  2.98182736 -3.39727263 -4.60561503  4.50822753 22.96579027  3.79084294
 -1.33420497 -3.02673475]",[-3.31348071]
79,79,"[ 2.28440972 -3.29838579 -1.75930632  2.01237497 29.69370793  0.64220296
  1.77767416 -3.41575476 -5.66743424  1.73641004  7.38156635  3.47349148
 -4.47829414 -4.51465634]",[-1.76122343]
80,80,"[ 3.77291128 -2.52870514 -6.62491257  0.46571621 28.80826723  0.84416435
  2.26768496 -3.32662398 -5.37918353  2.24433657 17.57670999  3.98572329
  1.43881083 -2.63812956]",[-2.26429159]
81,81,"[ 4.04333659 -2.56699141 -3.65379864 -3.16217907 27.82637693  0.60454353
  2.02799855 -3.66951807 -4.67931136  1.7551507  14.06472206  4.88201791
 -2.46512175 -1.99112807]",[-0.63078017]
82,82,"[-2.72030756 -4.49281912 -9.33675483 -1.00794035 23.94268418  2.01267588
  3.37362889 -2.41195561 -3.04140407  0.80924065 18.1393659   4.27230128
  3.64391863 -4.00527069]",[-1.71244635]
83,83,"[ 0.8411032  -3.02186474  0.71952224  1.4926724  26.47762069  1.12218313
  4.95069242 -3.9518217  -6.39999689  5.51434837 26.93210767  4.85594427
  4.61383641  0.67806093]",[-0.34320939]
84,84,"[-0.44444144 -3.90864946 -7.76238695 -1.03802227 25.43646006  0.337334
  1.45566723 -4.36139571 -5.33956767  3.92268771 29.90242435  5.87862709
  4.14037108 -1.81427384]",[-0.13262112]
85,85,"[ 1.03126287 -2.60068614 -4.94877279 -4.53294964 27.98367599  0.18597374
  1.46917349 -3.30929431 -2.72530048  5.01895717 24.49153374  1.24608675
  0.90602458 -2.12828632]",[-3.452332]
86,86,"[-4.8832035  -3.82252906 -9.46459398  2.62665516 23.62764757  1.26369177
  2.83602913 -3.99704238 -5.84007251 -0.85752508 16.99020993  1.84048502
  4.87250149 -3.32088002]",[-0.]
87,87,"[-2.1283251  -2.51950879 -0.27341485 -0.73914159 28.23557501  0.84638309
  3.16853891 -3.52533782 -5.35969758  1.9413501  22.75961769  3.43560576
 -0.82922012 -0.25268246]",[-1.03030409]
88,88,"[ 4.62093532 -4.78938472 -9.31121416  2.09829402 26.94612061  1.72754916
  1.7151699  -4.24713089 -7.66109722  1.42947785 29.70513075  5.34332397
 -2.04998553  0.04736342]",[-0.13026993]
89,89,"[-0.47555059 -3.8494694  -5.38707882  0.47267743 28.06674907  1.5303473
  0.69954915 -3.48121783 -2.68005837  1.66152065 29.18696496  0.37702924
  1.36113107  0.56201714]",[-0.70572041]
90,90,"[-0.756616   -3.07522496 -8.30581933 -0.17897121 27.74185502  1.70664646
  4.2545758  -3.4554519  -6.10211738 -3.2457312  26.73387116  5.57978021
 -2.35728592 -2.12176975]",[0.0292602]
91,91,"[ 4.4402945  -4.07285478  2.31363535 -3.06207873 24.387567    1.4385334
  4.77505834 -3.80745727 -2.96434863  2.74502359 20.25117675  6.24334562
 -2.81408504 -4.97742232]",[0.00144407]
92,92,"[ 4.99236286 -3.23474158 -8.26965243  0.16828418 27.69818747  1.0654035
  1.6270043  -3.07473709 -6.04542016  6.28223891 28.52459412  6.13588083
  3.54730248 -2.45764374]",[-3.12609089]
93,93,"[ 3.7715137  -4.84413451 -5.16012341  1.69691427 28.92915851  0.57203181
  3.69712992 -3.13313849 -5.07059167  9.70995972 27.28145763  0.83672089
 -1.34312838 -1.13013177]",[3.33929417]
94,94,"[-3.60428303 -2.4370557  -5.79639733 -1.04351552 29.54682387  0.16679635
  1.15487303 -2.50946166 -3.23539736  2.61793623 26.43283693  5.94140757
  1.97195649 -1.9673553 ]",[-1.14858219]
95,95,"[ 0.46321213 -3.68952947 -5.99734247 -2.22691882 29.3803591   0.52735648
  1.39062622 -4.01963913 -3.72441079 -1.45012252 29.9789809   2.53664452
 -2.3748374  -2.19121572]",[-0.0008715]
96,96,"[-3.45051259 -2.18029548 -0.93265653 -8.48527041 29.36654471  0.13655192
  1.27162814 -4.12372924 -4.54634604  2.22514555 21.77290609  1.84257009
  0.20672679 -3.07729772]",[-0.08553168]
97,97,"[ 1.32933378 -4.06393801  0.89792013 -3.50294926 29.36319582  0.63849465
  3.17745221 -3.66181029 -3.56709831  4.1244789  26.08780374  2.72071267
 -1.21189922 -0.96167478]",[-0.02576469]
98,98,"[-3.09826285 -2.9184983  -5.86195946 -2.12655314 28.5783243   1.77789641
  1.94135667 -2.89689787 -4.13656653  9.98200427 21.7950532   5.60553469
 -1.67953581  1.3296993 ]",[-0.46035059]
99,99,"[ 0.89692831 -3.37489473  6.53474212 -4.74365955 26.98851818  0.53340174
  2.07464825 -2.94461815 -3.59812211  2.81725969 27.15367302  0.96913796
  1.84955299 -2.51261692]",[-2.62498673]
100,100,"[ 3.01577449 -3.20419668 -9.90113694 -5.88590925 29.72292604  0.31186315
  1.35634411 -2.89230201 -5.22523174  3.3386159  27.06598869  3.86726519
 -1.12163812 -0.0896153 ]",[-4.94789161]
101,101,"[-1.8950063  -2.32228645  7.68565297 -8.46353883 29.13374604  1.80204341
  4.75837897 -2.47048538 -6.77656096 -3.28096189 29.54200535  4.20035773
  4.0825659  -3.40460138]",[-0.]
