,evals,X,fX
10,10,"[ 0.61289691  0.03129985 -8.97550485  5.01792088 29.35957637  2.02489156
  1.16556995 -2.85648212  1.01473212 -2.27459766 28.63326338  2.77017441
 -4.63232509 -0.13675593]",[-0.27233733]
11,11,"[ 2.45596828 -4.21775845 -1.95570802  4.1572681  23.27742421  2.17240302
  1.91597232 -4.05947316  7.11222155 -3.03911585 21.75901454  3.09079592
 -0.92448137 -0.77687732]",[0.43750829]
12,12,"[ 3.63139073  1.78693929 -7.00086232  9.40442033 14.78194054  0.98776472
  0.03417633 -2.61330631  0.38067834  1.92986846  6.40644848  3.7112281
 -2.97440083  3.92402398]",[-0.88484347]
13,13,"[ 2.94086427 -2.5884172  -9.77645178  2.22092002 26.99413463  4.22831683
 -0.26177027 -3.14628993  8.70377734  8.45914483 19.81675625  3.52420941
 -4.62731476 -0.29070481]",[-2.91613577]
14,14,"[ 0.98730635 -2.51760065 -4.4530103   8.41502209 20.22969728  4.2688277
 -0.08726558 -2.6988109   0.34679534 -5.05641758 16.12067199  2.1151169
 -2.35773338  1.84480083]",[-2.73382442]
15,15,"[ 4.05099922 -4.39024962 -5.7262815  -2.44166075  9.87130769  4.34337698
  2.2132191  -2.99704107  8.38071236 -4.26520109 24.6207397   2.63257815
  1.33106946  2.62310874]",[-0.]
16,16,"[ 2.1885971  -2.52257936 -6.33097633 -3.24620641 25.7261014   4.40291197
  1.74005257 -3.05585882 -0.36575801  7.67377257  7.64938664  3.39702965
 -1.30975849  2.86051885]",[-0.50950148]
17,17,"[ 0.99209981 -2.19419357 -8.88324365  4.87181864 22.66631965  1.61490692
  1.98856801 -2.53299597 -4.57189443  6.89991355  5.3940438   3.61671644
 -1.43957118 -1.38032794]",[-2.41698106]
18,18,"[ 4.26264593  0.82334731 -7.02167559  7.49184181 20.21454835  3.34703041
  1.90144025 -2.84175345 -5.02410865  5.50001979  4.74743104  5.91213977
  1.29263515  0.45008109]",[-1.08358139]
19,19,"[ 0.84603895 -4.51401132 -4.56046112  5.69120045 14.42338804  0.77675612
  2.09096132 -2.56879486  3.19879738 -7.89180487 20.70947695  5.90475706
  1.3584819   3.61993981]",[-5.06173839]
20,20,"[ 1.47536323 -1.13783505 -4.07699818 -2.25800582 11.80888932  0.73490486
  1.110704   -2.99004671  7.55302048  5.88771105 16.62500596  2.91238462
 -4.31241179 -3.3699418 ]",[-1.21129067]
21,21,"[ 4.03781579  0.49823467 -7.98396068  3.48614977 27.37812626  0.94372819
  0.38237791 -2.90348506  3.0234629  -7.61590481 27.0085113   3.39381712
  0.53848483 -4.10971362]",[7.58773226]
22,22,"[ 0.22346556  0.42101311 -2.79811049  2.64116726  3.82920802  0.41575465
  4.61993955 -0.2369472   9.53312337 -8.58491943 25.13006542  5.19897923
 -2.17220606  4.19081857]",[-0.00498643]
23,23,"[ 0.71680784 -1.58068072 -9.1641263   9.58949232 18.15240784  0.32174873
  4.14398588  0.80445716  0.25133596 -8.11796209 26.66018049  6.03791149
  2.0113594   4.22679262]",[0.23645283]
24,24,"[ 3.6556226  -1.27322865 -6.44814243 -0.21910415  9.17969482  2.29453172
 -0.1750998  -2.77620206 -7.18533552 -8.47072283 29.94359706  4.49726653
  4.70869452  4.32983499]",[-0.67280737]
25,25,"[ 4.29146707 -2.48744215 -0.43180814  0.04794737  4.96708875  4.07921185
  4.71124325  2.44968507 -4.8678106  -7.66659799 12.21463257  3.28191695
  2.67359428  4.67104757]",[-0.14882031]
26,26,"[ 1.08495712 -0.72739431  2.80295134  9.27232952 25.3412293   3.37172788
  0.77202634 -0.11690048  9.5719718  -8.43911388 19.9111993   5.32525681
  0.10130322  4.33655177]",[0.05201095]
27,27,"[ 1.81496918 -4.55172095  1.6004398   7.78464832 22.5547538   0.70035568
 -1.18176864 -4.26735357  8.77047805 -8.28686185  8.2688672   4.1303031
 -1.37057931  4.46261355]",[-0.]
28,28,"[ 2.83337295 -3.90696677  4.47026174  6.81243476 20.74957087  3.56113626
  1.01902072 -1.16216413  8.02324969 -7.65358204  4.28954796  3.73175407
  4.62450223  3.88052815]",[0.00936989]
29,29,"[-0.1084131   0.38039706  6.50229525  9.55449273  3.32435827  0.58826743
 -0.44554608  0.92905069 -2.62462099 -8.5465757  14.84973788  5.24171388
  4.76636204  3.87510591]",[0.06421131]
30,30,"[ 3.16918731 -0.27042774  1.40156763  5.60390355 15.32581392  2.48002291
  4.08150009 -4.28219565 -4.52124876 -7.76957796 18.15660759  4.70915595
  3.69885213  4.48677229]",[-0.]
31,31,"[ 3.80499244 -3.84096692 -7.8734276   5.33875087 24.11772154  3.87831374
 -0.51169427  0.88988374 -6.69470942 -8.36499953  7.74090764  3.13001179
  1.65104262  4.23339801]",[-1.45953816]
32,32,"[ 3.38807225 -3.44200427  2.9195869   4.58667755 22.97391295  0.34410893
  1.92208703 -2.5237101   9.59411502 -8.14607603 25.34086347  1.2118209
 -2.81345279  3.92372372]",[-0.]
33,33,"[ 0.51992178 -4.1233933  -0.33312798  5.16519308  8.51060796  1.92138903
  0.96928174 -4.66166347 -0.68998575 -7.39055038 23.36256939  4.61527835
 -3.72399705  2.54820183]",[-1.87613573]
34,34,"[-2.30497241 -4.6777043  -6.67263865 -0.50632894 10.91315877  1.54253662
  0.39964485 -2.59426473 -3.62133145 -7.12090337 15.84734596  4.87861484
  2.14017435  4.91017855]",[-0.39036637]
35,35,"[ 1.86360121 -3.87591201  3.96956801 -5.75222343 15.39203131  2.28709892
  0.75180768  1.75347957  1.25721335 -8.64454297 20.31639365  6.03239086
  1.98507992  3.086694  ]",[0.63434807]
36,36,"[ 4.60978627 -3.74920964 -2.12192476 -2.45682836  2.80353631  0.83949394
  2.88007379 -0.0588218   9.84964848 -7.97742691 26.57357436  4.82291486
  3.73018811  4.26596935]",[-0.]
37,37,"[-1.51588142 -4.60158656 -1.03554726  6.82938337 21.52691221  0.09042959
  2.59509004 -3.02300832 -6.2229082  -7.54026636 20.31339204  3.02774073
  3.0706549   3.86386078]",[-0.00021976]
38,38,"[-1.89751297 -4.71037714 -9.14691411  8.81788492 20.3399241   3.32687051
  1.47779211 -1.22624943 -3.84746015 -7.14210477 17.72911079  5.50822219
  0.55508352  4.76658643]",[1.71345111]
39,39,"[ 2.51582861 -4.21109562  3.02319884 -0.18562853 25.62366819  0.94644888
  1.48185618 -0.19914027  3.66412997 -8.35124686 20.96770037  2.14920282
 -0.35636995  2.5719722 ]",[-0.]
40,40,"[-0.41697353 -4.92400918 -2.31865048  2.53262043 22.09689522  1.0330583
  3.51586741  0.85344106 -9.66510739 -8.24293002 15.53869966  6.2034606
 -3.87035548  3.80527598]",[-1.44905832]
41,41,"[-1.68015629 -4.67122697 -4.86566722 -9.00204964 19.47530651  0.51688098
  1.69080097 -4.94695614 -0.21520853 -8.42868284 19.23700898  5.06418469
  2.85648754  4.51984529]",[-0.]
42,42,"[ 2.36718500e+00 -1.50202915e+00  4.73956592e+00  5.93482201e+00
  7.75475929e+00  5.19069637e-03 -6.16014104e-01 -4.78165949e+00
 -5.28706227e+00 -7.58327021e+00  2.45224576e+01  6.13900121e+00
 -1.31893820e+00  3.44523501e+00]",[-0.]
43,43,"[-3.66337265 -2.27905949  2.16344937  6.1347381   3.54810827  0.66058732
  2.31713085  0.03801893  9.70696408 -8.22768181 25.37920122  6.02362578
 -0.83874714  3.49716798]",[-0.]
44,44,"[ 4.97515175 -4.65464209  4.35982809  5.96375514 13.55954747  1.22025004
  2.97654283 -1.45984231 -1.75542292 -8.18851091 11.63274406  6.18566987
  1.58324375  3.43813065]",[-0.]
45,45,"[ 2.16445794 -3.38934859 -3.07152073  5.2060108  14.57544612  2.2503164
 -0.35248246 -0.39369684  4.52360064 -7.69583408 14.75119673  5.96960354
  1.87878459  3.7947573 ]",[2.44016269]
46,46,"[ 1.65277256 -3.93163399 -9.92855433  5.22059484 10.88561924  1.90907978
  2.36859238 -3.17592093 -3.90412739 -8.01682171 18.01039751  5.86628554
  2.65898872  3.44025833]",[-0.67896814]
47,47,"[-3.49002194e+00 -3.71273268e+00 -5.26927096e+00  6.07523433e+00
  2.09121282e+01  1.08209840e-03  3.07773481e+00 -2.60299699e+00
 -6.47968351e+00 -7.86540934e+00  2.02994856e+01  5.99068872e+00
 -1.74824270e+00  3.39620195e+00]",[-0.]
48,48,"[ 3.99437347 -4.53752251 -1.29688005  5.62300062  8.81812896  0.24088621
  2.42781347  0.85842541  0.90208873 -7.87119157  9.11746827  6.26312975
  4.00617295  3.49786692]",[-0.]
49,49,"[ 0.15946088 -1.71802639  1.43922808  5.12359909 11.50854798  0.42378076
 -0.24164408 -2.12508804 -4.84986464 -8.14890686 16.83810438  5.96875564
  0.23830259  3.51939777]",[0.30456492]
50,50,"[ 3.29756337 -4.09864307 -4.1306723   5.85756758 16.48557743  1.136492
  4.80663887 -1.50206969  3.95214532 -7.87331745 21.48976184  5.25104573
  4.65327118  3.46919952]",[-0.41025003]
51,51,"[-1.50119529 -3.75327459 -3.33821321  5.74945373 10.49258314  0.511716
 -0.48517365 -0.14122677  6.9057327  -7.56097236  9.38120477  6.11186126
  0.4555677   3.817684  ]",[2.08888936]
52,52,"[-4.98745096 -4.59458546  1.63892553  7.32511323 12.02374244  0.83525665
  2.87703386 -3.13958574 -2.12231525 -7.79703307 21.43293582  5.03247321
 -1.92863941  3.17754068]",[-0.]
53,53,"[ 4.26593065 -4.97056875 -9.40047029  4.58972529 27.77392435  1.10046816
  1.82674362  0.07975108  7.97504385 -7.6994679  19.98532918  6.2705353
  4.19036029  3.14793068]",[-1.75735862]
54,54,"[ 2.53246844 -0.72960408 -3.46084593  4.41282505 10.24872601  0.69042743
  2.83599577 -1.64086249  2.83016318 -7.7211782  21.10445893  5.49742844
 -0.18453043  4.58106604]",[0.84714648]
55,55,"[-0.44653922 -4.66566912 -6.97657789  3.91406618 10.20287049  0.67688941
  2.31030241 -3.35333788  8.12344755 -7.85140568 19.80179837  5.80879196
  1.61410952  3.02962384]",[-0.]
56,56,"[-1.3290453  -2.37316016  5.59750915  5.79474368 13.83830166  1.02819586
  1.76004255  0.3972619   4.7140976  -7.44718619 19.82935421  5.37288469
 -1.07915894  4.1292321 ]",[0.35384272]
57,57,"[-1.70711368 -0.62198122 -5.69826612  4.29104961 12.01662278  0.57605646
  2.10484925 -4.24309163  1.55611829 -7.47138382 20.17797662  6.27396384
  0.20011412  3.11361596]",[-0.]
58,58,"[ 3.9110893  -2.79083757 -7.1276485   4.33167377 14.49434972  0.59436434
  1.36181805 -2.95187583  8.84992446 -7.42131974 20.6952798   5.47826058
 -0.05317418  4.11269188]",[-0.36925686]
59,59,"[ 0.68789899 -4.3382971   2.83320366  2.40322124  9.59624529  1.01099724
  2.21576039 -2.36686529  4.29320353 -7.59807013 21.8562626   5.24886544
 -2.01584509  3.84088895]",[-0.]
60,60,"[ 4.54012156 -3.56757653  5.8027608   9.34532093 21.85878897  0.90074714
  1.73743801 -4.87884863  8.6601413  -7.97062357 21.5212476   6.03349392
  1.52075474  3.29013046]",[-0.]
61,61,"[ 2.95731723 -4.38182761  1.26683063  2.71880978 21.91114163  0.99002878
  2.03909892 -3.6817791  -0.02663011 -8.33284696 19.68420845  5.76820686
  1.16824563  2.718946  ]",[-0.]
62,62,"[ 4.7216023  -3.88441031 -9.01974372  5.65878595 13.07125144  1.19737218
  1.88668653 -2.64027349  1.84434775 -7.99382375 20.17140965  5.4584119
  2.55252554  3.56664235]",[0.00362706]
63,63,"[ 0.10884587 -4.95236796 -7.16137318  5.47577937 16.48694215  0.24904136
  2.47076472 -3.97389423  1.59971129 -8.14936632 19.78209303  5.34072576
 -0.19870644  3.44966407]",[-0.]
64,64,"[ 1.28915816 -4.35185688 -3.59087312  5.69124673 15.4705111   1.00157965
  1.81805949 -4.08340341  3.86714786 -8.27678998 21.2433247   4.75771521
  0.53517753  3.62836253]",[-2.50548846]
65,65,"[ 3.06585576 -4.48372082  0.51094265  5.78863552  9.22857855  1.08699013
  1.56926079 -2.4658556   0.71256797 -8.38755754 20.79547392  6.20694431
  1.39617015  3.30461608]",[-0.11319248]
66,66,"[ 1.24465552 -4.60215699 -1.29829024  5.85037649 19.36050614  1.17657313
  2.57912627 -1.87177608  2.82151799 -8.13818093 21.59581016  5.04983318
 -0.32729416  3.36339958]",[-0.24166908]
67,67,"[ 4.69045334 -4.70256051 -7.07891041  5.78766221 19.38811615  0.8362159
  1.49916194 -3.63729591  2.85903296 -7.29675669 21.18838677  5.92112824
  0.0943297   3.61461537]",[-1.90794041]
68,68,"[ 2.66390565 -4.6068399  -9.17032527  5.88168147 17.39961116  0.28670501
  1.85845993 -3.6594907   0.56975588 -8.36118968 20.34729246  6.1248087
  0.73535493  3.62617386]",[-0.]
69,69,"[-0.28398991 -4.53042249 -9.997729    5.5340341  18.37121739  0.22679585
  1.96834778 -3.05595969  2.17543151 -8.06473983 20.37134624  6.18910874
  1.11938197  3.81127256]",[-0.]
70,70,"[ 0.08441989 -4.01424177 -5.53711914  5.93631314 19.08369934  0.80449129
  1.70598002 -2.93586367  0.83171637 -7.9362767  20.5506847   5.81524296
 -0.28158578  3.6236015 ]",[-0.82460382]
71,71,"[-0.09634804 -4.77843839 -9.21347257  5.55281083 12.91083288  0.81191722
  2.63773413 -1.49477743  4.22634685 -7.47408897 19.85772848  5.48419828
  1.06802608  3.7090775 ]",[-0.]
72,72,"[-1.11278361 -4.4920655  -5.50300316  3.83471431 16.88897034  0.52595911
  2.19643244 -1.35717116  4.25864776 -9.61681059 20.06798735  5.27023733
  1.093454    3.36902596]",[-0.]
73,73,"[ 2.24079866 -4.9735948  -4.47773626  9.68185522 13.13770168  0.46519585
  2.11363674 -2.01339743  2.82669201 -9.01696124 20.51057381  5.98555422
  1.24749916  4.91560664]",[-2.58943441]
74,74,"[ 4.55588739 -4.21122702 -4.11459281  7.29036962 15.06958121  0.62797608
  2.03558003 -2.61193911  2.18918586 -9.51229359 21.38567913  6.11371892
  1.91260455  2.2413222 ]",[0.02503183]
75,75,"[ 1.00414989 -4.24938075 -5.0835373   6.78454208 16.07037423  0.87205285
  2.56061317 -3.57490312  3.74018604 -6.84951022 21.66366076  6.07710259
  1.72399667  3.84703541]",[-4.74338651]
76,76,"[-2.85320794 -4.98453504 -3.7489747   7.44711004 13.88139886  0.81466491
  2.14510703 -3.61256596  3.24704435 -7.99965831 20.00813673  5.21958249
  1.7560863   2.44237031]",[-0.]
77,77,"[ 2.31705479 -4.93328801 -5.13442845  6.42848509 16.22317166  1.00700929
  2.29698497 -3.11550937  4.18464945 -9.63461517 21.54436338  5.79242341
  1.87505058  4.423999  ]",[-2.0453355]
78,78,"[ 2.1959687  -4.5498449  -3.87377057  7.88345391 16.35156068  0.87850167
  1.55055134 -2.41360981  3.1134746  -6.48665384 21.03223096  5.39127997
  1.98339124  2.44492927]",[-3.82873503]
79,79,"[-2.24747667 -4.42425647 -3.78679419  6.9394311  14.63192679  0.27867728
  1.60789271 -1.06293112  3.7701878  -6.83252264 19.66285017  5.14198912
  1.00448371  2.8669577 ]",[-0.]
80,80,"[-2.04139883 -4.40957749 -4.90750754  3.11344719 15.47108391  0.94893656
  2.44097229 -2.73189214  3.64280749 -8.40609869 19.91949219  5.76996739
  1.54237495  4.95193025]",[-0.]
81,81,"[-1.29057972 -4.99978259 -4.50102049  2.49412533 16.68811175  0.87581979
  2.49050524 -3.03165918  2.24558028 -7.16614717 20.40287793  5.41539174
  0.86538116  4.85572804]",[-0.]
82,82,"[ 1.03351303 -4.33335941 -4.40621389  2.36556307 15.37592857  1.07841374
  2.1766882  -1.35964671  4.04277954 -7.86092719 20.62466319  5.74713468
  1.53347363  4.84374389]",[-0.21849285]
83,83,"[ 0.96678489 -4.22620749 -4.67527751  6.10555169 13.9566719   0.42940725
  1.51582117 -1.64930114  2.16581246 -7.51478785 21.00074978  5.44855355
  1.36199731  3.76215765]",[-6.28572767]
84,84,"[ 0.80215575 -4.62984764 -4.54513847  7.03756299 16.37660418  0.73425354
  2.03564882 -3.50483637  4.3156863  -7.36008554 21.05229444  5.53183552
  1.52788471  2.55964117]",[-4.08872787]
85,85,"[ 1.03713641 -4.74502015 -4.58012016  2.5685537  13.68892863  0.48363022
  2.10954809 -1.89657087  2.04160455 -7.68502983 21.00586427  5.95839467
  1.40909699  4.03249114]",[-0.0533501]
86,86,"[ 0.94196003 -4.46663865 -4.78368192  2.57807991 13.78917385  0.81162152
  1.51484327 -1.43427689  2.30205    -7.73280797 20.76777672  5.77239366
  1.27133964  2.58600941]",[-0.41151079]
87,87,"[ 0.79243007 -4.61757053 -4.64714134  7.33248566 15.92038602  0.53539927
  1.59888367 -1.34026931  4.01747914 -7.21688061 20.64504288  5.63510949
  1.53519517  4.93507879]",[-3.50159166]
88,88,"[ 0.68417018 -4.57077985 -4.39366919  3.9740019  14.70963647  1.0635925
  2.06570667 -3.13937145  3.38197885 -7.4471218  20.54769285  5.67095941
  1.55264475  2.30839698]",[-0.27991715]
89,89,"[ 0.7283185  -4.75542044 -4.53480701  9.22052563 12.61695795  0.63702385
  1.62489378 -1.28833342  2.05348578 -7.79836212 20.41481529  6.0856001
  1.51562916  2.74985602]",[-5.68395793]
90,90,"[ 0.91791328 -4.64733118 -4.94701572  8.95298872 14.11535087  0.78639944
  2.71575986 -2.71556281  2.35251106 -8.22437747 21.03533004  5.52753343
  1.5124976   2.36115631]",[-5.03545131]
91,91,"[ 1.02155946 -4.65003841 -4.40093889  6.78157685 15.74950032  0.60574204
  2.21795749 -2.85718254  3.95556812 -7.96152686 21.01410531  6.24396973
  1.4996952   2.74693805]",[-4.86587277]
92,92,"[ 1.18255758 -4.02134107 -5.07178906  6.20703494 13.78519029  0.60293292
  0.98121635 -0.4641813   1.8367718  -7.75429718 20.97212242  4.77929375
  1.16656388  3.79363192]",[-4.67332731]
93,93,"[ 0.89728332 -4.01699864 -4.50281386  6.55021917 14.43643102  0.40864844
  1.25519818 -2.97514875  0.54471313 -8.62237071 21.42973601  5.11267721
  1.1879802   3.75079987]",[-0.63696803]
94,94,"[ 1.00281587 -4.46050721 -4.27542371  6.40685249 12.88802363  0.40599692
  0.53091458 -0.61094213  3.79552897 -9.06452479 21.0236207   6.24134006
  1.52480219  3.54113366]",[-3.71455246]
95,95,"[ 0.94867553 -3.78041944 -4.73583364  6.23999405 15.00594313  0.21169634
  0.1781347  -1.50153523  1.45110102 -8.10626438 21.16664617  4.54492828
  1.44378519  3.62288914]",[-5.34140894]
96,96,"[ 1.00928818 -4.23710481 -4.37625785  6.5312302  14.12037991  0.5448871
  0.12371876 -2.87709682  0.37249161 -6.69936766 21.04724879  4.99221953
  1.42578151  3.81406426]",[-4.33642551]
97,97,"[ 0.75181758 -3.8847642  -4.9888732   6.52403772 14.19744779  0.16388894
  0.58133649 -1.39721698  0.44773605 -6.4895038  20.95386715  4.96370348
  1.51236159  3.57719476]",[-4.42295293]
98,98,"[ 0.99756187 -4.36633619 -4.58793825  6.51506226 12.66851551  0.51605419
  2.24658332 -1.35172129  3.25070478 -8.16439312 21.19177039  5.12950226
  1.40891206  3.74088702]",[-6.64369199]
99,99,"[ 1.09259261 -3.81325727 -4.32416772  6.48581    12.7357409   0.3141109
  1.3978792  -1.51574453  2.41720009 -7.20578563 21.07450443  5.59446585
  1.46687544  3.72812411]",[-5.37015692]
100,100,"[ 0.83490375 -4.36661062 -4.31875135  6.43072576 13.84609308  0.19345382
  0.66407614 -0.71634425  1.15741249 -7.88979675 21.21748098  5.53033114
  1.3228717   3.9431814 ]",[-5.92549917]
101,101,"[ 1.16689114 -3.98586308 -4.30086254  6.245685   14.19003617  0.75860413
  0.89503291 -0.41707455  2.75779439 -7.45757536 21.23153237  6.10085807
  1.34494492  3.59902901]",[-3.72193932]
