,evals,X,fX
13,13,"[ 5.         -4.64154697 -6.91786723 -4.44093095 15.78461205  1.08214776
  5.         -3.38448628  4.29979058 -0.12467791 18.90651433  3.73751789
  5.          1.21574001]",[0.]
14,14,"[ 5.         -4.70501086 -6.86913946 -4.4428112  15.84053862  1.09619532
  5.         -3.39898185  4.31369573 -0.10723126 18.94009816  3.72344315
  5.          1.24016041]",[0.]
15,15,"[ 5.         -4.68983201 -6.92063276 -4.38954085 15.80342219  1.08887347
  5.         -3.38302324  4.28353805 -0.14925466 18.90456966  3.72936094
  5.          1.21994147]",[0.]
16,16,"[ 3.99974879 -3.69503503 -8.63093556 -2.57143799 13.23638717  2.6251133
  2.88391563 -2.79588831  0.07758458  0.33863385 19.18565005  4.20597807
  2.95546551  3.54289851]",[0.]
17,17,"[ 5.         -4.71364204 -6.89955803 -4.44183157 15.80584227  1.13173834
  5.         -3.39065298  4.29326638 -0.11240753 18.90020743  3.71929533
  5.          1.2123879 ]",[0.]
18,18,"[ 5.         -4.70665148 -6.89643022 -4.43011058 15.79880039  1.09530484
  5.         -3.3731761   4.28420771 -0.14193285 18.8984386   3.73446603
  5.          1.2394599 ]",[0.]
19,19,"[ 5.         -4.67775447 -6.92458432 -4.44620526 15.78550247  1.11012247
  5.         -3.38621923  4.28590843 -0.12614595 18.8693995   3.74606668
  5.          1.194272  ]",[0.]
20,20,"[ 5.         -4.70592575 -6.89315863 -4.44066339 15.83720567  1.08570064
  5.         -3.38967924  4.2909457  -0.12444909 18.88570639  3.71567136
  5.          1.23358979]",[0.]
21,21,"[ 5.         -4.72505627 -6.9412024  -4.44244861 15.79577084  1.07960717
  5.         -3.28199605  4.29462658 -0.1361508  18.90014822  3.73399411
  5.          1.20510227]",[0.]
22,22,"[-2.44143707  0.57144928  0.34900728 -2.96416916 20.32317852  4.06725089
 -3.36440425  1.5113667   1.69243858 -2.08116793 18.05924032  2.57986358
 -1.69567236 -3.25777412]",[-0.05915913]
23,23,"[-2.44144767  0.57188758  0.34887301 -2.96394515 20.32318605  4.06754401
 -3.3639892   1.51124064  1.69250252 -2.08123846 18.05882293  2.57935194
 -1.69585369 -3.2580849 ]",[-0.05950083]
24,24,"[-2.4411389   0.57258723  0.34841298 -2.9638127  20.3227972   4.06752898
 -3.3643573   1.5120256   1.69283342 -2.08091549 18.05874797  2.57955723
 -1.69553642 -3.25842473]",[-0.05928324]
25,25,"[-2.44177446  0.57242102  0.34901452 -2.96367253 20.32304896  4.06748268
 -3.3642759   1.5106704   1.6928501  -2.0808017  18.05858212  2.57949602
 -1.69623633 -3.25787967]",[-0.05924596]
26,26,"[-2.44127024  0.57187211  0.34885292 -2.96445561 20.32272654  4.06706657
 -3.36410472  1.5119027   1.69273197 -2.08103602 18.0582338   2.5795558
 -1.695517   -3.25859091]",[-0.05948774]
27,27,"[-2.44110438  0.57183708  0.34851061 -2.96388897 20.32278889  4.06746429
 -3.3642812   1.5112535   1.69279886 -2.08063673 18.05855924  2.57956269
 -1.69569865 -3.25793482]",[-0.0592131]
28,28,"[-2.44132791  0.57188311  0.34866901 -2.96391689 20.32294944  4.06745984
 -3.36451758  1.51143736  1.69266986 -2.08083248 18.05864326  2.57953319
 -1.69594033 -3.25800848]",[-0.0591854]
29,29,"[-2.44119559  0.57178587  0.34871863 -2.96408573 20.32310739  4.06738341
 -3.36432345  1.51134858  1.69301086 -2.08085961 18.05841562  2.57949162
 -1.69560385 -3.25808186]",[-0.05896803]
30,30,"[-2.44136202  0.57189037  0.34889446 -2.96404501 20.32312463  4.06744396
 -3.36449795  1.5114158   1.69288112 -2.08103788 18.0587703   2.57958838
 -1.69596996 -3.25822458]",[-0.05946411]
31,31,"[-2.44144037  0.57179357  0.34797306 -2.96396826 20.3227502   4.06724288
 -3.36479154  1.51195662  1.69256358 -2.08092378 18.05877489  2.57940812
 -1.69599507 -3.25805061]",[-0.0590312]
32,32,"[ 1.12053607 -1.25334146 -4.47137179 -5.38089123 18.96253208  3.68929445
  0.73323597 -1.15781074 -0.10988396 -3.73727542 20.37176189  2.4712696
 -0.19463196 -1.20720727]",[0.15091247]
33,33,"[ 1.12054262 -1.25335246 -4.47129939 -5.3809679  18.96256951  3.68924571
  0.73323077 -1.15777764 -0.10980876 -3.73724538 20.37176131  2.47124948
 -0.19458889 -1.20717237]",[0.15093418]
34,34,"[ 1.12055889 -1.2533314  -4.47130994 -5.38093929 18.96251481  3.68922699
  0.73320736 -1.15775488 -0.10983616 -3.73724877 20.371776    2.47126173
 -0.19457866 -1.20716534]",[0.15092911]
35,35,"[ 1.12056793 -1.253298   -4.47131527 -5.38099326 18.96254058  3.68926723
  0.73319502 -1.157771   -0.10982787 -3.73719355 20.37181792  2.47129286
 -0.19461049 -1.20715934]",[0.15089634]
36,36,"[ 1.12060497 -1.25336445 -4.4713002  -5.38103088 18.96251577  3.68921002
  0.7332537  -1.15774048 -0.10979419 -3.73727333 20.37172233  2.47127391
 -0.19454089 -1.20727349]",[0.1509574]
37,37,"[ 1.12055096 -1.253363   -4.47133021 -5.380935   18.96253574  3.68925649
  0.73321757 -1.15776503 -0.10984223 -3.73725694 20.37176821  2.47125009
 -0.19459634 -1.2071811 ]",[0.1509307]
38,38,"[ 1.12054992 -1.25333318 -4.47132747 -5.38092242 18.96252722  3.68923588
  0.73321372 -1.15774964 -0.1098403  -3.73727077 20.37175501  2.47125819
 -0.19458939 -1.20718714]",[0.15093135]
39,39,"[ 1.12056228 -1.25330997 -4.47129652 -5.38093415 18.96254762  3.68924075
  0.73322189 -1.15773374 -0.10982331 -3.73725696 20.37177254  2.47125473
 -0.19457704 -1.20719293]",[0.15092571]
40,40,"[ 1.12054633 -1.25332866 -4.47133248 -5.38093162 18.96252168  3.68923287
  0.73320654 -1.15775404 -0.10983835 -3.73725901 20.37176986  2.47126418
 -0.19459562 -1.20718272]",[0.15092962]
41,41,"[ 1.12052958 -1.25332425 -4.47134379 -5.38092193 18.96251329  3.68923633
  0.73322324 -1.15773665 -0.10983699 -3.73725379 20.37176313  2.47126563
 -0.19459879 -1.20717618]",[0.15093879]
42,42,"[-0.2570403  -0.44053272 -2.68471265 -4.56585786 19.56614776  3.90106198
 -0.83876404 -0.12311339  0.39322386 -3.38835279 19.56679313  2.46924422
 -0.84898514 -2.16372799]",[-1.36388476]
43,43,"[-0.25704314 -0.44052849 -2.68470799 -4.56585466 19.56614735  3.90105819
 -0.83876796 -0.12310875  0.3932248  -3.38834902 19.5667893   2.4692499
 -0.84898338 -2.16373103]",[-1.36388788]
44,44,"[-0.257042   -0.44053031 -2.68471115 -4.56585726 19.56614701  3.90105887
 -0.83876495 -0.12311007  0.39322082 -3.38835164 19.56679376  2.46924933
 -0.84898651 -2.16372721]",[-1.36388812]
45,45,"[-0.25703898 -0.44053211 -2.68471182 -4.56585708 19.56614568  3.90105648
 -0.83876546 -0.1231116   0.39322615 -3.3883498  19.5667931   2.46925779
 -0.84898596 -2.16372332]",[-1.36391569]
46,46,"[-0.25704158 -0.44053107 -2.68471449 -4.56585686 19.56614579  3.90105864
 -0.83876395 -0.12311147  0.39321918 -3.38835314 19.56679354  2.4692502
 -0.8489847  -2.1637265 ]",[-1.36388952]
47,47,"[-0.25704457 -0.44052662 -2.68470926 -4.56585762 19.56614542  3.90105977
 -0.83876779 -0.12310895  0.39321542 -3.38835499 19.56679512  2.4692491
 -0.84898795 -2.16373049]",[-1.3638692]
48,48,"[-0.25704241 -0.44053049 -2.68471135 -4.56585619 19.56614722  3.90105882
 -0.83876576 -0.12311037  0.39322185 -3.38835087 19.56679317  2.46924925
 -0.84898662 -2.16372672]",[-1.3638844]
49,49,"[-0.25704374 -0.44052862 -2.68471153 -4.56585715 19.566148    3.9010593
 -0.83876719 -0.12310973  0.3932202  -3.38835353 19.56679362  2.46924902
 -0.84898758 -2.16372923]",[-1.36387777]
50,50,"[-0.25704238 -0.44053067 -2.68471137 -4.5658568  19.56614657  3.90105839
 -0.83876606 -0.12311125  0.39322171 -3.38835075 19.5667928   2.46924941
 -0.84898639 -2.16372681]",[-1.36388479]
51,51,"[-0.25703498 -0.44052579 -2.68470138 -4.56585513 19.56614351  3.9010558
 -0.83876536 -0.12310416  0.39323401 -3.38834931 19.56679279  2.46925435
 -0.84898711 -2.16372775]",[-1.36392671]
52,52,"[ 0.29000396 -0.82573875 -3.29741325 -4.77909637 19.27971044  3.76170916
 -0.24525053 -0.49278506  0.395829   -3.32322633 19.80664891  2.50729122
 -0.50387722 -1.69801357]",[-3.1591997]
53,53,"[ 0.28997861 -0.8257494  -3.29741467 -4.77911276 19.27970591  3.76170069
 -0.24525015 -0.49281355  0.39580404 -3.32319807 19.80660242  2.50724924
 -0.50389143 -1.6979962 ]",[-3.15927943]
54,54,"[ 0.29000053 -0.82574226 -3.29742661 -4.77913119 19.27971497  3.76167798
 -0.24526919 -0.4927999   0.3958243  -3.32321679 19.8065976   2.50725677
 -0.50387074 -1.6980169 ]",[-3.15929711]
55,55,"[ 0.28995621 -0.82573684 -3.29744928 -4.77910948 19.27969286  3.76169861
 -0.24527961 -0.49280665  0.39580809 -3.3231802  19.80664081  2.50724928
 -0.50389748 -1.69798228]",[-3.15931221]
56,56,"[ 0.28997255 -0.8257473  -3.2974346  -4.77909801 19.27973345  3.76170205
 -0.24525583 -0.49281863  0.39581469 -3.32320219 19.80661841  2.50726111
 -0.50385711 -1.69801974]",[-3.15924959]
57,57,"[ 0.28998712 -0.82573922 -3.29741592 -4.77908242 19.2797131   3.76170512
 -0.24526103 -0.49280751  0.39580948 -3.3232091  19.80665248  2.50728843
 -0.50387708 -1.69799989]",[-3.15919329]
58,58,"[ 0.28996677 -0.8257578  -3.29741742 -4.7790872  19.27971078  3.76171611
 -0.24526017 -0.49277254  0.39582973 -3.3232212  19.80669621  2.50728292
 -0.50387198 -1.69799254]",[-3.15920406]
59,59,"[ 0.2899979  -0.82574969 -3.2974455  -4.77906877 19.27971123  3.76170585
 -0.24527162 -0.49274976  0.39581967 -3.32323959 19.80665047  2.50729829
 -0.50385418 -1.69800623]",[-3.15924164]
60,60,"[ 0.28997731 -0.82574299 -3.29742378 -4.77909371 19.27971743  3.76170309
 -0.24525743 -0.49281551  0.39580557 -3.32320517 19.80662338  2.50727534
 -0.50386552 -1.69801006]",[-3.15922854]
61,61,"[ 0.2899354  -0.82578283 -3.29747896 -4.77911932 19.27963206  3.76174191
 -0.24526644 -0.49283146  0.39577677 -3.32314395 19.80654201  2.5072784
 -0.50391943 -1.69804121]",[-3.15934836]
62,62,"[ 0.38621077 -0.99685337 -3.2389973  -4.63026832 19.15253616  3.6436813
 -0.19425448 -0.4846976   0.74201708 -2.97154755 19.71270148  2.57615567
 -0.29602024 -1.47673843]",[-1.92833826]
63,63,"[ 0.38620731 -0.99685485 -3.23899895 -4.63026597 19.15253516  3.64368289
 -0.19425428 -0.48469827  0.74201612 -2.97154724 19.71270408  2.57615537
 -0.29602506 -1.4767337 ]",[-1.92833144]
64,64,"[ 0.3862115  -0.99685362 -3.2389967  -4.6302673  19.15253597  3.6436822
 -0.19425546 -0.48469738  0.74201692 -2.97154637 19.71270164  2.576156
 -0.29602238 -1.4767361 ]",[-1.92833804]
65,65,"[ 0.38621058 -0.99685326 -3.23899755 -4.63026821 19.15253632  3.64367994
 -0.19425409 -0.48469783  0.74201642 -2.9715472  19.71270144  2.57615557
 -0.29602097 -1.47673787]",[-1.92833765]
66,66,"[ 0.38621045 -0.99685365 -3.23899748 -4.63026835 19.15253601  3.64368144
 -0.19425435 -0.48469774  0.74201685 -2.97154734 19.71270169  2.57615562
 -0.29602098 -1.47673782]",[-1.92833812]
67,67,"[ 0.38620953 -0.99685423 -3.23899834 -4.63026787 19.15253656  3.64368076
 -0.19425495 -0.48469807  0.74201754 -2.97154806 19.71270418  2.5761553
 -0.29602292 -1.47673684]",[-1.92833441]
68,68,"[ 0.38620939 -0.99685313 -3.23899685 -4.63026779 19.15253636  3.64368139
 -0.19425576 -0.48469724  0.74201651 -2.97154764 19.71270219  2.5761554
 -0.29602226 -1.47673807]",[-1.92833571]
69,69,"[ 0.38621073 -0.99685367 -3.23899738 -4.63026812 19.15253589  3.64368133
 -0.19425441 -0.4846977   0.74201723 -2.97154738 19.71270134  2.57615554
 -0.29602033 -1.476738  ]",[-1.92833841]
70,70,"[ 0.38621007 -0.99685403 -3.23899984 -4.63026774 19.15253609  3.64368113
 -0.19425461 -0.48469882  0.74201775 -2.97154736 19.71270116  2.57615534
 -0.29602018 -1.476738  ]",[-1.92833497]
71,71,"[ 0.38621045 -0.9968534  -3.23899745 -4.63026841 19.15253607  3.64368149
 -0.19425428 -0.48469768  0.74201695 -2.97154739 19.71270132  2.57615532
 -0.29602112 -1.47673874]",[-1.92833801]
72,72,"[-0.20204433 -2.15240165 -3.46115354 -1.40908807 23.74006707  5.32984209
 -0.1868546  -2.14984648 -4.31317244 -2.1248919  21.14509731  3.89331428
  3.2299002  -1.9984541 ]",[-0.56925727]
73,73,"[ 2.62304696 -2.4000452  -0.40794785 -4.19145888 18.59384478  4.65427252
 -2.98578115  1.14437606 -3.24975583 -4.2761768  24.33142863  0.04465404
 -1.69422868 -2.07403707]",[0.]
74,74,"[ 0.35280223 -0.80302707 -3.28766853 -4.81431008 19.30675404  3.74343026
 -0.21886867 -0.45755206  0.46859412 -3.41930539 19.77093352  2.48892778
 -0.36422537 -1.83248393]",[-3.25593185]
75,75,"[ 0.35283328 -0.80305748 -3.28765011 -4.81433493 19.30674164  3.7434027
 -0.21884849 -0.45751776  0.46856563 -3.41929018 19.77090302  2.48894778
 -0.36425331 -1.83250994]",[-3.25574136]
76,76,"[-1.34815953 -0.61034838  0.60667217 -1.6964961  17.15853174  4.49133036
  1.10539636  1.96006769 -5.46729563 -3.55071836 17.7856893   2.45261395
 -2.19494645 -4.23987562]",[-1.03775118]
77,77,"[-2.05652516 -1.31903215  0.32790021 -6.46697682 16.1805335   4.74179165
 -0.94749958 -4.15546885  1.57043218  0.93018867 19.01577335  4.85831519
 -1.24046337 -2.45549902]",[0.17568469]
78,78,"[ 3.08036302 -1.84928337 -4.31149708 -5.19779011 21.40812581  4.49171813
 -0.17810349  0.71792133 -2.2095036  -0.52227037 14.78868843  3.50365391
 -4.01683261 -2.58265403]",[0.]
79,79,"[-2.08514266 -2.70821401 -1.18726311 -6.46631086 16.66713852  5.1065034
 -2.51884159 -1.46941203 -6.02953835 -4.44426218 18.80848805  1.33782405
  2.9215718  -3.67848794]",[0.]
80,80,"[ 0.35279558 -0.80308941 -3.28767955 -4.81435757 19.3067877   3.74343232
 -0.21885723 -0.45751634  0.46857684 -3.41929346 19.77084404  2.48890258
 -0.36423954 -1.83248425]",[-3.25578927]
81,81,"[ 4.32379652 -2.53631912 -3.30539361 -1.1100606  19.48626091  2.81907931
 -2.38406112  3.83578837  2.71731081 -2.09087945 19.61860975  1.93500829
 -0.99553894  1.64523717]",[1.12194025]
82,82,"[-1.02543821 -0.64520454 -0.12276434 -2.28173339 17.58402228  4.34195562
  0.83239453  1.50528863 -4.28366126 -3.50819201 18.15264358  2.46242805
 -1.81834756 -3.78648987]",[-0.60914697]
83,83,"[ 0.43423275 -0.76529059 -3.2854409  -4.73940459 19.30208922  3.74678095
 -0.17590897 -0.56738142  0.32668398 -3.40066367 19.78806249  2.56130003
 -0.28956998 -1.81733734]",[-2.58603619]
84,84,"[ 0.07488095 -0.07991564  3.97097442 -1.29350124 18.8426237   5.20021233
 -4.7535493   0.0428316  -0.4079455  -6.30867464 20.67833279  2.51748301
  0.0807059  -2.28405375]",[-0.01200495]
85,85,"[ 0.43465911 -0.7654066  -3.28522781 -4.73946456 19.30192367  3.74714053
 -0.17574864 -0.56731987  0.32665779 -3.40043815 19.78800172  2.56115906
 -0.28985967 -1.81759914]",[-2.59688831]
86,86,"[ 0.43407647 -0.76532806 -3.28540195 -4.73937859 19.30261206  3.74677925
 -0.17593441 -0.56771054  0.32681122 -3.40070945 19.78816324  2.56104567
 -0.28942881 -1.81714637]",[-2.5843998]
87,87,"[ 0.43451131 -0.76527187 -3.28516168 -4.7396742  19.30198578  3.74665485
 -0.17596954 -0.5676244   0.32667269 -3.40052118 19.78798524  2.5610859
 -0.28975881 -1.81744153]",[-2.59227288]
88,88,"[-1.37435101 -2.2089652  -2.46216293 -1.8377383  23.53462539  5.01534444
 -0.34768044 -1.67981948 -4.78330417 -1.18325599 21.80769746  3.16981614
  3.73445768 -2.57816319]",[-0.35048956]
89,89,"[ 0.43421305 -0.76542554 -3.28532967 -4.73940559 19.30239975  3.74664603
 -0.17605633 -0.56772943  0.32681853 -3.40063396 19.78841447  2.56113235
 -0.28954208 -1.81739072]",[-2.58641362]
90,90,"[ 0.43437928 -0.76528983 -3.28536742 -4.73937118 19.3022423   3.7467434
 -0.1759906  -0.56751242  0.32674279 -3.40063138 19.78819217  2.56108699
 -0.2896165  -1.8173305 ]",[-2.58907531]
91,91,"[ 0.43426195 -0.76538228 -3.28544201 -4.73932106 19.30226368  3.746732
 -0.17604466 -0.56752231  0.32671368 -3.40064508 19.78821844  2.56108762
 -0.28952913 -1.81734922]",[-2.58816258]
92,92,"[ 0.2504     -0.84567096 -3.29110915 -4.88018942 19.30432844  3.74693611
 -0.27177886 -0.35568679  0.58790141 -3.41171812 19.76303511  2.42076527
 -0.48319239 -1.81174228]",[-2.93093034]
93,93,"[ 0.25040035 -0.84567182 -3.29110969 -4.88018993 19.30432813  3.74693568
 -0.27177831 -0.35568677  0.58790246 -3.41171789 19.76303518  2.42076503
 -0.48319207 -1.81174161]",[-2.93093723]
94,94,"[ 1.82526371e+00 -1.68212337e+00  1.89960505e+00 -4.77494612e+00
  2.06969218e+01  5.43988530e+00 -2.12344055e+00  8.48348271e-03
  2.94263963e+00 -6.45404416e+00  1.79576520e+01  4.73901088e+00
  7.27318046e-01 -8.55194148e-02]",[-0.16560636]
95,95,"[ 0.25040031 -0.84567106 -3.29110939 -4.88018915 19.30432842  3.74693609
 -0.27177881 -0.35568657  0.58790175 -3.41171806 19.76303531  2.42076519
 -0.4831926  -1.81174238]",[-2.93093706]
96,96,"[-1.3840718   2.23616178  4.32339501 -4.44012763 17.94642822  3.68116056
 -0.80613565  3.58363969 -1.85310555 -4.0378058  21.19393759  1.80736056
 -4.47262847 -2.40408339]",[-0.02883873]
97,97,"[-0.83355012  2.18296132  4.51397151 -0.296752   18.9242604   1.49093373
  2.15984095  2.61628218 -3.98649701 -2.48250159 18.18363741  3.89935221
 -2.38544525 -0.92285197]",[0.32168158]
98,98,"[ 0.06972522 -2.50921305 -5.52105277 -2.12415811 19.76541402  3.94102744
 -0.90085189 -1.89963929 -3.48486299 -2.82671895 23.33935637  1.97859
  2.05628682  3.60175043]",[0.28131254]
99,99,"[-1.34794315 -2.91961472 -3.3980506  -2.82974622 25.38232693  1.24744238
 -0.45186391 -2.06876819 -5.40251626 -4.95166317 20.19423135  4.44027895
 -1.85469457 -2.928669  ]",[-0.30079567]
100,100,"[ 0.59765335  0.19216861 -3.84148356 -8.530406   19.35238994  3.99250316
  4.3255219   0.83672263 -4.04643005 -9.06249527 21.00397453  0.65634917
 -2.55598238 -0.14948294]",[-2.30397836]
101,101,"[ 0.25039989 -0.8456712  -3.29110895 -4.88018952 19.30432853  3.74693588
 -0.27177896 -0.35568659  0.58790204 -3.41171806 19.76303495  2.42076514
 -0.48319231 -1.81174227]",[-2.93093128]
