,evals,X,fX
14,14,"[ 4.44589257  2.14350945 -4.65806182  3.39602659  9.57048381  1.68458697
  2.27308657 -1.39563018 -5.53459675  5.11353595 23.87185904  4.69089114
 -3.52803372  0.52685025]",[0.18407807]
15,15,"[ 3.85383424  2.19014494  8.78360943  0.39346502  9.40163681  1.18919626
 -4.20192136  2.27391601  4.87800896  4.41947131 16.72563859  1.81916936
  1.66961273 -1.71204701]",[0.]
16,16,"[-0.73717527 -0.6648841   1.238707   -0.05751198 17.64344948  3.66008036
  4.39007768  1.7232957  -0.08032828  1.88536133 26.41539401  4.75411568
  4.5366417   0.34989141]",[-0.68906748]
17,17,"[-0.08475436  0.23777669 -6.2931927  -0.11317861 17.47345876  5.76126241
  3.27428648 -0.87880458 -3.26840977  6.69655366 21.73525438  4.97759979
 -2.08723178  2.92683096]",[-0.00733094]
18,18,"[ 2.06186401  3.68744622 -5.98339428 -8.17924647 21.35062339  6.09591446
 -3.22300544  4.79258122  4.4653289   3.6517547   4.80357535  2.87422567
  3.02670408  2.44612765]",[-1.1318666]
19,19,"[-3.48317544 -2.84296668 -5.57418056  0.57202532 18.81616711  3.28393423
 -1.24777834 -3.75299128 -7.59204325  2.53852913 12.40724196  4.3860244
 -2.29907589  3.09845569]",[0.]
20,20,"[ 3.05930185  2.39823894 -7.90349939  5.58393052 22.28078363  5.14423316
  1.08636963 -4.19957345  6.67196372 -9.4735187  26.71628574  2.40116576
  1.88629989  2.10948679]",[0.]
21,21,"[ 2.85614125 -3.30532152 -5.54411554  9.45076802 23.71265133  2.03149443
  0.39330226  1.08957031 -8.97614909  7.06937672  9.901063    2.70917712
 -4.22066022 -0.608015  ]",[0.56694009]
22,22,"[-4.10577812e+00  2.40638187e-02 -4.52509488e+00  6.98512017e+00
  1.48210823e+01  5.37313413e+00 -4.41059283e+00  2.46463125e+00
  6.90154253e+00  8.83793790e+00  2.78895555e+01  9.41570002e-01
  4.99065703e+00 -1.98298217e+00]",[0.]
23,23,"[ 4.39640335 -3.78382646  6.89176938  8.98055656  4.20771365  5.92214211
  2.70315614  0.90768219 -9.38109878  2.97725547 19.11520895  2.78654455
  1.56743887 -1.39679488]",[-3.38371277]
24,24,"[-3.82225346 -1.65457983  6.56180477 -0.06384177 24.90210985  2.27575293
  0.4429925   4.24245306 -3.07306533 -9.62205725 14.84398919  0.90094299
 -1.68049238 -0.67019915]",[-2.86062916]
25,25,"[ 2.81202359  0.28724349  0.77379382 -7.59915662 17.39660282  4.95223045
 -1.02499674  1.24154878  1.06772467 -5.9962012  23.98294592  1.75708356
 -2.57293988  4.27120451]",[-1.24995337]
26,26,"[ 4.73545729 -0.87427498  8.30436217 -1.01267457  7.1981785   4.84650216
 -2.21440475 -3.00091919  2.97709669 -7.0471759  28.71730912  0.68715722
 -0.26347058  1.65971678]",[0.]
27,27,"[ 1.67426807 -2.14524583 -9.96390105 -0.8277723  24.10639107  4.50350923
  2.77003801  0.30158707 -2.55739811 -8.82432582 14.59185677  5.80439222
 -4.29207487  2.67878304]",[1.28962966]
28,28,"[-4.31214767  4.68367533 -8.81266199  6.58156596 22.15076415  1.4406915
 -2.22411165  1.00588159 -7.31540432  9.26267156  8.07016754  2.24616139
 -4.35776295 -3.999848  ]",[0.]
29,29,"[-3.071554    0.21346427 -8.33858896 -1.63095637 12.13917126  4.51415855
  3.84818372  3.10865541 -2.36634529  9.31040926  5.15408182  5.36674178
 -3.30291374 -0.16854478]",[0.]
30,30,"[-0.57351796  0.82975845  2.76596177 -1.66207035  3.14310406  3.30963067
 -2.66300403  3.17348063 -5.07543283  1.19821458  6.53672099  1.73141957
  3.71374121 -3.64897477]",[-3.83938804e-05]
31,31,"[-1.66625965  2.15869693  7.07870541 -6.06293338 13.62973999  3.72532745
 -3.97866273 -3.93926529 -0.61110915 -8.59833645 20.76861629  4.54375684
 -2.97618532  2.98229056]",[0.83814184]
32,32,"[ 2.26290983 -3.82894198  0.59722327 -2.71149612 22.01747758  0.78573254
 -2.48768417 -0.48379781  7.4366122   2.28425809  5.01654034  1.97638825
 -1.02644134 -0.83391944]",[5.13826915e-06]
33,33,"[-1.89054729 -1.71856397  3.92449556  8.79165225  2.8580038   4.0988722
 -2.26906301 -2.48146742  8.322071   -4.39714745 14.37658655  1.51968907
 -1.44737745 -3.17587601]",[0.00331005]
34,34,"[-2.51255806 -3.54373831 -9.23102667  7.27403834 12.61412335  5.8730093
 -2.04595389  0.52143764  8.63728081  1.71734265  9.94836468  2.70469708
 -1.18587445  4.63576767]",[0.03074161]
35,35,"[-0.9158179   2.92777442  4.83087151 -3.65806446  5.98637934  4.79689179
 -3.61096474 -3.45575136  8.6402167  -8.85447175 14.13692388  5.8767679
 -1.72226031  4.44395841]",[1.2721124]
36,36,"[ 1.01983548 -1.24642683  2.21959778  9.11239262 23.15415749  1.77119697
 -1.6948349  -1.82207163 -9.31240321 -5.71291395 13.47527859  2.16601563
  2.69466927  2.41826843]",[0.01370846]
37,37,"[ 3.10077678  0.54618203  3.11493374 -5.94153825 14.80586336  0.55321772
  0.05883653  1.5175003  -5.93467908 -3.08338489  5.275796    5.98455352
 -4.47040665 -2.51483072]",[0.13134636]
38,38,"[ 2.4402199  -4.94419999  7.39580744  7.86611449  9.43282558  2.98182031
  0.78147952 -4.13738298  8.79730474  5.00327087 17.4463908   4.22692373
 -2.00950062 -2.04757601]",[0.]
39,39,"[ 1.10324249  0.82037559 -5.4673184  -5.38109129 15.80135184  6.25977234
 -4.73885794  4.14927513  5.92863226 -7.75306949 20.15547777  2.12402107
  3.12115422 -0.52893118]",[-11.33151727]
40,40,"[ 1.13700922 -4.33808462  9.31520216 -4.95786251 23.03641877  4.80260023
  1.91531086  3.58573003  0.55988386 -9.97542649  2.23869909  3.97980833
  3.61840908  0.05723284]",[0.]
41,41,"[-1.83580321 -3.38193852  5.16084837 -5.34493293  6.52243855  1.47318211
  0.33375756  0.2228695  -4.63032969 -4.31352303 29.97629177  3.3508162
 -4.7014233  -2.74521274]",[-0.5254314]
42,42,"[ 2.98699638  2.0424901   3.60542129 -1.21556677  5.32068361  3.61287906
 -1.20833486 -0.42487788 -5.16205016 -9.22272723 20.05298013  2.93260117
  1.40401951 -4.71153334]",[-0.18396043]
43,43,"[-0.44109049 -4.15030938 -8.33328887  1.7874789   2.76823562  5.5306019
  2.93888153  2.00929036  0.80312132 -6.2398669  18.64629765  5.2357744
 -4.73775066  4.56742179]",[0.]
44,44,"[ 3.58028634 -0.7110123  -1.72295964 -8.31422875 28.86269119  0.21404628
  1.6458637   4.78933606 -0.76218458  0.73381139 11.77164785  3.62882658
 -1.67886129 -3.23466422]",[0.]
45,45,"[ 4.58201151 -1.30354682  7.254636    4.21228383 13.01192303  1.51375751
  3.04362153  3.73003447  8.72085074 -3.30566907 13.06189012  0.86917317
 -1.21557098 -1.53720475]",[0.]
46,46,"[ 3.80249828  0.23339736 -1.35085943  9.6625544  28.71908024  0.25832227
 -2.50773325  0.10532702  0.82128433 -8.74556078 12.46119971  4.33138049
 -4.06207857 -2.65244325]",[0.]
47,47,"[ 2.23212046 -3.49969796  7.9202726  -3.23105802 19.33322384  4.58777755
  1.71426091  2.54445433 -8.5915003  -1.25404146 14.49450001  0.90297369
 -0.35220771 -4.7782289 ]",[-4.30637329]
48,48,"[-1.39816199 -2.2847313   6.97064524 -7.20834425 20.93762502  0.66313436
 -2.37121784 -1.57924924 -0.26889039 -1.08431046 19.84176844  6.15982214
 -0.10028128 -2.10729599]",[-0.63480926]
49,49,"[-0.56552802 -3.01068905 -0.31474172 -4.2382058  19.98433055  4.86863655
  3.3897389   4.69989485  6.16984507  7.81947311 15.04875143  3.67541821
 -0.47519855  4.3828734 ]",[-0.03910543]
50,50,"[-1.02728813  1.20751136  0.76988919  6.14938784 19.88374641  1.05716852
 -0.96681493 -1.56075421 -8.99703076  5.99720411 13.85504487  0.23460576
 -2.85462619  2.13205975]",[0.03780804]
51,51,"[ 3.36305607 -3.09495367  2.97804767 -8.97530851 26.83153616  5.8365321
  3.03936832  0.47494131  7.6518007  -4.74473867 15.15558973  0.14128148
 -0.76128172 -0.976553  ]",[0.]
52,52,"[-3.48211449  4.19289536  1.99507386  0.3749556  29.1347396   5.63131904
  3.02472066  2.87957283  3.7558347   7.92440227 13.76356188  1.89536965
  2.15873926  2.85317694]",[0.]
53,53,"[ 4.19118554  0.35657659 -4.1754439  -8.77507386  4.98703548  0.36786633
  1.27274156 -1.01980143 -1.8153877   1.94223562 16.4682649   1.26049689
  2.81204576 -1.25384624]",[0.03063056]
54,54,"[ 3.6068113   2.26923698  1.24877985 -8.18928592  9.65937766  2.55592987
 -0.20339403  4.79975198  0.52764937 -6.78969325 29.00860513  4.15500664
  3.10029086  1.0304491 ]",[-14.52328088]
55,55,"[-1.93962718  3.30389371  2.73468552  7.75621718  9.70394429  1.83326538
 -3.9562933   2.71252958  4.82914013  1.53494285  8.72958515  1.93140369
  2.35964218  4.60625515]",[0.]
56,56,"[ 0.84593254 -1.22213924  0.78102712  0.13417685  7.79922666  6.16361386
  3.69389058  0.2150092  -4.25273377  8.59587148 24.28376798  0.24775563
 -3.47748595 -3.90074173]",[-0.06750461]
57,57,"[ 2.22701499 -0.81602258  6.70539966  9.02500252  9.65860126  0.94019844
 -3.72757708 -2.35146988  0.09984112 -0.93169134 26.60725984  3.06320304
  3.42468007 -3.97976271]",[0.]
58,58,"[-4.29420426 -4.14245559 -8.06340269  4.70313723 16.91516281  2.06772461
  3.39120421 -4.33703312  3.23825523 -4.68781173  8.34072513  5.11446599
 -2.88342287  3.48261691]",[0.]
59,59,"[-0.32427275  2.84896924  4.34748696 -4.34295687 19.74873019  5.19788657
  1.59952459 -2.06682389 -1.61981423  5.45640548  5.58621894  0.03958764
  3.27552739  4.90857261]",[-0.5621355]
60,60,"[ 2.51975692 -1.68865445 -6.91410178 -6.472131   20.36893258  2.42777196
  1.07670593 -4.44821791 -4.18488013 -9.09193968 18.91393506  2.09842667
  3.1729058  -4.84288829]",[0.29260264]
61,61,"[ 2.21850945 -2.75301544 -2.57596658  2.26064173 22.25259102  6.20284391
 -2.9766973  -0.98360469 -2.65832893 -0.10569058 23.06168688  3.00989808
  3.61664612 -2.53739209]",[0.04579947]
62,62,"[-4.99880179  2.07592356 -3.30178178  1.34614719 18.18528706  1.09549645
  0.62263552 -4.67304501 -0.23246386  1.73531604 13.31752183  2.59901081
 -2.32041359 -1.77211888]",[0.04919327]
63,63,"[-0.56664616  2.84763932  4.01005051 -2.29801092 21.01101244  1.88134562
 -0.53308767  3.73212788 -6.3216888   9.16335236 13.53620744  1.96076644
 -4.74404617  1.33204962]",[0.3468431]
64,64,"[ 3.24377324 -2.07837306  7.52152849  0.51349922 23.97078138  2.28964612
 -3.09894105 -3.34075212 -4.40476435 -1.58735851  2.64324029  2.32575562
  0.67259193 -1.29241798]",[0.]
65,65,"[ 1.10480784  0.47843245  7.68877082 -0.34433996 28.41890382  4.7949071
  4.92944376  2.27662826 -4.3259571   0.57955845 21.09563081  2.96690856
  3.58052913  3.24655633]",[-4.5458865e-06]
66,66,"[-4.05455754 -0.54019766 -5.11371509  4.4643898   6.63123698  5.71467353
  3.85017235 -0.44808923  5.26986476  6.69160337 12.49433386  1.77463595
  2.89306564  4.78839271]",[0.]
67,67,"[-4.71440616 -1.66190404  4.22877535 -0.08098988  9.03504925  0.3137835
 -4.5662486  -0.96987253 -6.48568985  8.24899989 19.72679644  0.94270371
  3.63521941 -1.40137484]",[-0.2336886]
68,68,"[ 3.39365799  3.576764    7.41848225  3.91682603  3.1305095   2.46436002
  3.10637755 -3.71682525 -1.11034055 -0.42852049 16.79757684  2.40108729
  1.65503973  0.05238382]",[0.]
69,69,"[-3.60718312 -2.85899147  0.08852644  3.62435027 22.13402235  5.36240953
 -1.61931733  3.88341785 -3.65524896 -6.709555   25.96828735  4.66895152
 -3.57960747 -3.35276749]",[0.]
70,70,"[-4.88192944 -0.35310928  6.23416356  1.26153301 17.78978849  3.75284713
  0.12094281 -4.1759207  -6.78847266  7.4687245   6.45456445  5.61518724
 -4.47606964 -1.75972798]",[2.32819069]
71,71,"[-4.7486938   1.36555098  6.65130998 -2.64568887  9.35794656  3.68214847
 -2.50730238 -4.65097517  7.03719584  1.64782374 15.60643605  4.54173499
  1.37855916  0.28097175]",[-0.89041683]
72,72,"[-1.84221633 -0.9505869   5.8134912   4.10848163 19.54774408  5.88075838
  3.7724963   1.1236478  -0.90240902  4.19903267 13.28168093  2.1609406
  0.36383089  3.85433824]",[0.07273857]
73,73,"[ 0.59348648 -0.48040617  6.72349076 -6.7831327  13.3580477   0.93904362
 -0.46953865 -4.84423592 -0.0276722   2.362208    6.10504555  0.03926646
  3.75904526 -4.80630095]",[-0.07123097]
74,74,"[ 4.11160756  2.30307139  5.08966263  9.07274771 10.01261925  2.21303889
  2.15632932  1.16221394  8.15883038 -8.03377279 19.61050297  5.95047505
 -2.64600634  0.83245599]",[0.]
75,75,"[-3.50847337 -0.32436084 -9.90977523 -2.34622876 20.17493066  3.0404029
  0.0656082   3.13786727  1.68070748  8.42078541 12.34325651  0.44515694
 -1.2850643  -0.24599655]",[0.]
76,76,"[-3.68204925 -4.79161325  6.96362514 -5.90494979  6.09039693  0.08552502
 -0.65343859  3.75812076 -7.44632988 -3.76889536 18.45537358  3.26347589
  3.86469669  2.11383254]",[0.]
77,77,"[-2.06534689 -1.93861602  9.79739926  2.79256169 19.78170047  5.22777659
  1.12352657 -1.73421757  7.89365452 -6.84461145 24.27636542  2.45023247
 -1.36729058 -0.62107242]",[-2.5602622]
78,78,"[ 2.6263302   1.3547197  -0.11585025  5.23041187 10.34236172  4.50268227
  1.41248984 -4.06328069 -1.83068477  7.90909795 14.88564858  3.47020859
 -1.24125517  4.05517395]",[-0.5877957]
79,79,"[ 4.1468868  -2.4920186   5.52514835 -3.11373457 11.74076823  5.81717771
 -4.569961    2.29631093 -8.39413808 -3.13937556  2.13795422  3.99631416
 -1.35207164  0.952551  ]",[0.]
80,80,"[ 1.60664213  1.38222002 -4.31487987  9.95398454 10.47198704  5.53412695
  2.84140656  4.90756297 -1.41846077  5.42912754  7.73558517  2.05127884
  3.52863511  1.87506278]",[-0.29151651]
81,81,"[ 3.4462283   2.57543291  0.90650105 -9.57858781 11.94225432  3.83400708
  1.68622246  4.40203621  3.72484252 -9.543226   26.2774622   1.4940305
 -2.60419278  0.2054523 ]",[0.]
82,82,"[-1.0554499  -1.27763485 -5.56084843  0.17824988 27.84294633  5.52152593
 -1.6499979   2.29715157  9.82856444 -1.95094521  5.70029912  3.7056068
  4.195892    2.25117391]",[0.79140959]
83,83,"[ 1.55420738 -4.04654007  2.499157   -9.40218292 17.55814976  0.91878933
 -3.78047144 -2.05667797 -0.53620291  7.60029044  3.90887714  4.72709482
  4.54223796  0.13721268]",[0.]
84,84,"[ 1.03900291e-01 -1.53826290e+00  9.15341676e+00 -9.51374489e+00
  9.35754616e+00  3.87264401e+00  2.42150255e-03 -1.45000821e+00
  8.87528933e+00  3.87277543e+00  4.54504851e+00  3.98985039e+00
  3.24846927e+00 -6.35551885e-01]",[-7.39462475]
85,85,"[ 4.2084414   4.9970018  -4.21758969 -3.61195104  8.8584943   2.38258661
  0.5978167   4.47275356  7.94002645  2.50805181  9.13078629  0.15826736
  0.61680255 -3.07038127]",[0.]
86,86,"[-2.85094717 -3.61452165  3.59554254 -6.08441072  5.2797433   2.64588552
  2.07046968 -1.69269397  9.60392807 -7.25136764 11.6185224   5.46057419
 -2.65446455  3.72278056]",[0.]
87,87,"[-2.81650182 -0.40117285 -5.06366728 -1.98899007 19.79791297  2.10738135
 -4.85597061  3.48811313 -0.23300624 -4.99216004 14.95709498  4.20772626
 -3.13619129  2.92869587]",[0.]
88,88,"[ 4.87615855  4.26659707 -9.45616708 -3.03376386 20.45620697  2.60475665
 -2.0474519   1.56695068  9.61320636 -4.66649376  3.54514584  1.26076113
  3.14566609  3.85684666]",[-1.42350071]
89,89,"[-3.79973029  4.07261355  7.57343636 -6.24922011 18.87820872  4.93539537
  3.35767641 -1.73091927  0.8888825   1.75854831 23.78782413  3.49317619
  3.01717987 -3.52325874]",[0.90026941]
90,90,"[ 2.47742677  1.71356963  3.7954889  -6.34873023  7.09975145  1.73112071
 -4.5560682   2.84802778  0.39528356  7.26929092 19.51610924  3.73740288
 -2.95826976 -1.29839223]",[0.]
91,91,"[ 0.85049617 -3.50821312 -8.5000032  -2.10466064  5.63780429  3.72488485
  4.10084453  0.96373362 -6.47871191 -7.51349725 20.22006721  5.51610247
  3.45949767  1.11622761]",[0.29085926]
92,92,"[-2.90077613 -2.93195589  1.06014649  7.90112375 23.4381306   1.21231283
  2.9514144   2.99701415 -0.4113019  -1.84518523 23.86797851  1.89985055
  4.7850583  -4.87719147]",[0.]
93,93,"[ 2.14001026  1.37923918  8.57247013 -6.73818007 25.89890781  3.44396231
 -3.17323593 -1.87664428 -6.20003668  2.11559217 25.63165343  3.01826001
 -4.01852109 -1.86108204]",[0.]
94,94,"[-4.49749787  4.50999187 -6.0836787   1.92157554 21.50706843  1.82518603
 -3.17141949  1.0522595  -7.97217769  2.47611595 20.28225098  3.39562948
  2.97437918  0.56439236]",[0.]
95,95,"[-2.10449318  0.56671335 -9.14868793 -8.26243637 11.44263402  2.0088329
 -4.3365321  -3.44393283  3.09103947  4.12487511 14.93125556  1.38013062
  2.86513836 -1.3502003 ]",[0.04911147]
96,96,"[-1.88967555 -1.06800872  2.61272349  6.78202179 25.57046261  2.57175028
  1.17619881  3.75648203  5.08651455  9.75209376 12.22157528  5.74543452
 -4.10166254  4.19853305]",[0.35182663]
97,97,"[-1.18309972  1.07864412 -5.85894518  9.97332993 25.08450696  5.99327826
 -2.58452849  4.58671541 -7.43805166 -0.14531747 29.32451266  0.67254535
  4.59604219  2.07487006]",[0.12837152]
98,98,"[-0.83788996  0.04496869 -1.47128132  5.82868725  2.59837792  4.70709608
 -0.61257482 -4.70779183  6.94558533  5.04609072 29.3160404   1.77781344
  4.20604249  2.9733408 ]",[0.11565848]
99,99,"[ 2.33925327 -2.76462623  6.20855526 -8.08058417  5.6551711   4.33744727
 -1.0663091  -4.3373994   7.76783493  1.02241772 29.54571059  5.8797286
 -4.06361226 -2.97155593]",[0.]
100,100,"[ 3.07869461 -4.07978122 -0.61711674  8.65856313  7.74900924  5.42142162
 -1.12496765 -0.7971143   5.13703923  4.6182994  22.57033492  2.92539519
 -0.98321844  4.05904771]",[-0.04298134]
101,101,"[ 4.20263917  2.32132741 -2.72518286 -9.59628881 23.74338279  0.19067648
 -2.95015839  1.19876616  9.03000247  4.94621813  6.18036145  2.54979056
  3.5418009   4.53306382]",[1.15936605]
