,evals,X,fX
10,10,"[ 3.56503647  3.84929828 -6.69252974 -7.71389748 24.76881543  1.30212497
 -0.31609464  3.21226209  3.86900343 -1.44880339 21.33109617  0.56017685
  3.90829713  2.36104294]",[4.98376191]
11,11,"[-3.70259798 -1.53800377  9.80485079  2.46253589 13.06341324  5.53653946
  0.60019896 -0.80548703 -5.38261095  1.25781383  9.50880862  4.07311493
 -4.12137903 -4.60380915]",[0.08848296]
12,12,"[ 2.5720103   3.04465074  8.3321249   3.23750582 29.84406931  3.12572843
 -0.8692459   3.47076273  7.33669798  8.7526881  29.32114208  2.67746295
 -1.7953068  -4.63250808]",[-0.]
13,13,"[-1.88307643 -3.23393054 -8.35221377 -1.06833813 13.54846674  4.79607606
  2.31724628 -2.55349356 -7.3927998  -5.97362077  8.11337832  3.18889289
  4.46452942  0.14574659]",[-0.]
14,14,"[-0.28414639  2.78430083 -6.42481768  0.09450374 19.54967574  3.94026936
  0.85342763 -3.2751002   2.02649051  0.6290154   3.37144554  1.56051547
 -4.65169705 -0.32423218]",[-0.13291855]
15,15,"[ 1.03048818 -2.67893825  4.14668257 -7.08662282  6.52939921  0.66475341
 -3.59865856  0.58552518 -3.10748125 -3.55473811 20.36141165  5.90713339
  1.93187863  3.0554465 ]",[-0.03491819]
16,16,"[-4.50765685  4.51923082  8.22312469 -6.24618563 18.7271206   0.1973091
  1.54304463 -1.4340402   8.13181716  3.26588301  5.08405841  4.17013182
 -0.17816582 -4.5195465 ]",[-1.30275052]
17,17,"[ 0.81091724 -1.52880441 -8.60236501  2.66625893 13.24446221  4.08599243
 -2.01491726  2.86406144 -7.34556528 -7.51265711 20.05545687  2.7518469
  0.09379073  0.45818206]",[-1.19658608]
18,18,"[-3.41050755  2.86004406  3.72420515  9.0952991   7.41759715  5.76874698
  3.0088186  -0.43990611 -5.15946426  9.58514067 10.07393525  3.22875394
  3.69435425  4.30700398]",[-0.]
19,19,"[ 0.49275005 -0.1827848  -4.36573964 -2.59298089 19.13601845  2.95681201
 -1.7833577   2.71659319  9.61390197 -4.43031267 23.44335749  0.14063956
 -2.26805515 -1.27819555]",[12.0186731]
20,20,"[-2.82453787  1.85617549  9.4039755   4.52817631 13.97139982  5.19497484
 -0.60356522 -4.98332278 -0.75211764 -0.48706246  4.16909723  0.20643618
 -3.41358321 -2.07222275]",[-0.15281553]
21,21,"[ 2.62065673 -2.82438691 -0.87322847 -4.30023348 29.07791448  1.81004229
  0.92590097  4.91039354  9.9850326   4.46468108 26.67402782  5.14141561
  0.92621987  2.8960098 ]",[-0.]
22,22,"[-3.51897523  4.20933816  9.24015192 -0.21416412  7.80063326  2.42903725
 -4.1597344  -1.27872054  4.24206318 -1.55907911  4.75828363  5.7142917
  0.36162662  4.23053856]",[-0.]
23,23,"[ 2.11824468 -4.29629322 -6.94082849  7.09361933 22.24798954  3.87441425
  1.19382748  3.46586627 -3.52230522  0.63925096 27.37524779  0.4404016
 -3.79717878 -4.93048087]",[-1.30165401]
24,24,"[ 3.76693415 -1.48918867  1.98095628  3.50105377 22.43260888  3.57187256
  2.13688735 -4.49255922  0.87255615 -1.63814272  4.36526582  4.62715258
  3.12456199  4.69484442]",[-0.]
25,25,"[-3.46838387  0.90560724 -1.24578657 -6.96414202  5.88714302  0.4716407
 -2.77659089  1.15737363 -6.41138403  3.33646577 24.74842598  1.40021475
 -1.61028278 -3.49571565]",[-0.]
26,26,"[ 3.41033931  1.91814577 -4.15822    -8.03482782 20.39415486  3.56554063
  3.21389355 -3.3292851   4.24836236  3.80566279 16.73849763  2.81440788
 -1.36262663 -3.37983402]",[-0.15042442]
27,27,"[-0.5065034  -1.62188389  9.91671127  4.63212962  3.53451024  0.38201299
 -1.26764196  2.89373852 -7.83190511 -4.52404102  9.4172543   5.83637648
  0.26538122  0.56525677]",[0.29344304]
28,28,"[-1.00643688 -3.28270861 -5.50166125  1.01109998 24.25131502  2.28992723
 -3.86023603  2.21007668  6.74847601 -5.57356486 23.70763617  0.61213699
 -1.02500909  0.54806333]",[2.85423631]
29,29,"[ 2.35357359  1.45558059  1.05389864 -1.4445702   4.80274881  4.61584087
  3.06379463 -3.65193897 -5.20336362  5.30468854  8.2274362   4.28248921
  1.28010708 -0.46913311]",[-1.16810328]
30,30,"[-3.55655824  2.66202007  8.16220921  8.31783583 20.00708292  0.55789054
 -1.38437055 -2.91486739 -8.18048422 -3.95653063  3.57549656  3.44167006
  0.06025599 -3.96456674]",[0.01188945]
31,31,"[ 2.39504127 -4.188452   -9.31312445 -5.07488516 14.64403632  3.17772378
  1.14039097  4.50660056  6.34238776  8.30473051 28.73033256  0.68721335
 -1.30232687  1.30508215]",[-0.]
32,32,"[ 3.17218973 -3.44912526  8.65144489 -8.19609424  5.01795532  4.16540895
 -2.93082474 -3.90664119 -0.80289612 -5.59587749 15.32556327  0.79561129
  2.34276333 -0.9919911 ]",[-0.]
33,33,"[-0.05332408  2.2487107  -5.29990411  9.40668958 22.05084179  1.38369811
  4.76574158  2.48443999  1.26232648  9.41456487 23.02066108  4.2747849
 -0.49651022  0.08570381]",[-0.36776098]
34,34,"[ 1.90358586 -1.99795225 -7.56817731 -8.80119353 19.61945423  1.40189559
 -3.27717999  3.5098867  -6.174722    5.04861605 20.07198091  0.27968403
 -1.41602299  1.12055214]",[-0.04140187]
35,35,"[-2.67279293  2.96978032  6.72622392  4.14743084  5.9074011   5.94633809
  3.22137157 -3.75985934  7.68093734 -4.63190975  7.87676544  3.44755519
  1.11080739 -4.47287771]",[-0.]
36,36,"[ 1.07073451 -4.64871163  3.68775842  8.81294692 12.85729724  0.80226632
 -1.33274014 -2.16668264  2.76494628 -2.79352676  5.96965329  1.07307271
 -3.98787778  2.78930504]",[-0.0064483]
37,37,"[-2.75828180e+00  3.16155460e+00 -9.89487813e+00 -5.94265733e+00
  1.65257199e+01  4.09994501e+00  4.31332193e-01  2.72769740e+00
 -7.95534394e-01  8.54354685e+00  2.28775886e+01  4.22288193e+00
  1.10451997e-02 -1.77694826e+00]",[0.18934404]
38,38,"[-4.26005424  1.40586731 -5.99545794  4.73385957  5.77788346  3.35515234
 -2.29720518 -1.83307682 -3.44052733 -9.71321248  3.48207711  2.09941172
 -4.4871498   0.33295331]",[-0.]
39,39,"[ 2.25843348 -3.17629263  6.73342916 -9.5968866  19.15436493  0.89593611
  1.62634056  0.03966969  5.50882863  0.13001958 20.20788814  5.99989563
  0.7909762  -1.80819031]",[-0.]
40,40,"[-4.18815224 -1.76977272 -2.43664088  2.81717012 12.69071103  5.56291215
  2.8323195  -4.85129273 -5.10390722  6.925669   27.62961952  3.69665247
  2.121054    0.21727192]",[-5.27976136]
41,41,"[-4.46448813 -0.49482128  6.63204819  7.80263395  9.71846646  4.45320566
  0.97897647 -0.17553758 -7.67194449  9.32966905  3.7589414   2.42745347
  3.23084485  0.83282832]",[-0.29783435]
42,42,"[-3.72557645 -1.11328412 -2.49426058  2.46092319 14.55190575  5.35001816
 -0.41576149 -3.68511833 -0.77156509  2.34676942  6.90347022  2.35198483
  3.68522215  1.7377028 ]",[-0.14567214]
43,43,"[-4.23330593 -4.41137174 -7.17941256  5.44140011 12.64912565  2.81368914
 -0.48249442 -1.2918103  -5.52754273  8.1822811  22.36505296  4.89370067
 -1.6029409   0.71971025]",[0.16120455]
44,44,"[-2.84911341  4.84878163  3.4747911   7.97818306  3.55968604  5.041161
  0.10106007 -0.07561347 -2.31447317  4.9828106  11.01329855  1.29842419
  2.9948537   1.38693284]",[-0.26064809]
45,45,"[-4.48995923  3.95302532  5.15180744  9.63291117  3.1685293   6.09785838
  0.6898697   1.79077575 -3.9181364   3.70240247  8.97251881  3.09347292
  3.33511552  4.41203235]",[1.379233]
46,46,"[-4.27055855 -1.68163817  6.78237678 -4.92645201  5.48948337  5.91584824
  4.52898306 -2.2641645  -7.46086387  6.28012975 24.99473138  4.31350845
 -3.10357035  4.08364733]",[1.28594224]
47,47,"[-3.95405094 -4.28390318  2.9373741  -4.17031858 12.98695981  4.08669197
  3.66002005 -4.7974204  -9.99132546  5.3646523  15.2091258   0.53784935
 -1.80639749  4.61242633]",[-4.02789405]
48,48,"[-0.09201765 -2.49339366  8.14249706  2.21886231 10.89490373  3.00033853
  3.75544661 -4.18557771  1.22984366  6.12462014 29.86617668  1.16069881
  1.9098297   4.59668103]",[-0.29325114]
49,49,"[-3.22532593  1.80309471 -1.12580738  2.3297624  18.53022048  3.79858781
 -0.89888422  1.31664241  2.26165871  5.51921966 11.65163575  3.42744482
  1.44653271  4.19144868]",[0.08184593]
50,50,"[-4.9209255  -3.18245134 -3.62149767  9.4770762   7.85419742  3.39622311
  4.04884985 -4.77092496 -3.0378848   3.69960128 15.35816461  2.81820384
  4.62161478  4.45027469]",[-0.17983293]
51,51,"[-2.9079813   3.02189561 -0.91954555  6.85444477  7.27369261  5.56237516
  4.46708383 -4.95683176 -4.11376489 -0.62000386 15.11123461  6.24377568
 -2.64644247  1.59737924]",[-0.]
52,52,"[-2.87751466 -1.30000074 -4.50738883 -3.8992048  25.06710334  4.02470239
  0.97064708 -4.86681956 -8.30699153  0.75792359 16.57512017  4.92908847
 -1.02948471 -2.65436627]",[-0.]
53,53,"[-2.10158591 -3.08917564 -1.68681434  5.31441883 23.0164056   6.16472785
  2.11543087 -4.69190082  2.35382601  5.36046562 13.2823686   5.79279076
  3.62695356  3.09722085]",[-0.]
54,54,"[-3.68101356 -4.02284333 -1.12237982  0.90144959  3.79455007  4.28046186
  1.54692014 -4.67938681 -9.01084384  4.89776044 17.89718615  6.00370204
  3.8844434  -1.71601082]",[-0.]
55,55,"[-4.85864004e+00 -1.85858231e+00 -4.29730779e+00  8.82296717e+00
  4.14399680e+00  4.44471591e+00  2.27033805e-01 -4.52555657e+00
  2.97236672e-03  6.19357857e+00  2.73036550e+01  4.87954032e-01
  4.50278264e-01  2.67240270e+00]",[-0.80138627]
56,56,"[-4.55371808 -1.73695315 -0.40054041 -2.30000573 22.52259473  6.12728538
  4.25423928 -4.90700462 -1.61553708  8.26227744 25.79577149  5.17203354
  4.72443741 -2.75999097]",[-0.]
57,57,"[ 0.03945979 -2.58349975 -2.77302548 -6.00565062 11.31417495  4.53488043
 -1.00910718 -4.99770881 -9.60453808  8.75764475 23.0978088   6.02006906
 -0.93150144 -0.8534138 ]",[-0.33868528]
58,58,"[-4.02945082  0.21144663  0.25248121  4.45329775  2.62760562  4.33920909
  2.62117119 -4.97031444 -9.8854077   3.45583343 23.59726948  5.13846489
 -0.99170344 -0.86603817]",[-0.01278822]
59,59,"[-2.14981892 -4.83265338  1.58652423  0.15753933  9.73606214  2.00097786
  4.62966683 -0.1772001  -1.80373832  6.07671285 12.80947124  1.31295806
  3.37916164 -3.90680677]",[-0.]
60,60,"[-3.46015207  4.77529466 -1.56128473  8.59362245 10.54317701  5.92015338
 -3.77029288 -4.25666989  2.34892433  1.61752941 25.68963053  3.48174291
  4.9839841   4.98376906]",[-1.11226251]
61,61,"[-0.10816007 -0.32168917  8.51624364 -2.75978128 12.98777032  4.8274825
 -0.07839983 -2.18235992 -6.61967304  7.39597084 15.25121287  2.43628534
  2.87349353  1.48911442]",[0.35501867]
62,62,"[-1.47399680e+00  1.55874848e+00 -1.86470619e+00 -5.53287387e+00
  3.91413322e+00  5.64419060e+00 -2.53369862e-02 -4.43108828e+00
 -5.56071384e+00  8.64927914e+00  2.56022590e+01  3.84036369e+00
 -2.42420406e+00  1.16437972e+00]",[-0.90849238]
63,63,"[-0.54752653  4.657166   -4.54082881  2.32187629  4.14272761  5.2168158
 -1.80632043 -4.95074603 -3.05517239  9.01174219 25.94649117  2.92650222
  4.90872689  4.48255062]",[-0.]
64,64,"[ 1.62249572 -4.32951868 -2.56552912 -0.05776048 21.36522293  5.16054121
 -1.76171052 -4.36855979  0.60969777 -1.69109257 25.82516069  3.22369938
  4.38352118  2.78268874]",[-0.]
65,65,"[ 0.92067819  1.55325651 -1.26829189 -7.99481958 10.28185678  5.31370604
  3.74219172 -4.96053281  3.19654289  7.03816527 24.39465445  3.0453164
  1.70022902 -4.28550899]",[0.96331169]
66,66,"[-3.34037457 -2.96236202 -3.74914683 -9.29565527 20.77018929  5.43990369
 -3.39312732 -4.441895   -6.68130891  8.90698987 17.34375811  3.20190921
 -4.75138395 -3.48244309]",[-0.]
67,67,"[ 2.12089132 -3.9134118  -4.48372591 -3.16809058 24.47660255  5.62643748
 -2.0328835  -4.44632667 -9.27893658  4.47089967 25.29581265  3.32659243
 -3.62849035 -1.8543461 ]",[-0.]
68,68,"[-4.38027197 -2.52785236 -4.54878947 -3.71733189  8.57476997  5.73724653
 -1.62814903 -4.62457883 -0.51214403  5.7840581  12.33193924  2.95285168
  1.09612588  0.61787248]",[-0.00127527]
69,69,"[-2.22650778  2.95810103 -0.98830553  6.20085001 16.07722974  5.19412477
 -0.17854938 -4.1174581  -7.9719477  -1.44969657 10.13261715  3.03778899
 -4.47097607 -2.02032357]",[-0.]
70,70,"[ 3.12971383e-03 -1.50565374e+00  1.78881271e+00 -2.49794555e+00
  2.05772593e+01  5.59314389e+00  2.64430344e+00 -4.46314934e+00
 -5.06043283e+00  9.66284044e+00  2.01555998e+01  3.20827683e+00
  1.41677412e+00  1.71981544e+00]",[0.73166735]
71,71,"[-2.46722994 -3.67948616  8.82782736  4.56123654 16.37432546  4.55786353
 -2.99233589 -3.74801203 -6.46132001  6.64835366  5.42666441  3.8927098
 -2.4770177  -2.83892785]",[-0.09353815]
72,72,"[-0.85267887  0.87238431 -5.33209228  5.56991153 18.5506847   5.6735454
  2.56559876 -4.78735246 -5.75384707  0.30206199 29.89892064  3.5109346
  3.79272456  3.39947658]",[-0.0705544]
73,73,"[-3.82314119 -0.56296791 -2.19535786  0.21149423 23.73163037  5.51375731
  2.37446798 -4.98675685 -5.88443925  8.07948488 22.11526668  3.7184592
 -1.53121155  1.01764363]",[-5.17411374]
74,74,"[-2.38545921 -1.75510382 -2.73091534  5.76379346 21.05881047  4.18928444
  4.64661705  3.02493345 -2.98692641  4.77755191 10.54951142  4.94420376
  3.65484013 -3.09179319]",[-0.]
75,75,"[-1.97544738 -3.3754608   0.80742951 -4.41683312  5.23198404  5.76500066
  3.11674684 -4.64816204 -4.89384552  7.86195615 28.96808809  3.7806917
 -0.62745687 -1.10380739]",[-1.15031658]
76,76,"[-2.99057185  0.70878661 -2.52714585  7.88671871 17.9646537   5.38744609
 -3.71126278 -1.09214749 -4.72477841  7.78825713 16.79198368  5.01174487
  3.05798795  3.04253492]",[-0.]
77,77,"[-3.95251238  1.97945898 -5.47775516 -0.22105008 16.47977145  5.73016524
  2.48821145 -4.62907208 -5.81105597  4.93236237 24.4769844   3.94147952
 -0.42892399  1.66068772]",[-2.95475623]
78,78,"[-0.90299216 -4.36884615  8.56856341  9.64435963 14.08371127  3.99566673
  4.77271819 -4.07158971 -6.83640915  2.56952199 15.19304211  4.58826809
  2.76922621  4.29388195]",[-1.12658936]
79,79,"[-1.10335967 -3.58527085 -1.69337355  7.83756638 24.34401222  5.55221481
  2.61004619 -4.91993999 -6.39513548  3.32557147 23.05211411  4.30123994
 -1.92488723  1.39408445]",[-0.50546121]
80,80,"[-4.61739275 -3.8547285  -1.94988769  3.42235362  6.48148769  5.89843446
  2.94574023 -4.81010357 -6.0004526   9.21080064 24.93139184  3.45323114
  1.00050144  4.13689587]",[-0.66941975]
81,81,"[-3.37731824 -0.81411805 -2.70903279  1.10848071 21.08123224  5.38225019
  3.70209384 -4.00348188 -5.09545284  7.44026368 28.00653042  2.81120697
  4.75760646  4.2317122 ]",[-0.11385224]
82,82,"[-4.87491171 -4.95676814 -2.30719761  1.6100583  24.93302546  5.52488554
  2.6530296  -3.07959861 -6.68002203  5.61179244 23.73860823  4.1965565
  4.16515057  3.65758021]",[-0.11896117]
83,83,"[-4.32446648  1.16229284 -1.63310846  3.22525261 11.14006764  5.39538331
  0.41086172 -3.61489442 -5.02659387  9.12136632 22.0547787   3.35660758
  0.54967883  3.17173365]",[-5.93628343]
84,84,"[-4.81597143 -3.99920663 -1.1371216   1.92955066  5.33193849  5.84218204
  4.00408324 -4.53017372 -5.20608738  6.05329467 20.02976514  2.81203511
  4.68911464  0.59026813]",[-0.46270162]
85,85,"[ 0.87524522 -3.03440976  2.25754622  9.61502743 10.85547271  2.50897431
  0.62865877 -2.28994105 -9.24267516  4.88631702  3.13451458  5.4380636
  2.21588053  2.81649913]",[-0.40319158]
86,86,"[-4.28503602 -4.08920016 -1.11841836  1.72090442 19.77334087  5.38999452
  4.80955884 -4.40055537 -5.93582842  5.74969411 15.0757202   3.57297469
 -1.20644159  4.0515652 ]",[-0.14759178]
87,87,"[-4.48705126 -4.23656666 -1.98224962  4.16259851 18.62517133  5.55045633
  2.11721137 -4.18096559 -6.74991701  9.60659343 29.8439126   3.171762
  2.25095872  0.63853544]",[15.25927578]
88,88,"[-4.32808714 -2.29135334 -2.43545771  1.46808126 14.08400283  5.23924506
 -0.09153467 -3.19733679 -4.48084208  6.91540787 29.53776118  3.13473832
  1.49247831  2.41721302]",[-1.69666238]
89,89,"[-4.45364169 -0.48054862 -2.24931959  1.25320186 19.03715863  5.58190072
 -1.45064768 -4.29442932 -5.42472287  8.03043611 17.06571727  4.52487898
  0.85092918  3.58855519]",[-0.]
90,90,"[-3.10727971  0.5144287   1.68541088  6.3928826  12.15925984  2.71543995
 -0.62405318 -4.40300452 -4.67632094  7.38396767 20.92050461  3.56161928
  0.54681035  4.59143654]",[-0.04414771]
91,91,"[-3.44726381  0.528963    1.12296241  1.58373691 10.80349583  2.38019829
 -1.51886463 -4.52720079 -4.00903952  7.79516394 24.68209234  3.39872575
  0.93987414  2.9236897 ]",[-0.]
92,92,"[-2.4684192   1.87102765 -4.14249985  0.54541404  9.2188728   4.83694102
  2.98704922 -4.2069827  -5.44269864  7.62342577 25.62691916  3.92356397
  0.85222993 -0.92414195]",[-2.40514129]
93,93,"[-3.82023563  1.69165995 -3.96377505  5.31363303 11.05005454  4.84727565
 -3.92474234 -3.04897345 -5.6821284   9.5229692  25.67161712  2.9034837
  0.29392423  1.67053381]",[-0.]
94,94,"[-3.35860856  1.27603781  2.36830315  1.83562843 11.67368699  3.91191032
 -1.55983657 -2.66821034 -5.54974757  9.48446793 22.96009426  4.34766651
  0.31068903  0.88616826]",[0.00530752]
95,95,"[-4.2599608   1.31869845 -3.26412866  6.32400778 12.51109435  3.93229726
 -2.12507337 -2.04605512 -4.33489303  8.09774777 23.17293269  3.52936565
 -0.96248426  1.62870835]",[-0.]
96,96,"[-4.4995677   0.62362591 -0.58536472  4.75460977 10.71695799  5.30288492
  2.92558372 -1.80108933 -5.98138059  9.36160937 22.63140536  4.01877261
  0.27074246  0.53301661]",[1.90458909]
97,97,"[-2.96866486  0.68996593  1.26980611  3.52479521 11.33268364  4.85720435
  2.4641484  -4.8466259  -5.42900081  8.67674365 22.70370447  2.43867558
  0.04583572  1.48322782]",[-2.36111478]
98,98,"[-3.89412252  0.81585455 -3.86740359  0.03005915  9.60954503  2.48503694
 -0.03773451 -0.26763721 -4.51243482  9.33865372 21.50038378  3.6579177
  2.43870984  3.72240275]",[-0.30743405]
99,99,"[-4.66290429  1.11093017  0.10141615  0.08884709 10.52449056  4.91387678
 -0.37555516 -3.20536175 -4.71788034  7.83660686 22.73890684  4.11463228
 -0.21229407 -0.78745669]",[-0.35827034]
