,evals,X,fX
28,28,"[-0.27705457  3.27993483  8.69481441  2.76945593 15.6873395   1.08684759
 -2.37731455 -3.08530282 -0.58019296  6.43609189  6.63265025  1.4335724
 -1.04611078  2.59714581]",[0.08200507]
29,29,"[ 2.32290651 -1.80382304  3.56117707  1.50354055 27.71215289  1.8846066
  4.30745402  4.54743359  9.18098395 -1.92740671 26.57330848  3.79460009
  2.45668523  2.25389453]",[0.]
30,30,"[-2.14155202  1.58435507 -1.89956115  6.7352545  24.36144898  3.79578892
  2.29406304  4.31861565 -1.65535743  2.08159471  5.2733983   6.20755463
 -1.00227439  1.28523279]",[0.]
31,31,"[ 2.8945671  -4.69071768 -2.84062928  8.22448653 20.50473895  2.28750089
  1.7524223   2.63986085 -8.76035683  3.40211395 23.4291082   2.6046536
  2.89007912  2.06995029]",[-0.13549536]
32,32,"[ 2.89834645e+00  8.66154439e-01  1.65737222e+00 -8.19534522e+00
  2.39970166e+01  4.15388881e-01 -2.55216867e-01 -1.02541814e-02
 -4.17384926e+00  6.79460612e+00  2.95174373e+01  5.95248645e+00
 -7.35473943e-01 -2.01591780e+00]",[0.]
33,33,"[-4.41031809  2.89568772 -3.28838739  6.96005743  2.6417108   3.6190805
  1.6140905  -3.41638452  9.39732165  6.62320713 29.8555233   2.13521772
 -1.92997983  4.17887093]",[0.]
34,34,"[ 1.8796035   3.42741135  9.3806459  -0.85167539 13.72237524  3.3459181
  4.90616501 -0.87918924  5.60067094 -5.73726266  3.92394158  1.10873695
  2.82693716  1.53164424]",[0.]
35,35,"[-4.93226857 -2.71205419 -9.16079506  4.11737805  4.11438757  3.18383096
 -2.99885254 -3.79619325 -2.46458459  3.87747858 10.1927353   2.78630564
  4.3109307   2.76946201]",[0.]
36,36,"[ 2.08777526 -4.27239271 -6.40447828 -3.29875552 19.27662151  2.6855789
 -3.47757025 -1.09949691 -7.16903092  9.81762765 24.92474769  4.17892759
 -4.97682453  0.5872168 ]",[0.]
37,37,"[ 3.79824995 -4.54544278 -5.44921444 -5.72107865 26.49033617  0.38758686
  3.19725245  3.44579214  3.6066835  -8.93010039  8.61569474  1.22366731
 -1.59558278  4.11397312]",[0.]
38,38,"[ 1.4831017  -4.19936881  9.12857395 -7.43329157 10.80591744  4.22578096
 -2.40384871 -3.98189264  8.76754599 -0.36808557 21.43034395  1.75186583
  3.80903258 -2.50142157]",[0.]
39,39,"[ 3.22437938 -0.20974882  6.75707027  1.00675152  8.78922803  2.8287578
 -4.55267922  2.54322852 -9.92830148 -8.19130888  4.94939351  6.00365771
  2.45627293  3.39707332]",[0.]
40,40,"[-1.8299872  -3.12496131  3.86747086 -5.51842689 28.90409748  0.68503279
  3.16057989 -4.30201501 -6.05633883  4.70906659  6.14966853  3.24910447
 -0.18476927 -0.03355608]",[1.40834628]
41,41,"[ 0.29835326  1.31816188  9.76050019  9.62402161 28.55864601  1.78449812
 -2.44764377 -0.51518315 -2.12359295  4.60782104  8.00235056  5.27077403
  4.16479125 -1.22574389]",[-0.31043979]
42,42,"[ 0.58865937  1.73170611  9.87704035 -9.97003488 18.59523003  4.89591649
  4.31955385  4.94826115 -5.17550446 -3.72145418  4.75710361  3.11957064
  3.52965892 -4.62223691]",[-0.14882912]
43,43,"[ 3.64914210e+00  2.30712481e+00 -6.53557998e+00 -5.42277539e+00
  2.12849111e+01  5.37101773e-02  8.79372741e-03 -4.28938061e+00
 -7.78833206e+00  4.60723483e+00  2.86435664e+01  1.33848846e+00
 -1.39449027e+00  2.63484095e-01]",[-1.05615104]
44,44,"[-3.75111524  4.15031211 -3.58812895 -2.33771944 26.59340056  5.06270532
  2.56854949 -2.06809925  5.87545166 -1.28012116  2.64663042  0.6387131
 -0.12523476 -3.57767385]",[0.]
45,45,"[-4.52971393  4.51473621  2.1421338  -0.70346004  4.92733718  5.00867834
  4.40286848 -3.60051268  8.55619101 -7.73965863  9.06483564  0.69169124
  4.4222163  -4.6285139 ]",[0.]
46,46,"[-4.17829528 -1.02787843 -9.46278244  0.10229385 27.29730708  5.87299179
  4.52741922  4.28872664 -9.10083903 -0.99645807 17.85718052  1.3931574
  1.04830387 -3.89854016]",[0.]
47,47,"[ 1.97798595 -0.80345344 -7.87135118 -4.31147064 28.92728667  0.23636119
  3.75615288  4.52156392  6.16947984  4.13828262 25.76983118  2.0367324
 -0.14473617  3.26529882]",[-1.54307734]
48,48,"[ 2.26998527  4.56006397  4.1302479   3.84451147 29.27509761  3.79552597
 -1.61010357  4.0724571   0.31458741 -8.19283592  4.64879474  0.80178813
 -0.5649734   3.66555367]",[-0.03036873]
49,49,"[-1.29778371  1.17763942  9.08674245  7.00443129 29.42758631  2.84661109
  3.06506166  4.25393046  9.70602308  9.54691307 18.14037681  4.9547901
  1.6308849  -2.93862959]",[0.76042287]
50,50,"[-2.14151691 -2.30941085  9.7469061  -1.41064798  2.31381994  5.56677417
  2.71579269  3.29587203 -2.95254832  3.36460446 13.44695279  1.7466728
 -2.58336753 -2.38511472]",[-0.28116681]
51,51,"[-3.95992575 -2.24300098 -6.77815899 -0.1150896  23.45601021  2.19072229
 -2.97032077 -2.00869701 -1.87682406  7.42407971  3.93975411  6.02600523
  2.92970454  3.4739305 ]",[0.]
52,52,"[-2.10394719 -4.04929913 -2.44646029 -9.25269843 26.98196281  1.66439792
 -1.94790054 -1.85582241 -3.41429506  6.51990101 16.33895148  2.99936849
 -3.64806628  1.36228217]",[-0.01070916]
53,53,"[ 4.81892139  3.75342435  4.3919736  -9.2792292   4.01641181  3.14044106
 -4.00013094  4.31470212  1.42186139 -7.52487876 16.3776118   1.73425788
 -3.43413458 -0.87444226]",[0.]
54,54,"[ 4.277496    4.79110684 -4.44500684  1.68938224 11.80820606  3.29472608
  0.11470887  4.98201275  9.22683697 -4.58937348 25.15178617  0.70290452
  1.76779499 -4.80583148]",[0.]
55,55,"[ 3.42325721 -2.38225599  4.62813616  3.02464559 20.38808837  1.3283159
  4.49462266  0.57359946 -0.66866483  6.58756368 19.8892714   2.35623379
 -0.42209608 -4.17300263]",[0.]
56,56,"[-4.36693168  3.14360179 -3.31253464 -8.53587018 29.01767811  0.88456745
 -2.50471398 -0.80358142  9.71128616 -9.93422531 10.82333836  4.68954157
 -3.16566993 -4.82391478]",[-4.20076189]
57,57,"[-1.36204817 -1.74546534  9.21050512 -6.75941797 27.70775875  2.02320673
  2.67379266 -0.17538417  2.58066973 -0.72188872 26.23423451  6.2287762
  0.59892507 -2.36288181]",[-0.43348526]
58,58,"[-4.49700916 -3.64348736 -1.73581191 -5.65229514 25.93651735  1.44638863
 -0.48137885 -2.14755486  2.13224924  1.15324492  7.19747053  5.95946233
  2.35093615  4.51463074]",[0.88879184]
59,59,"[-4.8370541  -3.05516302 -3.80402568  3.32822443  6.83590179  5.23075157
 -3.52423361 -1.80271261 -1.44779422 -6.08860678 18.46375394  0.94459055
  1.79847474 -4.37293426]",[0.]
60,60,"[-1.33227238 -3.20736076  7.82626412  8.79425274  7.95814745  3.4402198
 -1.66006308 -0.46379516  0.03116383 -8.69424831 13.61851207  5.65488628
 -4.19425109  3.75459352]",[-3.46159474]
61,61,"[ 2.37707161  3.96793979  1.01943223  1.98615616  5.11899402  0.20652716
  3.90259574  1.38601491  1.51693534  1.43452593 15.31590951  4.64872382
 -3.97284705  2.09059717]",[0.]
62,62,"[-1.08232416 -0.03204399 -8.87128464  9.62416386  7.00102645  1.72274318
  0.99454464  0.79308207  5.60186756 -8.46283054  2.95809941  3.85145343
  1.66878212  4.01203546]",[0.]
63,63,"[ 4.37603583  0.23624006  3.25111189  9.18219135 17.33248493  1.58358432
 -3.13856509 -4.02317517  7.09966388 -0.69449524 11.15978717  6.12365428
 -1.40781546  1.73022702]",[0.]
64,64,"[-2.16114412  3.46425439  1.99679038 -5.5026383  22.07979832  2.70764819
  4.94982525  1.70416318 -9.75508672 -6.433772   16.08265912  6.21215852
 -0.48044024 -4.65597686]",[-0.86072253]
65,65,"[-0.46150597  1.98131862  0.3632788  -6.31068721 15.46131762  5.8577209
  0.05396828 -2.67530224  6.86505656 -8.41204722  4.41800151  3.64223307
 -1.89896892 -4.62772832]",[-4.29462985]
66,66,"[-2.99064629  2.05880764  5.30347834  5.29820547 17.65978545  4.08881981
 -4.89483667  1.30560622 -1.1804211  -7.89399196 17.42779213  3.15889043
 -1.98665483 -1.90537965]",[0.]
67,67,"[-0.90891611  4.12163861  8.53928546  6.14223    21.31091026  6.24950601
  2.58923564  4.96584626  3.25357799  8.69536132 25.61663768  4.38681469
 -0.1018493  -1.16472142]",[0.]
68,68,"[-0.03844636  0.48991704 -7.21217038  5.88194407 18.43170219  1.64613853
  0.19105788 -4.86265554  1.41665252  9.4457692   5.09856317  2.53187463
  4.19022151  2.69987221]",[1.84698053]
69,69,"[ 4.21209913 -4.08389489 -9.50860154  5.27468361  9.85904704  0.18951125
 -1.41421895 -2.29275124  6.01653043  7.06540888 20.79897808  1.81815724
 -1.36962303 -2.40069968]",[0.77556303]
70,70,"[-2.86127663 -1.62766819 -1.56371267 -8.079181   19.63904728  0.55777165
 -2.19006418 -3.44114417  2.52696128 -2.60827474  7.0936827   0.6322001
  2.84813495 -2.75916527]",[0.]
71,71,"[-3.43419431 -3.14193812 -9.99466446 -2.25505727 12.85677613  3.88621194
 -1.31264843  1.31203418 -8.78426984 -2.46818269 24.43967131  3.45783698
 -0.96219688  4.8549628 ]",[0.06794607]
72,72,"[-0.53736542  4.2492631   6.41657743 -3.9774408   2.22406516  3.87975915
  4.56464813  0.26322655 -2.35204998  9.91471832  2.82070658  3.27017133
 -3.31191786 -4.06492686]",[0.]
73,73,"[-0.36790456  1.64622885  2.83269805  4.22631775 25.43316272  3.526437
 -3.98746181 -2.77485204  5.5947926   4.10838428  2.7647496   3.66602693
 -4.18394506  2.22021271]",[-1.78337886]
74,74,"[-1.78461832  4.09574525 -1.55030049 -6.87782341 16.74905133  4.04852599
  2.20239322  2.97088837 -6.48009792  4.75210251 29.66881908  0.32575247
 -3.85251431  3.75512555]",[0.]
75,75,"[ 0.49047969  1.28334206 -6.40789013  2.60236969 18.35776587  2.30670605
 -4.92746685  2.5243463  -4.75300241  8.61338359  3.15143533  1.30145592
  3.48294267 -2.52682115]",[0.21570226]
76,76,"[ 1.73627512 -3.95654663  5.75129722  5.26271924  7.80832906  5.22016085
 -1.06259404  0.21872468 -4.08780828  7.81548658 10.75380637  1.87215469
 -3.97204933 -0.58850532]",[0.]
77,77,"[-4.38203168  1.468128    0.1302169  -4.55763919 22.86762365  3.3572338
 -1.30640242 -0.17669492 -9.53391795  9.47247173 19.39953443  4.23813875
  4.50927262 -2.79622356]",[0.]
78,78,"[-3.95888825 -0.35061621  4.57271093 -4.93566352 12.53921657  5.1742623
  2.0452952  -2.52797117 -3.30335316  3.11439189 16.29809236  2.00780307
  2.26160761  2.02722724]",[0.03952066]
79,79,"[ 1.88266110e-01 -1.44485402e+00 -1.22317468e+00 -8.26660465e+00
  2.74054991e+01  9.58657633e-01 -4.65062209e+00  1.60283925e-02
 -1.19470122e+00  8.99349305e+00  2.76628169e+01  1.02217961e-01
 -6.06586232e-01 -2.68340909e+00]",[-2.51305417]
80,80,"[ 1.82247135 -3.72280816  0.55739755  5.14728532 28.97842125  2.89983822
 -2.92847237  3.20835219  8.69089283  3.17688862 28.61962889  4.66709684
 -1.73298633 -2.47208308]",[0.00677576]
81,81,"[-2.08015161  0.18240244  4.20609826  3.44122957  7.08365747  4.65563634
 -2.61942891 -4.10779604 -3.63672231 -1.30646884 26.97850355  0.13985847
  4.41189554 -2.30940302]",[0.16953494]
82,82,"[-0.35872033  0.51880658 -2.29760927 -9.95897659 27.4045945   1.28352807
 -0.53588626 -2.87215402  2.42317526 -5.50879845 29.67645212  5.46240764
 -0.50708289  3.14173614]",[-0.1811182]
83,83,"[ 0.36255181  2.36549321  7.41045121  8.116436    4.28509727  4.88900664
 -0.3076727   3.92738949  0.63250141 -2.01906204  9.73305593  3.82325151
  4.65880683 -3.2874609 ]",[-0.37236944]
84,84,"[-0.22311685 -2.01061215  6.75117112  8.37936233 28.25638232  2.77420324
 -0.61280818  4.45982147  1.73150097  3.47275763 24.99509596  0.85390378
 -2.87718824 -2.92054533]",[-1.52373099]
85,85,"[-3.84374842  0.19496237 -4.68338352 -6.31052721 12.84660276  0.49675363
  3.52141915  4.23785955 -2.19017113  0.74623306  5.48548476  4.49891987
 -2.18927319  1.09737981]",[0.]
86,86,"[-3.37495229  1.36532928 -5.89016329 -9.15180039 17.62391911  2.86011238
  4.04656967 -2.37245082 -2.05128745  6.36539368 18.21400289  5.48949907
  1.39179305  4.75470919]",[0.]
87,87,"[ 2.62120168  1.57973624 -7.21453725 -0.8398686  11.14923153  0.34871136
  2.88388674  2.8758266   2.11171277  8.64666371 18.37048866  5.03413032
 -3.21127337 -2.69848168]",[-0.64329503]
88,88,"[ 4.96352119 -4.64970476  4.68509083 -9.1216449  27.87077626  4.68882962
  3.8031959   3.5005344  -4.47833997  9.94046606 26.19080438  5.99594746
 -1.86640254 -1.62699983]",[0.]
89,89,"[-1.80049988 -0.35902421 -0.79229609 -6.26086089 17.96550111  0.20778783
  1.65649761  1.56647427  5.87742519 -6.65677706 27.69232484  1.82812634
  0.72385399  2.97921445]",[-0.0087564]
90,90,"[-3.11872177  4.11462619 -7.15645377  2.07930802 29.64705782  3.82279849
 -2.57449108 -2.23192964 -5.41124209  9.46308028 26.18878696  3.50400667
  2.87762392 -2.91943031]",[0.]
91,91,"[-3.54164499 -4.19310517  9.3212119   3.42334944  4.22586246  0.33847217
 -1.01542941  0.36056195 -0.97957251 -0.25490977 14.63535143  1.08424449
  2.07728123  1.03544669]",[0.1022595]
92,92,"[-0.9418307  -2.64785694 -7.41706606 -9.21501597  8.08691831  4.95036858
 -1.31711395  4.3867628   1.82452019 -8.79059058 17.63494973  0.99530772
  1.87651834  1.35946627]",[-5.31131164]
93,93,"[ 3.11821153 -0.55117996 -3.09987953 -1.62008474 12.46262741  0.30418502
  1.53402091  3.27795164  2.07717082  4.93525752  5.82859793  2.84857383
  2.57972285 -0.1589999 ]",[-0.07256743]
94,94,"[ 2.05280902 -1.25104919 -0.30116226 -1.93924752 28.2365036   3.8145818
 -0.47276656 -0.28259392  9.06314359 -8.54262424 29.76556836  4.30856261
  3.05836641  4.22811277]",[-4.34457283]
95,95,"[-2.85939457 -2.47302653 -3.47772275  4.31446882 22.29919799  3.21723316
 -1.99693288 -0.50721192 -9.42464504  1.28282799 21.49346815  3.97688962
  3.03506196 -3.30138346]",[0.]
96,96,"[-1.37979633  0.84890045 -6.6354531   9.70959953 27.93441412  1.62660481
 -4.09143079 -2.278836    7.50892433  6.03770034 27.60059689  2.30829287
 -0.91314747 -0.7114742 ]",[-9.18588848]
97,97,"[ 4.55329542  0.04861346  8.54260206  3.40897463 11.1031499   3.23283706
  0.79538364 -0.7295172  -8.06680948 -8.43095288  7.65756285  5.59571622
 -2.02908742  3.9517345 ]",[-1.52167012]
98,98,"[ 4.42666772 -0.80004009  6.31905904  0.06018912  9.34574531  3.25694982
  0.7708579   4.08557618 -5.65061571 -4.31906292 20.20536676  5.21956637
 -3.31196184 -4.56278858]",[-0.11666078]
99,99,"[-4.83219555 -4.42652354 -5.66695743 -0.71685797 11.787318    2.43122866
  1.12888126 -3.02602319 -4.75049313  7.25936663 28.15259608  3.13465846
 -0.85183729  0.46024711]",[-1.74404724]
100,100,"[ 3.85795062  0.84589221 -6.20232857 -0.88487802 12.55935038  5.01978746
 -4.7153738  -3.26290898 -4.52040162  0.59295699 11.61497572  2.99161854
  0.58729658  4.2967765 ]",[0.]
101,101,"[-0.35830907 -2.83702351 -4.59842513 -0.80603429  7.68600139  2.43632646
  1.46486905  1.38291022 -3.16383169  8.20701567 24.44276555  5.41363986
  2.07435979 -1.71852147]",[0.03592299]
