,evals,X,fX
10,10,"[ 1.21914727  1.395055    3.16025808 -0.58820093 24.94237471  3.99790636
  3.53364944 -1.76614068  3.10017161  7.09470576 23.69387698  1.02177519
  2.96623794 -4.05327794]",[0.]
11,11,"[-2.91337801  1.34507718 -4.32253904  2.91527396 15.96578132  0.07443291
  4.38799871  0.55489039 -7.31641824  8.84095786 19.69087417  2.70662998
 -4.64938399 -0.91831411]",[0.]
12,12,"[ 0.36022782  3.04876062  8.90441933  3.04028899  2.52994944  2.41992745
 -4.17463939  0.52122095 -5.97083538  2.31714652 23.72780562  0.86810515
 -1.44304876 -0.56830869]",[0.]
13,13,"[ 3.96096413  2.63266981  7.12686698  9.36232109  4.01315307  4.89615169
  1.72859263 -0.61502085  4.69381455 -8.18698992 19.22166063  0.63666432
  0.64035287 -0.87025066]",[0.]
14,14,"[ 4.5385488  -2.83561721  2.14994487  5.09857191 14.62342719  1.12031232
 -3.28942393 -4.63558529 -3.50450802 -4.74478029  6.51497527  3.89264164
 -1.92900202  1.13549644]",[0.]
15,15,"[ 1.92748272 -1.56443662 -9.18690429  2.08780352 17.20957888  0.03946077
 -1.01662927  0.19540357 -2.81906069 -4.97360311  9.74377637  6.10704787
  0.48450415 -4.77758517]",[-0.25443191]
16,16,"[-3.27809694 -3.66906365  7.42148417  0.3071594  29.71917443  2.51809707
  0.21956999  2.63056837 -1.77974477 -8.62063621 28.73864219  4.54909164
 -2.11046415 -0.69703056]",[-7.18358605]
17,17,"[-4.7485374  -1.65556264 -3.1386585   0.13633019  5.74330212  0.89864355
 -3.97632496 -2.99568688  4.46719147  5.7631171  29.42722224  3.23990267
  1.19291302  0.83301893]",[0.08792578]
18,18,"[ 0.68065059  2.52483873 -0.9580222  -3.10541971 21.50026294  5.48293516
 -4.52089157 -0.34589064 -9.43052375  5.0365903  19.10678889  1.73290104
  3.74733326  1.59750408]",[-1.92824637]
19,19,"[-1.84361045  2.18097664  6.683893    1.71023003 19.46972639  3.05960353
  3.98352871  2.5611833  -2.20957792  2.27267534 24.94174725  6.06291077
 -2.11117787 -4.33568079]",[0.94602975]
20,20,"[-4.03517998 -1.1136808  -4.66235493  7.56771702 21.35050015  1.47637527
 -4.72480549  1.74742544 -4.58834526  1.94445568  5.80969853  3.86587769
 -1.64584231  1.61903502]",[0.]
21,21,"[ 2.98957262 -2.06703771 -5.126328    3.89329271 14.68563127  5.5793376
 -1.63048863  3.86625717  9.2205638  -7.38916696 18.76962342  3.35641294
  3.37010567 -2.85907964]",[-3.67210449]
22,22,"[-4.6484321  -2.78694914  3.35363732  5.6707015  19.27778354  3.3876338
  4.34583624 -2.96838732 -8.43285574  6.81794442 26.74406212  4.25490615
  3.70144998  0.7594878 ]",[0.25193088]
23,23,"[ 2.38863254  2.47734027 -4.33594035 -5.63676692 20.14625108  5.58757063
  4.50873025  3.12512711  2.02607375  7.59757597 25.32701212  0.29408532
 -1.00110948  4.72694424]",[-3.600588]
24,24,"[ 4.61161268  3.02666531 -8.24679058 -0.8035086   6.62901603  4.49194215
  2.36156021  2.38546033 -1.48705597  6.2857328   6.9127293   4.05082821
  2.56279864  3.95642653]",[-0.25110925]
25,25,"[ 0.36291045 -4.51424915 -5.29906931  8.41663228 19.98332074  1.38486327
 -0.91956822 -4.7032472  -8.42134349 -1.90903409 28.79331281  2.00545025
  4.36059668  3.0811378 ]",[0.70710461]
26,26,"[-4.20269642  2.26328291 -7.32297978  7.45255558  7.39955378  2.10823324
  3.62461349 -3.71134     8.58607638  0.52443186  7.2031563   5.00715077
 -2.3000472   3.65624181]",[0.]
27,27,"[ 4.70467048 -0.24342226 -7.77058004 -2.35449734 21.9638803   3.55218627
 -0.38355188  0.06147206 -7.67309999  7.47774269 29.52614701  1.42240476
  4.25316905 -0.79034113]",[-0.40383853]
28,28,"[ 2.70515661 -4.27624198  1.65181129 -3.9818153  10.94162267  1.45933368
  0.28538431 -2.17389723  5.59624319  2.80908383 18.17996771  1.23356828
 -1.21201622  4.78309973]",[0.32911191]
29,29,"[-4.56258092 -2.68830137 -7.72535679  3.2127256  19.6373377   4.40868747
  0.74629098  4.60996926 -4.88019764 -5.27252767  7.7838825   4.98914301
  0.28534362  1.89216411]",[-0.24690548]
30,30,"[ 0.24323127 -2.5790734   3.96396028 -6.34602821  4.6140924   3.49549254
  3.90873421  0.03995585  6.36764234 -7.59963111 11.54192262  0.49843663
 -1.11494778 -0.82362894]",[0.25629598]
31,31,"[-0.47507477  1.60742049 -1.78935667 -9.34689949 19.94213708  5.03533369
 -2.03195817  1.34894014 -3.77121829  7.43663598 21.40932788  1.61554633
  4.63369232 -1.19905924]",[-0.17761477]
32,32,"[-2.89577822  4.77325773  1.57047559  2.41384357 19.05959549  5.83247036
 -0.72986682 -2.16967309 -3.83583271  3.81231969  8.88370301  6.12028924
  3.31040403 -3.98807677]",[0.12678608]
33,33,"[ 2.12004672  4.49675674 -2.76106566 -4.23310146 28.95135693  0.20448503
  4.61650344 -0.05186673  3.00013005  9.82409868 26.72624832  1.38484582
  0.62445079 -0.83110756]",[-0.79796986]
34,34,"[ 4.89800036 -1.98028939 -4.22881561 -7.19996611 20.45335738  3.77362356
 -1.38558573 -1.38639257 -8.02250983 -8.29604177 21.28040632  2.82129365
  2.42120907  0.69266056]",[-0.16180845]
35,35,"[-3.58977946 -2.33825501 -1.57976151  9.97883553 27.47058866  0.69545091
 -4.92147554 -1.54517919 -0.14514831 -1.16422219 24.76607638  5.01284342
 -3.56080106 -2.60694756]",[0.]
36,36,"[ 4.35829374 -0.27004596  4.26735718 -1.32949928 21.31297105  0.38396244
  0.1250282  -3.06960863 -0.07377393 -3.12727495 24.4070611   5.2860071
 -1.2676556  -4.66449194]",[0.03082108]
37,37,"[ 2.12627032  2.50351114 -4.34157528 -6.6414977   9.50612227  5.36586915
  2.71942234 -0.31759454  5.55502244 -2.16560231  8.09852755  3.96624359
  4.80405328 -2.01391958]",[-1.55115914]
38,38,"[-4.45569585 -1.07323123  3.56602074 -8.3834378   3.71443263  2.73221187
 -3.89137175  4.98176383  9.97483806 -6.55502904 20.92813455  5.86710951
 -0.33882244 -0.22226996]",[-0.2914092]
39,39,"[-1.6507142  -3.85907297  9.61528394  9.87075479 29.62252088  6.0540933
  0.06730085 -3.90096868 -1.04674089 -1.35266663  4.05531247  4.06810731
  3.86139774 -1.4518455 ]",[1.30834583]
40,40,"[ 1.609269    1.88022766  6.88403838 -9.21325536  3.77765456  4.85465315
  1.06976981 -1.07371021  9.39584813 -8.39927709 12.73566026  3.50092984
 -3.1363751   4.62954224]",[-0.05997381]
41,41,"[-1.51042984 -0.88517895  1.95776381  2.53285227 25.653001    5.37485244
 -2.13612141  0.91541629  9.98717372 -5.33615895  2.71424711  1.27158719
 -0.09316016  1.58592199]",[-0.63977551]
42,42,"[ 4.04132085  2.75291708 -3.04601133 -7.26135249  3.32425882  3.87868883
  1.78129443 -2.38055747  7.07990843  6.2278245  13.69437146  1.86059311
 -4.06647894  1.14004653]",[0.]
43,43,"[-2.0283603  -0.14745377  9.28188323  5.3695779  23.14457171  1.38546915
 -1.86561135  2.19251231  3.97532391 -7.01278716  5.50398767  3.17892554
  4.86535435 -4.67538461]",[0.22019671]
44,44,"[-0.65784977  0.20394382 -8.84153784 -3.78841652  8.40576457  6.21562008
 -2.26247331  0.69569869 -9.06077386 -2.77184161 20.82880041  4.4301733
  0.04729567 -1.29339077]",[0.]
45,45,"[ 2.29697893 -4.47578471  4.99870085  9.87144801  5.92983131  5.03644589
 -1.78247262  3.39740837  5.14583722  2.13298913  6.0325588   1.44772419
 -2.59658618  1.70139484]",[0.]
46,46,"[ 4.7157435   1.20401494 -0.87478709  5.1105609  24.6988402   1.08227148
  4.10923047  1.49900573 -0.44057833 -4.71950752  2.98981439  5.88101838
 -0.80630793 -3.97087139]",[0.]
47,47,"[ 2.82745802 -4.64090087  2.02799093  8.63818888 24.5240115   5.74018554
  2.10741708  3.76083472 -8.20772918  7.5482263  16.08562919  3.45567733
  3.70129849 -1.75513874]",[0.]
48,48,"[ 0.62351247 -1.04317832 -3.33233764  6.49776784 17.53501127  6.09596401
 -3.36602295  3.25919523  3.75475637  4.13012027  9.03358604  4.13032664
 -2.89801596 -3.14032269]",[0.03466729]
49,49,"[-3.21646103 -3.04676421  2.60966204  6.55555066 12.68367303  4.32201428
  2.1013383  -2.05220048  3.4315975   6.38537494 18.04303187  3.45087833
 -3.00213975  3.03625998]",[0.07199791]
50,50,"[ 3.12116826 -0.58787597  2.38624221  5.28704365 14.53403555  2.76854776
 -2.91798763 -3.6527083   9.20967504  5.50849101 23.15364568  5.10500482
  1.85949496  0.93787589]",[-10.86530645]
51,51,"[ 4.90511835 -2.16617986  5.43307942  2.14354736  8.46837132  0.15462691
  0.6987463   2.97613976 -2.83181547  7.92536094 12.57782524  3.33349114
 -1.91261338 -4.75085573]",[0.]
52,52,"[ 4.65247595 -4.1067767   7.4010678   3.44131276 19.06683324  5.63852234
  3.61502341 -2.91377166 -7.28000325  8.5943203  26.1317115   4.47403384
 -4.02178445 -1.36485641]",[-3.07064654]
53,53,"[ 2.27906243 -4.54386093 -0.24028671  2.02295921  4.86049805  0.47548314
  1.96029241 -3.30788798 -1.19085661 -4.72685832 12.60408797  1.09872123
 -1.81340005  1.20714224]",[0.]
54,54,"[-3.25085092e+00  1.60519406e-02 -7.26508586e+00  9.07168748e+00
  2.02519378e+01  4.04035806e+00  4.00867482e+00  4.09575100e+00
  4.71756015e+00 -7.96794745e+00  1.85868608e+01  7.93897564e-02
  6.62332083e-01  1.35398270e+00]",[0.]
55,55,"[ 0.05708725  3.07410247 -1.8200005   2.03040676 25.34732044  3.17053001
  3.48971796  3.53520023  2.4330562   6.54580565 26.13407509  1.71007505
 -4.10715503 -3.68603993]",[-5.79300891e-05]
56,56,"[-4.20050184  0.67030573 -4.99184934  4.20259463 19.50525481  0.94578184
  2.284325    3.59727761 -2.1675662  -0.97758373 23.77262044  3.90088524
  3.67765567 -2.384127  ]",[-1.24992949]
57,57,"[ 3.02364964  1.34364317  3.85989766  1.00675954 16.72679323  5.57686748
  1.68227009  1.25765243 -4.94971837  8.20846209  6.71067501  4.99844437
  2.82104635 -4.6897386 ]",[-0.95050656]
58,58,"[-1.51700977  3.25859252 -9.56820068  0.97680718 12.64013971  4.25878144
 -3.41153815  0.31677717  6.91580905  7.57330296 28.801843    2.44963714
  3.64265334  1.91994058]",[0.26308444]
59,59,"[ 2.82828429  0.36067845 -0.78866396  9.30987711 16.52836606  2.63352875
  1.37013161 -3.8897697   5.14369366  2.54189975 12.78610696  1.88973691
  3.85047566 -1.0725876 ]",[0.]
60,60,"[ 4.85522322  2.09053925  4.180968   -7.35825744 11.30245923  4.75350323
  4.6192557   1.76635161 -0.93375459  5.75428452 23.89077101  0.87956364
 -4.95953727 -3.2338839 ]",[0.]
61,61,"[ 2.34006518  2.93467461  9.09900374 -1.24621403  8.39201559  0.63182485
 -4.16208295  3.03308465 -0.72966142  0.127429   16.99507923  5.44598007
 -4.18719701  1.62678711]",[0.]
62,62,"[ 3.02669674 -1.27248216  0.91239055 -6.40124392 19.69460189  2.8961139
 -2.65502597 -4.79798243 -1.61216252 -7.79731595 25.58664714  5.71047121
  2.38874927  0.14346648]",[0.]
63,63,"[-0.31752458  1.39710516  8.55713749 -2.49073282  5.2795977   0.08662828
  4.877014   -2.48007453 -7.79022809 -9.52092585 11.36038961  3.12716263
  0.96490696 -0.93925311]",[0.03812271]
64,64,"[-4.33761629 -0.39060058  3.2363649  -3.01071778 16.67870705  3.03525627
 -4.80735702  0.40179387 -6.38875884 -3.17425977 25.60151535  4.71822717
  3.93021728 -1.59736514]",[-0.00024137]
65,65,"[ 1.67081257e+00 -2.43405497e+00  7.46204981e+00 -7.64507456e+00
  1.53758076e+01  6.20890837e+00  2.08401191e+00 -1.25962847e+00
 -6.57701934e+00  8.45565489e+00  2.70404825e+01  9.58968173e-03
  3.35442164e+00  4.80497679e+00]",[-1.5842676]
66,66,"[ 1.90858936 -3.77263552 -4.59970138  7.16360215 12.18517966  0.70148225
  0.38069741  0.77956092 -9.80883962 -1.54449738  9.31649091  4.04044673
  2.97721972 -3.22708095]",[0.83873015]
67,67,"[-0.0594573  -4.13255523  3.68799231 -7.05261413  4.46549724  5.26476894
 -2.20380174 -0.90427363  9.91060328  4.610766   13.9314939   2.25045267
  0.30970314 -2.98253584]",[-0.0414571]
68,68,"[-2.3354927   1.9195019   5.71688609 -9.9470719  28.6721857   1.18129459
  0.32761428  1.89404494  7.20392669  6.12816216  2.74460263  2.54051419
  1.33599957  0.05003803]",[-2.42972346]
69,69,"[-4.82523945 -3.25833364 -0.67791891 -6.34989116 27.09802093  5.68474394
  1.64157252 -0.85571693  9.99774284 -6.21903473 20.54218319  4.81442135
  3.52967321 -3.3896489 ]",[0.]
70,70,"[-4.95447103 -4.68575424  6.78586358 -5.561938   26.16240107  3.58460378
 -3.11872186 -0.85272208 -3.17908132 -8.48131999 26.72384863  0.0864763
  3.53511296 -4.63194148]",[0.]
71,71,"[-2.38015464  2.0125476   9.87841776 -6.48513576 26.85493239  0.42416987
 -3.36525461 -4.36080879  9.54248166  2.81559953  7.63796649  4.48132233
 -3.44940744 -4.17505882]",[0.7077748]
72,72,"[ 0.81331539  2.94849465 -8.72882212  6.49825298 16.24973247  5.72177982
 -3.3456162  -4.15676443  5.28508025 -8.87725845  4.54596854  5.95451939
 -1.29291209  0.59480305]",[0.]
73,73,"[-2.41216339  3.38556097 -6.81591651  3.37910157 24.25006902  5.63576367
 -4.57615288  1.9226084   9.86616826  1.31790336 18.49039192  1.88094827
 -0.7071967  -1.95990292]",[1.01235094]
74,74,"[-3.14635843  4.38395056  6.43852744  7.17160924 29.00043464  1.28876774
  3.88726892 -4.12671537 -2.78627591 -4.01933653 20.05703401  0.39486695
 -3.63070421  4.28465778]",[0.]
75,75,"[ 2.78161515  4.21955162  3.21472167 -6.22278095 17.81130038  4.8909303
  4.55149835 -4.41294477  8.34535363  2.5804276  16.73698542  1.13523074
  4.26899217  2.78143915]",[0.]
76,76,"[-0.30514668 -1.31191856 -5.26252273  4.56351462  9.90081893  0.82289287
 -3.1723372  -4.46187403 -5.91533378  4.9582471  14.53104416  1.13328895
  3.87074012  1.31275084]",[-0.22458592]
77,77,"[ 3.37901002 -4.92229572 -0.1412898   0.50190825  2.60639764  3.75105898
  2.86759497  2.30315228 -9.77076472  6.71673896 27.16425119  4.27635391
  2.95616744 -1.59655064]",[0.]
78,78,"[ 1.9032888  -0.90091215 -1.23603541  6.71291065  2.64678094  4.09023917
 -2.46084788 -2.58488945 -3.11406049  6.83676555  6.38215159  3.69895602
  4.75766312 -3.78109577]",[0.]
79,79,"[ 0.7249028  -2.8000356   2.87799187 -4.00409045 27.734856    5.70075628
  1.03041932 -3.41234738  2.05857062 -3.00263566 15.03984837  3.97255359
  1.66096102  4.72253926]",[0.66957616]
80,80,"[ 3.65834482 -0.50995039  7.21870599 -0.72849169 18.29923339  5.80606436
 -2.66641672  0.95555857  0.81293024  7.13210079 28.23901938  4.94230168
  2.0208439  -3.00710183]",[0.]
81,81,"[-0.25119286 -3.29460503 -3.1845069  -5.04808    15.13430081  4.6234962
  1.97263024  3.69888569 -3.26030747 -4.76224979 22.27694351  2.15027518
  4.135808   -3.3855498 ]",[-0.78184117]
82,82,"[-3.08253668 -3.2651858   0.99864192  3.28865629  2.98987424  4.55941094
  3.66913762 -4.59620375  2.65462419  2.7669083   3.07464627  0.52680774
  1.8472791   2.24533473]",[0.]
83,83,"[ 4.09118833  4.90174215 -7.96570985 -1.48786967 15.62830761  4.67663575
  2.17439776 -0.53869427  3.25596935 -3.95395219 21.32005692  3.23526372
  2.450617   -1.10716144]",[0.]
84,84,"[-0.68114822 -1.66514188 -2.20573606 -5.49367546  9.46287793  4.59400709
  0.4210988  -1.50216195  4.4930088  -7.60027473 13.22649367  4.27823983
  3.47707145  1.89101805]",[-0.02946925]
85,85,"[ 2.68816502 -1.02610841  4.98870348  9.07859639 23.07127921  6.23823421
  4.52948548 -4.59002266  7.50541679 -0.75539841 10.33287056  1.79341337
 -3.49593516 -3.1461839 ]",[0.]
86,86,"[ 1.08055846 -4.05359102 -4.37991364 -2.24924789 11.17754246  3.69219688
  3.65577466 -3.76038488 -8.77111895 -5.29727304 24.5273287   1.95565518
  2.50672369 -0.65241442]",[0.]
87,87,"[ 2.17630832 -0.45999259  5.3904415   4.14282995  8.5204126   3.20768953
  2.77951246 -0.01593666  0.88107398  0.5159021   9.99594439  4.3025538
  0.26651672 -2.00796176]",[0.]
88,88,"[-2.75386625  4.98483306 -5.12596031  5.98111336 10.52484405  1.74399589
  4.94064711  4.12007492 -0.59991732 -2.0336506   5.84887809  5.05234903
 -4.53296427  2.72000794]",[0.]
89,89,"[-2.22736706 -4.96179559 -7.55879247 -4.52649495  7.62961007  1.87711092
 -4.28300124  0.15684533  0.22363339 -1.54178397 15.40905895  2.44312973
  3.72139773 -3.12648209]",[0.]
90,90,"[ 4.75439175  0.47903327  0.51077286 -5.86986084  4.66134898  2.88990112
 -4.57978569 -3.46367451  6.50665943  6.93019629 26.79555596  2.4833599
  4.71300618  1.29049916]",[0.37158769]
91,91,"[ 3.30099229  3.81537771 -7.25181188 -3.11687592 29.44140472  3.39636428
 -2.34757416  4.29892113  3.60861672 -4.648652    9.20251938  3.82935091
  0.85143065 -3.76300806]",[-0.69460991]
92,92,"[ 2.10691287 -1.92072181 -3.88185592  2.56053501 20.58231816  2.91839431
 -2.22743814 -2.47291261  4.34165267 -2.55194752  9.35380679  5.83413412
  3.9486848  -0.34093095]",[0.1571411]
93,93,"[ 3.35424981e+00  2.45896425e+00 -9.77809832e+00 -6.92739035e-01
  2.15142363e+01  1.75359547e+00 -2.28617548e+00 -8.50638674e-04
  3.98414078e+00  7.24440142e+00  2.67841933e+01  5.54923234e+00
 -2.89055034e+00  8.22372186e-01]",[-1.45869951]
94,94,"[ 1.69148066 -2.74728604  5.54955547  6.63256905  8.99814917  1.72826401
  2.5593477   2.86791054  0.70195177  6.4215264   2.11128338  3.26708386
  4.57648312  4.91908895]",[0.]
95,95,"[-1.25627926 -1.41974928 -7.90628613  4.47009104 19.08434198  5.81936995
  2.53697126  4.7610803  -8.42980908  0.25036331  9.2253835   2.27373213
 -0.82046674 -2.78477342]",[-0.20960592]
96,96,"[-0.24215461 -3.96786801  8.72889894 -7.72941829 27.13610977  1.54212075
 -0.61399806  4.15122376 -7.81819133  6.44971115 13.6069057   6.09142349
  0.62015506 -4.32765303]",[0.00064101]
97,97,"[ 1.26542792  4.74843377  5.15081478  2.51819654 29.10547561  4.88442491
  2.55504165 -1.48562724 -7.19793279  8.6090102  14.7958883   2.32881655
 -2.81977612  4.86868907]",[-2.6084998]
98,98,"[-4.7305868  -3.8809345   8.13674895  7.19663378  7.19731585  3.34405768
  1.84560275  4.64504242 -3.68948094  6.25034232 26.67136138  5.49748868
 -0.36405506  0.20292216]",[-0.00394753]
99,99,"[-1.97010057e+00 -3.51638260e+00 -4.71405782e+00 -6.66679341e+00
  1.00328397e+01  2.72063764e+00 -1.34759696e+00  2.94531975e+00
 -8.78918973e-01  6.95129576e-03  2.68981234e+01  2.09498752e+00
  4.11820232e+00  3.35818924e-01]",[0.]
100,100,"[ 2.61649579  1.98268207  4.33550456 -8.79525906 28.01156773  3.79198629
  1.0568044   4.28995628 -4.2071171   6.71398559 28.04687923  4.69870301
  1.92165602  2.1724678 ]",[0.]
101,101,"[ 3.38972067  4.65250571  3.48066089 -1.26066658 21.72064528  3.77967791
 -4.30586811  0.3887543   6.74367497 -1.14245247 29.30132138  3.83306819
 -1.77537697  2.16464037]",[-0.22473655]
