,evals,X,fX
31,31,[  6.43899437 -16.23372405 -23.38518549  -5.0273381 ],[-0.11075744]
32,32,[  0.88987849 -15.68420476 -28.83283745  -5.9885063 ],[0.]
33,33,[ -3.50980003   5.77888882 -29.44973218  -0.95524086],[0.00133459]
34,34,[  3.46764642 -16.58226577 -26.1224251   -7.18512988],[0.]
35,35,[  6.02316439 -11.90671205 -17.82111977   3.25148809],[0.]
36,36,[  1.4189398  -10.94493605 -21.50223194   1.04115348],[0.04804389]
37,37,[ 10.32655389  -8.06159588 -27.63656098  -5.39256331],[2.86506498]
38,38,[  4.81020527 -12.70641757 -20.23622532  -1.67188117],[0.1468611]
39,39,[  2.69633059 -13.00227597 -27.27675263  -3.69858576],[0.66015807]
40,40,[  1.11002876  -6.41358918 -27.9959206   -1.3054625 ],[0.3194557]
41,41,[  9.43443558  -7.35547456 -27.6039223   -2.4250726 ],[2.73833448]
42,42,[  6.00878147  -9.45498711 -28.11224877  -3.08525063],[1.92846708]
43,43,[  0.82550525 -16.55293329 -22.48199913  -1.0965476 ],[0.63461964]
44,44,[  2.37615996  -6.26770069 -28.11331133  -4.46198032],[0.52447597]
45,45,[  3.14453624  -5.67357064 -26.89123705  -3.7279355 ],[0.9184388]
46,46,[ 10.87942706  -9.82917096 -27.31443208  -7.04993274],[2.13970692]
47,47,[  0.26893205 -15.08507219 -23.47327914  -0.97605653],[1.08178324]
48,48,[ 14.24992745 -12.83062872 -29.32703565  -4.1185051 ],[1.48794362]
49,49,[  0.85517322 -11.9304212  -24.22798426   3.01516057],[0.03396556]
50,50,[  0.46015981 -16.11117827 -24.80907683   3.16621054],[0.03993987]
51,51,[ 10.48227327 -13.34486653 -27.12936297  -6.67221612],[-0.50149143]
52,52,[  1.5268348   -4.6353474  -26.34090377  -1.40857832],[0.27596271]
53,53,[  0.34890019 -13.61025219 -26.14846455  -5.10682149],[0.2430711]
54,54,[  1.11170959 -13.02284331 -25.74781217  -2.83471343],[-2.65431425]
55,55,[  2.82130396  -6.3134468  -29.18856482  -5.1376568 ],[0.44026393]
56,56,[  4.25838996  -9.50189218 -28.74486066   0.17998542],[0.]
57,57,[ -0.44103279 -14.10007881 -23.41947131   0.95151191],[-0.16222548]
58,58,[  2.69165547  -7.46846859 -27.72507055  -5.76063427],[1.66956473]
59,59,[  6.09433331 -14.38583847 -17.78807109  -1.55896266],[2.11253536]
60,60,[  5.69615746 -16.16749354 -18.39512271  -0.22589949],[0.]
61,61,[  6.7007288   -9.83139009 -26.83949848  -2.44721711],[3.32620548]
62,62,[  5.48246076 -10.69779572 -28.21005959  -6.22954008],[0.73464451]
63,63,[  1.54430708 -12.08648635 -21.2265145   -4.34616843],[1.36692136]
64,64,[  8.45242565  -7.91554208 -27.53800397  -8.25992743],[-0.01777302]
65,65,[ -0.3818487  -11.20361933 -25.02128252  -6.44874307],[0.53868039]
66,66,[  2.27789998  -5.32197256 -27.05516194  -3.13826971],[1.33175944]
67,67,[ 11.07268647 -10.5889794  -28.71629797  -5.32970603],[0.88424152]
68,68,[ -0.25648061  -9.86680754 -26.90203964  -6.65603839],[2.85490199]
69,69,[ 14.02106608  -9.13248214 -29.88245979  -5.62786797],[3.9764871]
70,70,[  6.86652389 -10.55841495 -24.89104397  -1.8914193 ],[0.68295239]
71,71,[  1.49490231 -16.1106449  -17.51440337  -0.2672758 ],[-0.09573552]
72,72,[  1.21124488  -7.46094802 -25.50590863  -4.42432265],[2.47406875]
73,73,[  2.70806575 -13.90830919 -20.89960088  -5.98584922],[0.86128111]
74,74,[ 11.76154574  -9.03784487 -26.82076967  -3.76878197],[1.308952]
75,75,[  3.75718631  -8.00694487 -24.72892667  -5.95685902],[2.70344489]
76,76,[  8.45948521  -7.61345596 -25.32263972  -2.57485741],[0.97926433]
77,77,[  3.39179672  -5.78955071 -28.83212717  -0.11941311],[0.]
78,78,[  5.98615256 -15.9650767  -25.20307353  -7.18955863],[0.]
79,79,[  5.88339321 -11.35528798 -19.00681786  -1.45734471],[-0.22859049]
80,80,[  7.06203601  -5.70303122 -29.91439074  -5.99510522],[0.]
81,81,[  2.62047679 -12.40198567 -27.51928951  -5.28358251],[1.51403042]
82,82,[  7.27782045 -14.59682791 -22.230938    -2.57250868],[2.58026125]
83,83,[ -0.22546428 -15.31234163 -22.40721884  -7.39824281],[0.01223989]
84,84,[  9.1995266  -10.68173013 -25.23771246  -4.6337253 ],[1.75119736]
85,85,[  2.25796383 -14.5633586  -24.68509573  -6.40126899],[0.24643267]
86,86,[ -1.49870968 -11.50638859 -25.4077902   -6.3785584 ],[0.35442847]
87,87,[ 11.69150561  -9.90897991 -25.34070291  -9.30899587],[0.73944901]
88,88,[  6.5779433  -14.84049855 -21.75948063  -1.59971946],[0.52017537]
89,89,[  5.77169301 -15.50765222 -21.64040545  -0.68450748],[-0.03278145]
90,90,[  2.82646887 -12.77908622 -23.46351703  -8.7758118 ],[2.25117962]
91,91,[ 11.0785446   -7.47765434 -26.64453798  -3.16686705],[2.60269553]
92,92,[ 10.65328985  -7.36792092 -24.61283051  -8.31504348],[0.00010378]
93,93,[  3.92957689 -10.787497   -21.78365404  -0.39166773],[0.]
94,94,[  9.87353086 -12.02240155 -26.27211052  -6.86001574],[0.8857733]
95,95,[  0.49054646  -4.23891132 -28.20713534  -3.36761089],[0.]
96,96,[  1.45766189  -6.07771987 -24.01877876  -5.3317319 ],[0.03615144]
97,97,[  1.02412435  -6.42592617 -23.99422349  -1.82904393],[2.95760487]
98,98,[  7.01327383 -10.65809374 -27.45116027  -6.17628951],[2.2700975]
99,99,[  5.91484401 -14.56390339 -20.17793037  -4.57464411],[0.90542667]
100,100,[ 11.97236604  -9.8888645  -27.28924205  -8.61221176],[5.09479024]
101,101,[ 11.65300223  -7.79270251 -24.04675838  -9.19036211],[0.]
102,102,[  3.40875079 -11.24801788 -29.25047762  -2.87693739],[3.60962576]
103,103,[  2.34818918  -4.8840796  -27.66730391  -4.43879056],[0.]
104,104,[  3.46800107 -14.52816557 -28.39172135  -5.86611259],[0.24890912]
105,105,[  1.23119071  -8.05697623 -29.91020923  -7.68554114],[0.07084727]
106,106,[  5.15952602  -4.73004695 -28.4096507   -3.73403521],[0.01756293]
107,107,[ 10.13402441  -6.5699871  -29.92453904  -8.50708307],[0.]
108,108,[  7.30517597 -14.16986389 -15.66691006   0.45142724],[0.]
109,109,[  5.87395173 -14.07122833 -18.0795878   -0.14925936],[0.]
110,110,[ -0.65580343  -9.72891338 -27.7450583   -9.61227298],[0.65799091]
111,111,[  4.51645425  -5.54810616 -26.60879425  -5.61544204],[-0.00500769]
112,112,[ -1.27608761  -8.91252919 -28.71932639  -9.11955134],[0.13943795]
113,113,[ 10.40785526  -7.84056115 -25.78136928  -1.62176923],[-0.07609276]
114,114,[  6.68957151 -11.63413782 -29.38624409  -2.17502019],[0.45972507]
115,115,[  3.08055215 -11.83558467 -24.7634746   -4.50108814],[2.21611457]
116,116,[  2.27075033  -4.00788514 -29.6998958   -3.47620669],[0.02578794]
117,117,[ 10.27438274 -11.94130446 -28.31097768  -6.22596572],[0.3220962]
118,118,[  4.0103533   -6.0590514  -26.22747865  -5.60127693],[-0.00033025]
119,119,[  1.53536029 -12.43631745 -22.77609393 -10.57718741],[5.92294003]
120,120,[  4.82629915  -9.25902992 -28.87595997  -4.40626118],[2.43762209]
121,121,[  2.8176403  -11.00835213 -21.37555728  -5.21909352],[2.1045997]
122,122,[  3.50189352 -10.80676644 -19.83850582  -5.47275345],[0.45985668]
123,123,[  7.03615703 -13.00965525 -29.83985719  -4.77565715],[0.52143959]
124,124,[ 11.77906374  -5.80692305 -26.91333105  -2.35836517],[1.777636]
125,125,[ 13.32800953 -10.79141448 -25.95417869  -6.27178249],[2.65337034]
126,126,[  0.63626609 -17.01005611 -21.48685008  -1.02779625],[1.58678446]
127,127,[  3.69898927  -9.48742166 -23.44251015  -0.74571478],[0.06792697]
128,128,[  3.22088615  -9.77688992 -28.11055433  -7.17201479],[4.45248293]
129,129,[  5.13724401 -11.31865942 -24.63825324  -6.68989623],[0.67054638]
130,130,[ 12.47917293  -9.95269247 -28.28144038  -7.48334915],[4.95617324]
131,131,[  2.82357735  -8.48780004 -26.36715285  -1.53449246],[0.43753039]
132,132,[  5.32614614 -12.29499131 -23.4569799   -0.89438685],[0.19260042]
133,133,[  0.95015933 -11.56094987 -28.66299662  -3.47763688],[3.48917633]
134,134,[  1.1458776   -9.06212597 -24.3893517   -2.05673684],[4.10623641]
135,135,[ 12.20320883  -9.88509002 -28.46955026  -6.53458294],[3.68537115]
136,136,[  2.78929154  -8.45771011 -25.13687844  -7.84620717],[1.38366726]
137,137,[ 12.40987867 -10.90334835 -26.45592609  -8.10160574],[2.7269696]
138,138,[  7.43323939 -15.57498022 -17.87141054  -5.69232844],[0.68212303]
139,139,[  0.88106172  -8.73225379 -26.64691162  -0.31530132],[-0.08981924]
140,140,[  3.62867934 -13.16547214 -24.6281976   -6.90308837],[0.13533829]
141,141,[  2.99956262  -9.1743113  -27.33760763  -3.13582305],[1.68467953]
142,142,[  7.98163884  -8.20070952 -28.44883221  -0.03177854],[0.]
143,143,[ 13.31885876 -12.41098588 -23.98887432  -6.1050724 ],[1.41750497]
144,144,[  0.55364753 -11.69403045 -20.51290461 -11.32805039],[2.42474867]
145,145,[  1.84702401 -10.79984429 -24.91508363  -6.58016722],[0.70390306]
146,146,[  3.20387493 -13.47972332 -23.96348336 -10.71893738],[2.30534334]
147,147,[ 13.85007056 -10.46665322 -29.86060664  -6.19855158],[3.46367839]
148,148,[ 13.20351055  -7.10477312 -29.23518795  -7.82890228],[0.]
149,149,[  3.27105461 -13.99807607 -23.73070009 -13.7703062 ],[1.25819225]
150,150,[  3.69119951 -12.16524766 -26.85042889  -6.72667353],[1.28650311]
151,151,[  4.45187763 -10.59072092 -26.81597266  -7.24960892],[1.65790659]
152,152,[  1.18446239 -15.58565065 -22.66557469  -2.84839573],[-1.38317292]
153,153,[ 13.04375859 -11.41409008 -29.16557671  -6.75573125],[2.0037705]
154,154,[ -1.70445594 -14.57231302 -22.26546937  -0.24667882],[0.]
155,155,[  0.88066309  -3.73443446 -24.56464394  -1.54449542],[0.28242488]
156,156,[  1.12123117  -4.12011206 -29.87650425  -2.75411164],[0.33746535]
157,157,[  0.54555659 -10.10802682 -24.11680166  -1.98274687],[5.12316209]
158,158,[  0.98753702 -11.83135139 -19.89934533 -11.82597612],[1.86652445]
159,159,[  5.07531902 -13.84085658 -16.52096582  -1.96851454],[-0.0294799]
160,160,[ -0.68205855  -6.05378679 -25.59249966  -3.71794318],[0.9987179]
161,161,[ 12.20896526 -10.79862399 -29.83207659  -4.86625944],[0.53556979]
162,162,[  1.69340669 -10.89257172 -23.35036495  -9.7603127 ],[6.41025203]
163,163,[  0.75502089 -10.29504743 -22.12749188  -0.89949753],[0.14258199]
164,164,[ 11.10265466 -11.12315191 -25.69417093 -10.11494605],[1.13234361]
165,165,[-1.89158697e-02 -1.06608093e+01 -2.51053813e+01 -1.65181596e+00],[0.32280829]
166,166,[  8.39789868 -10.46683024 -28.09069512  -4.48362042],[1.86583897]
167,167,[  6.5632934  -11.78557623 -29.69636087  -3.4689925 ],[1.78363324]
168,168,[  3.38728461  -6.4640269  -25.59667441  -3.76203213],[1.51257688]
169,169,[  7.77179547 -11.76040058 -26.40469153  -4.64392339],[0.25297378]
170,170,[  9.24548325  -7.52089914 -27.55500936  -8.35116178],[-0.09783779]
171,171,[  4.77289226  -8.06625826 -28.75761392  -5.74815056],[1.61577752]
172,172,[  2.4101444  -12.27344003 -23.4382194   -5.52547856],[0.36029086]
173,173,[  0.28447938  -4.03865654 -26.4278775   -2.18207308],[0.70288582]
174,174,[  2.45234452  -5.80300352 -27.45554557  -1.4548753 ],[0.75097418]
175,175,[  3.23781521  -6.38283219 -23.1652446   -1.40611496],[0.24655957]
176,176,[ 13.48022877 -11.3312509  -29.69787304  -8.28971238],[3.63178788]
177,177,[ 10.32860128  -6.85006445 -28.66513537  -4.0577461 ],[1.87401131]
178,178,[  1.56845921  -9.51472959 -20.50093062 -14.63189302],[0.]
179,179,[  4.57527669 -15.98128084 -22.41784061 -15.18086014],[2.03746974]
180,180,[  4.71311489  -8.81910993 -29.16910812  -3.81610007],[2.8166176]
181,181,[  1.51220138 -12.88809039 -20.15109751  -3.34799163],[2.58281288]
182,182,[ -0.36155241 -12.59807453 -25.12878165  -7.92756702],[1.7076589]
183,183,[  2.56545849 -10.10573867 -27.35044521  -8.4188105 ],[4.60409368]
184,184,[  2.98924995 -10.05666635 -24.19938135  -3.18207514],[1.50960663]
185,185,[  1.36880157 -14.80869605 -23.69312488 -16.05861212],[0.30743109]
186,186,[  6.28512947  -9.48664529 -24.09455195  -2.42420485],[2.18842375]
187,187,[  6.31276346  -8.63344587 -28.96919758  -1.28873175],[-0.15764898]
188,188,[ 14.62571844  -7.524465   -27.70975741  -8.22753732],[0.00237599]
189,189,[  3.21527311 -13.33384694 -23.79899198 -11.1953505 ],[3.32807073]
190,190,[  8.28565075  -9.25835858 -28.77650958  -4.94730887],[1.29654276]
191,191,[ 13.35504031 -13.37431793 -26.45207772  -7.93523419],[0.3405219]
192,192,[  6.35146452 -11.46864159 -27.62962686  -4.53346358],[2.91726926]
193,193,[ 17.62446557  -9.00675855 -29.48569507  -6.15194369],[3.97505904]
194,194,[ 10.99030494  -6.46213566 -27.4464037   -2.86201339],[2.60692823]
195,195,[  1.51443284 -12.1916656  -19.53959542  -1.69778948],[1.32356605]
196,196,[ 11.25992686  -6.10640377 -28.70737755  -3.15985358],[0.95145742]
197,197,[  7.35328034 -13.95630506 -15.13165703  -2.15313136],[2.3265178]
198,198,[  5.39651173  -8.3995208  -25.55110629  -3.56543555],[3.36907261]
199,199,[  6.25396535 -13.79857928 -22.72228302 -14.15621656],[0.32604472]
200,200,[ -0.5492593  -14.31658468 -22.01009613  -4.04923912],[2.09348749]
201,201,[ 12.98652357  -9.45216175 -27.68359558  -8.16085857],[4.2990235]
202,202,[  4.19902627  -8.36713741 -29.2952804   -7.13648665],[2.34532521]
203,203,[  1.71671873 -12.35101408 -29.76312734  -8.56945936],[2.32427113]
204,204,[ -0.09275398  -9.45858089 -25.84936189  -3.78965029],[3.0822605]
205,205,[  8.91824849  -8.77618858 -26.55286274  -2.40328329],[3.78519396]
206,206,[ -0.3744806   -7.95655815 -25.74054006  -2.86139165],[1.69753103]
207,207,[ -0.05756165 -11.12258885 -22.11279198 -10.05136652],[3.03938169]
208,208,[  7.76834495  -5.89861714 -26.69037185  -0.72063414],[-0.02084174]
209,209,[  2.94716361  -9.84465734 -27.21164017  -6.78488426],[1.91936432]
210,210,[ -1.44659635 -10.47774021 -27.61361883  -8.22115531],[5.03568507]
211,211,[ 13.59565267  -7.97044643 -25.71290671  -9.77620574],[0.]
212,212,[ 13.74018462  -7.20829999 -27.76488279  -9.12866279],[0.]
213,213,[ 11.75592607  -7.76547899 -28.91972763  -8.03757576],[0.]
214,214,[  7.61040583 -13.40135051 -28.5495844   -2.81411376],[3.24637113]
215,215,[  5.69608765  -8.71837216 -29.36658272  -3.71182211],[2.49720965]
216,216,[  7.74468489 -13.28789389 -23.26591872  -0.71285535],[0.01535277]
217,217,[  1.89216231  -5.73718154 -27.42125739  -6.27919986],[0.]
218,218,[  6.21359848 -10.765991   -27.02932234  -4.77034586],[1.53702781]
219,219,[  6.4438491   -7.28686882 -27.58609961  -4.70819953],[1.4445927]
220,220,[  6.03315838  -7.26169268 -25.8875138   -3.44999728],[1.994186]
221,221,[  3.21430043 -10.84090241 -23.20743457  -9.06054609],[3.47139258]
222,222,[  6.99648215 -11.08920108 -28.50647445  -6.44397709],[1.04328635]
223,223,[  2.06869985  -6.57167389 -26.5427279   -5.17122469],[0.09857399]
224,224,[  4.88323401 -15.05705691 -18.27752298  -1.53491862],[0.13763007]
225,225,[  2.06566348  -7.61306021 -27.23067256  -9.42429013],[0.]
226,226,[  2.30094218 -11.51008454 -22.34489056 -11.98883768],[0.51312664]
227,227,[  4.06187775 -12.73048319 -27.13751749  -6.90250102],[0.68618017]
228,228,[  3.16006481 -12.06229745 -24.09431836 -11.2016505 ],[3.33610174]
229,229,[ -0.37146306 -14.96628643 -25.40579613  -8.38000975],[0.60553318]
230,230,[  5.39056339 -13.74820501 -27.0720095   -2.09107499],[3.58158038]
231,231,[  2.50215435  -6.72442765 -25.7396091   -9.8044915 ],[0.]
232,232,[  3.34062296  -5.60101703 -25.02641196  -3.35909605],[0.26411429]
233,233,[ 12.98574365  -8.38506454 -29.16613737  -4.67337286],[1.52922459]
234,234,[  0.17336221 -10.63537516 -19.60402486 -11.42439328],[0.20369199]
235,235,[  9.23336887  -6.43475059 -29.5702885   -1.04021092],[0.22904986]
236,236,[  7.69478186  -6.58459075 -24.18166661  -1.68636782],[2.56826988]
237,237,[  0.84834118  -8.8438677  -25.42075429  -1.57865031],[0.95988429]
238,238,[  2.27343894  -6.75396267 -27.55992739  -8.11916702],[0.]
239,239,[  4.10906813 -13.4306318  -23.3788852  -15.27899311],[-1.51503773]
240,240,[  0.45869098 -12.77182699 -20.84556941  -9.95671775],[2.8102805]
241,241,[  9.9293457   -9.26111767 -28.56491691  -2.34295525],[0.61638478]
242,242,[  2.72500169  -8.24141433 -28.37093507  -5.46195538],[2.02304007]
243,243,[  1.56891258 -10.68416924 -24.29694641  -1.99167125],[4.60959573]
244,244,[ -1.77339456 -11.13667305 -26.80191176  -8.0247105 ],[3.34287614]
245,245,[  7.64245618  -8.66860305 -29.38289764  -3.56391143],[2.17228331]
246,246,[  7.41014524  -9.90905228 -25.94265167  -7.12549032],[5.50517117]
247,247,[  9.02409079 -16.2361041  -22.50798934  -0.94291892],[-0.27692439]
248,248,[ -2.8267074  -12.56816424 -26.55493269  -8.33615911],[0.53823989]
249,249,[ 10.49904371  -8.44790218 -29.062264    -2.36240254],[0.70978942]
250,250,[ -1.42250489 -11.5634906  -28.62430412  -7.45567494],[2.47202021]
251,251,[  9.54876962  -8.33391886 -27.00769674   0.25378486],[0.]
252,252,[  0.2058805  -10.33425413 -25.14757396  -4.00961905],[3.19712381]
253,253,[ -1.71607691 -11.8957418  -24.84570844  -3.00254523],[3.97975096]
254,254,[  8.9574069  -14.62781833 -28.39681005  -1.97843659],[0.01525792]
255,255,[  1.55347748 -13.89310348 -28.32045916  -8.53231365],[0.79429648]
256,256,[  5.61804013  -6.4821977  -26.74213326  -3.78423954],[1.96769106]
257,257,[  2.15144641 -12.88211561 -20.17391118  -5.79055785],[0.18408746]
258,258,[  3.04294478 -12.61680085 -27.03718552  -4.46977031],[0.2857253]
259,259,[  7.74465215  -7.19328378 -26.44388709  -3.74699097],[2.06985104]
260,260,[  4.69428416 -11.67524656 -26.35941668  -4.18614189],[1.29024118]
261,261,[  1.48404895 -11.50811318 -22.02859757 -12.6324631 ],[0.23563716]
262,262,[  0.23796936 -13.92477882 -27.69083565  -4.22800699],[0.63182067]
263,263,[ 10.45726835  -9.79349769 -26.05780471  -8.88297329],[0.56852414]
264,264,[ 10.59881422  -7.51492114 -27.55285333  -2.24860231],[2.77307919]
265,265,[ -1.1906697  -14.1835805  -25.67754855  -9.07393953],[0.19399735]
266,266,[ 11.90473138 -10.72907731 -29.9773921   -2.44672279],[3.62188819]
267,267,[ -0.3876193  -12.22132342 -29.21292776  -7.84795506],[1.4482629]
268,268,[ -0.07387173 -12.07766344 -23.38021185  -3.70320018],[1.7623219]
269,269,[  2.1027003   -4.55551168 -25.91883139  -4.35287238],[0.00510662]
270,270,[  0.71050459 -12.05926786 -20.8631534  -11.10147936],[2.58637583]
271,271,[ -0.73740116 -14.42517878 -18.92806922  -4.47802949],[1.37168309]
272,272,[  9.06054613  -5.91936179 -25.10433238  -6.40702371],[0.]
273,273,[  7.97946818 -10.21303711 -26.68426077  -7.81388965],[4.76190931]
274,274,[  2.51521015  -7.92972161 -27.02921184  -6.88987665],[0.8038616]
275,275,[  5.36387846  -8.35690512 -26.74538861  -4.83009289],[2.6023601]
276,276,[  1.10044969 -12.02566905 -23.58369217  -2.98977575],[2.81114307]
277,277,[  3.93381727 -12.79413947 -22.74000723 -11.26167019],[2.59556206]
278,278,[ 11.61511517 -10.63326528 -29.5947946   -3.79675945],[1.72112593]
279,279,[  3.09862233  -8.08203378 -27.56535675  -6.69777623],[0.86160101]
280,280,[  3.9028318   -9.60692621 -23.68419394  -0.93501086],[0.31271627]
281,281,[ -1.74644592  -8.38427361 -25.50331365  -1.68446785],[-0.12827096]
282,282,[  0.53558798 -14.31460366 -20.08662416  -4.23455236],[1.06307091]
283,283,[ -0.82962481  -8.26592427 -25.47703155   0.24744411],[0.]
284,284,[  5.55331675 -15.19414956 -21.54336311  -2.90633184],[1.61892381]
285,285,[  7.4417857   -9.21126024 -25.50849954  -0.14027448],[0.]
286,286,[  3.63423382  -6.03167856 -29.92923091  -6.70738043],[0.]
287,287,[  8.99415986 -10.30132993 -27.26403136  -3.32982318],[1.19771484]
288,288,[ -0.4502808  -13.3414781  -20.81192008  -9.77142588],[2.66300129]
289,289,[  2.87374597 -11.29260177 -26.18268413 -11.05417033],[0.67250715]
290,290,[  5.01147239  -6.82879651 -27.7743285   -5.2398247 ],[0.78861754]
291,291,[  1.93444357 -12.22840361 -22.37686393  -3.49740042],[3.35492977]
292,292,[  3.12548626  -8.50973574 -22.80664536  -8.63102533],[0.09240319]
293,293,[  5.46427533  -9.22155813 -25.22141716  -3.69122039],[3.8666965]
294,294,[ -0.64227193 -13.35593036 -25.68748614  -7.82687478],[1.03116769]
295,295,[  9.72987813 -12.27574488 -28.72767856  -0.35000056],[-0.00350438]
296,296,[  6.83045253  -7.01026399 -27.50025556  -5.24992493],[1.05492047]
297,297,[  4.14097645 -10.76660143 -23.16885277  -6.42720187],[2.28556177]
298,298,[ 12.6376215  -10.85410719 -27.85989713  -7.35440926],[3.31207137]
299,299,[  6.9964669   -7.76380207 -28.61986941  -2.56603094],[0.55694182]
300,300,[  4.69037081  -9.31835018 -24.2478852   -4.86187869],[2.93045837]
301,301,[ 16.31464947  -8.54855679 -28.54776801  -7.61686406],[2.11477786]
302,302,[  0.88269328 -14.88206971 -21.90328784 -11.67856392],[4.38436461]
303,303,[  1.46291793 -12.45499476 -18.37130018 -13.59575733],[-0.075615]
304,304,[  1.06476857 -11.01982015 -26.14750514  -3.5144584 ],[2.84775322]
305,305,[  0.10685507  -9.62577362 -28.85916428  -9.88444272],[0.40689215]
306,306,[ 10.70536137  -7.62751909 -26.11749283  -2.31132478],[1.10927335]
307,307,[  4.41206954  -9.52408385 -24.36493518  -7.11639056],[3.15624808]
308,308,[  1.49917768  -4.86869644 -26.77635128  -7.23346063],[0.]
309,309,[ 13.62986521  -8.77714852 -26.35591553  -9.15866395],[0.14924505]
310,310,[  1.18812452 -10.18449058 -24.78748152 -12.54393005],[-0.52950837]
311,311,[  5.59454908 -10.9704491  -29.35513929  -6.25834664],[2.35531258]
312,312,[  9.33511537 -14.19580278 -19.69584151  -3.32007306],[2.65450849]
313,313,[  3.29839609  -6.4486455  -22.75266005  -4.88518591],[0.8554393]
314,314,[  5.37624715 -14.51016427 -27.94390216  -1.68732811],[0.54144704]
315,315,[  4.79141681 -14.87074163 -23.24166789 -10.06863523],[1.41611069]
316,316,[  6.62629324  -9.38391603 -26.70198635  -5.75624059],[4.27023168]
317,317,[  4.63601866 -12.02389896 -25.27437302  -7.21526036],[2.24613867]
318,318,[  0.07610568 -11.89462557 -25.268277   -10.00706656],[3.78886107]
319,319,[ -0.27728189  -9.01603054 -28.40668721  -3.68786296],[3.66567471]
320,320,[  6.23290147 -11.86995272 -26.8650279   -4.55297936],[0.79999235]
321,321,[ -2.84573324 -11.30796349 -28.45531557  -7.88072624],[4.65373645]
322,322,[ 11.45782463  -6.99174052 -29.24299211  -4.02088366],[2.03894715]
323,323,[ -1.81006669  -7.06625704 -24.78528501  -3.59367061],[1.44846332]
324,324,[  0.81330292  -4.49075145 -25.72645815  -1.87486822],[0.44191058]
325,325,[  7.03317405 -10.33084636 -27.50445116  -9.32068398],[2.72908455]
326,326,[ 11.32044293  -6.94999466 -26.7039459   -3.44449976],[2.04584733]
327,327,[  3.46740632 -11.04182685 -28.50374826  -3.23975994],[4.09559477]
328,328,[  3.2946632   -8.343351   -22.27787093  -4.30153088],[3.21838626]
329,329,[  0.45176968 -11.54643837 -29.48196552  -3.65981139],[2.18333081]
330,330,[  2.73718492 -11.85504344 -28.35532105  -7.66416806],[1.91580229]
331,331,[ 12.38711588  -7.01560227 -25.73228999  -4.73274332],[1.7946501]
332,332,[  5.08628417 -12.3592116  -25.74712278  -2.88946153],[-0.13293668]
333,333,[  5.85587315 -11.55883992 -27.11069589  -3.90904276],[1.00093296]
334,334,[  4.50477582 -10.43050456 -25.81453461  -7.26585393],[5.08315501]
335,335,[  9.7864691  -12.09694702 -26.39229955  -8.27889903],[0.52201545]
336,336,[  5.19561977  -7.11200666 -24.50304387  -8.1422663 ],[0.]
337,337,[ 10.99037364  -9.63709385 -26.72998986 -10.36866996],[-0.7290988]
338,338,[  4.967909   -17.15356858 -21.92767569 -14.59941773],[4.5034764]
339,339,[  3.82366417 -10.59184813 -29.02879618  -8.57430039],[4.71305369]
