,evals,X,fX
27,27,[-26.08486301 -22.49174794 -16.08125518  13.04636498],[0.]
28,28,[20.60031155  7.22261942 16.28765094  7.21811974],[0.]
29,29,[16.68167953 15.7242941   7.69625869 -6.81791854],[0.]
30,30,[ 19.81797309 -13.17693386 -18.39257179   6.15413289],[0.]
31,31,[ -6.04363629 -18.10272933 -26.36777206   3.87746936],[0.]
32,32,[-3.72118159 -2.03326119 -0.35621495 28.77111692],[0.]
33,33,[-26.78219737 -19.29829606 -21.27576227  25.92537584],[0.]
34,34,[-15.29951449  17.96684001  12.5856387   16.77228423],[0.]
35,35,[ 23.75573127 -15.83050143  -6.28367279 -25.75747207],[0.]
36,36,[ 17.94192609 -29.72177435 -15.46785853 -28.09103104],[0.]
37,37,[ 19.69240149 -29.71483076   9.07312578 -29.32137383],[0.]
38,38,[-27.55551719 -24.19710523   9.76338195 -11.43088454],[0.]
39,39,[ 3.48699469  1.06273103 -2.84479542 18.98509543],[0.]
40,40,[ 29.91713511 -24.16279351 -29.64879441  14.49265649],[0.]
41,41,[10.8000894   5.60251369 22.06678434 10.05850517],[0.]
42,42,[  5.98364301   4.34922172  21.9994506  -11.02235836],[0.]
43,43,[-11.03454852 -19.58993575 -19.93447763  15.88561518],[0.]
44,44,[  6.2288177   25.18502007 -23.49526591 -23.13200127],[0.]
45,45,[ -5.94802745 -24.73333956   1.77644642  29.08429728],[0.]
46,46,[ 20.82618189 -29.81765043  10.86570613  -0.99468587],[0.]
47,47,[  2.28540034  -8.21572307  12.55292916 -15.67357709],[0.]
48,48,[-18.57734003   2.74253693  11.02777685 -11.23685608],[0.]
49,49,[-26.14479804  13.93961741  25.948961   -11.67671744],[3.51958462e-11]
50,50,[ 3.02358007 -3.33142864 -4.47106853  9.98358768],[0.]
51,51,[ -5.37961629 -10.13633392  29.39243071 -24.42885519],[0.]
52,52,[ 12.05774944 -16.04921428  14.21070993   6.83086112],[0.]
53,53,[  8.93905332 -24.66674139  14.53164923 -19.55147379],[0.]
54,54,[-27.77710039   8.79372824  22.281063    -0.41742811],[0.]
55,55,[ 19.14637635 -13.88841552  24.09093976  -9.5719243 ],[0.]
56,56,[ 11.26387833 -24.38960991   4.87980423 -27.4772945 ],[0.]
57,57,[-13.6155045   -7.22459928  -5.7725375   -1.53198503],[0.]
58,58,[-12.58434744  -1.94671899  16.56379999 -14.69329084],[0.]
59,59,[24.15823408  3.25059806 17.75181792 -8.0858972 ],[0.]
60,60,[ 18.84827535  28.16832069  19.28295695 -19.49865092],[0.]
61,61,[-23.06746955   9.72667469   9.55470256   2.84364455],[0.]
62,62,[ 10.18830402 -22.90674956 -18.35902388  15.01825187],[0.]
63,63,[17.2466399  27.13902623 17.82457995 -3.80968859],[0.]
64,64,[  3.90967912 -11.58974132  20.45938744  20.50300252],[0.]
65,65,[  4.12613603 -27.86097221  12.6003862   -5.28598612],[0.]
66,66,[-2.00144595  0.64035217 20.25195521 20.05297453],[0.]
67,67,[-10.26302    -20.23075593  29.83507349  14.7040957 ],[0.]
68,68,[ 14.02841747 -29.8217309   -5.76161574 -11.89409536],[0.]
69,69,[ -0.68398093 -23.72884208   9.20127131 -19.75137596],[0.]
70,70,[-17.28847224   3.33977131  21.7240055   -0.9006337 ],[0.]
71,71,[-23.75758009 -24.84181398  21.17289182  27.19104828],[0.]
72,72,[22.10844005  8.41945608 21.55269279 -4.65491921],[0.]
73,73,[  1.06078972   6.92082608  26.70935917 -10.18999637],[0.]
74,74,[-14.54318397 -12.50892367  22.44093903   7.60528517],[0.]
75,75,[ 19.19276993 -14.79329547  27.73532923  18.04790017],[0.]
76,76,[ 20.99816845 -29.7686927   -5.38187717 -29.99604581],[0.]
77,77,[ 17.77997298 -26.29280678 -23.84238359   0.93583837],[0.]
78,78,[  8.7133786   13.5059708  -25.20954932 -25.18262487],[0.]
79,79,[19.65627654 23.84468833 23.08335596  7.04434814],[0.]
80,80,[ -8.50868704 -10.58428815 -21.50490951 -26.0598144 ],[0.]
81,81,[ 19.89970295 -13.62282122  -9.82506675  19.81150455],[0.]
82,82,[-20.22087243  -8.47106128 -17.84836262  23.41010148],[0.]
83,83,[ -4.81691246  -3.72451679 -24.3336879    8.71138323],[0.]
84,84,[24.03791043 -3.20075949 15.83811439 22.99293227],[0.]
85,85,[ 24.65762824  19.7160505  -16.26113056   3.75602451],[0.]
86,86,[26.29437259 -6.90377478 -3.6947798  20.95366138],[0.]
87,87,[ 11.42349839  -5.71205969 -25.74777103 -27.82465883],[0.]
88,88,[ -8.88806125 -15.31096141   7.42196551 -11.45569194],[0.]
89,89,[-12.47191477  16.99734009  -7.80285447 -25.20214436],[0.]
90,90,[23.62956439 25.25894786 14.30586969  4.33826387],[0.]
91,91,[ -7.34911947  18.98163654  -1.59197259 -11.55983076],[0.]
92,92,[ 5.01666229 -2.17792863 -0.9606768  14.64132457],[0.]
93,93,[-15.03135199 -15.98836352  -2.72387599 -25.45193802],[0.]
94,94,[12.79748563 -8.28163292 11.96473941 11.1900001 ],[0.]
95,95,[-22.8416585  -20.65852105  20.85302099  -7.28805998],[0.]
96,96,[-28.72664562  -5.35165979  13.11861336 -28.99988687],[0.]
97,97,[ -3.08921872   9.71111448 -24.39281723  10.66288694],[0.]
98,98,[26.21759496  1.40250258  0.55172881 16.42414018],[0.]
99,99,[-13.07688252  26.80281756   2.35695634  -1.94138561],[0.]
100,100,[  1.86722593 -14.94064406  10.69288899  23.72242004],[0.]
101,101,[ 28.03932591   3.74591414 -11.02466889  -2.0899703 ],[0.]
