,evals,X,fX
47,47,[3.26851374 9.59862396 8.88499617 8.87889916],[-217.74254917]
48,48,[6.28200011 9.96797554 8.4388837  8.21289105],[-208.49168539]
49,49,[8.80313362 8.22401495 7.44610134 9.49582978],[-211.583318]
50,50,[6.84987678 8.96986162 9.82174312 7.17105391],[-239.30638688]
51,51,[7.45479669 8.68387463 5.93362453 9.00069335],[-174.56441288]
52,52,[7.96334262 9.55706835 8.66077029 7.17569193],[-161.77412555]
53,53,[7.9029885  8.74016905 9.58711316 8.18857002],[-182.98183226]
54,54,[8.44334911 9.67912084 7.90187002 7.63736186],[-179.23255175]
55,55,[7.177032   8.51500526 7.14786629 9.17380133],[-179.5677653]
56,56,[9.3254681  8.11549649 7.49655345 7.14972545],[-161.78185802]
57,57,[9.83408956 8.85039856 7.04275074 8.64279924],[-259.37430799]
58,58,[9.41248159 8.75500144 8.49131409 8.37116982],[-174.39682276]
59,59,[9.43692621 9.10742628 9.15950276 4.86080631],[-246.2678726]
60,60,[9.3026739  8.29472718 9.02126221 8.32402796],[-182.75512606]
61,61,[8.88181527 9.67557938 7.5831722  9.56338796],[-317.19103699]
62,62,[5.47150954 7.37593089 9.35741432 8.52152263],[-180.90115745]
63,63,[8.79416319 7.83078767 9.18387858 9.6790828 ],[-245.75857448]
64,64,[8.74829909 8.56164511 8.14991538 7.64478028],[-97.58114047]
65,65,[9.7995963  7.06796662 9.84864417 8.10400605],[-307.42434208]
66,66,[9.59172802 9.77901289 8.16676119 7.85500334],[-254.86348745]
67,67,[8.16851886 9.66846476 6.60747485 7.75657142],[-221.78366463]
68,68,[8.56595911 9.55473987 7.92400175 8.56838364],[-203.03255897]
69,69,[9.51388914 8.18256154 9.24664223 6.87412981],[-217.89621032]
70,70,[6.71333934 9.92195508 7.96231775 9.72805441],[-290.88178302]
71,71,[8.57438362 8.26717983 8.54767973 6.918255  ],[-95.9084551]
72,72,[9.43730709 9.51029597 6.73992187 4.55606493],[-286.49721608]
73,73,[9.03511213 8.28456917 8.03988631 9.31871152],[-192.36373501]
74,74,[3.57188398 8.80986419 9.28596795 9.26823206],[-213.92979628]
75,75,[7.97352928 9.45524456 8.64394892 7.25536363],[-149.30187461]
76,76,[6.10066968 7.85843058 9.98274165 7.97823035],[-222.88436337]
77,77,[9.94008599 8.72917361 9.70567266 1.21711899],[-281.43727398]
78,78,[8.51446687 9.47629844 8.89386307 8.20499667],[-195.71686309]
79,79,[9.64987514 9.16430951 8.4247524  7.16502762],[-207.76304776]
80,80,[7.86964804 7.30963933 9.01561334 9.54056053],[-191.53029129]
81,81,[9.64143104 9.81664998 9.08621791 9.97791361],[-406.76587896]
82,82,[6.51680535 7.88944579 9.11928157 8.32238465],[-134.25127914]
83,83,[7.8991982  9.82162421 6.49278439 9.69036317],[-325.07429874]
84,84,[7.52397705 6.11151822 9.53576282 9.77732831],[-281.33268211]
85,85,[9.16687621 9.34447078 8.51631659 9.22902267],[-270.06835819]
86,86,[9.40553627 8.96105887 7.97567147 6.45156174],[-197.39138794]
87,87,[7.86172714 9.49227435 9.11062309 8.674805  ],[-220.43255817]
88,88,[7.98662444 6.95630042 9.40267577 8.92930364],[-210.33066452]
89,89,[8.86522486 9.88308794 8.03970284 9.47665125],[-307.02198969]
90,90,[5.1129441  8.84415872 9.01897599 9.48118732],[-216.65630323]
91,91,[9.33144407 6.78369868 9.76025362 9.76708047],[-382.27216222]
92,92,[9.60491785 6.75354613 8.75746028 9.86876611],[-289.66720756]
93,93,[9.95698044 6.9845656  9.56335209 9.26822792],[-351.29825452]
94,94,[6.11722771 8.14133004 9.50356799 8.58596569],[-198.7172803]
95,95,[8.49253193 6.47182981 9.72710152 9.93418812],[-328.46388435]
96,96,[9.02003355 8.35223865 9.50834937 9.23333531],[-281.79619268]
97,97,[9.68152364 6.35223821 8.15416105 9.8312874 ],[-280.67199595]
98,98,[6.29953719 7.89020618 9.72317637 9.57719475],[-287.95535952]
99,99,[8.30293039 9.71234851 9.92101476 6.26483471],[-336.13956523]
100,100,[4.2177354  9.45907208 9.17995142 9.08781109],[-251.31808024]
101,101,[7.48998949 6.59901759 9.98562675 7.88373899],[-228.72587765]
