,evals,X,fX
18,18,"[ 4.40456232 -3.40016017  6.38650535 -4.80752961  4.05602557  5.68514102
 -2.19372515  5.97681568  4.5822153   6.9008826 ]",[72.97795557]
19,19,"[ 1.47891704  3.38148892 -1.1196567   3.4905108   0.37644761 -2.02955223
  6.74065984 -3.62540123 -3.9136418  -1.3395779 ]",[28.55259723]
20,20,"[-4.37433173 -0.85855648  6.88357052  9.71452284  4.69110645 -3.19378415
 -4.24779543 -4.87677778  9.47146988  7.5243741 ]",[136.15485775]
21,21,"[ 8.38864684  4.61297579 -0.60192375 -4.5203355  -1.35779303  9.83121355
  9.07378934  5.03619214  2.21177616 -3.2622378 ]",[108.56151233]
22,22,"[-2.80234787  1.36707666  7.13407519  2.59927643  5.10425138  3.61105646
  2.36372042 -1.4122227   6.23043524  7.29604387]",[40.8696306]
23,23,"[ 5.26438455  3.52675204  1.165883   -3.57614066 -1.16510763 -3.31762228
  3.23383363  8.96643638  2.29689617  2.20625994]",[46.48439418]
24,24,"[ 4.24175607  3.49365726 -4.59929614  0.44195773 -4.91429406  0.77935561
  3.60209984  3.09641562 -4.32797724  7.54035856]",[18.7629067]
25,25,"[-3.15974593 -1.845954    6.68026593  8.9541338   7.95283197  4.52745929
 -4.01387901 -4.5846926   4.76198976 -3.03411388]",[67.81933714]
26,26,"[-3.64136779  0.91409134 -4.57363943  0.22747931  8.34021547  8.33055671
  4.44566923  5.30359853 -0.59300274 -2.95383573]",[39.89742233]
27,27,"[ 5.28139599  3.9779071   5.94891913  2.83459226  0.99846913 -4.42282665
 -1.10873638 -2.69892425  6.83157212  9.69575006]",[49.62861568]
28,28,"[ 0.11044383  4.58197073 -4.03354576 -2.05493243  9.67304292 -3.59651831
  1.77987966  6.57854463 -1.57316434  1.61531058]",[86.84237974]
29,29,"[5.93952971 0.43125727 5.49268991 9.28033295 0.17518765 7.74716541
 4.95790301 0.67583982 7.27045792 4.30015205]",[73.36282261]
30,30,"[ 8.93291983  5.9291759   2.13905858 -0.68186628  1.15575341  9.31632789
  8.61642864 -3.80439152 -0.28326171  5.48825694]",[84.62080964]
31,31,"[-4.52965286 -1.81975811  4.4401305   8.86778731  2.7497847   2.19237041
 -2.33473364  5.17530168  2.62246377 -3.61075756]",[59.03729109]
32,32,"[-1.59378202  4.95025661 -3.25441903  7.1084853   2.74805944 -4.88295452
 -1.78403208  3.01055555  4.38955741 -3.34129313]",[40.16200246]
33,33,"[ 4.39893395 -4.01708577  2.59027167 -4.13386777 -0.36139805  9.8069216
  9.92758751 -1.93209428 -3.7778418   7.29071318]",[124.15577059]
34,34,"[-3.18936035e+00 -3.12157135e-02 -3.15452611e+00 -6.05661831e-03
  6.37981388e+00  5.68066741e+00  6.66015856e+00  4.65288640e+00
  2.99310297e-01  5.61142652e+00]",[58.15247687]
35,35,"[ 5.2040917   8.71492686  9.43725184  2.84505483 -3.25529755 -2.38610473
  1.1122486   2.39118571  9.76728779  1.78711259]",[138.44294065]
36,36,"[-3.24934808  0.17326199 -4.56232731  7.98031824  9.11290159  4.54327672
 -2.15707328 -2.19277863  0.61591193 -3.21644568]",[62.34710702]
37,37,"[ 3.78889824  5.86968737  4.78351306  1.29391842 -3.2169363  -1.23207907
  9.569377    7.25498273  9.00467054  9.55157267]",[126.68546812]
38,38,"[ 3.03152334  4.69595524  3.64266029 -1.86885219 -4.01533004  7.03088353
  5.37106044  9.21539413  9.75846004  6.60163676]",[129.67503689]
39,39,"[-2.93882323 -0.55827186  1.72570869  5.55050009  6.64058708 -2.96260424
 -1.58416888 -1.98714848 -3.13689901 -1.20600212]",[53.27259476]
40,40,"[-0.19545044 -4.09816898  0.49975325  4.2155015   2.18821412 -4.85397695
  2.6226262   0.49437443  7.5101049  -0.16287652]",[16.11732766]
41,41,"[ 0.41797938 -0.96501831  0.15216927  2.09989139  5.08586224  2.05715901
 -4.23846617  1.09120378  5.41087571  8.28264264]",[32.10796815]
42,42,"[-0.8232492   5.68653591  8.80277837  0.98403566  1.89233586 -1.9545765
 -2.36578112 -4.62899394 -3.77861266  4.57182106]",[63.19023692]
43,43,"[ 2.26109305 -0.94997467  2.05552143  9.02330601  6.45589466 -0.03684387
 -2.16618515 -0.78095326  3.37566503 -1.57524828]",[59.16499753]
44,44,"[ 0.36847057  4.8969536   1.3023879  -3.2572689   3.1419375  -0.26651653
  4.33114563  4.53436053  2.40896295  9.03786189]",[25.87951681]
45,45,"[ 1.26364042  3.96778546  3.2315298  -4.27753128  8.52808975 -0.69505842
  1.83494419  2.17742133 -4.32505061  3.73103502]",[23.45222523]
46,46,"[-2.68989726  7.45851008  1.51548833  0.56170441  0.04817178  4.82753472
  5.27169102  2.26824608 -1.95905273  7.76269138]",[33.46226505]
47,47,"[ 1.45038114  8.4889891   8.79605361 -4.51550018  6.58048121 -0.84925464
  2.25810214  1.60417832  1.6315958   4.14086294]",[59.36113467]
48,48,"[-1.98402456  3.21409754  1.68189658  0.68723777  5.21615919  1.62940487
 -2.65778601  4.93532856  2.79205396  4.65950398]",[30.42179833]
49,49,"[-2.69133555  4.75087215  8.34113001 -0.12886529  6.68230142  1.03810437
 -2.50121157 -1.9698952  -3.4985891   8.25162771]",[54.44785401]
50,50,"[ 9.82473183  0.90954371  6.7305853   1.24289768  3.77286723 -3.1357586
 -3.22241255 -0.7366062   6.12844827  0.67650836]",[44.76786624]
51,51,"[ 6.10915943  3.63160573 -2.1401956  -0.07574948 -2.29439823  0.69639102
  7.62881657  7.18458777 -3.04547191  6.26828871]",[35.82224028]
52,52,"[-2.79708136  8.4865725  -2.5007467   0.98275085 -0.3781265   5.43814719
 -0.82205132  4.50272915  7.22782873  6.28123727]",[48.79789585]
53,53,"[ 1.86634609  8.618351    0.21933552 -4.47704664 -0.54757146 -2.28429045
 -2.24642212  3.70445564 -0.89461186  1.69131953]",[37.63587182]
54,54,"[ 2.97095283  0.18278714 -0.34264926  4.53381295 -1.34844494  6.12456624
  0.72058671 -2.36731745  3.50259163 -4.23588823]",[35.00140998]
55,55,"[ 8.99984852  8.19892704  9.08931941 -2.01653285  9.38659042  3.85770828
  7.1505481   4.40801111  5.74536195  3.59613892]",[120.61281496]
56,56,"[ 6.18504223  1.91112073  7.54565328  7.54523393 -0.98249668 -0.2533476
 -3.8266355  -1.40795355  7.07412943  5.60217915]",[24.44453866]
57,57,"[ 1.34395027  9.76572782 -4.10099087 -1.87097531 -4.25506406 -2.55318031
 -3.71192198  4.55024949  3.568477    5.35738488]",[79.53921646]
58,58,"[ 5.96310706 -1.52353283  1.57468933 -1.30738283 -4.00300756 -1.44100004
 -0.3867169  -0.16891474 -2.27543728  8.93052254]",[22.48345279]
59,59,"[-3.77825617  7.44714856  8.11831594 -2.71249252  4.9164781  -3.69501591
  8.86577964  4.40773747  7.84446275  2.95903836]",[63.32727529]
60,60,"[-4.55221878 -2.76988111 -2.94895013  9.58837122 -0.14030196 -4.74648339
 -4.02198481  4.17552716  9.12693739 -4.02747308]",[116.25994074]
61,61,"[ 8.23563129  6.1833033   4.33267213 -0.71479246  0.14527971  7.77847826
 -3.67831668 -2.79424919  2.14541912 -3.86910177]",[38.61608279]
62,62,"[-3.90790541  2.03760415  4.59491997  1.1755015  -2.42329088  8.54463965
  1.73433517  2.90721741  6.15690857 -4.5572963 ]",[50.04062036]
63,63,"[-4.01116151  8.67597133 -4.5316413   2.08616823 -0.33818923 -4.31053314
  6.96080535 -4.05014151  6.48559541 -4.58928041]",[55.30490754]
64,64,"[ 4.72023338  2.91280448 -2.6674279  -3.39707658 -2.25373293 -3.79145697
  0.02477022  4.73162634  1.77088797 -3.84969357]",[34.92337789]
65,65,"[ 2.05986333  0.49862101 -2.67367886  3.46821232 -4.96940174  5.24907747
 -3.60846031  0.99520884  7.55937755  8.30559722]",[42.50547563]
66,66,"[ 2.28002537  4.94649491 -3.80743365  9.24038821 -1.88508819  0.24758529
  7.78941919 -1.75257947 -0.88639739  3.18286347]",[66.05729608]
67,67,"[ 9.11993951 -3.89893185 -3.90166103  4.47170526 -0.25653722 -4.55564855
  5.26263495 -2.75366494  8.61358672 -3.91549402]",[52.59328415]
68,68,"[ 0.90494586 -4.75524084  0.5018791   7.03557248  5.96925522 -0.52039519
  2.21997468 -4.9053901   0.04655938 -1.42697134]",[38.56204191]
69,69,"[ 9.56012487  2.47214571 -3.69310411  9.71913159 -1.76317566  8.47199291
  1.10021909 -1.48784734 -0.02261043 -3.97088626]",[82.36892221]
70,70,"[ 1.33019523  5.33466361  1.91363609  7.30148676 -1.03117072  8.16423911
  6.1432362   4.22342672  5.59274293 -4.01769472]",[61.103397]
71,71,"[ 7.13290706 -4.49015664 -1.0500034  -0.54769611  2.08626812  5.15273033
 -3.48105475 -3.34869284 -1.20748668 -1.99719175]",[30.02516747]
72,72,"[ 0.95571211  6.90730368  7.23023501  0.12230929  7.20837669 -0.28528217
  8.16609407 -4.13069635 -4.37067272  4.20810253]",[34.21136045]
73,73,"[ 5.85790243  4.07369224  8.2565192  -0.68365292 -4.3414186   2.06351113
  5.66051692 -1.99273937  2.24319705 -4.95802852]",[36.91987245]
74,74,"[ 2.88561658 -1.22152605  2.16931437  7.02287034 -1.87967638  6.85555653
  6.52575774  4.92596557 -3.46427778 -0.40274847]",[55.51464576]
75,75,"[ 5.39041442  6.22184903  6.39491891  4.06395516 -1.83501327  6.18178695
  2.01303718  6.86124297  3.71338618 -3.18691401]",[67.13412892]
76,76,"[ 4.79510629 -0.98959824  6.83209894  1.40146854  9.80152476 -0.11693592
  8.29949111 -3.46009027 -2.12108694 -1.23940386]",[87.52047534]
77,77,"[-1.01494523  6.07492893  8.09313521  1.59875708  0.62851235  3.43209171
  8.30492841  0.21914943 -1.71510197  9.1808525 ]",[42.65717634]
78,78,"[-2.32618607 -3.88902547 -3.11220571  9.32097707  5.13094151  0.27726963
  1.37060462 -0.22018217 -1.02606702  0.94703911]",[64.97361247]
79,79,"[ 3.65325898 -3.06376398  9.80885723  4.40013355 -4.39797512  4.31038729
  9.20710719  3.20315958 -4.26487606 -2.06471775]",[111.71413938]
80,80,"[ 9.65130883  1.56790567  4.96518864  7.31536269  1.93181084  2.83280226
  5.83966047 -0.79468071 -1.09857818  8.80998164]",[36.75524887]
81,81,"[ 1.50609508  3.61699669  7.63680541  1.73471525 -4.49963557 -2.74461708
 -3.54230097 -4.44083435  5.43088692  8.02223399]",[41.11397111]
82,82,"[-2.83802788  1.96030348  3.40306194  2.91346721  7.05294483 -2.25845577
 -4.51169814  0.04943403  0.27322742  3.4130461 ]",[20.92317869]
83,83,"[0.71604043 5.62197297 4.88107513 4.45292562 1.02333511 7.14310582
 0.90856717 4.15271408 2.0550554  1.72953531]",[33.3944674]
84,84,"[ 8.61429659 -3.74384928 -2.68811071  2.7452387  -4.77242641  0.16006934
 -3.2313176   3.27442818  7.58079472 -2.25280181]",[30.68244455]
85,85,"[-0.89581277 -3.42093822 -0.18740331 -0.07657473  9.68594372 -1.90496448
 -0.85655873  9.84763957 -4.16751765  9.87240599]",[129.73683509]
86,86,"[-1.36574606  6.8051824   6.91587392 -4.74243452  2.70736539  0.42742055
  8.82640839 -1.2758176  -1.43001972 -4.17983076]",[61.90904829]
87,87,"[ 1.88084283  1.91188858  2.69176697  0.62638256 -4.71383298 -4.05395907
 -0.11216251  0.15101254 -4.6833955   2.23298586]",[12.99179234]
88,88,"[ 0.29415313 -4.35517292  1.39876729  0.16507114  2.16099583 -2.44250688
  9.04384971  3.7782827   2.89470314 -4.54500087]",[49.4042756]
89,89,"[-0.208496    2.04176945 -3.51658179  4.98722413  1.89490385  3.67960368
 -3.30996795 -0.28879414  2.99193471  8.13701677]",[29.51660249]
90,90,"[-0.73971316 -1.35918552 -2.81800932  8.87763245 -4.21712719 -2.22323239
  0.37498223 -4.27549302  9.36117637 -4.5480864 ]",[97.54568834]
91,91,"[-2.50342411  3.43183935 -3.56789205  3.56508568  3.63567144  7.86516458
  2.20586717  5.21155098 -3.42132185  9.42449127]",[33.25596974]
92,92,"[ 2.47515209 -2.68303573 -4.65738214  1.10583233  7.79877096 -3.60772804
 -1.73370117  8.68041695  7.95495401 -3.3846703 ]",[51.40642196]
93,93,"[-1.80408034  4.06740557 -2.55539604  2.37610484  8.17440093  8.01464051
  8.20274115  7.15645176  2.27570832  9.53929147]",[45.06912948]
94,94,"[ 7.69403661  5.54761395  9.90782589  4.74555336  2.80795682 -1.5716067
 -4.03495646  2.43362654 -4.70207421  8.57929915]",[90.53449205]
95,95,"[-1.60627632  5.66571944 -3.74370661 -3.05594148  3.93754514  1.12205079
 -0.07418495 -1.71467689 -4.96614832  5.73534131]",[43.09830254]
96,96,"[-0.63279994 -2.79617459  3.05347821  3.68011748  7.59115331  6.54267878
  0.88915271  7.84197514  2.94920363  2.65233576]",[32.46537824]
97,97,"[ 0.61511323  2.82895738 -2.29444865 -0.76498236  9.4250828   9.84021963
  1.18758607 -4.46647504  2.28469725 -2.7374323 ]",[113.0807997]
98,98,"[-1.76910204  4.66193334  0.75401247 -0.77953061  0.73463395 -0.37611708
  2.28452474  1.04912712  0.25867999  7.81364627]",[12.55361796]
99,99,"[-3.36201296 -3.47335122  6.36249095 -1.12026589 -2.95231141  0.6818678
 -0.67011818 -2.8404185  -4.85448725  0.4275246 ]",[46.00645768]
