,evals,X,fX
31,31,"[ 1.55573192  5.73760588  5.9627258  -3.21877889  8.62442992  8.77563721
  0.12697352  0.31293392  7.26715059  3.74048647]",[88.74440094]
32,32,"[-3.65112498 -2.91013665  8.16291715  7.15317145 -3.00907623  2.09698169
 -3.34166012  4.79976952 -4.38837176 -1.11138514]",[45.66480326]
33,33,"[ 0.5256029   3.77204558  3.93575076  2.24299284  6.31955971 -4.49584064
  3.23276767  2.27261896  0.53227627  7.59106078]",[26.77559796]
34,34,"[ 6.45674662 -1.78302403  0.53832314  5.27094681  1.42222407 -1.08224855
  9.1280858   8.3388549   1.69979308 -4.28370351]",[69.02517479]
35,35,"[ 1.59428688  8.05031613  5.37841619 -4.58911295  5.28213241 -1.69553553
 -1.73823315  3.50855718 -1.49315732  8.41860524]",[49.56076814]
36,36,"[-0.12526281 -2.18309335  7.91896968 -1.45663566  0.62626403  7.91075739
  7.83295922 -1.54961631  2.33404547  4.69442418]",[26.08582293]
37,37,"[ 5.07658479 -0.99906027 -3.12533729  5.33710659 -2.96616967  1.90257061
 -4.03285461  6.99483859 -4.28517828  0.28858444]",[42.01327047]
38,38,"[-2.90123995  2.94352195 -1.6353152   7.01671695  9.23665977 -4.7509145
  4.72815736  9.9676829   9.89834253  3.76397425]",[172.07389008]
39,39,"[ 8.74979344  5.36869611  2.38701281  2.01921744  3.90205991  6.44793865
  3.97577571 -4.09735486  5.73955218 -2.95379642]",[48.75614806]
40,40,"[-0.92475412  6.66299134 -0.12787631  9.76728795  3.47831641  5.51126883
  5.5036181  -3.81694526 -4.53973764 -1.88494017]",[101.63268557]
41,41,"[ 2.21379549 -1.26146774  7.32979658  2.40024036 -1.38135075 -4.41094813
  3.15068054  2.45085562  4.51588429 -4.17579212]",[21.429161]
42,42,"[-2.28873986  9.85796718  5.93679689 -4.09536692 -2.92477991  3.12900643
 -2.88469115  7.780593    9.42803003  7.0497063 ]",[141.15589396]
43,43,"[ 4.68804418  1.07513095 -2.72430563  0.26006978  7.68077074  8.52595207
  8.86587502  4.14378908  1.02915819  1.00618672]",[55.87133986]
44,44,"[ 7.35884604 -2.09556248  2.25307723  5.93421018  6.91379499  0.19748207
  0.03447707 -0.75131379  0.66230279  5.16101441]",[36.42665686]
45,45,"[-3.18695919  4.3376064  -4.71344718 -1.96384641  7.62125996  8.43702476
  7.4869288   1.20606267  2.47753445 -2.29056365]",[34.25504542]
46,46,"[ 7.03450268 -4.31576542  9.70396034 -3.09728367  6.49141915  3.72792841
 -1.34375959 -2.78139612  7.78304929  9.81529308]",[100.73816699]
47,47,"[0.87144856 1.48063719 6.43676225 4.14138903 2.79820023 5.44578668
 2.79873764 9.27975578 6.61007733 2.50906423]",[87.62494449]
48,48,"[ 1.22098299  0.74129196  1.18234549  3.38341383 -4.63628362  0.70789576
  5.90331384 -1.06947515  0.59543347  4.54117173]",[22.87237507]
49,49,"[ 4.64670471  7.97767255 -0.75849485  7.65601528  0.75913116 -3.67876325
 -2.14452216  4.75975282 -3.594342    0.40480534]",[28.79142112]
50,50,"[ 2.38386067 -3.6237344   0.87761896  5.59509629  9.24923013  4.68491487
  9.60821679  9.52783736 -3.02075544 -4.28881222]",[176.1945769]
51,51,"[-3.86326429  3.11710136  6.97447573  8.66320872  3.35256936  8.80823582
  6.07977826  1.22389722  8.06329132 -0.45394832]",[78.56171544]
52,52,"[ 8.31243622  0.30280888  1.57252133 -3.23182415  6.52103438 -1.31227118
  1.83535816  5.44967225 -1.47509302  2.42132573]",[40.82845916]
53,53,"[-1.28036047  5.39260972 -3.67938762  2.59250998 -2.93437998  2.24015784
 -2.48586199  0.13269796  1.34632681  4.67963974]",[37.18417946]
54,54,"[ 6.1645564   7.79455622  7.86894356 -0.79809817 -1.30808999 -2.01569548
 -0.25769608 -3.3724634   5.23398172  7.36094724]",[35.87600851]
55,55,"[ 2.2172028   4.11265427 -4.08484092  1.25879932  5.63661844  9.76133968
 -2.43693594 -3.52623102  5.0325552  -4.99337288]",[95.16680796]
56,56,"[8.93383104 1.96608302 8.17300589 8.86655574 1.55351279 5.68339509
 2.34921683 2.12964021 3.51332144 9.19328615]",[57.19619208]
57,57,"[-1.52558151  0.73488425 -1.99422817  4.72954743  7.41121208 -3.97588073
  4.44396746  4.84352039 -0.79863738 -0.57984213]",[28.46947333]
58,58,"[-4.19045354e+00  7.20393448e+00  2.62167689e+00 -3.09984609e+00
 -3.03215820e+00 -1.91396374e+00  7.31758795e+00  4.79051397e-03
 -4.69228988e+00  1.19977198e+00]",[38.34268933]
59,59,"[ 5.35506009 -3.90577558  6.02002875 -1.87906598 -1.32406466  1.85555596
 -1.02419566  7.02380181  8.65264859  4.03900587]",[57.72179409]
60,60,"[ 7.27468095 -3.02828955 -1.20494342  7.66812087  5.84960593  5.69543966
 -3.58443789  5.87763316  4.92491057  5.12247685]",[73.92091423]
61,61,"[ 3.35438826  3.60817241  8.36179151  6.55674072  2.39991084 -0.10819582
  5.91173961 -3.18732058 -1.10223036  3.71759089]",[53.48572053]
62,62,"[-3.8556551   0.54152275  5.60849171 -3.19765222  9.5591467  -2.45893592
  0.03058557  7.04272369 -3.63126275 -0.18437278]",[92.82696244]
63,63,"[-1.39074212  5.87350084  3.9966767   1.24022777 -0.6966575   9.07515634
  1.82982951  1.72766534  1.55637572 -4.46215609]",[57.26543341]
64,64,"[ 5.73541741  9.81116256 -2.60771116 -0.91073692 -4.99883513  2.00206144
  8.80084612 -1.53281985  8.84054021  7.23983412]",[129.5310726]
65,65,"[ 5.86552778 -0.30326295  1.45801289  9.44031055 -2.04961406  5.90072545
  8.74431259 -4.55422611 -4.16997975  8.0815681 ]",[103.70753579]
66,66,"[-4.42486988  9.97118119  6.76980709 -3.88377389  7.43546689 -3.81327953
  4.49291342 -0.38534301 -1.46493715 -4.85286696]",[84.54029076]
67,67,"[-0.15698234  2.14301646  9.05042468 -0.43249033  5.88289322  1.95547754
  2.74668305  2.48371898  5.78295103  1.02305105]",[70.42093164]
68,68,"[ 3.89469373 -4.29467737 -4.76994313  1.88446735  3.07880394  0.79820042
  0.53245282  7.98008087  3.49651276 -1.83681249]",[14.67290773]
69,69,"[ 7.27849139  4.55904259  0.36329904  6.17273145 -1.60658648  9.12438592
 -2.71466546  4.57258136  9.01209152  5.2168017 ]",[107.92707423]
70,70,"[-3.00943785  4.6770148   1.5080835   7.97278726  3.29105516  5.38077536
  5.70378605  8.78561748 -4.47630886 -0.97049241]",[64.37664778]
71,71,"[ 4.88351105 -2.19115742  4.02266433  6.86853639 -1.57645385  8.63239699
 -1.21232937  1.91324989  6.28799449  6.07316692]",[62.48247558]
72,72,"[ 0.29618832  1.56714034 -4.39171734 -2.72685807  7.36385595  3.72160088
  3.77118361  5.51543371  0.10988246  8.00346301]",[36.3353254]
73,73,"[ 8.91031678  7.07506246 -1.34215751 -0.6388746   5.47065517  0.95719612
  9.9967043  -1.63070796  1.82846561  1.2477575 ]",[81.26005098]
74,74,"[ 2.02425076  0.846754    8.70934782  1.11986056 -3.43810681 -2.20070807
 -2.08161855 -2.26442473  9.27778827 -4.24530816]",[94.06768449]
75,75,"[ 4.67566126  6.35368834 -2.01515365 -1.23782991  9.56818448 -4.47829384
  9.76602325 -1.08735852  4.83403097  6.71420483]",[138.43208349]
76,76,"[ 7.87350097 -1.33371356 -1.07199317  3.02039475  4.06485537  4.46144916
 -4.66720658 -3.43002449  1.15385935 -2.23805318]",[19.89674515]
77,77,"[-3.59506427 -3.15435777  4.60202741  9.08756332 -1.92806275  1.23553461
  3.73787765  7.64514873 -3.52902851  8.56934163]",[66.30980759]
78,78,"[-1.44389335  2.76849164  7.78383906 -3.03282511  1.77170991  8.29750609
 -0.49772077  4.05815825 -1.67403996  1.26532591]",[28.04544531]
79,79,"[ 2.35110962  8.61256965  3.93031981  5.03483602 -4.46343397  0.90157844
  5.60680417  3.88796885  8.05512737 -1.77661048]",[51.80949541]
80,80,"[ 2.81282164  1.8539452   9.42789666  0.2953923  -4.29946469  6.29377738
  5.01476226  9.93059303  0.57106789  2.73558444]",[127.86032223]
81,81,"[ 8.98758435 -2.30926985  3.6846344  -2.12420058  9.47955274 -2.7025715
  1.22168092  0.77484077  6.24022336  0.81159285]",[87.14111436]
82,82,"[-0.91958129  0.50489681  6.63643059  8.44531874  6.7975766   9.3986942
  0.25166225  2.76461695  8.11781039  7.12429629]",[94.52013829]
83,83,"[-4.48139915  7.44546665 -1.76245986  1.17929622 -1.59880405  3.51992155
 -3.23240575  4.82355433 -2.33206098 -2.26686118]",[35.38283849]
84,84,"[ 6.67537025  4.34264141 -4.19156542  5.63893117  1.77030131 -0.82373771
  7.52137364 -3.2526676   3.67941984  6.57064431]",[34.06903268]
85,85,"[ 0.46634701  0.05485501  7.78074256 -2.62476923 -1.48764134  3.91035778
 -4.03934586  6.62794777  6.84879385 -1.20520239]",[41.85473897]
86,86,"[ 3.53904928  5.71215864  6.4033411   2.75984308  7.40149977 -4.47145955
  8.82534537 -4.25723854  1.78310188  5.20416088]",[68.390872]
87,87,"[ 7.04586734  7.80928712 -4.82288898 -1.77542869  2.9331099   8.80801695
 -0.23610449  7.25223211  8.50000803 -4.15578496]",[64.72857813]
88,88,"[ 6.72373339  2.83304192 -0.14306416  5.53095358  6.10667621 -1.9485029
  1.00810893  3.78148193 -4.68739563  2.05722002]",[42.81146856]
89,89,"[-2.79796084 -2.44523525  3.53280497  8.09005271 -3.80932305  6.77978004
  5.15597551  0.70081619 -0.90497482  7.05523432]",[42.04381393]
90,90,"[ 8.92341595  5.53624898  3.01094133  0.44368442  8.23621631 -4.09362361
  3.0118819   5.15727558  1.59916647  9.45933637]",[42.59086949]
91,91,"[-0.18270512 -1.441569    7.13224328  6.2265471   3.27402509  4.44796753
 -4.05798651  1.88099549  6.33894964 -3.05416288]",[49.75506175]
92,92,"[-2.3492627  -3.31322089 -4.85299875 -3.29662537 -2.25233105  3.06843502
 -1.12578122 -1.1293435  -2.45367098  1.85399472]",[38.928549]
93,93,"[ 1.581158    2.56957393  6.98494004  3.70759296 -1.6188315   9.31529482
  5.99809042  8.29357628  8.48130342 -0.23475712]",[98.19399332]
94,94,"[ 4.56720984  9.79290751  0.02221958  9.26900781  4.19149723 -1.80321128
  8.488104   -3.96130539  0.76195955  4.28201178]",[119.45546908]
95,95,"[ 3.52847601 -3.10483951 -1.77304788  3.8945096  -0.14409458  9.68194842
 -4.51104617  7.08151278  4.89762615  3.35110424]",[83.28790525]
96,96,"[ 9.47011329  0.66833608 -3.94230067  9.45432827  1.4650624  -0.35128169
  4.15192624  6.16002761 -3.91397119  7.32363876]",[73.60031256]
97,97,"[-3.00517523  2.27801392  1.9578385   5.09496829 -2.70514945  5.22375201
  3.64225515 -1.54193288  2.16094848  0.60735848]",[34.36079306]
98,98,"[-0.20845799  9.17462226  9.52154043 -0.42472151  4.36975721 -4.0303053
 -1.2048913   1.46595477 -0.18378937  4.64119647]",[95.6107905]
99,99,"[ 6.58519314  5.36526541  6.40758407 -2.4609403   8.98065931  3.45681563
  9.36845136 -3.2621807   7.98175767 -3.76319945]",[127.23487632]
100,100,"[ 7.90373782 -4.67680706  0.9185341  -3.63937459  6.79401454  6.18962533
  9.77158041 -3.68604876  1.3809616  -2.53536559]",[94.98145899]
101,101,"[ 4.19651784  2.11300823  9.35208064 -4.83238082  4.43821884  4.91960881
 -1.39557443  3.02007688  7.09174354  3.08636946]",[72.75978818]
102,102,"[ 8.97630325 -2.33904874  2.76317603 -3.21555752  4.0914134  -0.87944548
 -3.63082259 -2.42956747  9.14022711 -4.30811531]",[70.64319855]
103,103,"[-4.93807572  7.5670585  -3.82646762  6.23447977  9.21903257  1.93948414
 -0.84567578  2.09983498  9.15423829  6.6097744 ]",[106.0783091]
104,104,"[ 8.00487403  0.56041662 -4.67963124  2.02424472  4.6031722   2.43078446
  4.46172297  6.11186011  5.62486023 -2.66990433]",[45.54454084]
105,105,"[ 9.81419031 -4.94768041 -1.06537654  0.65989164  3.29498377 -1.13722724
 -2.75149748 -0.11506313  5.29370666 -1.64453315]",[32.25253869]
106,106,"[ 0.36529326 -1.23212936  0.92892516  1.43131745 -4.59836791  2.64077535
  7.1870017  -2.5540839   0.91537242 -2.94588362]",[22.18233887]
107,107,"[ 0.89802703 -3.82892635 -4.16336407 -4.52547884  2.01257484  3.38772984
 -2.82601766 -1.33390482 -3.43024957 -0.53456649]",[25.60655664]
108,108,"[ 9.22598031  8.77140385  0.65991387  5.83976655 -3.1479707   5.07548784
 -1.40505743 -0.11169574  5.48088989  2.12552517]",[72.59216821]
109,109,"[-0.44372248 -4.79189027  2.7443782   3.12247875  6.57241832  5.01765388
  3.96577727 -3.22981585  0.95187102 -3.00297986]",[39.27941537]
110,110,"[-2.29114616 -0.23188832  3.64994882  3.13328982  2.56270227  0.57994925
  6.79795039 -2.75308021  8.04207943  3.66527812]",[28.51597263]
111,111,"[ 3.17457927  4.64762048 -3.82624228  1.54584572 -1.36967671 -0.08647954
  0.06017985  2.64841635  7.24434301  6.33341324]",[21.39161037]
112,112,"[-4.28367909  3.71829546 -4.74652861  5.2204098  -3.28665624 -0.05295965
  6.28935249  7.79658798  7.61543397  7.09558896]",[47.72863068]
113,113,"[-0.67908408 -1.29974896  2.76722811  8.66337121 -3.58574153 -1.35658803
  1.71397461  3.96690797  7.32803515  3.58869819]",[38.05245178]
114,114,"[ 1.54466608 -1.07468336 -1.71772003  1.36417379  5.58502188 -3.45414792
  8.63088349 -0.73450497  9.99715427  5.88382727]",[101.57140529]
115,115,"[-2.05813511  3.1486395   0.24570275  2.35734813 -1.98770043 -0.01380183
  8.32032962  4.93442713  5.46578134  2.53429253]",[39.2257082]
116,116,"[-1.12042712 -0.90731256  9.42691044  4.53111692  1.45528573 -3.55041721
  0.5872583   2.65788352  6.52402036  6.40667329]",[75.42083534]
117,117,"[-4.30826229  8.28791859 -0.46188744  1.45770195  6.31942158  0.37154877
  7.20767443  3.22270788  8.52928901  9.05286119]",[53.26297355]
118,118,"[ 3.266645    6.87212531 -3.9795141   4.17553375  0.38681859 -0.23716956
  7.65785945  7.69061384  8.58260791  3.0787534 ]",[38.84040959]
119,119,"[ 1.70433695  5.03703305  0.42774201  7.61892978 -1.72543515 -1.70884571
  4.64243901  3.46137268  8.71867994  3.26242059]",[47.7287355]
120,120,"[-0.16817871 -4.41532645  5.02662548  5.53217567  4.01329607  6.67689711
 -0.75663873 -4.07584334  3.28697519 -0.57534441]",[41.98568005]
121,121,"[-1.21700343  7.36371382  6.58271075  0.58903078  1.0950473   5.27231
  7.83310862 -2.72096894  2.0884091   9.09079552]",[47.13424312]
122,122,"[-3.22348755  9.67064397  5.55290286  0.2032851   8.25365765  7.36853417
  0.74949022  1.68906099  2.86007595  8.46652758]",[85.65661261]
123,123,"[-4.33104296  4.69591949  1.06914361  1.91792164 -2.52933787  6.74228326
  4.53273707  8.26335102 -2.27660768  5.37652892]",[47.87611997]
124,124,"[ 0.96605711  4.42472015  7.2459547   2.32179327 -0.67823842  6.2220207
 -1.66623002 -1.6102823   1.33609577 -4.09631254]",[36.96485474]
125,125,"[ 8.79452915  3.24776652 -3.90877778  5.01648922 -4.03990127  7.6780154
  2.12863685  7.47468527  5.455634   -3.64426907]",[36.52738878]
126,126,"[ 0.59626592 -4.64101391  9.87225046 -4.84606288  1.41593337  5.82140955
  9.16817786 -4.08098775  1.42239439  2.04831019]",[119.94511616]
127,127,"[ 0.78589102  7.48347155  6.89286284  5.86120989  3.18615913  1.24266151
  6.17460366  0.40843223  1.63842287 -4.86055708]",[49.77731982]
128,128,"[ 8.82349251 -1.88787793  9.99346515 -1.65964624  2.71917532 -2.56142864
  9.47883805  5.75398624  2.02178906  0.75257265]",[136.02592711]
129,129,"[ 7.29449697  1.59337695 -4.18538838 -4.16085244  1.87904753  5.24803609
  0.71453457  1.09616491 -4.21742718 -4.30227298]",[21.06783248]
130,130,"[ 2.01380669  0.78185831  9.48945569  1.56478094  1.82709109  5.69323758
  8.76355976  6.02510214  0.124907   -3.92539538]",[107.65450312]
131,131,"[-0.6676654  -1.60821265  0.55976743  3.17612981  7.05414162  6.24550481
  6.67863309 -2.9420986   6.67958292 -1.3268615 ]",[64.11026552]
132,132,"[ 2.40159208 -3.42782095  2.4026664   2.64580227 -1.32782924 -2.09309719
  6.38599694 -3.43524408  1.3166126   4.14052042]",[40.06766263]
133,133,"[ 0.61465007 -1.80292144  6.7281751   2.6360568   3.33380007  4.61115369
  9.62594897  3.42953831  2.32952362  2.42572999]",[75.68403314]
134,134,"[-2.7393013  -1.73057352  0.33321828 -2.57099539  2.90561043  4.79846629
 -4.52672836  3.17717862 -4.11816221  1.63283541]",[25.15273462]
135,135,"[ 7.8978171  -0.14009021  2.25872784  2.69765229  1.06336607  7.45410594
 -0.38345206  0.75216971 -0.84985933  0.10282466]",[7.37451875]
136,136,"[-0.51772678 -3.62873593  6.94080488  2.26240624 -1.97775522  5.66737188
 -4.10636149  0.89910433  8.64056353  2.45571901]",[58.17585392]
137,137,"[ 2.55939338 -3.86555666  0.15797929  3.31666792  8.42350872  1.99325685
  5.67709893  5.73579103 -2.56475527  3.69143397]",[57.58709509]
138,138,"[-0.39940949  0.39125013  7.55632435  3.33576925  7.22497419 -1.90063927
  3.3279863  -4.15890574 -4.8980102   1.42468696]",[25.50666091]
139,139,"[ 4.5101108  -1.44418518  3.60262687  2.46008367 -1.40533308 -3.38596413
 -3.42243262 -1.07598364 -0.24745803  4.06768137]",[21.4950943]
140,140,"[ 8.10002227  4.74734112  3.38935961  2.94588525  9.92740096  4.89502795
 -2.22956995  3.64647539 -1.67040161 -1.58568902]",[80.22201172]
141,141,"[ 7.26140538 -2.87747947 -3.76627427  5.95079958  2.52134769  7.86624558
 -1.7766227   0.05890635  5.45929989  0.34365246]",[51.53814162]
142,142,"[ 9.11742123  4.95101741 -2.58172214  2.2842136   8.0608593   8.8518939
 -2.73455397  6.47679428 -0.06824593  3.09575658]",[72.64583382]
143,143,"[ 9.40349228 -0.59961381 -4.78036405 -3.33055176  0.38331557  7.0436146
 -2.71675796  4.03180583  5.3367048  -1.74731565]",[42.54749368]
144,144,"[ 3.63013293  2.94113302  1.07468575  8.22193056 -4.44867835  8.16917867
 -2.06655946 -2.99096114 -1.96044727 -3.65884526]",[41.37139652]
145,145,"[ 6.63104087  5.42780665  9.6428889   6.65399611 -0.38865299  8.61348061
 -2.65747918  7.87116647  0.30837586  3.98499742]",[109.66431519]
146,146,"[ 7.89002127  3.60730881  4.56249982 -1.28012344 -3.92188516  8.65785828
  0.53749774  6.62023414 -1.41667697  8.31935836]",[51.48212759]
147,147,"[ 0.30772981  5.39254937 -0.4746958   3.82017855  1.56606897 -0.92349835
  2.92484326  4.72653864  7.67116264  4.44886502]",[24.66510016]
148,148,"[ 8.19068856  4.89337841  2.92897016  5.48675418 -3.17132795  8.94200193
 -1.73925384  8.87587948 -4.89499232 -2.42408263]",[99.55523151]
149,149,"[ 9.31839883 -1.76300655  6.86834874  0.90892536  9.19226885  7.18954858
  7.32178256 -0.70119598  4.82410915  9.73935405]",[80.99940631]
150,150,"[ 5.93680889 -0.45837826  3.66761833  0.667395    9.42780703  8.57066539
  1.06227867  4.9279816   2.14150357 -4.46718544]",[75.67569795]
151,151,"[ 9.84116062  4.76476201  1.82113299  6.81157437 -4.71803092 -1.213808
 -0.86400116  3.16564526  0.41154898  5.77179139]",[28.04114327]
152,152,"[ 7.51502045 -0.24495626  7.37774819  4.32921201  8.10799658  5.87267577
  1.8346474  -2.90518365  6.54029558 -4.15633736]",[55.81764846]
153,153,"[ 3.39512954 -1.10260504  9.80610579 -3.75258058 -0.30376673  6.6107032
 -1.07018878 -2.30822283 -2.26705498  8.06322873]",[94.91330897]
154,154,"[ 8.89326612 -1.12200214  6.10946387  1.07085913  7.98912823  7.41381202
  0.7706847  -4.17660644 -3.21012396  0.83384484]",[35.29854879]
155,155,"[ 0.14905497  2.81815131  5.93676565 -0.72583217 -1.87449495  9.82036356
  8.99469862 -3.2284244   2.27493421 -4.72713754]",[119.21825332]
156,156,"[-4.3729715  -0.30415827  1.22199736 -0.82722622  9.18020044  6.88475982
  9.05593958 -0.78485832  3.15796846  2.42834702]",[86.48566799]
157,157,"[ 3.84678894  0.25503824  4.26671028  1.30371645  6.88752443  6.44579171
  1.50823537 -4.46158685  8.53609902  5.03864735]",[47.46235418]
158,158,"[ 0.8350156   0.36216255  6.61549926  0.84182262 -4.24957614  6.29657999
  0.95326188  7.12110825 -3.94303117  7.78169334]",[46.59065831]
159,159,"[ 1.2412402   6.53026441 -0.85768032 -0.040838    5.64680241  5.9332876
  5.37185938 -0.65082627  2.61943994  1.00336403]",[59.9366558]
160,160,"[ 7.58951601 -1.92775433  1.19830258  3.43968201  1.58216021  7.05910563
  1.61048588  2.47749125 -3.7283072   1.14071179]",[20.30517014]
161,161,"[-1.52169407 -3.16792     7.44103076 -0.75212157  0.85731475  9.85165547
  5.05436805 -3.08822582  7.36940432  5.70257362]",[89.40515957]
162,162,"[ 6.51429134  5.75649635 -4.60635017  8.89627097  1.32740397  5.4511759
  8.78418986  2.70628244  6.43595487  0.4826365 ]",[102.04198635]
163,163,"[ 5.69453017 -4.33376435 -0.27053371 -0.72172766  2.34880261 -0.42645209
 -2.47107819  0.17373711  4.41095706 -0.96463695]",[14.81034202]
164,164,"[ 4.99644385 -2.48399482  4.14465928 -1.47072394 -0.99262513  7.37314882
  4.90120072 -2.29677282 -1.56803853  6.00295957]",[38.66365851]
165,165,"[-4.63003827  7.96201313  5.13700167  9.40500286  3.88396028 -4.20082775
 -0.96152587 -0.34369169 -1.3898251  -1.83703686]",[67.18642874]
166,166,"[ 9.83676742  0.1237208  -4.27761953  2.18583231  4.14863408 -0.59383972
 -0.83570495 -2.98050113  3.26125747  9.77721863]",[23.12408617]
167,167,"[ 2.01633675 -4.14484424 -2.37087448  9.93834222 -0.20498071 -2.14473576
  2.50814888  0.99884923 -0.14964574 -2.1334013 ]",[72.87881168]
168,168,"[ 3.39201724 -2.77099602  2.38764922  0.04136356 -0.77212515  7.03509297
  1.23075873 -0.84531833 -2.39278475  0.85877535]",[27.85293222]
169,169,"[ 4.12280403  0.70133644  1.4360119   5.48564727  2.85327915 -4.6444725
  7.15800218  4.76780603  7.89870431  4.10872939]",[35.76813299]
170,170,"[ 4.13308007  3.73886541 -2.80494872  8.07678337  9.77498055 -0.74242118
  9.34101559 -1.94198583  7.14432412  7.30829716]",[127.61321726]
171,171,"[ 7.73307419 -0.11569998  0.98274655 -2.16408464 -3.25127282  7.55087084
  4.50812066 -2.27243128 -1.63189029  2.45739237]",[32.43730874]
