,evals,X,fX
55,55,"[-0.98189286  3.42614254  0.91316884  3.38990879  4.49054843  1.70610434
  2.73757169  3.16758653  5.89218432  4.43723405]",[25.02850883]
56,56,"[-0.3307918   0.96170509  1.4062137   3.46332311  4.62789842  2.70146036
  2.06816767  2.10422296  2.48305824  4.45551847]",[10.57689221]
57,57,"[ 2.53529054  2.83660031  2.14023776  2.93294006  4.22976128 -0.0303282
  3.03446841  1.69377     3.00706286  2.72477625]",[7.9794029]
58,58,"[0.29637356 4.18864021 0.58105971 2.99889301 4.24471396 2.53805298
 2.58856638 1.54292885 4.73483948 4.10769182]",[13.32781711]
59,59,"[ 2.07649874 -0.0786521   2.13216297  4.11430877  4.37780686  0.19868446
  3.27622789  1.30756874  4.93652019  3.3248732 ]",[13.68414305]
60,60,"[ 1.65549377  2.73509216  0.46083173  2.79800445  4.39140396  1.79079269
  1.90433731  3.09817026  0.54519241 -1.57516941]",[7.64073385]
61,61,"[ 0.43032932 -0.0390166   1.05134343  3.60808526  4.50790593  2.74858527
  2.46806114  1.45077418  0.85653629  3.96765666]",[7.48956488]
62,62,"[-1.07930801  1.1815551   2.38507921  2.51452534  4.22086102  3.73474125
  0.91390793  1.62656265  1.40678348  1.71517243]",[5.61743336]
63,63,"[-1.41811423  2.02939128  2.69271283  2.30089516  4.80395651  2.32946712
  0.41037653  2.11736241  1.47403703 -1.22109467]",[11.99036471]
64,64,"[ 1.47599912 -0.43604747  0.43164534  3.66234418  4.48097244  2.68715762
  2.7576909   0.51784398  2.01501883 -1.23102547]",[7.25591516]
65,65,"[2.01430062 1.50440927 2.55884108 2.74903014 4.48854852 2.81916364
 0.95918759 2.13828191 1.18114108 3.12609637]",[8.29177129]
66,66,"[ 0.14251391 -0.24827369  0.84632497  4.11938329  4.03956434  1.25080718
  2.3143955   0.52229325  1.46040378  0.40644865]",[3.83527549]
67,67,"[0.79953391 1.03326479 2.72022335 2.41969293 4.12747778 3.31155413
 1.8680888  1.9644061  0.55965758 0.48497085]",[5.28007861]
68,68,"[1.82259402 1.52524116 0.42737259 2.40054325 4.20371965 2.12960943
 2.20446198 0.6650878  1.32007303 0.09754984]",[5.03990998]
69,69,"[3.55987987 2.8906962  0.90556157 3.69654694 4.41907386 3.56853739
 2.27366785 0.60020083 3.39779565 3.70937482]",[7.9096088]
70,70,"[ 3.63607033 -1.18380989  1.08091297  2.33563985  4.86872139  3.53763711
  0.50030291  1.62522446  0.65774241 -0.69962164]",[11.07316981]
71,71,"[-1.87301137 -0.92056078  0.65135537  2.49131481  4.40513006  2.42030986
  2.21753794  1.03600915  0.92059839  1.25187144]",[7.04129286]
72,72,"[ 2.74087777 -0.51559651  2.19414493  4.73212398  3.30909301  0.85777254
  0.94658582  0.12598296  3.24583519  1.29673071]",[8.8128127]
73,73,"[ 4.87122916  1.72237923  0.01784603  2.96028307  3.89813308 -1.93737671
  2.97229838 -0.88381661  4.67228755  3.49864069]",[14.63208383]
74,74,"[ 5.55663065 -3.01810387  0.7856474   2.79085325  3.44604064 -0.71825113
  1.08488736 -1.01635141  5.0439969  -3.01609391]",[20.8898703]
75,75,"[ 5.98160261 -3.81498035  0.34069447  4.97087364  4.2027532   3.42311776
  2.37580163  1.59662939 -0.27489483 -2.04738661]",[16.16304427]
76,76,"[ 6.1774405  -3.09465947  0.05814882  4.30445255  3.26330841 -1.22384461
  3.52736841 -0.56398916  2.35339455  0.63409499]",[14.66394859]
77,77,"[ 4.93709685  4.11530027 -1.48623246  2.30626725  4.61483695  2.04633315
  0.36364346 -0.41503331  5.10855632 -3.4356858 ]",[21.2249717]
78,78,"[-0.01357295 -0.11300955  2.58862791  2.19093429  3.15821493 -0.15108205
  0.22819758 -0.6582893   5.18942569  5.37239446]",[15.70491323]
79,79,"[-2.77463354  5.27876205  0.01433533  2.59141739  4.79504913  0.95587654
  0.96527527 -0.63366416  1.54953534  1.48539469]",[18.87337535]
80,80,"[ 6.08832638  0.60379246  1.21519361  3.94463492  3.7693512   0.27686946
  2.50353586 -0.29494216  5.00471743 -2.53612302]",[12.37680194]
81,81,"[ 6.19770795  3.40039572  2.30808376  3.55401152  4.70764939  3.78310109
  0.73764234 -0.96111854  4.74570525  4.61785858]",[15.58819445]
82,82,"[-2.12604647  2.45565192  0.13943358  3.13196442  3.66793743  2.73744526
  3.3922958   1.3858739  -0.15891486  0.63143989]",[4.79025191]
83,83,"[-2.84989888  0.55565617  1.57053348  3.16758193  3.6432424   2.49269206
  2.15389346  1.04698742  3.05731753  1.83023816]",[4.49843261]
84,84,"[-2.29855024  0.47960483 -0.27020409  3.36241461  4.02467508  2.7846591
  1.18277391  0.77853205  1.18789541  0.92551806]",[3.11417472]
85,85,"[-0.22992109  2.29488222  0.60643059  3.82560997  4.15297421 -0.22666079
  3.26663819 -0.26302412  1.86741593  1.2189956 ]",[4.93670059]
86,86,"[ 2.82232399 -2.98856037  1.58004126  3.17196105  3.79833864  1.99679694
  3.06029557  0.67868076  1.43533651  1.60450269]",[12.43181582]
87,87,"[ 0.262551    1.81599689 -0.30683984  4.07571163  3.71998758  2.7700448
  1.57433249  0.38579864 -0.09767239  1.2171372 ]",[3.85599987]
88,88,"[-0.33348927  2.67238713  0.97621661  3.73066566  3.77380449  2.80958625
  2.88606821  0.70188171  2.61189447 -1.76178345]",[7.02320511]
89,89,"[1.06566756 1.26264831 1.06518982 3.88708693 3.5844911  1.52469234
 2.16996316 0.53540391 0.24024731 1.85807149]",[2.38826465]
90,90,"[ 2.46313388 -1.89425541  1.42091761  4.28963796  3.89869123  2.24804586
  1.75927079 -0.18134738  1.94062229 -0.68420952]",[11.00608595]
91,91,"[ 2.9747973   2.51054286  1.85826495  3.2146106   3.82595614  1.35336285
  1.70264007  0.73324708  1.12732744 -1.15313059]",[4.66080986]
92,92,"[-0.59378287  1.52813984 -0.28270037  4.64690519  3.08307587  2.77521711
  3.45043766 -0.22563833  2.1691178   1.203876  ]",[9.1617167]
93,93,"[ 3.85680632  0.66712455  0.14119661  4.58006151  3.58837672  0.22177671
  2.99496248  0.93869498 -0.50857292  3.2558356 ]",[6.73744903]
94,94,"[-0.58146455  0.82527799  0.40897732  3.4529352   3.27726345  0.095414
  2.12709657  0.17763529  1.37998499  0.68234546]",[3.33016887]
95,95,"[-0.1490981   0.77384369  2.39344909  3.52535663  3.17296369  1.07968177
  1.5626971   0.4660178   0.8351178   1.11970149]",[3.28631926]
96,96,"[1.89915345 3.56270119 0.734176   3.13848941 3.26852501 2.5180314
 0.90376727 0.01800199 0.79067955 2.4314337 ]",[3.91561302]
97,97,"[-1.06739543  3.34051657  1.90913468  3.6457926   3.88899367  1.3007006
  3.11892122  0.25488716 -0.46194409  0.06723049]",[4.55487235]
98,98,"[ 1.07117959  1.54215606  1.05823468  3.03077003  3.66546192  0.65617815
  2.93665241  1.12187057  0.09339811 -0.19572689]",[2.95056566]
99,99,"[-0.46222123  1.22519539 -0.14249345  4.17819334  3.16090844  0.88439238
  2.69854798 -0.05639087 -0.21980014 -0.46540271]",[4.69671708]
100,100,"[2.918678   2.84207321 0.1661189  3.63460415 3.46410756 2.32078328
 1.26986742 0.09838459 1.64039884 0.45766432]",[4.59139136]
101,101,"[1.42980487 3.53636544 2.10678602 3.22827661 3.09402002 1.42159171
 2.88755847 1.2651351  2.13000695 3.61350024]",[5.76800867]
