,evals,X,fX
26,26,"[ 3.59196272  6.53075777  9.96839729  2.86792249 -2.72885122  8.05610029
 -4.70478914  8.10003318  6.8006596   7.98779257]",[110.95149876]
27,27,"[-0.86875553  2.04552609 -2.40198723 -0.69147905  2.88084984 -0.84925374
  5.64544708  2.37371341  2.09205489 -3.96290439]",[31.26418989]
28,28,"[-0.98805999  5.98402735  2.55020664 -2.05646065  2.49203831  1.15218404
  6.79645533 -3.52652779  9.40352068 -1.81889564]",[89.28885176]
29,29,"[ 7.14495455 -3.47669257 -2.53950692  5.08715097  5.46063903  2.66673915
 -0.04739711  3.77492513 -0.47524803  7.1468526 ]",[41.37501174]
30,30,"[ 3.64347446  1.78948676 -4.90187893  9.14863306  4.69192582  5.3636878
  9.83803864 -1.72493194  0.36911484  5.59287075]",[122.82929079]
31,31,"[ 1.85151859  7.89617874  6.10518841 -4.36833763 -2.27274599 -1.32044973
 -2.87101862  6.50980382  4.07238301 -1.29252818]",[56.15740187]
32,32,"[-1.58035752  9.05130326 -2.27909058  8.03524623  9.95550424  9.43606288
 -0.88072349  4.7883354  -0.33265523  7.63226251]",[158.7475052]
33,33,"[ 6.45221691 -2.43892527  5.91569929 -4.38656943 -2.81538346 -3.91327434
  7.49860548  2.19425606  3.67926012 -4.78779446]",[45.32661335]
34,34,"[ 7.71629719 -0.46092035  1.40058417  2.2219241   5.19711324 -0.3481362
 -1.64241941  6.29197722 -2.06373681  2.3304567 ]",[38.63322122]
35,35,"[-0.32271637  3.56414071  7.73296331  9.74317193  1.7113704   6.68503063
  2.61036088  1.04159749  9.48896005  8.00446737]",[124.97368412]
36,36,"[ 6.24103914  3.0258926   1.17283911 -2.06219392 -4.19926298 -3.69651167
  1.44574462  3.7955635   0.88187849  8.53087075]",[19.4978401]
37,37,"[-4.35111391 -1.73460067  8.4036923   6.17545661  8.99511864  5.34790938
  7.21235814 -3.39859801  8.81692288  1.29517965]",[115.72020413]
38,38,"[ 6.3285463  -2.78430297 -2.43816234 -2.58620712  8.75902888 -3.68374541
 -3.22664324  3.73356191 -4.8867442   5.69203547]",[70.07682991]
39,39,"[ 1.32960619  9.27061943  6.15524246  5.66032269  1.51125423  6.46371083
  6.61500381 -0.13016061  3.09709548  1.28879183]",[102.84068702]
40,40,"[ 9.59277697  7.29651112  6.56411871  2.68943156 -0.69582044 -2.63795452
 -3.12233701  4.49020364  2.89864945  8.29304327]",[47.23857129]
41,41,"[-0.53227681 -2.86013951 -4.25934188  3.11785239  4.3939414  -2.78399385
 -0.36215979  2.63032203  8.70177887  7.72806418]",[50.81274251]
42,42,"[ 0.3125534  -2.32360926  0.25428465 -4.59906981 -4.68291735 -3.19976296
  2.4984709   2.68104522 -2.89914076  9.85045015]",[42.51234785]
43,43,"[ 1.40948878 -3.44833026 -1.74091226 -4.76789415 -1.98355474  5.55809437
  4.01709923 -3.41829422  3.55090032  2.55462394]",[42.68825963]
44,44,"[ 9.31222993  0.87794251 -1.25188575  0.38672331  6.3364897   6.85526595
  1.88456158 -4.6199441   8.50821419  3.63942429]",[48.39163647]
45,45,"[ 6.88863415  2.23829519  1.28450082 -4.07276875 -0.44469268 -0.54399871
 -4.15476745 -2.56552791  8.68589499  4.86371599]",[36.39903267]
46,46,"[ 3.48108234 -2.72075463  3.18645748  0.53986371  1.40980554 -4.25837167
  5.54209591  0.4336303   6.79068708 -2.77944039]",[38.5709387]
47,47,"[ 1.66338473 -2.54248263 -2.71864313  0.18643113  0.13601773  4.74745913
  0.00898132 -4.13637992  4.5367502   6.9543546 ]",[30.31501552]
48,48,"[-2.59632815  3.85029019  0.90067483  0.25023337  1.55460673  2.37527338
  1.05145291 -3.1475666   3.24928158  4.21772778]",[11.44407816]
49,49,"[-1.27146901  4.14550635 -4.70043406 -4.48745023  9.3877814   6.10955835
 -1.18959866  1.71416848  2.55234011  4.83670675]",[74.74311879]
50,50,"[-0.36612763 -1.36788123  2.65308569 -2.13094242  1.95433278 -3.24601326
  9.16044229 -1.87585009  3.07880749 -4.57505119]",[65.40466701]
51,51,"[ 3.86371537  6.38445366  1.87882599 -4.95437731 -1.51288998 -0.9638564
  9.95651074  6.34383639 -0.87749236 -0.17731077]",[98.73604085]
52,52,"[-2.38152776 -2.56475773 -1.20861691 -4.94893932  4.01347209 -2.76480844
  4.69668574 -0.83246614  4.24319432 -2.77705794]",[35.62663399]
53,53,"[ 8.94607209 -1.28807106  4.18141112 -0.13394716  2.66541085  0.30959948
  1.96249279  6.77219329  3.74324031  0.42515043]",[17.5837091]
54,54,"[ 1.94740261  5.30735619 -3.21392845 -1.03601196  5.03891886  0.07356132
  2.10132457  7.40254129  1.40718119 -2.64175225]",[34.99958929]
55,55,"[-2.18443222 -0.3791064   3.46610298 -1.84493397  2.88542962  0.18742756
  1.02940067  4.01325553 -3.81020579 -1.06295072]",[11.5815344]
56,56,"[ 6.34701465  3.64362852  8.32361869  1.13586561  4.74867543  0.07420221
 -1.32372375  5.4559729  -3.72851352  0.92328949]",[35.99266372]
57,57,"[ 8.19144347  1.81926099  6.31431214 -3.21744929  3.25796148 -4.13523296
 -2.77622827  7.93319425 -2.6771256   2.10823552]",[47.35290179]
58,58,"[ 4.55088365  0.53992338  1.85543079  7.93289106  3.62232547  0.96519286
  1.46908167  5.41265229 -0.34255548 -0.25115906]",[18.02564773]
59,59,"[ 3.38974027  6.89897931  2.187683    0.42358774 -0.14206097 -2.30548184
  4.50994299  8.84096482  0.21193698 -0.88811743]",[49.72561847]
60,60,"[ 8.6790545  -3.00175382  6.99551821  8.537153   -4.08260398 -2.40039744
  0.06047257 -2.09593854  9.10737358 -2.75557795]",[86.74166124]
61,61,"[ 1.35115465 -2.46104166  5.63340932  3.89272803 -0.92310276 -3.26242775
  7.68556778  0.72827185 -1.1715892   3.9024038 ]",[36.56449681]
62,62,"[-4.00649562 -1.71381613  7.21514894 -0.46261412  1.11240032  4.51300591
 -4.96663486 -1.74562192  5.07520624  5.7925966 ]",[38.63825325]
63,63,"[ 6.9090503  -0.23971653 -4.62591899  5.28104117  7.7864159   7.90881707
  5.40233787 -0.36748243  4.95394286  5.5813295 ]",[44.71312046]
64,64,"[ 9.53155975  8.07008184  0.62081244 -4.23323521  2.85716749 -4.12408234
  0.19206861  9.11732787  4.81666997  4.36190995]",[54.18827198]
65,65,"[-0.15314412  6.42926679  8.60247165 -4.31743277  3.49291885  4.06611101
  5.07614114  5.1735367   0.02830849  7.74716475]",[61.63593099]
66,66,"[-2.049011    6.48456964 -4.38030947 -3.82454505  3.20803639  7.07328081
 -2.06249677  8.12755819 -2.99753285 -4.23761523]",[52.80019511]
67,67,"[-4.50807646 -3.36551961  3.74681503  3.78874548  3.59678335 -4.86693944
  3.2856031   2.48401176 -1.53449254  3.58626028]",[20.75720903]
68,68,"[ 7.39795427  2.08111434  0.59086568 -0.6647507   3.88631935  9.95667642
 -1.11340361 -3.48924502 -0.20835675  5.64806203]",[65.38634387]
69,69,"[ 8.17326251 -2.25357833 -3.31195798  7.73820469  9.58566929  7.81931475
  2.75256547  1.01367778  1.2714977   4.5549916 ]",[72.55042289]
70,70,"[ 3.51164467  0.20844647 -0.92919037 -1.00725883 -1.24582036 -4.76196974
  9.14873838  6.43224806  7.21128451  4.77951006]",[69.54475761]
71,71,"[ 3.57904464  5.57894175  7.33630515  2.15978962  1.055608   -3.33689619
 -0.8688363  -4.61161375 -0.59680784  1.75333138]",[31.45504765]
72,72,"[ 2.67395833  0.52421883  1.3673211   4.86416336  0.99554538  4.66271624
 -0.58730214  3.81176667  2.8904215   6.2996872 ]",[17.26670969]
73,73,"[ 1.84197713  1.98352052  0.8199232   0.43972196  8.95493825 -4.88747573
  8.75878038  2.43309728  0.00974322  5.8067937 ]",[66.02945235]
74,74,"[-1.94684637  5.49229936  2.84257469 -0.01335623 -2.31272632  0.54275036
  1.8879127   8.10453234  6.10230091  0.85643323]",[45.6725747]
75,75,"[ 4.15402586  3.18031477  3.59034254  7.40193949  3.27629477  2.84691423
 -2.37466131 -2.11808538 -4.28879016  2.96764499]",[24.01591331]
76,76,"[-2.5052712   6.4019865  -2.80453229  6.86770862  3.32246896  0.89030132
 -3.13312618 -4.59804233  8.21356091  4.12381483]",[54.97802541]
77,77,"[-2.85332977  3.583267   -1.33567937  5.13340167  4.47919543  3.12001122
  5.50907108 -0.76867437  0.99226858  4.61510895]",[31.43064675]
78,78,"[ 0.57252951 -3.73616194 -0.75914258  0.03659044 -2.5682289  -4.60783274
  2.1370382   6.74833321 -1.405302    9.7075375 ]",[39.97669089]
79,79,"[ 1.79094422 -0.12178513  3.80191889 -1.23549132 -3.57867987 -4.94729197
  3.74229659 -4.18020967 -4.1951449   8.81521049]",[23.52148832]
80,80,"[-2.12347768  0.38914353  8.18402648  4.96632155  7.59405941  7.4437207
 -0.98828185  4.40607495  7.33831972  5.38680657]",[32.18837168]
81,81,"[-2.88755195 -3.36595231  4.18109238 -3.28951563 -1.875082   -1.46205478
  5.99082141  6.76447763 -3.17589042  7.34867218]",[61.35130442]
82,82,"[-2.77686693 -1.69161521 -2.63761267  4.03817524  8.76145601  9.19964403
 -1.44491714  3.07476473 -4.18294353  5.79928341]",[84.6808045]
83,83,"[ 4.08882618  6.92552596 -0.61075449  5.27085559  4.74695176  8.66926849
 -1.03048736  2.45566259  1.43987611  5.28247734]",[51.06254092]
84,84,"[-1.77679512  4.82430431 -2.60485195  7.90792064  7.5036748  -1.48735159
 -4.28640515  5.21193194 -0.05802837  6.62442799]",[40.14414055]
85,85,"[-4.91459585 -2.05931112  5.64746895  2.32034476  6.35044585 -3.96864592
 -3.17090657 -1.43952355 -4.88978116  8.42644632]",[63.70959917]
86,86,"[ 6.64283723 -3.18800632  3.18615735  5.84292832  4.32754993 -3.4382971
  0.62467478  3.18939561  8.60449493  6.29513115]",[55.21008937]
87,87,"[ 3.14321607  8.00535917  5.01839489  5.34269368 -1.52559519 -3.41072556
 -1.7493716   4.97279224 -2.2266084   6.82975101]",[56.50638029]
88,88,"[-1.63829133  7.26038188 -1.10696808  5.86410221  3.24542791  3.93347353
  0.34713253  3.92686752  7.36348331  5.07705262]",[31.52601957]
89,89,"[ 9.3467313   2.93112475  9.15683208  6.62603182  4.44029904 -2.92015455
  5.99069344  3.34991266 -2.90299844 -0.53449777]",[89.24812993]
90,90,"[ 1.62862499  3.49958539  0.38946172  7.41769698 -2.69625208  2.42835511
 -4.94177111  4.01945422  0.83642615  6.42820526]",[26.01428879]
91,91,"[-1.36168534 -4.62650005  8.2587868  -0.81160625  2.09699277  8.04472864
  1.13594781 -2.99897567  3.31987619  5.0085628 ]",[29.17989183]
92,92,"[ 6.24766399  4.56073135  4.04898554 -4.516487   -0.85179949 -0.58865041
  1.26610706 -3.16611733  1.17432892  5.14775604]",[17.44526167]
93,93,"[ 1.33759641  7.82985027 -2.79285135  6.37646494 -2.36353584  0.70518182
  0.5957908   5.9831274   6.19970322  4.90923567]",[68.82416406]
94,94,"[-0.30923832  0.03267169  8.11286747  2.22300801  1.06720762  0.03335968
  3.12710095 -3.65828164 -1.77289218  9.9438104 ]",[27.48231107]
95,95,"[ 8.97906198  3.98844654  9.43391678 -1.68426596  0.51795617  8.03302345
  0.59237013  6.11168503  2.21348509 -0.8744185 ]",[74.0293791]
96,96,"[ 2.62502056  9.12057251  8.65321161 -2.01681621  3.26506238 -3.80092996
  0.23034518  5.81161976 -0.28189004  4.06361605]",[84.75104406]
97,97,"[ 8.3576677  -1.09451592  7.42058711 -4.12286411 -3.48183484 -4.74815795
 -1.17760501 -4.63199377  0.61905886  2.63811461]",[23.05926531]
98,98,"[ 2.89410474 -2.34938843 -0.01403511  8.71081971 -3.36508889  1.62886916
 -0.84482437  7.04297772  3.13750043  9.50214667]",[53.67805426]
99,99,"[ 4.24642973 -4.59110377  6.88884968  9.60242223  2.76677072 -0.58367902
  0.05697441  5.97594584  7.38431066  1.31437355]",[86.40975858]
