,evals,X,fX
54,54,"[ 5.17495386 -1.38287384  0.61898429  2.25524974  2.07405473 -1.55047198
  6.06641305 -3.29132918 -3.57175663 -3.48930028]",[37.48868152]
55,55,"[ 2.92909485  5.83199224 -1.53922475  9.40733145  2.16993571  7.15221007
  4.70337324  1.57295918  0.51963017 -0.20080239]",[79.20615915]
56,56,"[-3.77218645  7.91918717  8.00562618 -1.71799908 -4.92070578  6.29407025
  9.21835219 -3.77133696  4.03301401  9.13879738]",[84.97657557]
57,57,"[ 6.77600546 -2.26493704  4.34800828  1.98265542 -1.21135916  3.0367293
 -0.50516615 -0.06695702  9.73215498  2.63294517]",[66.72757162]
58,58,"[-1.37501728  0.11354936  2.16255102  6.12958938  4.54516489 -0.63344708
 -4.40122263  5.65128504  3.86297833 -4.51075728]",[42.46424926]
59,59,"[ 7.94380167  1.77420078 -3.74175921 -3.32244345  8.81310981 -2.94698971
  2.01035738  8.92410758 -3.69422099  4.08157657]",[80.34154153]
60,60,"[ 3.00293688 -4.14096443 -4.04941016 -2.46473341  4.28073673 -2.1525919
  8.24504957  0.48234741  3.47174579  6.04755543]",[33.84117715]
61,61,"[ 7.15837158e+00  5.96412117e+00  2.33968240e+00 -1.06867699e+00
  8.55664332e+00 -6.28942641e-03 -3.82968690e+00  5.22652953e+00
 -1.35377740e+00  7.49943227e+00]",[56.42082348]
62,62,"[-0.13172885  9.92417404 -1.70570141  5.97082565 -0.20091728  9.24293967
  1.95742158  7.78487039  7.86135075 -2.48655326]",[123.71622022]
63,63,"[ 6.5464731   3.43829732  4.83581672  2.13352211  1.87075608  3.05910796
 -1.29466538  3.22910673 -2.62116515  2.60006498]",[21.4121881]
64,64,"[-4.47647104 -1.21242391  8.70163719  9.20543961 -4.3974898   5.94463121
  6.72579916 -2.80332019  6.66525077  0.8763272 ]",[115.8013483]
65,65,"[ 6.23499525  7.69931353  9.12710681 -1.40642338  0.39313761 -1.89443726
 -3.27071437  7.75801188 -1.77678245  6.54600016]",[65.42988963]
66,66,"[ 1.40060594  6.13354558  4.30711864  2.96857326  6.75321019 -4.80455353
  1.60513681 -2.68387476  8.60835046 -2.02470226]",[65.38130936]
67,67,"[ 8.09120026 -3.68268962 -3.49729089  4.39808254 -4.01532988  2.56093309
 -0.9489286   3.77708443  1.75156745  2.53380594]",[17.75067823]
68,68,"[-2.53839669  0.21171691  2.11240635  8.83483357  3.16133731  8.03784662
  4.35785995 -0.56137514  5.5539248  -1.00488087]",[49.79767817]
69,69,"[ 0.84677203  3.41605888  0.52607915 -3.00389356  8.50331948  4.44643775
  7.86952616  5.10157058 -4.92849998  7.81281546]",[52.2824568]
70,70,"[ 0.06058665 -3.23159458  5.42922498 -3.87060128  2.32292672  0.12100717
  1.17704825 -1.3054853   0.09878404  0.12654875]",[26.63509552]
71,71,"[ 8.71676323  7.78448529  7.6764491   5.6003185  -4.20900514  6.21834493
  0.30308538  9.15810224 -3.11260427 -2.31990569]",[85.24509868]
72,72,"[2.65784904 1.84615403 1.71329378 1.30026818 5.85326058 3.29559761
 5.83078452 4.39722079 3.1034613  6.21747075]",[41.15467018]
73,73,"[-3.89330797  5.64197693 -4.76870001  8.79574316 -1.94406522  8.04443039
  9.42702109 -3.1136678   5.12466997  9.74140422]",[128.04798866]
74,74,"[ 5.8814794   0.78902539 -0.53212204 -0.03725124  8.92834258 -4.84459733
 -4.58086041  1.37269059  7.62461928  3.96226731]",[43.72769847]
75,75,"[ 4.53437648 -3.13114263  5.67838039  4.37067827  9.08960878  5.73933421
 -0.69532081  9.85853192  4.3270311   2.89251983]",[132.27530477]
76,76,"[ 7.87484676  5.49114858  2.10353463  9.05873773  6.67374149 -1.76330406
  8.4363676   3.20433578  7.86686562 -3.99149346]",[87.03564808]
77,77,"[ 0.83358559  1.3314415  -0.2391943   3.102962   -0.01116965  7.19770113
  3.87597286 -4.9307964  -1.90377112  8.66669518]",[25.5781919]
78,78,"[ 1.22577702  7.96311376 -2.62314656 -0.32043365  2.7418473  -2.2482526
 -4.68585741  6.9653465  -3.07521526  6.06325812]",[45.33967469]
79,79,"[-4.9521341   0.61348649  8.18274066 -3.80594802 -3.0912309   2.19219464
  6.82040377  0.7500415   2.11892576 -1.32183834]",[32.53166333]
80,80,"[-0.81546848 -4.19771343  5.61508667 -4.55073627  9.99294887 -2.51310725
  6.18548437  4.75273209 -2.14038749  3.92030199]",[111.36077774]
81,81,"[-4.64725112  4.75602492  7.3982567   1.88212138  0.37396755  9.95214009
 -3.40599834 -3.73519955  0.22931807  6.58799345]",[77.33183354]
82,82,"[ 5.53333281  8.46993114 -0.78583666  5.32059911  2.31381859  4.34723373
  9.8035814   8.56112152  3.06613542 -3.6369677 ]",[102.81446002]
83,83,"[ 3.34167906  1.66940673 -2.4600858   9.87585387 -4.60865381 -0.68793773
 -1.87720761  0.32706542  8.56922409  7.09680233]",[91.22679705]
84,84,"[ 9.7186809   0.77224811  1.84073671  0.22088819  4.22150582  2.96357228
  1.9430889   1.07363904  4.91356405 -0.38863872]",[11.39685823]
85,85,"[ 2.08231908  2.94142574  8.25681794  4.07675437 -2.62945928 -3.49056441
  8.17713173 -1.15857448  3.60417829  5.8769632 ]",[37.12033433]
86,86,"[-1.70312699  8.18984563  3.9700482  -4.24089766  1.36125739  7.20577643
  1.2070806   7.11605617 -3.5977894   9.71771247]",[37.49323334]
87,87,"[-2.15736951 -2.28180672 -0.85300047  9.06010101  7.18008485  0.31327467
 -1.17302832  5.97046005  4.86693797 -3.53554964]",[76.12997209]
88,88,"[ 5.38189929  5.83158095 -4.02000058 -1.43846569  5.69205172  6.31168205
 -3.84898168  3.8785421  -0.66874493  2.16615195]",[56.12355852]
89,89,"[ 8.16578464  0.88636046  4.8856215   2.86436567 -0.41158409  3.94682112
  4.13529778 -2.05890981  8.0516489   0.41344991]",[21.73419823]
90,90,"[-3.63315928  2.66205299 -0.13937578  3.16076734  1.37754385  5.68572829
  6.35587694 -2.2678479  -0.26028421 -1.38602373]",[41.04587613]
91,91,"[ 0.56209981  4.11060435  5.58147671  8.6568864  -0.22500384  9.52226045
  9.63344791  5.20300344  4.96105945  6.20053248]",[156.59716677]
92,92,"[ 3.62548968 -0.20564998  8.52565743 -3.12031288  5.02045725  2.19154869
 -2.76394569 -0.76366594  3.06256346 -3.56632425]",[45.38578728]
93,93,"[ 9.41712081  8.10651988  3.39838423  0.93188807 -2.96611301 -1.30923332
  1.81647446  9.14090253  9.00676064  7.31117954]",[90.31505419]
94,94,"[ 4.82702366e+00 -2.49557716e+00 -2.20083729e+00  4.55488591e+00
  9.37609028e+00 -3.91202865e+00 -3.80699596e-03  1.66578439e+00
 -4.57035472e+00  2.13660850e+00]",[70.10692003]
95,95,"[ 0.73236606 -1.55535607  8.89050431  2.47006639 -0.64898306 -4.82681906
  2.72317519  1.66261963  8.35123758  5.19034367]",[52.42389504]
96,96,"[ 5.8576777   9.35547627  5.18631769 -2.81183936  5.36358802  9.64258154
  6.10829206  7.93820083  5.63673438 -1.71171124]",[162.62135918]
97,97,"[ 1.632937    3.54435469 -4.31184378  5.15880162  8.26577211  5.04600214
 -3.63634289  6.22056636 -3.82019705 -3.83453878]",[56.61307188]
98,98,"[-4.78167818  5.84153899 -0.11343984 -0.14515825  1.62868935  2.98073216
 -0.77135394 -1.80560873 -0.08385829  1.06872596]",[23.76101107]
99,99,"[ 7.43540832 -3.79237025  3.49145258  7.44080675 -3.16171611 -1.14951941
  8.09375801 -4.55060426  1.29466545  9.51442314]",[33.0289028]
100,100,"[-0.19710245  2.42853522  9.30713566 -0.55749252 -3.65715844  2.63234373
 -0.97102145 -1.32335381  8.48246797 -4.46740449]",[70.67049342]
101,101,"[ 9.8193396  -3.49333916  0.34409091  4.28892153 -1.43231463  6.15162057
 -0.09558914  6.85500175 -2.02732653  4.11245078]",[45.01446662]
102,102,"[ 2.09580794  5.87217152  8.74192506 -0.18821584  2.71656134  4.70783763
 -2.13456323  8.66750628 -2.82006497  5.56780928]",[83.43120184]
103,103,"[-1.57269206  1.43256454  3.34856531 -0.44110605 -4.63311268  2.81348705
 -3.37092983  4.01506827 -4.48856067  8.90600165]",[19.85890141]
104,104,"[ 8.11184176 -2.40883464  5.29167166  1.00293424  0.03482017  2.66908272
  5.57028798 -0.32114447  1.44427127  0.94316063]",[35.30906286]
105,105,"[ 2.22858532  7.97109216  5.99525431  7.93277438  5.01155384  8.13816099
  9.02695414 -1.55025406 -4.82438478  1.70548862]",[82.18949614]
106,106,"[ 5.81748022  0.72119729  0.03068487  3.18576876 -0.7064748   6.85817703
 -2.31544061 -1.40455     8.24381641 -1.90570278]",[31.86982441]
107,107,"[ 0.38456997  7.25158841  3.22228094  6.59841986  7.33699335  2.92457891
 -0.3913812   4.43164553  4.65748311  5.5946148 ]",[35.84968073]
108,108,"[-2.70488244  7.63490766  6.53668755  2.37195939 -2.82987484 -2.54983863
 -1.729443    0.35907435  7.25410629  3.6127883 ]",[45.79825265]
109,109,"[ 8.74209435  8.59969646  8.19667161 -4.47938357 -1.39397807  6.94753059
 -0.04191154  1.08195158  7.36945856 -1.50449254]",[45.09362393]
110,110,"[ 9.24819291  5.99893183  0.30706853 -2.98799634 -0.19951363 -2.16403984
  0.56033595  0.03258303  1.69726106 -4.28160811]",[35.29980292]
111,111,"[ 6.36186502  6.58880975 -4.92195979  0.08687042  8.88588458  7.66382009
  6.72608137  2.19523756  8.64680767 -0.80446859]",[86.08393275]
112,112,"[-3.67193331 -4.97351621  4.66490874 -4.47803964 -0.8241603  -2.71635705
  7.9446245   5.12601968 -3.86081827 -3.25715864]",[42.30243312]
113,113,"[ 6.82161931 -4.40400098  7.56840944 -2.54649781  0.31367554  4.82426019
  7.33287441  5.54014524 -0.63460605  2.24877381]",[39.8740252]
114,114,"[-2.20090139  7.78240199  0.36095855  9.38524162 -0.82360301  1.43200586
 -2.04447109 -2.51257094  3.63634169  4.54506168]",[65.28594719]
115,115,"[ 0.59986904  4.48323071 -0.04374218  7.04565853 -2.02320625 -1.666729
 -2.1619502   2.86316228 -3.17876624 -1.53685146]",[37.44058737]
116,116,"[ 8.86283189  8.41020286  4.26561491  0.8636786  -2.3212061   3.17634404
 -0.89212274 -0.26371605  1.76822272 -3.96685351]",[26.90290906]
117,117,"[-0.50139144  9.31857675 -2.18373128  4.65407133 -3.09601608  4.95607913
 -1.52672822  0.16502012 -2.37424979  7.88321879]",[87.79542219]
118,118,"[ 9.73282576  6.05701035  3.4948197   1.00675949  9.72871244  8.00628364
 -3.3337703   0.40586766  0.78822225 -0.12525507]",[80.98549347]
119,119,"[-1.50915883  5.77595532  1.156219    9.44197714 -3.08282779  7.47417361
  0.45251899  3.78890254 -3.27117018  0.16527324]",[82.26544497]
120,120,"[-0.12144621  8.35264713  5.85806221  9.88756256  1.805572    1.20867413
 -4.36940467 -4.92796469  3.71753499  4.17809546]",[92.65286554]
121,121,"[ 6.01122804  3.9162407   0.02062287 -3.07859511 -3.71660003  8.62481186
  8.19312653  9.3225569  -4.71630262  7.28445436]",[89.96830575]
122,122,"[ 8.77982277  1.29093664  4.25664306  6.5353665   4.71548229  9.73257214
 -4.55311872  6.51843753  8.66436362  0.83562447]",[111.23658118]
123,123,"[ 8.34417995  0.96357338  1.32221207  5.16060113 -2.53393792  2.41403654
 -4.27041322  5.06199411  3.9958179   0.81242858]",[30.84048258]
124,124,"[ 4.82978855  9.24141854 -2.6838594  -4.2465709   0.52956552 -1.29101764
  8.23482436 -2.30174421 -2.1617198   9.51291063]",[82.5318747]
125,125,"[ 8.79572059 -0.60290222  7.51655787 -3.47557641 -4.89019894  9.54531997
  5.94893098 -4.8492761   2.08263844 -1.78191516]",[89.63800782]
126,126,"[ 7.58419749 -1.37868458  2.29748457  6.92647029 -3.43432438  8.90641265
 -3.36880595  3.55779027 -4.61398855  3.91867323]",[59.82741643]
127,127,"[ 6.80804019  0.56074507 -1.90880731 -4.42090138  1.33475721 -4.79260329
 -2.53284134  8.24721497 -0.06158829 -0.14293779]",[30.9587524]
128,128,"[ 8.79353921  7.38020062  1.96847335  4.69209969 -1.37372719 -0.24484217
 -1.18304508 -3.66512394  0.03019712  6.04344911]",[21.47483093]
129,129,"[-2.70225354  8.44220793 -3.467432   -4.12428014 -2.87884083  1.90551825
 -3.41896159  9.89292593 -2.26326079  6.37533132]",[99.58943792]
130,130,"[-0.07451778 -1.97991122  6.03132933  1.30625074  4.51776994  1.54581848
 -1.00935502  1.92845716 -0.51554713  2.21515777]",[28.4969182]
131,131,"[ 5.52715494  0.76312088  0.54289365  4.21336406 -2.31225142  4.77360838
 -3.07136182  1.40950876  8.60383576  2.29323799]",[41.33322479]
132,132,"[ 0.05106816 -0.65409171  5.0021329   3.91552197 -1.76634462  2.00455895
  2.51114281  0.95035515  5.89770696  1.36370947]",[32.06588579]
133,133,"[ 4.55138058  1.01443658  8.79140744  9.72226615 -1.12535689  6.31814849
  7.43376736 -4.94095671  2.23712893  7.04336759]",[109.24568667]
134,134,"[ 4.11478287  8.65704759  8.39270902  3.35253816 -4.54153186 -2.67822385
  6.34826139 -0.66437656  7.29238704 -1.59464293]",[66.20472982]
135,135,"[-1.9397784   5.97888442 -3.82000115  2.61496548 -3.05748192  1.85220312
 -2.12718264  1.90410987 -4.3382364   2.88277942]",[38.95696522]
136,136,"[ 1.8160182   2.09739421  3.01733106  0.615796   -0.23736998  2.13292799
 -4.17397803  7.36389458  4.24594283  1.05713983]",[11.03726728]
137,137,"[ 4.50284137 -3.44111866  9.30726945  5.38064344  1.49950455  1.84891863
  1.13769035  3.90108516 -4.77717822  0.26370716]",[67.73453505]
138,138,"[-1.8187268   5.86179988  9.73146757  7.04943711 -4.10599027  4.6601598
  4.78347873  2.37327509  5.56098558  2.60917355]",[104.88831286]
139,139,"[ 4.25947391  1.84424624 -3.54057789  1.68033794  7.69478619  3.78741699
 -3.67339194 -4.36335824 -4.67885733 -1.30477839]",[19.98628663]
140,140,"[ 1.2747629   3.25165464  2.83017635 -1.18140185 -3.36742029  0.25935587
  7.14599686 -3.92662789  7.32670397 -0.02820977]",[24.38471259]
141,141,"[-0.77648774  1.30290521  7.20939666 -0.96634527  1.48754343  1.99632678
  8.5195012  -3.68045513 -0.93370005  0.16698444]",[29.47651822]
142,142,"[ 5.65802084 -1.63774729 -3.45183723  9.43237752 -3.59169576  1.83639719
  9.23262699 -1.2682959   5.72639114  1.35610036]",[119.33860786]
143,143,"[-1.46152344  0.61136967  5.95831885 -4.52036977  0.09914446  3.19104791
 -4.40344811  4.94374474  3.59489808  9.69448483]",[39.20871064]
144,144,"[ 7.85577744  1.15209833  1.82914913 -2.03691989 -2.94907641  2.56507426
  0.47640962 -0.08757417  2.65272918  4.32596743]",[19.0742]
145,145,"[-3.67969322 -3.7769672   8.3395636   7.30881829 -0.81169024  6.60908252
 -2.54610807  2.60667509  0.93154264  8.23931992]",[49.07595825]
146,146,"[-4.91064471 -3.52449425  2.57587003  4.3301338  -0.1498571   2.73332845
  0.39829601  9.12053764  4.9802509   5.98051109]",[58.38682201]
147,147,"[ 6.3296466  -2.69132099  2.60146948  3.92867875 -4.52835071  7.91096509
  6.74177733 -0.81701854  6.26718915  8.94221523]",[50.07815624]
148,148,"[-2.51414835 -1.97726622  3.16546807  0.82035333  1.33142456  4.35923107
  1.41699516 -1.16163552  5.03576954  7.05646946]",[21.5589897]
149,149,"[-2.22933574  1.90047956  8.70077069  6.00178752 -4.21308415  4.64468628
 -4.49911817  2.50682232 -1.94082512  9.32946577]",[59.57293119]
150,150,"[ 0.27312323  0.8162943  -0.62300056  1.47249944  9.10250068  3.01670297
  7.37005955 -1.48134525  2.39463344  2.14464355]",[46.33643294]
151,151,"[-2.37892568  1.13437653  3.10216881 -2.9883913   6.79511696  5.46056334
  1.77209823 -4.23751062  4.82169878 -0.56854233]",[42.35399802]
152,152,"[ 6.44556612  2.1410239  -3.02919798  2.6519711   6.38666838 -0.18045847
  2.5160944   9.48082567  9.33698922 -0.24673545]",[119.23937259]
153,153,"[-1.71376401  1.37918344 -1.13349974  7.60285974  3.04925823 -2.00247255
  7.04679991 -2.92095942 -4.54512844  1.97008524]",[31.47240001]
154,154,"[ 7.65417397  0.20035965 -2.10365683  2.01577169  7.52262235  0.02478792
  3.82449769  2.20382142  6.12196743  0.01041614]",[29.50427903]
155,155,"[ 6.40924377  9.41453904  7.66584516 -2.50317183 -0.70362009 -3.58878624
  3.94579023 -2.36962587  1.50747288  6.44407659]",[74.62719387]
156,156,"[-2.6505319   1.78001019  2.96393377  9.04207587  6.37923665  1.89629941
  1.71890412  1.91771625 -0.92343687  1.90376446]",[53.25427995]
157,157,"[-2.35875906  3.58926833 -4.11947822  8.86686213 -1.45832784  3.9752268
  9.39502225 -2.13908103  6.04318122 -2.36040143]",[103.54325688]
158,158,"[ 8.00383657  1.66713264  3.32809985  0.3657711  -1.50958665  0.05883606
 -3.12694606 -4.6777313   2.81495929  1.39361006]",[17.39976254]
159,159,"[ 5.7583709  -3.11904963 -0.43656772 -0.29122363  0.98462307 -0.82324074
  2.23652721 -2.30839948 -4.31827355  9.73843864]",[27.77482838]
160,160,"[-0.53490698 -2.85462461 -2.6199917   7.08323807 -1.59764997 -2.99881838
  1.9827283  -2.34108297  3.75279548  1.7182833 ]",[45.90568759]
161,161,"[-1.88545443  0.33901708 -1.60962522 -1.27375232  2.10473275  2.23446857
 -4.38724521  3.51615932  4.69598264  2.3017488 ]",[15.48780615]
162,162,"[ 3.03944945 -0.04735917 -3.06088304  4.36396807 -1.65000677  9.99660701
 -3.70558691 -2.16406455  1.64444139 -4.93077018]",[81.86357171]
163,163,"[ 8.83191881 -0.44784252 -3.21883708 -1.74765357 -3.22711263 -0.62594876
 -1.69483051  7.80612362  2.11008772  3.65127383]",[27.81195152]
164,164,"[ 7.39839217 -3.89490664  3.39221344  5.57081615  1.18712112 -3.89327005
 -3.91605861  5.6370442  -3.75382785  6.58164574]",[44.95827662]
165,165,"[ 4.91102003  8.46449256 -3.65639389  1.71004205 -2.71391414 -1.73428603
 -2.66534263  0.51163847 -1.52486008 -1.82538155]",[44.05923436]
166,166,"[ 1.74353257  0.52062142  8.74219418 -1.81751123 -0.09261385 -4.57973419
 -3.15285137  5.05074152  8.08292687  2.70184403]",[53.16496961]
167,167,"[ 9.13576365  1.04302512  7.03932226  0.36071675 -3.28285245  6.89164708
 -2.97133201  3.99412505 -4.52152587 -0.4464578 ]",[37.22705171]
168,168,"[ 6.40781313  0.45036524  6.12702787 -1.02867613 -2.71240156  5.50471709
  2.11344517  4.08252391  5.55860341  2.99627043]",[56.6336653]
169,169,"[ 6.37524128 -0.85802421 -1.60080273  3.77891928 -1.80471548  7.49098212
 -1.682837    3.41355343  3.19168645 -4.37837106]",[22.26064061]
170,170,"[ 4.11132433 -0.14226779  2.72414993  1.91588449 -4.16112011 -4.6697992
 -2.86644338  3.48785844  3.56798063  1.68825574]",[17.31866923]
