,evals,X,fX
20,20,"[ 7.21052272  0.81038068  0.2362907   7.48952939 -3.14658823 -2.8557093
  3.89346231 -0.54238796  8.40413516 -0.04527901]",[-33.73855646]
21,21,"[ 6.5337267  -4.04784212 -0.23419543 -0.19521944  4.43860854  7.5762224
  0.65047784  3.80419318  8.27596078 -3.42696773]",[-20.38524522]
22,22,"[-3.68234494  3.35843514 -2.62094005  7.75042814  2.54644572 -3.99844236
  4.76025509  6.94082354 -0.49963638 -1.17053843]",[-31.18061149]
23,23,"[ 3.38435093  9.72811598  4.28604404 -3.19542034  2.29122217  9.78390449
 -1.65471682 -1.09034152 -1.6136437   3.94308043]",[-126.21938873]
24,24,"[ 5.0255398  -1.92024187 -4.96710141 -1.76524209  8.10172364  4.07743463
  7.96959745 -4.01630436  9.94183239  4.93806093]",[-85.91024505]
25,25,"[-2.42690677  9.24268496  1.17331258  8.08615474  5.61253503 -0.19317318
  7.54729337 -2.44759996  6.16372608 -2.46985034]",[-90.10456743]
26,26,"[-2.81004484 -2.54524607  2.61258245 -4.25667067 -2.99892836  7.327902
 -4.3938227   6.57862793 -3.52944776 -4.39642344]",[-48.22078564]
27,27,"[ 5.54643571  8.01248416  8.84514816  8.77165974  2.98425871 -0.80591589
  3.15542676  1.11163833 -1.82729678  9.92741776]",[-72.56559892]
28,28,"[ 2.93361326  6.38476997 -0.42653752 -0.46058232  4.44841989 -3.767009
  4.45177133  4.60908473  1.02635896  9.9418502 ]",[-40.24962275]
29,29,"[-0.94900405  4.20555767  3.84135369  8.77083355  6.48250737  5.62342963
  6.44653963  2.66011052  9.33287024 -0.24963757]",[-116.49219418]
30,30,"[-1.5777449  -4.41266446 -4.08447471  9.23865306  7.807353   -2.62242252
  6.85719228  1.26189896 -2.56977102  2.83550475]",[-76.27375358]
31,31,"[ 2.70447279  0.14731254 -0.31975836 -0.1253662   1.60240044 -4.38967519
  0.64689977 -3.36206785  0.57466241  3.9547467 ]",[-10.94798375]
32,32,"[ 3.71677554  9.4203177   3.54510495 -1.27759859 -4.79888425  3.2877521
  2.45967126  1.46179437 -0.24781242  1.64108244]",[-56.92399135]
33,33,"[ 2.97217986  8.16361353  8.79872479 -4.85687622  5.39264467 -1.3823347
  2.75741744  8.0430189   8.59157757 -0.21763301]",[-78.09186726]
34,34,"[ 2.42505163 -3.96024005 -3.83634375  1.60191892  1.8605702  -1.56769754
  8.94683925  4.55351422 -0.82253089 -1.24344173]",[-45.49045172]
35,35,"[ 4.48230454  7.781413    3.99382165  6.32978158  6.23943698  4.12172516
  6.13160029 -4.45214791 -1.15515717  3.28382546]",[-57.71629831]
36,36,"[-0.81148746  1.0800938   6.51842751  8.88206617 -1.6511889   0.76865734
 -0.52378824  1.94867768  5.52515402  4.63707014]",[-62.96313367]
37,37,"[-0.69553824 -1.14978887 -3.80529077  0.56353769 -4.04766684  5.49254099
  4.87713319  2.74151187  2.65837431  5.04532355]",[-31.3052702]
38,38,"[-3.23265436 -1.88303471  8.76905313 -4.63325452 -0.70850027 -0.99214699
  4.47773886  3.83024957  5.63681591  1.89783466]",[-52.47598006]
39,39,"[ 1.06467444  5.93389578  3.20339645  8.9691237   1.60915988 -0.28476327
  9.53128264  8.08662275  0.92711203  2.54993288]",[-103.44345341]
40,40,"[ 8.24763157 -1.38843645  6.0390051  -1.89311311 -1.3627991   0.4792698
  2.56264426  8.79369597 -3.66333195  5.10939931]",[-58.21465778]
41,41,"[-4.12385653  3.58615781 -3.60403956 -4.68211023 -3.12776349  2.08317795
  5.11587826  5.62704606  4.6282386  -2.77089834]",[-47.42888189]
42,42,"[ 7.96259739  0.3089813   8.01485177  5.44984268  8.33288833  2.39990427
 -3.06701147 -2.89216479 -1.3831025   7.27989321]",[-51.27434398]
43,43,"[ 9.65631996  5.51186891  9.33797982  6.55663914  4.95658287  1.11608898
  4.62810096 -0.47224164  3.27605838  9.25131639]",[-89.54811925]
44,44,"[3.11005178 4.67836709 4.549169   1.51354413 8.6926418  8.67696439
 5.70258165 5.35487979 8.64720761 6.41250227]",[-101.32570376]
45,45,"[-0.02309129 -0.85249193  6.49018198  9.49665926  1.6815805   6.26535404
  7.64764515  1.61987501  3.79790325  5.21575804]",[-85.37388036]
46,46,"[ 2.22743256 -0.86416136 -2.36265812 -1.2686846   2.27639817 -3.54696747
 -1.47729375  1.0578534  -1.72465552  3.92873344]",[-25.25399534]
47,47,"[ 4.79926528  3.43879639 -2.56647873 -2.56530968  4.37996896  5.20153615
  1.94513524  2.83564798  9.54708362  2.97419802]",[-81.28603781]
48,48,"[ 4.94310063  5.59300461  5.93457551 -3.62823594 -4.55754634  9.58497781
  8.79830492 -4.81280996  5.30039021  8.50419193]",[-135.50868477]
49,49,"[ 4.96656463  4.97521752  8.16002747 -2.71562381 -1.624794    9.8183343
  0.01882463  9.52112893 -3.84161041  3.79448456]",[-132.84308691]
50,50,"[ 7.11011611  6.5550294  -1.82143596  0.23455847  2.73809832 -4.74333244
  2.01088945  6.81593895 -2.61422978  5.44399159]",[-47.99310914]
51,51,"[-3.4954492  -0.32177009  0.14031762  5.68722765  2.87857766  2.06173758
 -3.89478167  9.78484337 -1.76597606  1.83623736]",[-77.59251297]
52,52,"[ 6.2043508  -2.03680036  0.76309068  2.28655301 -4.22676215  9.6203585
  4.25210445  0.78036815 -3.97777322  6.58481608]",[-67.04763606]
53,53,"[ 2.23426506 -0.49515714 -0.47043682 -4.78871501  3.63608204  3.2742703
  5.58334015 -0.94401309  4.85169735  2.12676382]",[-29.27609254]
54,54,"[ 5.00003578 -2.40185368  9.85348353  5.9460563   5.94210766  2.78602127
 -4.96839416 -1.71614235 -4.76390197 -1.72285452]",[-113.44833228]
55,55,"[ 4.57945167  1.93335632  5.66617495 -2.92695884  8.16301816 -4.65496303
  8.30991407  5.85418165  5.74000763  8.78499907]",[-80.04377933]
56,56,"[ 7.58757162 -0.58791007 -0.33735543  3.7697151   6.81430735  2.26662298
 -4.44702943  2.54549216  3.65323504  5.80343398]",[-20.32420043]
57,57,"[ 3.31576419  9.03219669  9.82077179  7.39131355  4.64712112 -4.43877518
  8.65460687 -4.33307465  0.25900144 -1.94418928]",[-121.46851588]
58,58,"[ 8.23951816  1.23326241  8.18826011  2.74609881 -0.98577276  2.30356701
 -3.16289162  2.20983485  1.89319156  7.68465031]",[-24.46667193]
59,59,"[-4.14088763  9.10050456 -0.78700964  1.26263834  3.23716951 -3.26308369
  2.04434972  6.22315504  9.59429356  9.42189391]",[-118.17775238]
60,60,"[ 8.16866691  2.61720193  7.27287363 -2.68067812 -4.94366322  7.0443538
  1.67744607  9.2193537   2.55885199  0.55715319]",[-72.97193859]
61,61,"[ 7.08771877 -3.94761362  7.47328339  2.31687145 -4.63857655 -2.69571129
  5.95065472  3.57099872 -3.71477276  2.27107254]",[-41.12166123]
62,62,"[ 2.6274593   8.03781012  8.58316434  1.12568239 -0.46962946  7.02857993
 -1.44006615  8.78144844  4.6206392  -2.91866502]",[-64.24446875]
63,63,"[-3.81254467  4.32535658  0.84453852  2.91138727  5.79151081 -3.53798551
  8.41060522  5.88473759 -4.47347638 -3.19941456]",[-56.51957734]
64,64,"[ 9.4368267  -1.869705   -0.28108469 -2.53206665  2.83888631  4.60854805
  1.48244297  9.1552457   1.44453399  9.08785384]",[-61.19848843]
65,65,"[-1.06278463  4.56966036 -1.57243012  2.93974202 -3.28113801  5.44751025
  6.86584032 -1.72083888 -4.79320069  1.92061611]",[-49.41716038]
66,66,"[ 1.34326814 -0.93252553 -1.00115845  1.15968847 -0.91738938  6.20090843
 -4.26869916 -4.98528264  9.96760626 -2.44635159]",[-83.96389694]
67,67,"[ 8.82119653  7.61899108  6.79002672 -3.84624078  1.55195491  9.09426973
  7.50469165  9.04345885  4.61612167  3.52374791]",[-95.6513138]
68,68,"[ 0.08063989  1.57557094  3.71609139  8.52399644 -0.33359797  3.23955166
 -4.56125722  9.34586352  6.9757086   1.40738092]",[-73.83897658]
69,69,"[-0.36902641 -4.97912396  3.58492983 -2.77065142 -3.24997234 -3.36642969
 -4.54230188 -1.1841927  -1.78001522  2.20470267]",[-40.55797388]
70,70,"[-1.54283908  2.25874742 -2.90192364 -1.14421214 -1.96164831  7.01153031
  1.1370137   8.30010865  6.77992667 -4.9890296 ]",[-49.44572358]
71,71,"[ 4.65885112 -4.94988885  5.87770454  2.52429275 -4.32345122  0.51862685
  6.11989474  1.10164682  6.21318773  5.56942809]",[-62.01132378]
72,72,"[ 3.73773786 -2.86266412 -0.53152238 -1.61166642  0.92713358 -2.99435075
  7.18494929  0.85759131  3.1298185   2.87128153]",[-28.60716819]
73,73,"[-0.12053054  6.10396126 -2.23489515 -2.7931574   6.47488454 -1.97082178
  9.43152609  7.8939155   4.8045073  -1.55116052]",[-110.02057907]
74,74,"[-0.53782074 -1.65473044  2.10112385 -1.30240752  7.26986089 -2.4265556
  3.11033596  9.0073489   7.19038003 -3.2102778 ]",[-62.14409379]
75,75,"[ 1.78162602  4.54850953 -2.91613624  5.85095638  4.12935765  9.30332859
  9.10304182 -0.2669344  -1.32732922 -1.71687634]",[-111.48514685]
76,76,"[ 4.3214363   1.61309574  7.23371625  5.59889713 -0.38600403  9.4538896
 -0.03399806  8.93566026  2.85545803 -0.95026481]",[-99.420227]
77,77,"[ 2.31125106 -1.42169342  9.74894146  4.61492337  4.52393741 -4.14212186
 -0.97314243  6.89318756  7.24022528  3.61541073]",[-83.08325158]
78,78,"[ 4.08818298  7.76657108  0.95091739  2.86630246  3.82249009 -3.86005098
  4.77255392  2.32116227 -1.5320721   4.38210073]",[-18.92844339]
79,79,"[ 3.23540829  5.73590966 -0.11763607  7.15963678 -4.34042586  1.93220681
 -1.55383577  2.06093611  3.3638183   1.49943217]",[-30.35398991]
80,80,"[-4.23461117 -4.20789098  2.35019992 -0.59607697  0.2318107   2.12896058
  6.37061395 -2.02755407 -0.86760942 -0.41520131]",[-27.12655161]
81,81,"[ 2.17407492 -4.20392585 -1.89890619  5.48989779 -0.03737255  5.36434642
  4.03388473  7.23213436  0.99390095 -3.86395093]",[-43.09364617]
82,82,"[ 6.71262589  2.21400318  6.49702607  9.37023116  1.72077452  7.0263757
  9.33281077 -3.75488743  5.88255358 -2.79935682]",[-134.6507388]
83,83,"[-0.64144349  3.83899664  4.85699483  0.8940664  -1.92185817  9.02559492
  8.28518905 -3.33298177 -2.66574437  6.9317321 ]",[-73.20532491]
84,84,"[ 4.64228707 -1.949988    1.8877844   0.19386778  1.61878238  5.00818268
  0.05408214 -3.57490335  5.81398763  0.78932985]",[-35.60124524]
85,85,"[ 2.38606718 -4.53265822  5.36900937  1.14778959  0.08830384  6.67292928
  9.84628707  2.38980673  9.76307992 -0.23875109]",[-136.04499152]
86,86,"[ 5.74990695  1.90315984  3.98393988  0.82276377  3.26060132 -3.40938098
  3.97656979  8.934814    7.81944074  1.72162005]",[-42.19413216]
87,87,"[-1.08936042  5.24594887  2.05753055 -0.68925815  2.31873364  3.05254345
 -0.46798143  3.85978114 -3.67435096 -1.18233441]",[-20.07927739]
88,88,"[ 3.47623629  6.35331517  8.541749    8.28182445  5.45265574  8.96463567
 -1.75217281  1.73736165  8.82131262 -3.92582532]",[-119.73207447]
89,89,"[ 2.1911761   2.72508871  8.97775343 -2.11353791  8.9138497   9.61979363
 -2.91667117  1.43167934  3.3322765   7.53812934]",[-132.99727511]
90,90,"[-0.8563006  -0.29752991 -3.05269758  4.47042015  7.41978187  7.27101833
 -2.19124759 -4.59159895 -3.61313688 -0.78776669]",[-36.49832687]
91,91,"[ 5.78513091  1.31586283 -1.10973545  8.61333777  7.94314201  2.84780749
  2.05160089 -3.38504518 -4.51782843  8.39346233]",[-40.35148331]
92,92,"[ 2.40911266  8.11290253  6.41059     4.07196908  8.63551747  3.94761246
  9.93261761  2.07916087  7.9517427  -2.73809065]",[-102.37459716]
93,93,"[ 3.56423988  2.12659056 -0.33234911 -4.06876421 -1.32311821  6.54777461
  8.13215823  9.7312014   9.0652682  -2.49457818]",[-114.66507114]
94,94,"[-1.66549214  9.23705097  2.29185616  6.27221414 -4.39117991 -0.95602977
  3.23035172  1.09368118  7.01352065  1.67904644]",[-70.78622168]
95,95,"[ 8.28372008  6.75402526  1.0459739   1.66190025  3.03140668  0.79215987
  4.77834836 -2.10392641 -0.97349865  0.7352866 ]",[-26.67598991]
96,96,"[ 0.5086906  -2.42567501  6.74211163  6.24195994  1.80166348 -2.91717732
 -3.67460005 -2.39190926 -1.74470115  8.15910054]",[-67.82963625]
97,97,"[ 2.90825492  0.88480377  9.96880518  9.86614215 -2.76945887  7.94366577
  9.54041311  8.39116162 -4.74394751  7.70219088]",[-191.20266113]
98,98,"[-4.11217548  5.6655451   6.2696431   7.23812107  1.49803969  7.02453045
 -4.22880133 -1.13927963  0.50200655  4.81150803]",[-50.34666438]
99,99,"[-0.6359487   2.99177682 -2.59157775  7.18160803 -2.97303884  2.6805753
  0.35246354 -2.58811569  9.92407606  7.5773837 ]",[-92.47133311]
100,100,"[-2.63546526  1.01566363  3.98491674  9.40879685  6.92625471  8.36586592
  7.36022014  4.52636262 -2.56430132 -3.24786662]",[-85.44598714]
101,101,"[-4.88208233 -0.90721133  8.57597279  0.77820968  9.37671008 -1.78587676
  6.32515651 -0.16843768  1.95036224  0.57938856]",[-85.31072332]
