,evals,X,fX
53,53,"[-2.18428456  9.50867509 -0.31939657 -3.51618438 -2.97722262  8.86066648
  3.64216699  2.03576467  2.68962653 -2.99404332]",[-92.82642415]
54,54,"[ 3.09265172  5.64636107 -0.39777543  5.33119809  2.92060007  8.75869108
  2.79232728  0.29864204 -1.02497078  8.58093955]",[-59.44985878]
55,55,"[ 0.79479317  9.97399355 -1.42732251 -2.88579248 -2.490446    2.34043181
  9.1452015  -3.1849923  -4.89526014  0.67658518]",[-125.51405022]
56,56,"[-4.08386888  8.76225335  4.05689114  9.45430449  4.70776221  6.70000487
  9.13758408  8.76637275 -1.63220685 -2.5782485 ]",[-155.86792512]
57,57,"[ 2.58576885  0.09302598 -0.73148508 -4.04059749  4.56848245  3.01849169
 -4.871453   -4.38882924 -4.81569731 -1.15824498]",[-22.85159414]
58,58,"[ 3.79535636e+00  2.67050867e-01 -3.39540860e+00  2.91013832e+00
 -8.75600867e-03 -4.33965348e+00  8.83447970e+00  4.52212126e+00
  3.33603466e+00  5.66207710e+00]",[-42.50269659]
59,59,"[-1.39890079  3.37871691  6.5272471  -4.20437087  3.93834885  8.60702431
  9.80583618 -1.02007968  2.89014416  2.13024244]",[-92.03769168]
60,60,"[ 5.95117649  7.58692074  7.35213109  0.47033946 -2.28766884  0.01827105
  1.73881052  3.36016084  8.99148752  0.51522343]",[-48.77086923]
61,61,"[-3.86823482  2.06094021  1.05360549  2.43845375  7.12158426  7.68381837
  1.50330183  7.39953009  3.58779862  2.99140241]",[-17.35342129]
62,62,"[-4.01846909  6.45373613  7.6146558   0.5373912   6.03599777  6.51781824
 -4.24249524  9.87911104  2.32348661  1.38676182]",[-105.76390797]
63,63,"[ 2.51329331  0.4909565   8.54643476  6.26549454 -0.89205093 -4.17307987
  0.28493673  1.18946323  2.67655503  8.84374916]",[-41.24412839]
64,64,"[ 0.96690685  8.95587775  5.30834614  4.46281647 -0.87958226 -1.09234949
  3.63484821  6.86249294  2.1350338   4.26302445]",[-60.2873728]
65,65,"[ 6.3207328  -2.1976176  -4.88417544  8.15608112  4.95103911  7.62631937
  9.8157337   2.12079877  5.6592645   7.17213405]",[-103.10147278]
66,66,"[5.13698778 7.82939344 4.80559303 5.99061685 3.53743589 8.46657871
 7.2411762  5.62526164 9.99654797 3.59630322]",[-114.5750094]
67,67,"[ 8.66184999  5.14431824 -3.81117044  8.32999774  2.6205223   6.53081162
  3.53886526  0.63978605 -3.08880007 -2.75145136]",[-48.19170291]
68,68,"[ 2.79631633  6.67711317  9.34628907 -0.67399416  6.73409999 -4.6130706
  7.77971292 -0.79601918  1.30141597 -1.02543582]",[-77.61552817]
69,69,"[-0.30194953 -3.4791046   2.84847232 -3.20404708  6.90517437  9.86289628
 -2.9186604   2.90029738 -2.09582881 -1.43384824]",[-94.40818158]
70,70,"[-2.6668186   2.43757323  7.47973971 -0.88181331  9.2980033  -2.15218127
  4.78291955  1.76506189 -4.68114725  0.15286833]",[-65.09778213]
71,71,"[-1.99119367  5.76142691 -1.95108765  4.77956245 -3.94310462 -0.59215289
  1.02277837 -0.28422831 -4.99638744 -4.85227676]",[-41.34973006]
72,72,"[-0.41730885 -2.61869894 -1.72822851 -3.1690183   1.51886715  1.73291982
  8.93098581  5.06470073 -0.4267186  -4.39017793]",[-63.26010736]
73,73,"[-0.46275159  3.85080304 -0.02962562  6.26956411  4.63234389 -1.2544911
  9.58517835 -3.02167391  4.20653815 -3.74239463]",[-86.02133004]
74,74,"[ 1.39841368  2.92052794 -3.0411042  -2.62682775  3.61435263  9.06263233
  0.68824949  1.63390354  1.66094114  3.30688807]",[-53.57986318]
75,75,"[ 2.90857932  2.26392617  6.28900394  8.31369487 -1.82021813  0.39045799
  5.20007468  9.77721258  8.89754852  5.45820964]",[-126.44136105]
76,76,"[ 6.27692682 -0.78188832  0.61212576  7.95458456  0.23690452  2.99935723
  1.38575536 -3.11548784 -1.93613213 -4.7642225 ]",[-21.96191354]
77,77,"[ 1.80322451  7.18589341 -4.87881007 -0.21250216  3.21700024  5.84646872
  4.97497515  3.9313409   8.33586597  3.36884673]",[-49.80059562]
78,78,"[ 4.40610416  9.97515629 -2.27484119  7.49978754  6.80253745 -0.16692696
 -3.93566008  6.77988057 -3.80414574  0.75647338]",[-93.5454423]
79,79,"[ 5.15121693  8.20217377  1.26166094 -4.26419261 -4.62773051 -1.1887591
 -1.04948296  0.6582804   8.17790608  9.19966687]",[-27.2790747]
80,80,"[ 4.25554031 -2.16198789 -3.78683955  6.43837609  3.49972893  9.76332637
 -1.59003826 -2.19298011  4.98349812 -3.37196778]",[-98.91511847]
81,81,"[-1.90884668 -1.46746719  0.32139649 -3.24288347  3.70973383  8.53559978
 -3.78951569  3.11953257 -1.44850972 -4.87427232]",[-36.3125614]
82,82,"[ 0.78659494  6.2689192   8.57127778  8.84413041 -4.42847893  6.953747
  4.70970364  7.84649622 -4.29837724 -2.5439059 ]",[-82.57595804]
83,83,"[ 8.5013794  -4.3012183   1.55632623  1.01451319 -0.75964576  5.75421827
 -1.59707111  6.73264065  9.72731187 -0.04173382]",[-86.39931763]
84,84,"[ 6.08168715  9.14261518 -1.92206731  3.49977308 -4.20342047  2.36575117
  6.01503288  0.37586159  8.34565728  2.26745586]",[-74.26076186]
85,85,"[-2.1511443   4.70812648  9.32814761 -2.94564604 -2.50291159  1.05454195
 -2.43137181  8.9712297   2.09682942  7.57840321]",[-109.80881564]
86,86,"[ 5.17402017  0.96394561  7.67817078 -0.14566533  7.94242669  2.19556452
 -4.91172946  7.22567462  0.97083553  6.71266861]",[-23.31732064]
87,87,"[ 3.42091944  2.23927113  1.15951639  7.13742124  6.42217498 -2.93682809
 -2.25159348 -4.95587664 -3.79789812 -3.91022536]",[-53.98019272]
88,88,"[ 0.77773759  2.24574236  1.89693732  6.05198035 -4.64277992  4.39005146
  9.55694659  5.38904106  2.67260413  1.23838647]",[-87.20890953]
89,89,"[ 7.21929847  4.2765876   7.00437815  9.69799181  2.90278371  0.63312176
  1.90646186  6.87484097 -0.69825834  3.0347298 ]",[-76.30428349]
90,90,"[-4.31516362 -3.37291909  7.93850819  9.15707165  2.46767161 -0.74362609
  1.88074896  6.27472253 -0.16903313 -3.05141088]",[-68.03367299]
91,91,"[-4.23607356 -0.76173048  4.24100097  8.13465449  7.44386376  4.71031717
 -2.47252263  3.55809175 -3.92716788  4.49967425]",[-30.40748087]
92,92,"[-1.09607627  0.92822629  4.92415037 -4.33762177  4.27766416  3.83866961
  7.28319172  2.11787185  5.00724736  0.08625486]",[-26.85594205]
93,93,"[-0.2855207   1.23372487 -4.02212685  7.3049038  -1.73097903  4.32072783
 -1.8882497  -1.86304455  2.16994607  0.76921099]",[-25.69983832]
94,94,"[ 8.07590381  6.17864769  0.64990848 -4.81930044 -4.74073651 -0.23095778
  6.80559753  0.7379435  -2.56691258  0.04173782]",[-47.29216311]
95,95,"[-3.11494546  9.52680787  3.1509579   7.48162962  3.30254042  6.35196015
  0.27450341  4.07869987  9.15937406 -2.36749378]",[-110.07884624]
96,96,"[ 3.35133197 -2.53848279  3.12498098  8.39746702 -0.15108093  1.53263209
  6.24622592  2.04213805  3.96871959 -3.4854934 ]",[-41.93716722]
97,97,"[-3.74642922  8.56770914  7.53691063  3.4089227  -0.05173049  5.44911281
 -4.56318686  1.96142593  3.66940451  3.15058524]",[-38.61678855]
98,98,"[ 5.83493629 -4.13807585  4.79516943  7.80179324  2.24205696  2.7069218
  5.37410853  0.4461496  -0.56289861  4.99767939]",[-26.67793074]
99,99,"[-1.11869487  1.51058835  8.12354664  5.0804967  -0.32891414 -1.52559807
 -3.34927908  7.69450949  0.87150904  9.33169165]",[-34.21095095]
100,100,"[-2.20092126e+00  5.57678146e-02 -1.65918283e+00  2.42366670e+00
  6.87739468e+00  5.66674529e-03  3.95840169e+00 -1.72352931e+00
  5.41127614e+00  4.37087589e+00]",[-34.77852812]
101,101,"[-2.16728634 -1.17308462  1.06339646  9.59837466  2.14537023  1.41310702
  0.465382   -2.16685864 -4.92051681  2.41115978]",[-67.70743262]
