,evals,X,fX
18,18,"[ 5.94910199  6.59760112  8.48952693  4.64289139  6.17690142 -0.50667269
  2.61649957  6.95111056  5.75257262  8.55520397]",[81.02175469]
19,19,"[-2.63566398  1.69666531 -0.66607089 -3.61992349  0.90946925  7.09023383
 -4.59568046 -1.8485474   0.09301627  1.88951333]",[21.35462635]
20,20,"[ 8.71634356 -0.68966371 -0.28942851 -2.85817789 -0.59874995  8.12516323
  1.43735377  0.66311641  7.73542936  1.48359573]",[18.38423057]
21,21,"[-2.57989252  7.53091593  5.88155452  5.36577064  5.58108512 -1.98890312
  4.88037959  7.16439526 -1.77314547  9.80351558]",[79.16626619]
22,22,"[ 1.59998716  1.77881467  7.47039859  4.52656197 -3.10724974  8.91173457
  6.45785985  8.51620813  6.79366388  7.99856894]",[92.55788815]
23,23,"[ 6.39258721  8.28162933 -0.73356507 -1.50717591  5.07016681 -4.48842989
 -2.16556866 -4.40280442  2.37112835 -3.63790362]",[36.95314988]
24,24,"[ 6.00160017  5.08879038  4.18779968 -0.55616098  4.84202378  9.37229165
  9.32226644 -3.0716128   3.33168476 -3.55277951]",[116.41835962]
25,25,"[-1.25311872  0.46439251 -3.43854171  4.36025169  1.38753906 -1.88113461
 -0.374862    4.25249604 -4.23524555  6.36892763]",[21.1225279]
26,26,"[ 3.58409155  8.13645863 -3.33463145 -1.10486132  8.38972021  2.66747821
  4.93271845  9.04691782  8.83532206  6.53830444]",[98.34347423]
27,27,"[ 1.49956206  2.12354494  8.69805248  8.90586583 -4.25942449 -0.11521751
  0.27637741 -0.42319391  0.99711446 -4.74071585]",[55.62657274]
28,28,"[ 5.08973096  8.47441509 -1.65390326  0.87062061  2.42853838  4.75186255
 -3.92745629  1.75981327  6.56169534  2.31055278]",[41.88285111]
29,29,"[-0.225467    2.45434768  6.59553103  6.4481945   3.51570927 -2.33221122
  2.69663925  3.70296385  0.59227895  2.72799767]",[40.51882153]
30,30,"[-1.68571789 -0.63816944  9.92313781 -3.47070331  4.35799676  4.46629813
  8.1262931  -1.57268504 -4.57302921 -1.1861282 ]",[78.44363696]
31,31,"[ 4.08970123  8.48953184 -2.77001464  2.70704509 -0.54925663  1.32880322
 -2.14237907  8.12393733  6.33356109  6.55713854]",[56.39942223]
32,32,"[ 2.10661706  4.16074551  4.50304015 -4.38894526 -1.78535879 -4.18235927
 -0.2465993   1.02222428  0.22600372  8.24658536]",[19.85741309]
33,33,"[ 5.0684059   1.34388612 -1.78423419  8.68007403  7.19872119  3.57567287
  3.08790175  2.63749482  3.00043748 -1.5606214 ]",[35.92684261]
34,34,"[-1.6069638   5.8756506   6.0855438   6.05502945  1.02372507  5.5179439
  1.7851462   2.77795786  8.30405757  3.44231036]",[75.47077972]
35,35,"[ 7.13885175 -4.92226804 -0.96029538 -4.97736533  9.63395339  1.79051525
  8.46975206  1.8645574  -3.90831327 -3.81702448]",[89.17490201]
36,36,"[ 0.48850307  9.31969903  5.50655299 -3.1261199  -3.69927372  3.39592788
  8.59457941 -3.8990572  -3.01776888  8.64316884]",[102.63093048]
37,37,"[ 4.82940439  2.36813087 -3.00020973  6.50240009  4.85850258  1.83079623
 -2.25082517  5.75194245  6.34219519  2.04164858]",[69.42769722]
38,38,"[ 4.94492359  1.44616991 -0.81112587  7.67670901  5.89640125 -0.28768222
  4.67572639 -4.92988567 -0.67433049  4.83583161]",[33.42782792]
39,39,"[-1.12049301  9.3730439   5.69856091 -3.14452973 -2.21529679  9.48895837
  2.02651286  8.83247461  9.40154886 -3.29074783]",[197.61790791]
40,40,"[ 9.23726169 -0.2399174   0.73498735  9.75782615  3.48080997 -4.40719637
  8.83858945 -4.56840631 -3.92632324  5.70242164]",[89.87187726]
41,41,"[-4.57327426  1.71124363  1.06652425 -3.0999857  -4.27978877  3.16667156
  6.016361    7.75245367  1.41083207  6.72748556]",[33.40085031]
42,42,"[ 7.94551219 -0.85582198 -2.67097751  4.78296893  3.02692235  3.26255995
  6.87890153  0.80653195 -4.42076883  0.62334631]",[29.60555293]
43,43,"[-0.75682046 -1.88584862 -3.93943621  8.46251684  4.85720905 -0.3665733
  5.40039856 -3.86941498 -3.74261677  0.64367591]",[48.46275837]
44,44,"[ 6.50081756  3.87437492  0.11810078  6.65340889  2.32233831 -1.42472686
  1.09354442  0.6619563   5.0894088   6.63648972]",[29.98344891]
45,45,"[ 3.95447946 -3.03659441  3.16291258  3.38138013  4.76121181  0.20056319
 -0.94100802 -3.35437896  1.16589404  1.76150021]",[22.83697738]
46,46,"[ 9.92053587  4.36458206 -2.0676713   4.41184076  7.71439543 -3.90548657
  2.97808921 -0.81177876 -1.194966    1.14940396]",[20.44910095]
47,47,"[ 1.45071112  2.6293194   5.14651023  3.66702059  3.80858982 -4.3132833
  0.98486435 -2.88818008 -4.87875255  9.53274337]",[35.83368967]
48,48,"[ 2.23899202  5.36371005 -0.0316543   8.3267672   3.62055011 -0.80786135
 -0.15366099 -0.62004741 -1.69628644  6.19653974]",[31.91645969]
49,49,"[-0.62582355 -1.31021922 -1.34726725  5.53042165  8.69710506  0.76224658
  9.82047907 -3.50192587 -2.37902611  3.7373258 ]",[107.72619424]
50,50,"[ 6.34689315  3.50311768 -1.79922745  1.10045837  4.69773533 -1.59107278
  2.5466747   1.18840751  9.57522095  5.06617775]",[66.54757983]
51,51,"[ 1.24134791  3.90792154 -0.77459333  0.07891505 -2.801748   -4.9383672
  3.88493605  7.2799384  -3.16053731  7.87132849]",[36.61271763]
52,52,"[ 3.4195618   1.22869998  0.5587568  -0.12732444 -3.72490752  0.64272045
  3.29410821  2.44472598 -3.64099936  6.17715778]",[14.32520485]
53,53,"[ 3.97891699  3.10439345  3.47204032 -4.80078438  4.45602501  0.84591288
  6.89502509 -3.4916873   6.19655967  7.56053153]",[46.69583028]
54,54,"[ 0.3867153   5.90048199 -1.79042746  2.39485026 -1.91087509  5.70666225
  1.71101732 -2.62491905  5.97366257  6.30097802]",[71.1518396]
55,55,"[ 1.87146655  3.57110182  5.81476759 -1.8494876   3.48729372  3.37018329
 -2.3206837   0.57413226  2.6006246   5.51573121]",[33.61216642]
56,56,"[ 6.40135373  0.52298801 -1.05220219  0.90724355  7.18431949  5.96785889
 -4.94707828 -1.71410217 -0.25466244  7.64157155]",[41.79067018]
57,57,"[-3.55909654  3.77501881  7.31963633 -1.03352358  7.68531967  7.33743648
 -1.42228195 -1.64418304  4.83241633  9.13378859]",[31.34544368]
58,58,"[ 0.25917738  4.65776509  3.27645038 -2.28276727  1.46765167  2.29006536
 -1.46048319 -2.41134483  2.28339509  8.75011228]",[30.07145702]
59,59,"[ 4.22966028  5.04487255  2.48088232 -0.65374007  9.26908971  1.37577502
 -0.93540268 -1.22898111  9.76638903  2.95630043]",[107.71599156]
60,60,"[-4.08915723  2.04787051  5.55187911  5.15117599  9.15931702  9.32498008
  1.63804397 -4.94486257  1.44075074  7.48519351]",[118.68335805]
61,61,"[ 5.67693959 -1.20438865 -3.51901279  2.09155387  4.22840063  9.65017374
  2.35593201  5.40300969  6.00283708  3.36900402]",[91.32104587]
62,62,"[ 6.66947247 -3.37541813 -0.87911707  7.34379011 -4.93801632  0.08478492
  2.64393455  2.20783412 -0.9365898   5.32568689]",[24.60819321]
63,63,"[-1.42538974  8.89129549 -4.3264849   1.48008663  6.36533264  9.37251837
  7.38053858  0.0152029   1.08215619  6.65408582]",[98.703279]
64,64,"[-3.65173026  3.52314295 -1.4239621  -3.9830542  -4.9981529   1.59113907
 -3.58185653  3.53321261  3.77667267  5.13334374]",[21.6495088]
65,65,"[ 1.82218851  0.461499    6.11351621 -1.84360169 -2.49659954  2.17804731
 -0.48130408  1.83686353  6.99105408  5.97757513]",[43.65916834]
66,66,"[-3.72949568  1.07391773  2.7620907   0.05164222 -4.11272352  4.57934302
  0.4763392  -4.73310579  4.7614923   3.24254206]",[17.8711954]
67,67,"[ 6.50020044  3.45292168  2.69284406  8.1399192   4.87976065  3.63858313
  4.60926888 -1.90447278  2.92738944  8.50027579]",[31.98182632]
68,68,"[ 2.542243    0.40096851 -1.92362758 -0.55616842 -0.76706864  9.68203142
  1.34498345 -2.97313783  3.73370813 -2.93091555]",[68.58236069]
69,69,"[ 5.61888621  7.92026877  0.45934716  2.22769675  2.7263087   9.8369655
 -1.87738579  3.45747888 -1.31584435 -2.76385576]",[68.18583084]
70,70,"[ 9.02468836 -3.45270309 -4.21154856  8.96200445  0.86143031 -2.86146146
  2.57067955 -1.46876708 -4.82671485  4.76696807]",[57.64418023]
71,71,"[ 3.33963185  8.43225587  4.97995979 -4.03930378  5.0480172   1.44261231
 -1.91313128 -1.52711604  2.46231764 -4.04446346]",[45.50055307]
72,72,"[ 4.31616645 -1.43046827 -2.62007438  2.91855652  1.0201212   2.39530959
  0.35988206  1.64261033  5.85146576  2.9161628 ]",[30.05786195]
73,73,"[ 6.78374294 -1.81862295 -2.3203463   0.48245723  0.37465334  4.97770341
 -4.42881973  8.21790367 -2.56818501  8.92179042]",[43.67671233]
74,74,"[-0.4605405  -1.05894547 -0.76711386  1.35425647  6.12835309  6.90324843
  4.96415704  5.43080333  3.67934382  3.31117336]",[50.51471468]
75,75,"[ 8.10750724  4.2667833  -2.97266024 -4.14294998 -2.30984022  5.84705412
  2.89558761  1.79656917  4.92890823  2.05940583]",[44.66943289]
76,76,"[ 8.14092586 -4.60549486 -3.76970429 -2.4090098   3.35701007  2.71362818
  5.72903243 -1.91706128  5.72121364 -4.18053589]",[56.22002305]
77,77,"[ 5.7506004   6.03387098 -0.48392    -4.77792794 -1.0258263   7.87801656
  5.30067365  6.38414721  7.35535342 -4.34378449]",[61.31634969]
78,78,"[ 8.31457635  0.56789806  5.54581682 -3.35844603  8.81630562  1.18817778
  2.10594474 -2.50550073  6.49604045  6.95429028]",[72.07724007]
79,79,"[ 5.18231863 -2.38047582  5.16231905  2.33184738  0.61539478  9.12240421
 -2.46507012  3.30342561  1.94061002  6.35488639]",[67.96967526]
80,80,"[ 9.71591303  4.89739107  4.28641433  6.8668659   7.7103531  -3.2058133
 -0.20494417  4.65710178  6.96831474 -4.92998149]",[45.84221778]
81,81,"[ 6.938838   -0.22020206 -3.74665524 -4.63716602  6.59297138  1.87339752
  2.11115992 -4.77811116  0.00974327 -4.42011502]",[31.68082845]
82,82,"[ 4.72963065  3.61485    -3.9593512   2.66429769  5.86910449 -0.54016792
  2.66593826 -3.75178307  6.41977434  4.24595445]",[41.67621979]
83,83,"[-4.65065134 -1.32604132  0.88941361  9.51827781 -4.02852123 -1.5630886
 -3.50273297 -0.76339748  0.69594885  2.71729652]",[63.39325615]
84,84,"[ 9.30654575 -2.82054713  6.0847064   4.80147016  8.27844042  3.56542044
 -0.17413069  1.3525145  -3.00745465  6.82719618]",[51.11358863]
85,85,"[ 9.47245844  1.01384431  4.43393257 -3.84586288  2.1989365   0.42122749
  9.56869164 -3.62123313 -0.35921922  5.5669623 ]",[63.45116907]
86,86,"[ 2.82755234  0.05266655  5.75269275  3.79950846  8.40780247 -1.18440027
  0.61459437  0.93079837  2.51876365 -4.99521066]",[34.4192425]
87,87,"[ 8.03963881  8.53142059 -4.77487587  2.55949675  5.98691021  1.99565627
  4.80765398  4.48246669  4.31468224 -2.64602497]",[52.01484763]
88,88,"[ 6.28564544  6.99254876 -4.76669251  5.28863163  6.17580948  4.89836517
  0.57411106  1.31379327 -1.50588365  5.41247487]",[54.23223328]
89,89,"[-4.31136871 -4.89348871  6.85655837 -4.16841823  6.2774409  -1.56663697
  7.83829242  6.2853908  -0.22010688  4.99861795]",[59.90755897]
90,90,"[-1.9262401   3.50196332  6.10337881  7.97278552  1.73943072  0.52468698
 -2.36046013  2.2542755  -4.6508008   4.96988448]",[35.52983447]
91,91,"[ 6.9114745   2.80565649  5.02622992  7.84176164  6.9999755  -4.21109079
  0.72192208  1.27409843 -4.73487946  5.22151142]",[30.14628261]
92,92,"[ 0.27798072  8.03200603 -2.00299289  4.77583981 -0.72614296  6.48293713
  3.38115116  4.09549845 -1.75657565  5.08489954]",[39.19901997]
93,93,"[ 5.68180887  8.02300543  6.61418062  6.8133109   5.6176432  -4.34172612
  6.05069024  3.56346864 -1.66674219  5.70485622]",[69.62328164]
94,94,"[-2.10183628  5.43603808 -4.69480157 -3.53985806  3.56610799  5.30429278
  0.52883503  2.37663076  2.11634919  7.34001383]",[39.61453001]
95,95,"[-4.5463686  -2.27231787  3.10504929  5.08724055 -1.01240461  9.4925758
 -1.36390269  3.95005081 -0.36982527  9.30822773]",[75.70934381]
96,96,"[ 3.25002521 -3.04232555 -1.44959435 -0.64743476 -0.27278624  1.7257303
  4.83464926 -3.46775976  4.263986    9.50093797]",[32.90201771]
97,97,"[ 8.44031737 -4.74301348  4.74579161  6.91462318  8.03929268 -1.44655689
  1.07431456 -2.91727211 -1.05736352  5.23138821]",[38.63769402]
98,98,"[-3.87746734  2.20969078 -3.96322966  7.2030282   8.77981484 -3.78522418
  0.02955407 -3.77695583 -2.32525702  3.47885935]",[49.40381974]
99,99,"[ 5.27873814 -2.32912694  5.00756502 -0.6329252   0.39008297 -3.1688207
  6.8905589   4.16099006  3.88500846  8.92725617]",[39.75447459]
