,evals,X,fX
64,64,"[ 0.79389992  7.50979805  1.08280864 -4.96319733 -0.59344782 -0.87862187
  0.5046822   1.01931267 -1.30339635  2.43230572]",[14.85404252]
65,65,"[-0.64229301  7.69508136  0.57664411 -3.33984084  1.42751533  0.15089232
 -1.8730942  -1.97317341 -0.75920582  0.19058245]",[21.95532675]
66,66,"[-0.83575657  7.74933782 -1.20932403 -3.44770665  1.13281974  1.20900288
  0.32722758  2.36257052  0.01620006  0.21018599]",[12.5600335]
67,67,"[ 1.27960193  7.84815181 -0.62815314 -3.61768644  0.19180302 -2.36949568
  1.21955496  0.49790071 -0.9175779   1.39858217]",[16.83600294]
68,68,"[-0.27830033  7.81767718  0.29406019 -3.67302273  2.73912149  0.72698453
  1.0054019  -0.48076038 -0.54703618  3.57057854]",[10.23283524]
69,69,"[ 1.58871109  7.49800299  0.84813928 -4.21615617  0.9043711  -2.30506246
  0.3704013  -0.84852734  0.48042612  0.35280407]",[13.75329362]
70,70,"[ 0.40438879  7.58211229  0.66978388 -3.98886345  2.30207569  1.27524033
  0.04021668 -0.85904963  1.03340097  1.38022124]",[7.3716934]
71,71,"[-0.62537366  7.35791852  0.86207352 -3.73648825 -1.80898039  1.88093089
 -0.64601724  1.07656444 -1.0225695   2.89685136]",[16.17390393]
72,72,"[-0.7888748   7.62821455 -0.91197527 -4.26318873  1.72786103  1.46264636
  0.60243436 -1.80377748 -0.34650217  1.53232139]",[11.83821462]
73,73,"[ 0.45173921  7.59357733 -0.5700719  -3.43389992  2.7472123  -0.53078835
  1.40510283  2.32346468  0.85970635  2.22719255]",[11.85464539]
74,74,"[-0.28307422  7.40160612 -0.35153011 -3.5298291   1.92055224  1.77304883
  1.43064436  1.25180394 -0.33217816  0.00826253]",[11.58558974]
75,75,"[ 0.1820002   7.66646992  0.20389589 -4.00880363  0.69103058  0.16628347
 -0.40330191  0.35635769  0.3327271   2.51021214]",[6.17138287]
76,76,"[ 0.65056219  7.70814051 -0.42609103 -3.87067007  0.64394729 -0.04933844
  0.49326745 -0.02226419  0.14453919  2.50389007]",[6.5480406]
77,77,"[ 2.30059644  7.61343923  0.36462008 -3.65913563  0.61171733 -0.17031701
 -0.38002768 -0.09566329  0.4542816   1.58319552]",[8.49983926]
78,78,"[ 0.77828172  7.67359442 -0.25365362 -3.58828455 -0.14533142  0.01854702
 -0.43807406  0.08546964  0.27148711  2.86153217]",[8.47266155]
79,79,"[ 2.33340876  7.51409375  0.28624949 -4.29163859  0.73599151 -0.28416839
 -0.52080132  0.83795508  0.64003268  1.05541106]",[6.36105251]
80,80,"[ 2.64512567  7.69604112  0.37608046 -4.12887328  0.87555463 -0.37033188
 -0.25845542 -0.33641581  1.00492598  0.8327825 ]",[6.02624639]
81,81,"[ 2.63603402  7.67440158  0.27580666 -3.1725872   0.5020789  -0.08419998
 -0.28662553  0.63676656  0.83878804  1.39487287]",[11.5545654]
82,82,"[ 2.52972995  7.52586042  0.34677894 -4.10358902 -0.17555596  0.14144554
  0.54852419  0.31372231  0.66867874  1.73645821]",[6.62037676]
83,83,"[ 0.32858959  7.69886532 -0.15190705 -4.36624765  1.1441384  -0.95581167
 -0.20105597  0.87872745  0.25003165  1.80795224]",[6.20093333]
84,84,"[ 2.53698265  7.52461682  0.0461944  -3.37992766  1.15539924 -1.05980975
 -0.22195614  1.42535871  0.39401433  2.75188436]",[12.1665503]
85,85,"[ 2.01979759  7.72490177  0.37027035 -4.31184741  1.84989321  0.48509838
  0.90802163  0.22500251  1.32487609  1.14007222]",[5.92936121]
86,86,"[ 1.22034211  7.61293815 -0.30011964 -3.98978108  1.65392289  0.23838245
  0.78556425 -0.04390302  1.09803706  0.12504438]",[5.99400231]
87,87,"[ 1.60770168  7.76546685  1.40793022 -4.20902754  1.13007289  0.46966474
 -1.20879076  0.07957512  0.89054207  0.27291565]",[6.85941301]
88,88,"[ 1.90320838  7.73517693  1.3368596  -4.23366528  2.06415571 -0.16906353
  0.72111861  0.02197472  1.20422028  0.57167434]",[6.0425953]
89,89,"[ 1.01656975  7.68433339  0.9268083  -4.25923985  2.3250713   0.43024145
  0.23519448 -0.37023265  0.81149837  0.24194162]",[5.91296982]
90,90,"[ 2.53476833  7.74040164 -0.12322475 -3.96492621  2.14577031  0.32839791
 -0.45780058 -0.34181854  1.39733273  1.64511154]",[7.5579926]
91,91,"[ 1.07554049  7.64876956  1.46209195 -4.35530725 -0.39927437 -0.45016833
 -0.09900079  0.13282384  1.37856909  0.97509095]",[5.44362792]
92,92,"[ 2.00501519  7.6077266   1.35154182 -3.97121508  1.55419275 -0.01519271
  0.49118897  0.16470969  1.58564542  0.02476958]",[6.75770957]
93,93,"[ 1.42929569  7.7112686   0.66698454 -4.34204533 -0.30031967  0.56100142
 -1.42622066  0.17309585  1.64622882 -0.33824881]",[8.18515117]
94,94,"[ 0.89883079  7.73988943 -0.27213252 -4.21408624  1.19513974  0.38294032
  0.55038739  0.10333564  1.5026723   0.82409818]",[5.11170439]
95,95,"[ 0.13960635  7.69007327  0.93085306 -4.22878766 -0.00980983  1.23417587
 -0.19822842  0.73485848  0.79328303  1.63487946]",[5.2469336]
96,96,"[ 2.11143954  7.6418462   0.92827209 -4.29988444  1.24571072  0.27813319
 -0.30021734 -0.06536521  1.39518539  2.02792911]",[5.78727957]
97,97,"[ 1.16016136  7.76828681  0.84308672 -4.42891232  1.08221964  1.04003942
  0.46212465 -0.21933958  0.76138661  0.71323468]",[5.23548254]
98,98,"[-0.3825054   7.75331944 -0.10639866 -4.21048188  1.4812626   0.80606853
  0.877365    0.69195272  0.75803453  1.93783477]",[5.81556685]
99,99,"[ 0.1904473   7.77118727  0.66809359 -4.40695772  0.33923573 -0.07648685
  0.07463677  0.68839073  1.67676283  1.22563774]",[5.93958356]
100,100,"[-0.3270748   7.7598027   0.71816176 -4.27064717  2.29034923  0.90671646
  0.32880511  0.18082933  1.81468176  1.36210207]",[6.98894947]
101,101,"[-0.42361292  7.62855809  0.37500285 -4.13757138  1.04233667  0.70025633
  0.5072508  -0.29578228  1.78765237  0.83904731]",[6.26799881]
102,102,"[ 1.19859713e+00  7.62963844e+00  8.24242827e-01 -4.18247013e+00
  2.62428696e-01 -2.17096606e-02 -3.36818143e-03  4.79042097e-01
  1.86388085e+00  5.46548546e-01]",[5.57499799]
103,103,"[ 1.47486316  7.62191974  0.49990848 -4.09240575  2.34959089  0.7736895
  0.40386464  0.74767882  0.78847847  0.23399775]",[6.28266581]
104,104,"[-0.53867271  7.77390787 -1.24708177 -4.05203714  0.06841561  0.62962011
 -0.18678739  0.77858326  1.01442977  1.33365064]",[7.93988893]
105,105,"[ 1.38044457  7.72199968  0.21572215 -4.15557758  1.03284685  0.47647717
  0.49564038  0.28844309  1.25050477  0.36115364]",[5.11483203]
106,106,"[ 1.60569267e+00  7.71707737e+00 -5.10403319e-01 -4.25472091e+00
  1.09114051e+00  7.41443084e-01  7.81519531e-01 -6.71958600e-05
  1.33755172e+00  1.46243152e+00]",[5.18344435]
107,107,"[ 0.41196887  7.68873851  0.20257823 -4.29196758  0.46687314  0.64674024
  0.63694786 -0.16611713  1.72964424  1.36439102]",[5.49109039]
108,108,"[ 1.73548778  7.67786192  0.17920907 -4.21948238  0.73172829  0.42678001
  0.2713311   0.13074673  1.26348744  1.45887721]",[5.3008456]
109,109,"[ 0.99740125  7.72742723 -0.48996425 -4.28216711  1.24031131  0.22111308
  0.56088889 -0.17241761  1.5008572   1.42031664]",[5.2096969]
110,110,"[ 0.22890324  7.69445355  0.10893313 -4.27757453  0.8184131   0.19530336
  0.12822713  0.13291859  1.17294609  0.93138903]",[5.28770528]
111,111,"[ 1.54437059  7.68559807 -0.34238348 -4.23635848  0.5477749   0.72876896
  0.53893578 -0.13390169  1.14259306  1.38685857]",[5.09957565]
112,112,"[ 1.51230758  7.70013769  0.19410294 -4.19022882  0.98321692  0.04092842
  0.23111567 -0.14708422  1.66258714  0.52075281]",[5.41570072]
113,113,"[ 0.54891876  7.75218604  0.09955508 -4.29830996  0.54744884  0.58736665
  0.70908119 -0.2149899   1.4888773   0.82338944]",[5.23316325]
114,114,"[ 1.60384382  7.79521098  0.11426664 -4.24254035  0.92014365  0.60700503
  0.55778528  0.11180185  1.20833371  0.54841775]",[5.24458769]
115,115,"[ 2.26019054  7.64782728  0.1144634  -4.33391959  1.14189116  0.91688895
  0.72639896 -0.27057614  0.8684373   0.7568448 ]",[5.63386981]
116,116,"[ 2.21599675  7.65899651  0.04874865 -4.27280806  0.69575015  0.76548829
  0.30065157  0.19999377  0.94200475  1.8186408 ]",[5.66422484]
117,117,"[ 1.72986575  7.6893972  -0.08828865 -4.17025317  0.54795556  0.85155507
  0.23678125  0.10712185  1.12982641  1.0498485 ]",[5.24717372]
118,118,"[ 2.25560375e+00  7.69162600e+00 -6.12568123e-01 -4.22926057e+00
  8.55539389e-01  8.50530964e-01  4.78384209e-01 -3.67305574e-03
  1.20518956e+00  1.63817094e+00]",[5.76765126]
119,119,"[ 1.77203201  7.69044082 -0.2595126  -4.23321239  0.09206003  0.39653569
  0.39505275  0.17363771  1.26435559  1.37594353]",[5.37343912]
120,120,"[ 1.7096403   7.71211709 -0.38017277 -4.31251403  1.08987059  0.35628738
  0.43191609  0.08385309  1.39712987  1.43309516]",[5.3829672]
121,121,"[ 1.23112211  7.67689096 -0.32461563 -4.21165468  0.46365999  0.34011962
  0.37321266 -0.01896421  1.22039832  1.10004299]",[5.07024723]
122,122,"[ 0.77599628  7.73529661  0.23026608 -4.26982815  0.20846302  1.05511003
  0.32563372  0.07626299  0.78714109  1.19429639]",[4.98938509]
123,123,"[ 1.20027906  7.72710694 -0.12098239 -4.13980389  1.04944625  0.81801808
  0.36949279  0.11456235  0.73835655  1.66356833]",[5.03972716]
124,124,"[ 1.0039611   7.74571725 -0.67876205 -4.28173095  0.54199748  0.91923125
  0.15449747 -0.46152601  0.90219357  1.09132167]",[5.26714361]
125,125,"[ 1.07495006  7.71125369  0.73142075 -4.35936938  0.96456969  0.79459076
  0.31491201  0.06128047  0.67294203  0.62281518]",[4.97372799]
126,126,"[ 1.45803187  7.73082243  0.81626108 -4.26360328 -0.56328436  0.81831094
  0.0309591  -0.16552736  1.16082179  0.48578275]",[5.16940899]
127,127,"[ 0.89238503  7.74608104  0.25488946 -4.33989071  0.60858935  0.92696222
  0.54874632  0.20541893  1.04192057  1.4523738 ]",[5.00175516]
128,128,"[ 0.01156254  7.72418267  0.78844944 -4.17654879 -0.1962331   0.92140959
  0.60590709  0.23566934  0.46564135  0.65664217]",[5.42356966]
129,129,"[ 0.78746021  7.76232528 -0.2878537  -4.17189697  0.67184482  0.77443687
  0.25946301  0.18809133  0.98033426  1.71604031]",[5.08911545]
130,130,"[ 0.65463692  7.68020641  0.49570254 -4.23838456  0.63155905  0.79664288
  0.50245701  0.39137206  0.48046927  0.8875852 ]",[4.97173446]
131,131,"[ 0.14677332  7.74969712  0.72586654 -4.3000465   0.48357085  0.6654486
 -0.09371462  0.22637864  0.64260921  1.51021225]",[5.39045689]
132,132,"[ 0.9748338   7.69890842  0.74249518 -4.20519247  0.17030278  1.03234103
  0.38865561  0.22251227  0.63370913  1.43253173]",[4.91303382]
133,133,"[ 1.26125425  7.72625632  0.84409782 -4.28961967  0.53876728  1.38937067
  0.50851221 -0.23913489  0.62499665  1.6194697 ]",[5.03746997]
134,134,"[ 0.47495341  7.75230483  0.57739521 -4.2857031   0.42697991  0.97891924
  0.26875868  0.28918556  0.9022111   1.2661361 ]",[5.08958761]
135,135,"[ 2.10873093  7.6304804   0.13467168 -4.07300061  0.01336617  1.43129113
  0.62371122  0.46531372  1.04231438  0.81884952]",[5.91926933]
136,136,"[-3.06844974e-01  7.72869523e+00  1.63437808e-02 -4.05416157e+00
  4.35530701e-03  1.15309880e+00  9.94128587e-01  8.31092368e-02
  1.43281446e+00  1.34670568e+00]",[6.04644296]
137,137,"[ 0.7307078   7.72377511  1.03329435 -4.40991307 -0.08742471  0.76884869
  0.71417384  0.21430028  0.23655276  1.17582762]",[5.23662924]
138,138,"[ 1.26425066  7.58861043  0.48684766 -4.0760502   1.19360301  1.31182389
 -0.07851381  0.63431729 -0.06939276  1.70374977]",[5.4972692]
139,139,"[ 2.24165749  7.72721288  0.71314841 -4.37484575  1.17223138  0.70447809
  1.11422182  0.50079208  0.45929292 -0.01136206]",[5.78705001]
140,140,"[ 0.50980461  7.69561993  0.94701184 -4.34469805  0.10001656  0.92460216
  1.03057313 -0.11740568  0.19934422  2.16953605]",[5.24620272]
141,141,"[ 2.34703427  7.68870083  0.90961279 -4.1004694   1.14731643  0.42501491
 -0.08959568  0.19207863  0.34323813  1.41445058]",[5.87926365]
142,142,"[ 0.74985195  7.64394904  1.69336525 -4.20748537 -0.21371578  1.19761892
  0.03028106  0.84219409  0.29524453  0.35819199]",[5.33618966]
143,143,"[ 1.45875812  7.73398372 -0.17579693 -4.06046641 -0.86715038  0.56675416
  1.21661758  0.45221065  0.55072939  1.52941919]",[5.99523143]
144,144,"[-4.88264830e-01  7.67637544e+00  1.29110617e+00 -4.25804099e+00
 -5.74722973e-03  4.66284986e-01  8.99900975e-01  8.14693546e-01
  8.04042956e-01  1.03296067e+00]",[5.65614682]
145,145,"[ 1.71221141  7.65375607  0.88766489 -4.27452616  0.34495369  1.18388545
  0.14663837  0.49520211  0.97206502  0.89941705]",[5.15037265]
146,146,"[ 1.01359754  7.68088293  1.02165714 -4.17812181 -0.07065927  1.16057552
  0.46655435  0.52022049  0.53726018  0.93137029]",[4.89545761]
147,147,"[ 1.10728771  7.66808411  0.29742795 -4.23637601  0.10731687  1.1077074
  0.62453031  0.16070751  0.76444508  1.40085205]",[4.93566979]
148,148,"[ 1.25593436  7.64131204  1.18834586 -4.26641306  0.58382704  1.08219216
  0.35699035  0.20662316  0.676503    0.94906298]",[4.94527488]
149,149,"[ 0.68429537  7.72692086  0.31945337 -4.29391911  0.63727825  1.14184032
  0.47222158  0.25735938  0.52559939  1.01651899]",[5.01094905]
150,150,"[ 0.73280825  7.658378    0.98727977 -4.20615931  0.39285461  1.19020936
  0.77227139  0.05220058  1.00025979  0.79399866]",[4.85237889]
151,151,"[ 0.24151799  7.73447541  0.88881302 -4.26294091  0.19871484  0.71375388
  0.61227884  0.45949533  0.87675706  1.59422622]",[5.17477154]
152,152,"[ 1.06665496  7.71571049  0.40959278 -4.09971683  0.60608971  0.98115775
  0.02103504  0.19146862  0.92054698  1.97253221]",[5.18234731]
153,153,"[ 1.07708331e+00  7.68522252e+00  6.37833238e-01 -4.25746805e+00
 -1.10526772e-01  1.42160244e+00 -7.13368671e-03  4.82605348e-01
  2.40916833e-01  1.13804454e+00]",[5.05850446]
154,154,"[ 0.85182597  7.6927402   1.18690895 -4.3095569  -0.11331121  0.81772154
  0.29361437  0.22383526  0.9217428   0.87772251]",[4.91823693]
155,155,"[ 1.05137344  7.62278497  1.08518032 -4.16911495  1.03226508  0.81566855
  0.58024686  0.34256205  0.92347418  0.37340367]",[4.90872922]
156,156,"[ 0.53328389  7.64721749  0.56981897 -4.26246079  0.25722116  1.25153498
  1.13740971  0.21399069  1.07494623  1.14553152]",[5.02173668]
157,157,"[ 0.46244879  7.60151293  1.11825449 -4.30615547  1.13181066  0.77443684
  0.36099611  0.03871814  0.74857805  0.92846718]",[5.1638238]
158,158,"[ 1.36074396  7.60216876  1.16298479 -4.28499442  0.66745209  1.49437297
  0.55386184  0.13766188  0.71731129  0.06304367]",[5.3160964]
159,159,"[ 1.47747785  7.68839198  0.42212313 -4.15638082  0.88727612  0.7975446
  0.41233941 -0.19919519  1.31625931  1.30055708]",[5.09709533]
160,160,"[ 1.27225752  7.66090224  0.77078395 -4.28549019 -0.0306251   1.28431049
  0.42281084  0.26934347  1.08685164  0.56996241]",[4.98816311]
161,161,"[ 1.4023017   7.68641412  1.38121765 -4.31780924  1.12065749  0.96584094
  0.61511996  0.27009193  0.89170211  1.11998133]",[4.95409266]
162,162,"[ 5.65239496e-01  7.65069171e+00  1.65904402e+00 -4.30335638e+00
  7.22706240e-01  1.46204128e+00  5.77124651e-01 -2.98301017e-03
  6.18064038e-01  1.36772313e+00]",[5.41321156]
163,163,"[ 0.94104143  7.69723441  0.44379249 -4.32242393  0.30564267  0.9322084
  0.51258618  0.17741681  0.82536027  0.16709672]",[5.03669079]
164,164,"[ 1.02656471  7.66015976  1.50813948 -4.28352983  1.16352776  1.05570084
  0.5286366   0.13524525  1.12727386  0.83094034]",[4.95045482]
165,165,"[ 0.84700941  7.67581418  1.11831719 -4.23049342  0.24374622  1.27688736
  0.57398264  0.20862751  0.89770364  1.06776641]",[4.8719838]
166,166,"[ 0.96094964  7.63166995  1.02932093 -4.21909446  0.47627776  1.19676017
  0.97127582  0.13906117  1.08509829  0.89429416]",[4.82723854]
167,167,"[ 0.59199832  7.63034861  0.78127624 -4.16181086  0.65470575  1.15967465
  0.61191731  0.15808237  1.15804109  0.89651148]",[5.02703638]
168,168,"[ 0.71462351  7.67934249  1.06562632 -4.21853517  0.53769018  1.35211252
  0.563748    0.07225323  0.85337029  0.92841947]",[4.90995954]
169,169,"[ 0.51732031  7.64589384  0.96552789 -4.21055941  0.68601163  1.128563
  0.58488898 -0.02622597  1.02159264  0.62869677]",[4.9459195]
