,evals,X,fX
31,31,"[ 2.41045826 -3.48766943  5.12887591 -0.5845225  -4.36107981  9.1181986
  0.62104207  0.49670691  3.01935266  7.93978781]",[61.60726852]
32,32,"[ 3.90820975 -2.52788389  7.52698295  3.9326799  -2.12795218  4.81974539
  0.18589382  3.06829435  3.71044172  5.43132998]",[28.77678946]
33,33,"[ 2.47172679 -4.04209868  8.80757476  0.46283864 -2.33636685  3.96555319
  2.04053308  1.65496003  3.42933536  7.33677918]",[41.37725871]
34,34,"[ 6.61961701 -4.51023294 -0.35198961  1.52970917 -4.80441837  3.82079401
  1.17868896 -3.09321293  1.22446543  9.97290322]",[27.70281494]
35,35,"[ 4.53203211 -0.40273422  0.35881814  3.50204566 -4.84019726  4.35921352
 -2.19477422  4.15790326 -1.29874784  7.54897875]",[23.83194682]
36,36,"[ 5.05918703 -0.5075452   1.90768196  3.29437094 -3.99085806  3.25042941
  2.02507104  0.03187388 -3.82241232  9.99479896]",[18.58363945]
37,37,"[ 9.57203376 -2.87344072  0.72591906  3.78242241 -2.40487762  2.50498481
 -3.43332204  4.47536257 -0.96472054  5.92232317]",[30.88622465]
38,38,"[ 7.08480688 -1.43224318  6.38280011  2.80608071 -4.94129644  0.47042117
 -3.81286583  3.77456216 -4.18875991  5.57617425]",[35.72618693]
39,39,"[ 4.89558669 -1.49570659  2.22056312  3.61133186 -3.54196038  6.64929029
 -3.92681571 -3.19239141 -2.76582645  8.76038284]",[45.29447177]
40,40,"[ 8.79315516 -2.50903886  0.53266222  3.53359903 -2.36180967  3.09503126
 -0.50862816 -1.29382172 -1.63452833  3.42253958]",[23.90797804]
41,41,"[ 6.3739637  -1.43556258  1.96048377  4.04439451 -2.76248977  1.86230054
  4.91998712  4.79390194 -2.0208655   7.49471018]",[37.06563881]
42,42,"[ 7.93819577 -2.3632641   5.63910683  3.9831241  -2.6432329   3.23090098
 -3.37594539 -4.06882884 -4.14174087  6.90802281]",[45.2949959]
43,43,"[ 4.3610853  -0.95313698  1.25274689  2.45356313 -3.28419186  5.2659448
  5.1799705   2.19859918 -1.58874611  6.17343307]",[37.78505559]
44,44,"[ 8.7683035  -0.75723331  2.22580126  3.93192174 -3.85959867  0.73636386
 -3.46695206  4.13655573 -1.85128256  9.12142781]",[21.23547161]
45,45,"[ 5.06702643 -0.6297326   2.64743173  3.254101   -4.42977918 -0.72132852
  0.1865088   0.08954647 -4.47046886  9.32030848]",[12.51317074]
46,46,"[ 6.39703572 -1.92911297 -0.04370965  3.5772704  -3.87688097  2.04560509
  1.80830942  4.0170122  -4.3318773   7.90941502]",[19.49005716]
47,47,"[ 0.69530796  0.2990502   1.40300189  3.70442924 -4.71549326 -0.85557045
  0.44806229  4.64565168 -1.78543413  7.4886516 ]",[18.83775888]
48,48,"[ 5.8761964  -0.01342948 -2.93817041  2.1645723  -3.79792727  6.44505885
  0.24093484  3.41650314 -3.36442791  8.26935535]",[41.02969474]
49,49,"[ 6.29464    -1.78573422 -1.09464277  3.2695206  -4.52570105 -0.22044446
  2.38054158  1.93928959 -2.1774266   9.82311597]",[27.9947086]
50,50,"[ 3.89053645  0.80601608 -2.30073685  2.5517088  -4.39597577  7.04763626
  1.19320842  3.19798168 -4.43800274  5.78796151]",[25.06276605]
51,51,"[ 9.68279161  0.53384367  0.25560555  3.37740196 -2.10839464  2.76642491
  0.37439025  1.29536979 -1.98603313  8.78562315]",[18.86709644]
52,52,"[ 8.03981575 -1.56483399  1.26664212  3.83790521 -3.91160623 -0.03979176
  0.35591141  0.65448265 -1.3382092   8.59646826]",[14.43216141]
53,53,"[ 6.5641784  -0.10331638 -1.59373116  3.24724115 -2.09088313  2.81929026
  1.2727224   4.16374647 -2.83773947  7.98564352]",[28.70380115]
54,54,"[ 8.21756779 -0.5654608  -2.77810642  3.93298003 -2.65434464 -0.33944163
  0.10953114  1.49271243 -4.41476305  9.98386885]",[30.69384934]
55,55,"[ 0.12065328 -1.89482281  1.66575527  4.16364251 -3.69685928  0.56845126
 -1.05194063  8.6880573   1.5828027   6.21587387]",[37.04415181]
56,56,"[ 9.33809679  0.94101254  2.9109953   4.08175739 -4.87431448  6.23144534
  0.54710194  3.57978506 -4.0206173   8.7022922 ]",[32.21897364]
57,57,"[ 7.53991143  1.54806414 -0.08823358  3.2067904   3.46068989  0.5208722
 -2.55423799  8.53584658 -4.5555029   4.31079733]",[30.95296309]
58,58,"[ 9.2832555  -2.74485415  2.04308331  2.3845199   2.01090728 -3.70781362
  0.39841269 -2.34740279  3.40757488  6.35298934]",[26.31776021]
59,59,"[ 1.71285448 -2.68142869  5.16933537  4.05850305 -0.457711   -3.54037816
  0.99883105  4.59953299 -2.20641464 -0.04043452]",[36.2365296]
60,60,"[ 4.4425774   1.70595852 -1.79757068  4.58982964 -2.02308066  3.27171837
  2.2128663  -1.50936381 -1.02556644  1.87814809]",[21.11233747]
61,61,"[-3.68140507  1.14759882  0.3395369   1.60489781 -2.10298942 -2.39228511
 -3.53250053  2.08022034 -1.66640205  8.72271597]",[29.22129131]
62,62,"[-2.20923776 -2.94817266  1.47728977  4.83405727  0.76390265  3.91317887
 -0.64650222  3.05177819  0.14758883  7.26654264]",[19.8643332]
63,63,"[ 4.026089   -1.48322843  2.1709393   1.08095665 -1.58860823 -3.03104696
  2.3525385   2.49850179 -4.18192939  9.58905038]",[27.15790898]
64,64,"[ 8.95494964  1.56293897  4.31836429  2.59727472  1.8656774   2.28750496
  2.36894077 -3.30871184 -0.55054932  0.58587852]",[12.75351012]
65,65,"[ 9.09338687 -0.45991571  3.90065383  3.36990193 -3.25123464 -1.44310056
  0.94119743  2.20482176 -4.03831616  5.76816531]",[16.77244296]
66,66,"[ 6.90685296  0.41990685  4.24856357  4.22584737 -0.3274677   3.39996065
 -1.9312824  -1.8430717  -1.2012195   4.91818779]",[18.23503292]
67,67,"[ 2.88616409  0.51219293  1.67588524  3.1955978  -3.95847656 -4.17395969
 -0.17637506 -1.34283554 -4.24781679  7.24853282]",[13.25634218]
68,68,"[ 0.17037233  0.34870375  3.89254876  3.70200501 -1.60369274  0.59080738
  1.10977733 -2.14243818 -3.7868668   4.71084445]",[16.34593344]
69,69,"[ 4.41870349 -0.44654768  2.42074417  2.67159851 -2.97552893 -4.32008591
  1.5182879  -2.84165562 -2.79589573  6.6355792 ]",[32.1138406]
70,70,"[ 3.20615142  0.57216439  4.11356595  3.58972828 -0.53796194  0.01205636
  1.71417077  1.43857788 -4.49780791  4.66830849]",[6.94341273]
71,71,"[ 1.12303611 -1.79192984  1.8691159   3.27910868 -3.86738209  0.67114852
  2.339758    1.50648858 -3.63594951  6.30347679]",[17.64780795]
72,72,"[ 2.35911493  0.20647021  2.0121586   4.45193688 -2.36071489  0.98585862
 -0.35434482 -2.16318129 -2.91158951  6.3958644 ]",[30.45851037]
73,73,"[ 1.50315223  0.33046788  4.18844458  2.23683944 -4.81346961  1.02590942
  1.9933347  -0.44180527 -2.49168561  9.84613112]",[26.73392658]
74,74,"[ 4.23043077 -0.92623069  2.46836508  3.31507165 -4.84833699 -3.18566324
  1.89491444 -2.57030722 -4.36212469  4.97110079]",[28.14359379]
75,75,"[ 2.34898622  1.18241977  1.49556914  3.56924856  3.66649297  0.54149915
  0.40773779  0.94833972 -4.86911902  0.68025108]",[8.55542984]
76,76,"[ 4.23981064e+00  1.27478685e+00  5.54426884e+00  2.65140554e+00
  4.24379079e-03 -2.63913838e+00 -6.77950580e-02  1.97444729e+00
 -7.46317042e-01  3.22942274e+00]",[25.46159731]
77,77,"[-0.67507425  0.92492893  6.74058305  2.52733979 -3.00957485  1.85061889
  0.20590532  2.67375791 -3.92321874  2.85512567]",[26.7895408]
78,78,"[ 1.04666826  0.52181798  1.74943409  3.23472677 -0.96006097  3.00924664
  0.42974611  0.26443238 -4.10727943  2.44314383]",[5.33126207]
79,79,"[ 4.04792849  1.31067746  3.4694193   3.78635938 -3.17802373 -0.01040485
 -0.61331697  1.37736061 -3.87418782  5.84124149]",[15.10661887]
80,80,"[-1.58836069 -0.20921431  1.14576955  3.21422676 -1.51470735 -1.30429391
  0.01449707  3.11495769 -2.746314    0.65732376]",[16.32891899]
81,81,"[ 5.82088487  1.65795586  4.70266353  3.02904777 -0.11042933 -1.24535849
  1.68174312  3.40467203 -4.57183786  4.12466454]",[13.59630617]
82,82,"[ 6.91412788  1.47057846  5.06109183  3.23766372  4.0437472   0.3659461
  1.95579521  2.99302138 -0.91719666  7.96910559]",[20.10513964]
83,83,"[ 3.0096681   1.41530067  3.36446359  3.28634437  4.28820731 -2.97260643
  2.25452888 -0.62386826 -3.76366684  3.33973008]",[17.71854788]
84,84,"[ 0.70672271  0.79442527  2.31211575  3.19866324  1.18119162  0.32886539
  3.04259778 -0.22623196 -2.95716662 -0.07056546]",[11.3242379]
85,85,"[-2.79227816 -0.59955619  0.51835844  3.61090632  3.42489547  7.31940814
  0.36690045  2.79025919 -4.98298098  2.78623479]",[16.2535176]
86,86,"[ 1.61744418  0.67481184  3.36310225  2.69979642  0.29008466  2.27293896
  0.74588423  0.98594657 -4.02380472 -2.21367148]",[6.45105928]
87,87,"[-1.51611395  0.57503364  0.33457343  3.23822611  2.79118752  6.12697791
 -1.28259135  0.42497495 -2.7512767  -2.25020467]",[31.10997815]
88,88,"[ 5.95751932  1.65876257 -1.04344081  2.98764681 -1.23390351  1.89367103
  0.48028799  0.06713548 -4.868334    2.00993324]",[11.98529047]
89,89,"[-2.47924337  1.24247065  0.75207243  2.39356422 -2.30958943  3.83661249
  2.51192677  2.85509536 -3.61239137 -0.95849064]",[16.3249389]
90,90,"[ 5.52882474  1.77152746  1.79508412  2.74129514  1.16527009  3.0086666
 -0.74741949  2.87095911 -4.5744779   2.54287799]",[7.8418167]
91,91,"[ 2.65050379  1.61810112  1.98884566  3.42361509 -1.31827586  1.33287441
  0.0362814  -2.22403841 -0.79238079 -2.11808751]",[13.5486585]
92,92,"[-1.86519559  0.72803751  1.60369409  2.28468609  1.82333154  5.64442139
  1.43881951  1.1140025  -4.84014996  6.15598486]",[26.51195664]
93,93,"[-0.26585247  0.76073053  0.10709051  2.79540818  2.23111113  2.95103201
 -1.42292811 -1.85909624 -0.59247015 -1.98241057]",[12.93110821]
94,94,"[-2.89423199 -0.013212   -1.08282604  3.34372638 -1.64033728  2.37730987
  0.75925192  2.33404717 -4.43760782 -1.67705483]",[10.74837199]
95,95,"[-0.74475993  1.21326335  3.10036275  3.21706307 -2.89065036  3.10088122
  1.26891782  1.3227731  -3.83030458  2.62477625]",[15.37191031]
96,96,"[ 3.323755    1.29324911  1.70361288  3.62909315 -0.72197042  1.65646585
  1.49423252  1.84451513 -4.7477205   1.39313368]",[7.95327626]
97,97,"[ 2.38618246  0.80820045  1.00786077  3.6890693   1.03725566  1.60722508
  0.24332395  0.99370983 -3.75838995  1.53135469]",[5.23294241]
98,98,"[ 2.81223859  0.33573805  1.25519316  3.37288431  1.35428976  1.45275387
 -0.09862559  0.25664216 -4.56772089  1.46421293]",[5.09101806]
99,99,"[ 2.69560556 -0.02679241  3.0337237   3.09000688  0.29763755  3.06630669
  1.23036855  0.97894341 -2.60001413  1.25377953]",[12.32281553]
100,100,"[ 1.29856873  0.33195658  1.38733427  3.53593893 -3.31004419  1.91524685
  0.68202617  0.41984799 -2.75512829  1.01736284]",[16.52805802]
101,101,"[ 2.46682448  0.02146511  1.0975735   2.79268754 -2.11841698  2.7336293
  1.31075008 -0.71013126 -4.69178484  1.82919711]",[14.41348205]
102,102,"[ 2.64591578  1.19617252  2.9974322   3.56351833 -0.12854718  2.32410335
  0.69608545 -0.53144707 -4.55393126  1.50786275]",[6.59153044]
103,103,"[ 1.164523    1.13428149  0.80781538  3.58476184  0.45404438  2.06075191
  0.77775278 -0.02769354 -3.78993589  1.21788139]",[4.82676955]
104,104,"[ 2.54396817  1.11199652  0.7912612   3.05828984  1.11732891  2.31736549
 -0.21939101 -1.14945509 -2.4781134   2.78552974]",[12.70741903]
105,105,"[ 1.40955143  1.88939984 -0.55442245  4.10641624  0.20039391  1.05262121
  0.06641691 -0.54418602 -4.32116716 -0.22337851]",[4.35570176]
106,106,"[ 1.03463859  1.57469921  0.4099832   3.27988432 -1.31348767  0.18629566
 -0.06590953 -1.55902035 -4.4432164   2.07264854]",[8.97437457]
107,107,"[-0.3146687   0.5043325   2.09567424  3.40275117  1.87145783  2.24612805
  1.74566567  0.70136463 -4.50351254  0.41083001]",[6.54306611]
108,108,"[ 3.69061877  1.03901237  1.05140003  3.02508973  2.0594858   2.70189073
  0.82396725  0.52783764 -4.33814134  0.93672003]",[5.44393813]
109,109,"[-0.05009005  0.78118714  1.14396831  3.19890574 -0.43084349  0.87635104
 -0.01890375 -1.32787696 -2.9344351   0.69182491]",[12.05156646]
110,110,"[ 1.78268073  1.20876031  0.69857719  3.23306425 -1.14638231  2.30118823
  1.09785586  0.57102599 -4.22598453 -0.43657147]",[5.55080223]
111,111,"[ 0.03795533  1.30213725  0.49267042  3.73344756  0.39504548  0.51534699
  0.47368984 -0.79623931 -4.52111971 -0.74940253]",[4.63719472]
112,112,"[ 2.56588246  0.90303357  1.34490941  3.92574482  1.67314683  2.23703646
  0.37582728 -0.84251586 -3.73281121  0.08991757]",[7.41785012]
113,113,"[-0.96306524  1.94427837  0.19116293  3.24375523  1.87742126  0.35354576
  1.39587522 -0.54273288 -2.90392853 -0.79036316]",[11.90491577]
114,114,"[ 0.71378732  1.86777993  1.54430677  3.74425505  0.25656003  0.17131919
  1.41069586 -0.09905357 -2.78103797 -0.37740357]",[10.29775331]
115,115,"[ 1.46841197  1.37751068  0.67600781  3.74085748  1.51100591  2.12186383
  0.29263805 -0.2265922  -4.28562379 -1.35566062]",[4.07085282]
116,116,"[ 2.91080826  2.25535891  0.43437883  4.14700324  1.4842239  -0.92958986
 -0.56403125  0.56325961 -4.46045665  0.01867409]",[6.88880714]
117,117,"[-0.39120751  1.57791798 -0.07700705  3.94172083 -0.07655395  1.08739359
 -0.41295547  0.73788361 -3.77397462  1.33472004]",[5.57121533]
118,118,"[ 0.49685876  1.95315586 -1.59592676  3.54368968 -0.51427985  1.84999163
 -0.04115203  0.96588516 -4.86834854  0.65539552]",[12.10013659]
119,119,"[ 3.82361131  1.23994569  1.24423102  3.84604773  1.45488741  2.63714192
  0.12812426 -0.62589263 -3.67956651  0.10300466]",[7.13277468]
120,120,"[ 0.82090451  2.53567309 -0.52947372  3.69929665 -0.19963083 -0.55638326
 -0.18368875  0.06975745 -3.83048606  0.4479816 ]",[5.46830235]
121,121,"[ 3.17492481  1.3710226   1.09545349  4.07265559  0.09323376  1.41820256
 -0.26722365 -1.31166479 -3.62525527 -1.03754834]",[9.27271083]
122,122,"[ 3.59450083  1.17812022  1.0461006   4.54277331  0.24146914 -0.71601243
  0.80446071 -0.99138855 -4.82063644  0.06847093]",[11.77100661]
123,123,"[ 3.04032504  2.48486553  1.02916323  4.24064012 -1.26132829  0.10627086
 -0.63802087 -0.28535287 -3.95619882 -0.77875511]",[8.82446846]
124,124,"[ 3.16550048  1.72146528 -0.9941497   3.80826072  0.74404463  1.31570019
 -0.6755647  -1.71603286 -2.87779282 -1.57692571]",[16.53967437]
125,125,"[ 6.32555348  1.67461076  3.64459593  3.40922631  4.71437498 -0.49875422
 -1.35346717 -3.23592713 -3.36177903  1.23163636]",[23.03567791]
126,126,"[ 4.46912618  2.82905124  2.45050055  2.65740343 -1.70609201  0.9224743
 -1.86062191  0.50545372 -4.46980205  2.085029  ]",[15.25881204]
127,127,"[-1.17095976  1.62097317 -1.30569684  3.70682261  0.4945473   0.09679157
 -0.33070909  1.48785633 -3.61174503  3.31884168]",[9.23369615]
128,128,"[ 5.0609106   1.15437149  0.12612054  3.15191935  2.85073258 -0.86829042
 -1.41022731 -2.55277548 -1.92368976 -3.20775664]",[20.26169981]
129,129,"[ 1.27760128  1.50857994  1.04263819  3.41481256  2.50784825  0.03131849
  2.0869507   1.2305465  -4.76413313 -3.82756846]",[10.59221218]
130,130,"[ 6.42104104  2.8003032   3.35501173  3.98632229  1.67472531 -1.2020756
 -1.19766544  0.28817498 -3.997144    3.26507588]",[9.66534087]
131,131,"[ 5.70987505  0.27047362 -0.96920107  4.7223392   3.97865067  3.70479812
  2.59338174 -3.32321334 -2.61800471  0.56075368]",[23.7594805]
132,132,"[ 3.19855937  2.67688866  0.82341672  3.22981549  1.21536193  0.46938072
 -1.38581303 -0.21420815 -3.66789189 -1.77524937]",[10.63314696]
133,133,"[ 0.79008811  0.58295911 -1.87502809  4.81331249  2.4623838   4.82805237
  1.68152482 -0.29313797 -3.85273462 -4.14973622]",[25.30328457]
134,134,"[ 3.91250031  3.14021849 -0.38554905  4.28062573  1.38181354 -1.41058417
  1.21576578  0.49009894 -4.73748944 -3.78201566]",[13.54513984]
135,135,"[ 1.32949278  1.30211452  2.25206476  4.27514478  0.64151758  1.35998068
  0.37391501 -0.38893091 -4.98541411  0.33878726]",[11.81093861]
136,136,"[-0.85509969  1.15280834 -0.6835571   3.39451304 -0.15182844  0.75420043
 -0.68245842 -0.40946218 -4.67678894 -3.19072928]",[7.72160938]
137,137,"[ 0.30123679  1.15693     0.07252215  4.25871812  1.33039893  0.29365847
  0.92585051  0.65109991 -4.5414866  -0.14333626]",[5.25434849]
138,138,"[ 1.54139965  1.46614172  0.53552938  3.47866591  3.10053516  1.56436849
  0.90304542 -1.87288505 -4.02526871 -2.2616542 ]",[10.58764244]
139,139,"[ 2.49219993  0.9629261   0.98455462  3.72696573  2.19973072  3.07044166
  1.30137928  1.2916896  -4.82661171 -0.25487778]",[9.27922895]
140,140,"[ 0.39629098  1.55786698  1.80381905  3.92802533  0.21498742  1.51532427
 -0.19152831  1.25704927 -4.53813971  0.41309558]",[4.70326103]
141,141,"[ 1.13713935  2.02690919 -0.05470562  3.4707156  -0.19718316  2.99567914
  1.37045672  0.45161215 -3.92560764 -2.0655668 ]",[6.34883321]
142,142,"[ 1.05414945  2.25090334  1.97600068  3.87123567  1.0563951   1.45250038
  0.78915786  0.56220029 -4.43626719 -0.06441635]",[4.63501423]
143,143,"[ 2.42126654  1.70809102  0.37620814  3.1707482   3.15521352  2.07883663
  1.31740563  0.0369622  -4.33775468 -0.13205608]",[5.77637458]
144,144,"[ 3.89377445  0.7791226  -0.28539763  3.97175616  1.92088449  1.22472181
 -0.81783979  1.19683001 -4.88336854 -3.67513673]",[11.81370033]
145,145,"[ 2.66614419  1.0044607   1.44799467  3.45631109  0.71733838  1.61831373
  0.62812252  0.56391883 -4.94126089 -1.38443048]",[10.2135569]
146,146,"[ 2.57205725  1.41061582  0.95985425  3.4537958   1.45734473  1.89010731
  0.49320778 -0.61362013 -3.77861992 -0.43624132]",[6.24769057]
147,147,"[ 2.18183929  1.4499683  -0.0622506   3.78745041  0.69284343  2.32464038
  0.48636684  0.55000597 -4.40875689 -0.23764596]",[4.71677033]
148,148,"[ 2.70728537  1.31876396  0.28811797  3.8002654   1.96103602  1.67197092
  0.20282259 -0.0869709  -4.69840012 -0.37440191]",[7.1245263]
149,149,"[ 1.37876775  1.770795    0.8341476   3.61218557  1.74583618  2.2627332
  0.53175884 -0.24304093 -4.59368842 -1.88545234]",[6.62988124]
150,150,"[ 1.00653809  1.82812389  0.87388195  4.00852276  0.81330513  1.95496973
 -0.19521959 -0.36675663 -3.72508774 -1.20484198]",[6.31326591]
151,151,"[ 2.15277757  1.58649927  0.23014913  3.88313062  1.6541187   1.82185037
  0.37840699 -0.330444   -4.0261687  -1.60340875]",[5.36147584]
152,152,"[ 0.3179489   1.24818775  1.28198377  3.65646033  1.48864276  1.84385603
  0.3764642  -1.02826856 -4.2726914  -1.46241438]",[4.87193702]
153,153,"[ 1.12806886  1.69475508  1.29572362  3.82137608  2.18537756  2.73599068
  0.2371582   0.14219981 -4.19443502 -1.11663873]",[5.11935516]
154,154,"[ 1.04012259  1.85994485  0.59465259  3.84520942  1.60295078  1.48566366
  0.9151226  -0.05056306 -4.53229707 -0.49852416]",[4.50773286]
155,155,"[ 1.11755452  1.41474905  0.84993831  3.84378101  2.09521972  1.86000867
  0.30861201  0.13348123 -4.28867663 -1.32700876]",[4.297403]
156,156,"[ 1.13656173  1.29634261  0.99701897  3.73342474  1.20285848  1.86617021
 -0.03340826 -0.46240197 -4.26031409 -1.82257801]",[4.00977935]
157,157,"[ 1.57813431e+00  1.61870582e+00  1.07222518e+00  3.66035465e+00
  1.94039927e+00  2.03731182e+00 -1.56915960e-03 -9.36092872e-03
 -4.22081368e+00 -1.56976040e+00]",[4.78194844]
158,158,"[ 1.36444254  1.62061037  0.61713009  3.70989649  1.34489026  1.72023283
 -0.02747293 -0.26550752 -4.28756453 -1.13703896]",[3.52010712]
159,159,"[ 1.79109548  1.32136095  1.03051573  3.67763818  1.58909915  2.1261748
  0.4641747   0.10926862 -4.29583862 -1.83643372]",[4.78760959]
160,160,"[ 1.75916261  1.55534838  0.84039432  3.79395505  1.71218712  1.85019475
  0.44572368 -0.47123878 -4.33370462 -1.0264929 ]",[4.1948255]
161,161,"[ 1.04935007  1.48927019  0.88095312  3.71822556  1.04031914  1.83957152
  0.67468293 -0.21152267 -4.21640076 -1.21053399]",[3.3143463]
162,162,"[ 1.02049902  1.17299673  0.34102723  3.74647111  1.28428777  1.76413806
 -0.06256067 -0.40977624 -4.30896948 -1.38433776]",[3.49990074]
163,163,"[ 1.66218546  1.52195516  0.74973809  3.79888991  0.93786345  1.96537451
  0.50831877 -0.3236016  -4.32141034 -1.55409941]",[4.19938506]
164,164,"[ 1.13319951e+00  1.41041493e+00  1.13931607e+00  3.60196612e+00
  1.56463620e+00  1.87750760e+00  1.49172718e-01 -2.89760682e-03
 -4.24213981e+00 -8.67358417e-01]",[3.4726165]
165,165,"[ 0.91115225  1.65029431  1.41500657  3.66370637  0.69744754  1.45104734
  0.88997068 -0.03033209 -4.29038008 -0.73032843]",[3.09493392]
166,166,"[ 0.33588418  1.55996797  0.40996869  3.72512116  0.50949218  1.59890307
  0.70208795  0.05057466 -4.21817047 -1.30951757]",[3.57667695]
167,167,"[ 0.47849482  1.66160581  0.84864432  3.61486248  1.45259135  1.62387506
  0.61166747  0.05908681 -4.12151417 -1.20892555]",[3.67797468]
168,168,"[ 0.49770361  1.5500464   1.0663712   3.82085558  0.74093418  1.44944387
  0.72221096  0.20762358 -4.23362492 -1.0726789 ]",[3.15935911]
169,169,"[ 0.56418328  1.63717283  0.34992703  3.82764548  0.62824605  1.85309095
  0.70416105 -0.04957772 -4.11672642 -0.84018617]",[3.77613309]
170,170,"[ 0.84179082  1.47321469  0.93711203  3.63169846  0.93776286  1.90714366
  0.78279823 -0.28724301 -4.24367764 -0.9724527 ]",[3.27407537]
