,evals,X,fX
18,18,"[-1.41217954e+00  5.02549383e+00 -1.34058334e+00  7.85008666e+00
 -3.75918454e+00  8.70945396e-01  5.81993675e-03  5.23395509e+00
  4.86391086e+00 -7.42148254e-02]",[35.87394648]
19,19,"[-4.27301379 -3.01878653  0.27596593  6.58511136  6.60461184 -4.06384114
 -1.7677783   8.74289244  3.89415336 -2.15923764]",[67.68119211]
20,20,"[ 1.88128546 -2.41454019 -1.8601241   7.56101427  7.66687158  0.71902848
  0.90922965  1.33632496 -0.93251609 -1.97399881]",[21.43540554]
21,21,"[-0.26475579 -3.78336412 -4.5847637   6.65586231  5.7932901   1.18825097
  6.79442245  8.38384032 -4.50147601 -2.91811405]",[62.77489932]
22,22,"[ 7.29894221 -1.59655311  1.5852308   6.77820585  5.56631647  1.02395582
 -3.92160602  0.05400701 -2.60989793  3.32734666]",[42.0942084]
23,23,"[-2.78173089  5.34519976  4.45579478  7.2627229  -0.06983287  1.4221152
  8.81994247  0.9060501   1.62488401  6.50382548]",[49.50879808]
24,24,"[-1.68914177  4.21611171  6.22531171  6.76677802  3.93076974 -1.13735757
 -4.82903206  0.66143875 -1.39240446 -4.81477729]",[43.20327605]
25,25,"[ 6.15095317  3.76918767  6.41209102  8.07948756  5.7500465  -1.9583772
 -4.30959951 -1.799764    2.87597543  3.7714345 ]",[51.58435539]
26,26,"[ 2.1426037   0.257858   -0.2860152   7.51982798  9.00222106 -1.36977596
 -1.06842205  1.5191989  -2.44386323  4.75675636]",[49.32196298]
27,27,"[ 5.36389202 -1.10693515 -3.02394559  6.96122374  2.77567344  0.74126075
  3.5195908  -0.04139822  1.11258154 -0.2374979 ]",[20.62608208]
28,28,"[ 2.49183983 -2.72191428  3.29457384  6.89179877  9.29666548  2.32218327
 -2.93216772 -1.95452659  2.73450069 -2.01318868]",[80.03324457]
29,29,"[ 6.94282174  3.08521171 -0.98305673  7.34356524  1.09471859  2.13776885
  8.49915922 -2.30780519 -0.71058199  0.97085104]",[31.22221851]
30,30,"[ 3.60272408  3.57090285 -1.20949278  7.16140507  8.43909105 -0.88685432
  5.15847594  1.7651367  -1.27105809  6.57228917]",[38.49632735]
31,31,"[ 5.24310499  0.05863442  3.04602842  6.79682205 -0.2663668   1.17001086
  7.10049093 -1.28347915  5.38184553 -1.37762639]",[34.93423714]
32,32,"[-3.10551845 -3.82485382  9.30672139  8.30725167 -0.74863747  2.84301331
  0.64575762  0.50544858 -3.65833379  0.26558578]",[61.88944425]
33,33,"[ 4.25896317 -0.53015456 -1.15692243  8.33118486  4.85630989  2.60566784
  2.88349599  0.00986129 -1.54164039 -3.18758164]",[25.58821337]
34,34,"[ 4.53327984  9.33171421  4.30968821  7.23955424 -2.87229322  3.53281743
  3.46536636 -0.31636864 -4.00654711  2.62853414]",[63.63978355]
35,35,"[-1.8024642   4.61205274  0.68222046  6.97823752 -4.59381716  1.10262718
  1.46731734 -4.43933869 -1.05514243 -1.98882677]",[21.69336935]
36,36,"[ 7.60744721  9.42478776 -3.2972214   8.27231963  6.32405937 -1.7820521
  7.97573775  0.10366216  9.31155652  6.18898243]",[133.92594627]
37,37,"[-0.88305816 -0.63548222 -2.8744629   7.94947857  0.31506717 -1.5169563
 -1.80756375  0.66761315  1.57954231 -2.3153656 ]",[23.07931164]
38,38,"[ 9.59675044  1.08951077 -0.89864627  7.81169548 -2.62756892  0.31775173
  5.43498129 -4.82479172 -4.37463028 -4.52665303]",[35.92585015]
39,39,"[ 8.68934125  2.0539102   1.1752592   8.21794759  1.8838425   1.7165396
  1.27587199 -3.61292589  3.74917448  4.69349533]",[15.6973705]
40,40,"[-1.49656653  9.25255775 -3.00326347  6.83866319  3.27914327  1.69275467
 -1.30471818 -3.51083174 -2.56094977  1.8263945 ]",[77.86000548]
41,41,"[ 6.47339582  1.60455972 -2.96361841  7.97646305  5.75146765 -0.27017161
  1.78666607  0.25316805  8.77469361 -0.13461456]",[53.84872304]
42,42,"[ 1.12104103  0.34439266  2.41721541  6.23889652 -1.01704881 -1.68759614
 -2.20434651 -4.47107948 -2.10990906  1.00394025]",[38.3946208]
43,43,"[-4.27421145  2.90200859  7.64428824  7.04236731  5.61394811  0.28943375
  4.80023921 -4.77913939  4.25506681  8.87241721]",[44.43150929]
44,44,"[-4.20607988  2.30856806 -3.83417416  9.40352443  1.53237969  8.04142416
  0.3721343  -2.61347618  8.484281    5.15571326]",[79.79981389]
45,45,"[ 4.37173039  0.60324728  9.30678844  7.27573262  0.37870884 -3.22156847
  7.13430643 -2.62553325  8.87559295  1.33329272]",[99.0979217]
46,46,"[ 3.68721455 -0.60022146  7.66239047  8.04098575  0.73607028 -4.56272732
 -0.30822456 -4.60425582  2.7388373   9.37882543]",[21.98531556]
47,47,"[-4.34412703 -1.50359571  6.40379965  6.69549574  2.67226219  3.36657614
  6.75794333 -3.90638591  1.98808298  5.69588691]",[51.34899825]
48,48,"[ 1.98493361  2.36036554  5.71222693  6.68524926 -2.43406609 -3.10896888
 -0.44466987  0.80349112  3.02019835  0.10123119]",[46.44110411]
49,49,"[ 3.44963789  0.86307019 -0.26538879  7.14178246 -2.53461227  6.18595064
 -4.73597653 -4.4466334  -4.54571893 -2.60444045]",[43.37095556]
50,50,"[ 9.09914881 -1.67510241 -3.18859003  6.83772521  6.32831156  9.24988538
 -0.02004847  0.69477958 -4.87223985  0.31242251]",[85.95045228]
51,51,"[ 2.36073121 -1.4225293  -2.10674204  8.02191291  4.24746364 -2.46847212
  4.51003671 -4.13260575  5.39737403  4.99532074]",[43.11547922]
52,52,"[-2.16022344  1.76367441 -2.03115851  7.84731277  6.81107432 -1.87667735
  2.24886219 -3.84225012  3.05900058  6.04355752]",[34.65363394]
53,53,"[ 9.07876915  3.26822534 -3.33616674  7.79901723  7.59100974  3.63612652
 -0.57844939  2.88233901  3.81096659  7.64317423]",[20.21336186]
54,54,"[ 0.68920127 -3.96427796  7.75966525  8.32453993  8.38246882 -1.16678536
  3.20400008 -2.68704721  1.38509338 -4.26442049]",[41.31012756]
55,55,"[ 5.57963649e-03  1.10536750e+00  7.02811152e+00  8.21298015e+00
 -1.21888816e-01 -1.57507882e+00 -2.02338867e-01 -3.63143696e+00
  2.43411748e+00 -1.83580048e+00]",[26.83189457]
56,56,"[3.81983166 0.02576439 8.59058589 7.79695169 4.3558374  0.3810674
 0.82814983 1.85858992 1.46262993 3.38668913]",[24.98680563]
57,57,"[-3.34381881 -3.49845185 -3.17918107  7.91889934  0.04815206 -0.15881926
  3.06183702 -1.25217975  1.36520815 -1.57237314]",[20.20137045]
58,58,"[ 9.35629299 -4.79379885  4.39673215  8.67976933 -1.78460874  5.49833864
  0.95176771  0.92149047  4.84960255  9.37972397]",[59.17143561]
59,59,"[ 8.13482062 -3.64118659 -1.45927936  7.97557498  1.41950965  1.2822704
  1.27450751 -4.47340498  2.36612044  8.25797588]",[21.4224769]
60,60,"[ 2.73778762  9.74556932 -1.41787276  7.5458553   2.3531267   2.96322107
  3.41034381 -4.16671528  1.23863487 -0.87013975]",[63.99108263]
61,61,"[ 2.63304512 -0.71758888 -3.94487049  8.89524779  5.86895823  7.22818911
  2.05974907 -0.81989771  2.08744762  2.64599174]",[56.6452975]
62,62,"[ 7.96436611  0.5210236  -4.97327429  8.19912549  1.22157456  3.04632028
 -0.34895476  0.3001049   3.05356217  3.58560628]",[19.19922827]
63,63,"[9.75016803 0.05867554 1.11690913 7.80411435 2.956465   2.43983041
 2.12489929 1.39630774 1.70048025 0.35958434]",[6.75919136]
64,64,"[ 7.64889411  1.22873497 -2.46476063  7.74620873 -1.52771209  2.69061266
  1.87770131 -2.0626592   2.54607514  4.96396035]",[24.92790028]
65,65,"[ 4.34969917  0.09718153 -0.49037709  7.90736786 -0.73834856  2.5767797
  2.03833218 -1.52369816  1.84933074  2.37470403]",[10.17680866]
66,66,"[ 3.83253033  1.71971147 -4.52873336  8.13840702  2.35627025  1.72674099
  3.51824795  1.00378806  1.93221721 -1.85497374]",[13.50183317]
67,67,"[ 9.61980855  0.27540364 -4.01610868  8.430289    4.89417366  3.14449541
  0.21107207 -1.53193555  4.25561962  2.65149745]",[28.48284034]
68,68,"[ 5.14332975 -0.15685568 -1.43083479  7.85699465  3.62350319  2.01530451
 -0.64392788 -0.5625945   2.05605709  9.25300285]",[13.30514889]
69,69,"[ 6.77161093  0.5989165  -2.62075189  8.23038813  5.10040388  2.42379548
 -0.84577928  0.61219309  2.22247924  2.02016581]",[29.50581568]
70,70,"[ 4.89975231  0.55317345  7.27095691  8.12065054 -2.10678463  1.87432342
  2.45553593 -0.69042368  1.67095     6.97259274]",[22.67256838]
71,71,"[ 9.34601426 -0.2154705  -3.30109063  8.68081057  3.86599665  0.49035188
  1.60570934 -1.27931739  2.52069332  9.62854045]",[39.49175333]
72,72,"[ 4.69554126  0.70343337  0.89574979  7.47201374  1.38735973  2.20804828
  1.9461775  -3.59555567  1.20976117 -0.16429528]",[10.2289208]
73,73,"[ 8.85889376  1.46324057  4.5324716   7.468992    4.15919314  1.94963191
  3.70661981 -3.96804649  0.50316772 -3.1055386 ]",[13.27291162]
74,74,"[ 9.13268903  2.24497042 -2.65371082  7.44246836  5.59888     3.10819038
  0.85946739 -1.30160546  2.72714518  0.14928612]",[31.81134984]
75,75,"[ 9.57969516  0.90642098 -4.47829587  8.13792189 -0.5943034   2.13967312
 -0.31630387  2.29898534  0.47255203 -4.54912333]",[13.89495074]
76,76,"[ 3.9243817   0.42895692  2.81373884  7.76570234  4.80569151  2.35950492
  3.05103746 -3.15874695  0.86775136 -3.64048737]",[22.31893275]
77,77,"[ 5.16362164  1.29330184  1.33739392  7.96428985  0.44113318  2.31784982
  1.60297735 -3.95214573  2.21887568 -4.0322007 ]",[12.0523461]
78,78,"[ 4.47162843  1.97242487 -0.94854101  7.75830924  0.41807622  1.83426339
  2.32456981  3.7211047  -0.56033316  5.41571739]",[8.40207982]
79,79,"[ 8.70514787  1.87966511 -4.5992193   7.57003769  3.72080168  1.54621544
  3.72789313 -2.45042554  0.72879335  2.44479954]",[16.30396234]
80,80,"[ 4.12309788e+00  1.03725124e+00 -2.15174858e+00  8.05361194e+00
  4.21187028e+00  4.04551733e+00  2.42121069e+00 -1.59511114e-03
  1.21710935e+00 -2.76128836e+00]",[16.93398349]
81,81,"[ 9.49921973  1.11835014  6.8452273   7.33726945  5.23125875  1.96863723
  1.4174719  -0.82222821 -0.32994499 -2.73991091]",[28.90788303]
82,82,"[ 9.379387   -0.8529185   2.298283    7.98446667  3.48975959  2.8917043
  1.06940392  1.46831072  0.33299585  1.33256294]",[7.7752951]
83,83,"[ 8.00622557  1.28444489  0.2712456   7.74863172  2.3290112   2.54769308
  2.20160941  3.25609457  2.50282832 -2.60105   ]",[9.36686684]
84,84,"[ 8.72334832  0.88775904 -0.17941622  7.9398964   3.38603119  3.03450596
  1.68854234  0.93279995  1.97730428 -2.66898501]",[7.55588135]
85,85,"[ 7.75961561  1.23570759  1.06670596  7.91534835  3.56973518  3.04903555
  2.55483513  3.38845461  1.80527935 -1.54603786]",[8.56497045]
86,86,"[ 7.09446316  0.80120184 -1.54117627  7.62000136  1.45089821  2.44073845
  2.71196622  3.09762045  1.97219768  0.48591594]",[11.04914982]
87,87,"[ 6.83199427 -0.14503346 -0.37233144  8.00721053  1.62089955  1.62414012
  1.30412072 -0.15522159  0.54470013  0.73372457]",[6.47375449]
88,88,"[ 6.84515544  0.84826084 -1.57446604  7.88187924  3.64244032  2.04023701
  1.77605067  3.27142707  0.36927652 -0.99007727]",[10.44270081]
89,89,"[ 8.72896327 -0.35046659 -1.35897438  7.60050561  4.24119638  1.93646455
  3.17186689 -0.69021383  2.11125057 -1.82375395]",[10.65607142]
90,90,"[ 7.7440709   0.90134875  0.23984701  7.81106247  1.81039082  1.93152224
  2.37753009 -0.40966188  1.32778569  0.37624881]",[6.11828598]
91,91,"[ 9.81709217 -0.43408717  1.59418597  7.64804359  2.72515823  2.00431713
  1.58093344 -0.35745788  2.48226167  3.23818227]",[7.18323619]
92,92,"[ 6.22457258  0.86818773  2.3553502   7.95122412  0.71988342  2.6390559
  3.17045511 -1.09945534  0.48265162 -1.91455659]",[10.01088612]
93,93,"[ 9.62900988  0.22682664 -0.13363154  8.05040882  0.49986662  2.60449618
  1.29978135  1.69975326  2.30046742  2.61159362]",[8.23372448]
94,94,"[ 9.43709766 -0.08873235  2.88720887  7.7896541   0.99894194  1.40639165
  2.39828631 -2.79992514 -0.20400714  2.76527869]",[14.13643029]
95,95,"[ 8.97851953  1.95685123  1.44706356  8.00723843  1.50762876  2.46617367
  1.33772184  2.01463921  0.13554752 -2.77860046]",[8.35937459]
96,96,"[ 9.80353101 -0.4896505  -0.97348582  7.57285401  0.6939006   1.60671565
  2.54997596 -2.50474355  0.0678351  -1.54888888]",[14.84521717]
97,97,"[ 9.49799259  0.31935928  1.42907594  7.83869352  2.8458061   2.29830056
  3.35711266 -3.11712092  0.88146442  0.90106298]",[13.82273028]
98,98,"[ 4.99703872  0.66218544  0.29115012  7.93630673  1.09220335  2.36834959
  2.40975485  1.85447602  0.93347813 -1.77857655]",[7.41199869]
99,99,"[ 9.52299036  0.64319325  1.98351678  7.64281711  1.14325283  1.23651694
  2.16494081  1.42892174  1.19413087 -1.51944858]",[5.35148711]
100,100,"[ 8.25647129  0.78684297  2.47509258  7.93657335  0.81492372  2.41338209
  1.29532169 -2.09503107 -0.13445307  2.96566315]",[13.13041663]
101,101,"[ 8.84059494  0.10899135 -1.07969549  7.95998009  1.63269018  2.64681315
  2.4511879  -0.07650845  1.63468987  2.15436472]",[8.34774587]
