,evals,X,fX
50,50,"[ 6.92496944  4.90247178  1.23690973  9.1806339  -2.0737276   9.34626813
  1.74113564  7.10968296  8.22076579  0.63325237]",[112.99064456]
51,51,"[ 8.29598135 -4.14774159  0.80590566  3.31679675  8.83295952 -1.99196879
 -2.2054849   6.02151203  4.67340082 -4.92574076]",[65.34072542]
52,52,"[ 1.02240495  3.78220765 -2.92054159  0.11544262  2.78819497  5.61170696
  5.36673568 -3.19942037  2.96224579  5.11911933]",[46.03220808]
53,53,"[ 4.70191885e-03 -6.29346059e-01  4.25520043e+00 -4.30047875e+00
 -1.75588484e+00 -4.03394799e+00  8.83398226e+00  2.10287852e+00
 -2.82131845e+00  3.03417823e+00]",[46.61857148]
54,54,"[-4.56592658  7.50412756  7.19330634  4.79299827  5.04507026  1.26474472
 -0.19331247  0.14312722 -1.5283337   8.02641254]",[34.71757832]
55,55,"[ 1.46996047 -2.94762282 -1.8977877   3.65562182  6.53456075 -3.469616
  1.38306592 -3.13558089  4.71801101  2.8926132 ]",[47.08059184]
56,56,"[ 0.08123714  1.31876473  5.43083768 -3.24321986  1.76087712  4.60303086
 -0.08643275  6.2822307   2.07733196  0.12669267]",[41.84185149]
57,57,"[ 5.76212592  6.42878015  7.61221618  9.3891903  -4.20077629  7.89479326
  9.93451652  1.13804073  7.56926085 -3.43737561]",[127.48128476]
58,58,"[ 8.12798281 -1.27370088 -2.94634178  6.00771089  0.89122299  0.63580112
 -2.00769162  8.08866399 -1.86429653  4.97589042]",[44.81560872]
59,59,"[-3.50925575  7.51658712  1.25522823 -0.64181342  9.79799659  3.28949502
  4.93445821  0.66584649 -2.90817712  8.39003205]",[79.04010996]
60,60,"[ 1.11567174  6.31933016  1.65061075  0.70944894 -4.87122743  7.9992161
 -1.70080116  5.42676735  0.46006731 -1.10543792]",[44.54608438]
61,61,"[-4.54719531 -4.00919889  0.44164043  7.42115187  7.68208735  4.20655589
  3.11713013 -0.81430027  4.93251993  6.15587917]",[23.54721142]
62,62,"[-0.99206737  0.18331382  9.44559819 -4.34701147  0.92145609  1.48707384
  4.87252272  1.53938587  2.03651697 -3.55981734]",[59.65366038]
63,63,"[ 5.56652761  9.56081813  6.66834373  1.66031158  5.8686821  -1.66551183
 -3.62309042 -4.03299939 -4.05049776  2.44775273]",[92.07639308]
64,64,"[ 9.18948291  1.20754798 -2.36247999  6.20444132  1.52949817 -2.18251727
  8.51893667  9.99942573  7.59177842  8.6047246 ]",[108.04107017]
65,65,"[ 2.42747859  3.12631117 -1.8680737   9.63856445  2.56024425 -4.90801686
 -4.32675916  3.86102709 -3.2530408   4.3224177 ]",[76.7417456]
66,66,"[-1.13736649  8.37011088  1.06285021 -3.76515346 -3.53162409  4.73103363
  5.765917    9.25972036  4.70750267 -3.1385003 ]",[89.48458981]
67,67,"[ 8.91886673 -2.1543791   6.3348285   0.54503581  8.47125973  7.55604576
  3.98744588 -1.61193272  2.41437196  1.2042793 ]",[45.41905677]
68,68,"[-2.16844743  0.89477482  9.15816719  2.04997853 -1.2368528   1.79590997
 -1.61811792  5.57742686 -1.57454817  7.950192  ]",[68.65871485]
69,69,"[ 5.88011943  6.18263083 -4.92718189  5.29034795  5.95637378  0.55973793
  8.42597435 -2.09238238  7.79689764 -1.95947388]",[75.47328595]
70,70,"[ 9.2801476   5.68884233 -2.80856584  1.5785383  -3.76384267  5.49516429
  7.73087057  0.99375257  0.01334672  9.65133831]",[51.89878863]
71,71,"[ 5.17890032  0.77451945 -1.24511973 -4.52634839  0.36058008  3.9190499
 -4.81389254  1.30000803  7.95369361 -3.42214718]",[16.66205978]
72,72,"[-2.88718612 -2.13334835  1.35345921  8.06894495  1.79885197  9.42225558
  1.49067638  6.63051871 -2.67886878  6.65145591]",[83.35824543]
73,73,"[ 0.90750326  2.72033181  5.3752373  -0.5449084   6.6865388  -1.37395001
 -0.8739487   8.9233988   3.14809795  1.16911649]",[59.79265289]
74,74,"[ 3.93446121  7.99435577  7.61819061  4.92151885  9.95431742 -2.99426853
  4.73583383 -4.39671195  4.2246855  -0.91035806]",[85.84183636]
75,75,"[ 5.93420302  4.99849296  3.79674761  0.36598288  6.96327517  3.66208919
 -4.98405488  7.18100603  6.69457677 -1.64320318]",[47.3080109]
76,76,"[-0.21324906 -3.93553661  7.1013147   4.24862852 -2.70250256  0.52720545
  8.08967189 -4.25968279  2.48077181  4.45684932]",[30.60040942]
77,77,"[ 2.85082153  3.21852332  6.11189672  9.79623892  2.80514067 -3.21440773
  0.21095571  6.17735113 -1.16248477 -2.60823822]",[98.68933395]
78,78,"[-2.28668073  0.3382262  -2.45185111  3.5461646  -1.25714662  6.48115308
  6.1569433  -1.02990356 -2.97595155  3.01957159]",[51.49903557]
79,79,"[ 9.40706726  7.00018171 -0.05837043 -2.98133251  8.73223961  9.33213358
  1.43058571  1.90392677  9.2676026   8.02876238]",[131.93136481]
80,80,"[-4.21823524  8.33964022  7.28409169  3.62994522 -1.88739695  9.31372354
  4.83498642  4.41739985  9.10432225  5.87349243]",[113.42030169]
81,81,"[ 4.10674541 -3.83549275 -3.33296288 -3.93068033  5.89515558 -0.61225178
 -0.06101244 -3.17138985 -4.39714832  8.0135226 ]",[44.73189081]
82,82,"[ 1.90975846  0.94122939  1.7317114   7.69091675  1.1724119  -2.15467069
  2.42800947  3.9670964   0.24910433 -1.89726227]",[13.34847368]
83,83,"[ 0.38663616  3.72620032  6.20722026 -1.20220854  7.43630681  4.58217427
  9.97866006 -0.49993579  6.9896226  -3.02418779]",[90.12247472]
84,84,"[ 9.79128515  5.93025734 -1.26026884  4.9450663  -2.29106343  3.76628165
 -3.0864791   7.293688    1.78273316  1.53378905]",[47.39886861]
85,85,"[-4.11720151 -0.6939396   0.38636958  3.03252507  3.81359312  2.86342098
  7.29343048  0.65308109 -2.69253343  9.13561135]",[21.66117948]
86,86,"[-1.83879936 -3.81133177 -4.49769254  9.46571173  6.10158587  9.64923279
  6.89972532  3.32424284  6.98269925 -3.15569034]",[142.54696914]
87,87,"[ 1.11138881  4.04275455  5.02631163  0.47041516  9.59840412  6.88243759
 -4.80463559  4.13371333  3.73985079  1.9151401 ]",[77.45997697]
88,88,"[ 8.6739622   3.94733465  2.2013456  -3.00238581 -0.79736131  0.30458399
  2.58314418 -4.28743059 -1.1860817   4.77417764]",[15.77827128]
89,89,"[ 5.59696098  9.10956705  9.8478397   6.08226213 -2.65642147 -4.49322165
 -0.87781212  8.24134066  9.05914069 -1.11232407]",[161.09602989]
90,90,"[ 9.78246939  1.04091324  5.44126428  6.7514559  -1.49019504 -1.8823331
  8.29043686 -3.70624003 -0.40641463 -3.58805794]",[49.16013347]
91,91,"[ 6.09398146  5.6254672   8.62702135  9.00163975 -3.43282964 -4.81360758
 -2.5662233   1.85936063  9.70495131  2.92670111]",[139.2487558]
92,92,"[ 0.29160617  7.93753297 -1.53170517 -0.04559882  5.01124319  8.29070643
  6.54800901  7.06699469 -2.61708298  9.77287626]",[64.61814214]
93,93,"[-3.48124937 -4.56746286  2.18870345 -4.55307539  7.36823445  3.89173897
 -1.08973621 -1.19995945  6.31327569  5.58495998]",[32.85208352]
94,94,"[ 3.61897172  0.99956148 -4.75914549  1.42923527  3.82930916  4.63390468
  1.13478934  6.58108619  1.22072183  0.88552377]",[24.66410748]
95,95,"[ 1.22476433  2.65994573 -3.27002982  7.94701276 -1.86659647  8.53693018
 -1.8085239   6.54418892  6.84810969 -4.20512562]",[66.21617227]
96,96,"[-4.69587788  4.86017755 -1.41006114  4.026712    3.6739042  -2.63295401
  1.90863455 -3.06551912  3.91123089  9.3566651 ]",[34.48585]
97,97,"[ 9.24691908  8.82287232  8.10982209 -3.24608063 -4.52815574  4.11329229
  5.17825762  1.46238956 -4.54177297  2.43949057]",[55.81804769]
98,98,"[ 4.53080646 -4.40036276  5.72541683  2.37118848  9.15435712  2.38915015
 -4.0780803  -0.09239664  8.44788333  0.93274905]",[72.92181862]
99,99,"[-1.256698    0.02517361  3.96211135  0.77798011  4.75770116  0.15840737
  8.15961536  9.27847029 -1.62287812  6.91928739]",[62.12286382]
100,100,"[-1.61439505 -3.67570424  7.18450764  6.79637547  4.44191178  4.37386987
 -4.46882637 -4.56622988  9.51277794  0.61325694]",[81.92402412]
101,101,"[-0.95420733  7.59495935  0.77538232  7.16155142  6.48630667  3.79879225
  2.15893808 -1.88803327  0.91010082  7.94741099]",[38.15664183]
102,102,"[ 1.18707168 -3.49034827 -4.71499262  3.46596679 -0.26823917  1.77647688
 -1.52363383  9.64604859  9.26662103  7.13968156]",[109.3952867]
103,103,"[ 0.37726579  7.07954927 -2.13672041 -2.57060305  4.34604511  8.94138767
  3.76533754  0.58302328  8.59940768  9.39466441]",[79.92942111]
104,104,"[ 0.85870138 -3.19832878 -4.73700049  8.83203378  1.23208822 -2.41795208
  6.46841369  4.44852997 -2.08951511  0.6548771 ]",[70.30216868]
105,105,"[ 9.71483154 -1.25240962  4.61838302  3.66254433  6.72471387 -4.82245694
 -1.79131068  0.99619662 -1.3464135   5.38901924]",[33.50412344]
106,106,"[ 8.53996697 -3.4837368  -1.42567112 -1.19437923  2.20698885  8.19328763
 -1.99578669 -3.58694233  5.26165804 -3.27327073]",[41.21386776]
107,107,"[ 6.69064714  2.12196025  4.88223395 -3.4737016   5.90246944  4.54717107
  3.00730675  2.79564567 -1.41819891  7.09402607]",[41.00715717]
108,108,"[ 1.11743447  3.39383629 -1.63180256 -1.09589814  7.4508297   6.93222832
  5.65390273  0.84139624  2.79613062 -3.50786475]",[37.01877821]
109,109,"[ 8.00053078  4.99222499 -3.16925507  3.50197905 -4.86190635 -4.71667701
  7.13129252 -4.75923455 -1.92256139  7.43694331]",[48.43022858]
110,110,"[-1.94331127 -0.67776647  6.30456202  2.37482747 -0.61649388 -3.47082156
  9.9996388   9.80767502  0.06028473  2.39878423]",[130.56884736]
111,111,"[ 2.74124533  4.4981058  -2.83034788 -3.38617975 -4.00011771  8.6282768
  0.14456853 -1.64812043 -1.26180646  9.48790679]",[52.58640587]
112,112,"[ 7.38442313 -2.93794893  2.04289824  0.86901325  5.07095618 -4.39151944
  4.64274168 -3.71251282 -1.21562806 -0.12733563]",[30.92933078]
113,113,"[ 6.77535269  6.08153733  9.0762432   3.4769271  -1.86552092 -4.38138146
  5.5375561  -2.01885215 -3.48904058  5.64763039]",[87.90671742]
114,114,"[-4.09921358 -2.45425564 -3.10576107 -1.61223076  6.50110541  1.21560603
  1.09273808 -1.69969233  6.85915602  3.6255181 ]",[50.16167828]
115,115,"[ 8.86430801  3.31968104 -1.73690609  0.24000012  4.21322645 -4.68365979
  0.46792805 -1.51458315 -2.36597274  4.84232093]",[22.62964311]
116,116,"[-1.79006228  3.22387917  7.96666021  9.44265841  8.58024627 -2.94996249
  4.83302385  5.98448422 -0.19838069 -1.84786215]",[101.82580448]
117,117,"[-0.56107109  1.33010589  2.45585147  0.45614108  3.62291933  1.36017075
  2.78091736 -0.7742697   5.56490341  4.41031128]",[19.53610491]
118,118,"[ 6.77790681 -4.63123895 -0.18781052  4.6368776   1.84662166  5.6244703
  0.12179211 -3.86081996 -0.54522133  7.74267793]",[32.5793812]
119,119,"[ 0.99554102  8.65805178 -4.57244681 -1.97401161 -3.31205322 -0.13262088
 -4.78615558 -1.75535892 -2.29722006 -0.84415593]",[52.98273282]
120,120,"[ 4.02265786  3.01526845  1.34620316  1.63867969 -4.86498142  0.03431075
 -3.49074655  7.8812398  -4.44233238 -0.30462054]",[19.57490327]
121,121,"[ 1.30705692  8.35953146 -0.16630881  8.27071995 -1.41597867 -0.04949912
  3.28381747 -3.67373555  0.08651041  9.11457956]",[32.10826206]
122,122,"[-1.39215538  4.75359291  1.91643233  3.38407835 -4.36887626  4.97251067
 -3.80501476  9.45471509  0.62754945 -4.36629562]",[70.78234522]
123,123,"[ 4.6622845   7.86323339  1.15212024  3.3191686   8.16874801  6.91494276
  8.52646936  9.06645506 -0.55207267 -0.50326144]",[71.83652994]
124,124,"[-0.90636797  6.26144677  2.36037804  7.17939294  5.80656203  4.32134833
  5.01711991  9.56256484  5.30017725  6.36658472]",[115.05528279]
125,125,"[ 1.03123545  5.67431211 -3.17055406  8.40603828 -2.004648   -0.83885625
 -2.12215289 -1.41993395  2.61487983  7.68803149]",[56.57187347]
126,126,"[ 5.93162533 -1.82252333  1.8853307   7.80607863 -3.18617981 -4.2985835
  1.20783165  1.70339972 -3.45974469  5.909056  ]",[26.95447621]
127,127,"[ 3.44838048 -4.82928669  1.54973056  4.47060782 -3.0643327  -2.38646841
  5.7836664   6.27876261  9.48164391 -1.44557011]",[105.86588775]
128,128,"[ 5.68729808 -3.41502469  2.17424399  0.21444427 -4.27535899  5.25406934
 -1.10731312  4.66688049 -3.25608923  4.52678519]",[33.89321329]
129,129,"[ 6.99455909 -1.33013055  2.09759664  4.37815946 -4.43953695  6.70305881
  0.08992703 -0.63374656 -1.65067539 -2.51130016]",[26.50811992]
130,130,"[ 8.93967279 -3.77193764  2.19961002  3.19087714  7.96804249 -0.78354999
  2.64409306 -0.12442018 -0.51413454  4.12062715]",[12.40696137]
131,131,"[ 4.98736973  5.14365061  7.61617896 -0.36024654  2.31020299 -1.01791832
  9.37665058 -3.0936531   9.52432806 -1.20465961]",[116.67170133]
132,132,"[ 3.16403777  8.55235737  8.13441968 -0.28086568  0.96671012  6.23271583
  7.01265592  6.96117433  0.13724361  9.43140291]",[64.51146641]
133,133,"[ 9.03638614  7.09755301  6.16202533  4.31273341 -3.7695593   8.03924352
  3.40828843 -1.581307    1.78693165  4.81123586]",[39.95954882]
134,134,"[ 1.35031178  5.11694446  7.75369912  5.30069809  5.23558378 -0.15420362
  9.88284069 -4.42564147  2.61451602  5.38636615]",[92.97215564]
135,135,"[ 5.60681176  1.87324843  2.22067307 -1.68401738 -0.66273712 -2.249611
  7.03779712 -4.60906672  6.01193446  3.53158097]",[42.00437816]
136,136,"[ 2.80521615  0.39529461  1.24792446  9.26735876  4.54702701  2.14961915
  1.42279623  1.81574248  0.69381643 -1.28246118]",[48.19494079]
137,137,"[ 8.73113096  0.90089381 -1.34834311  7.02841461 -3.05597182  3.67859371
 -0.49155236  9.37964581  7.46755396  9.06369442]",[72.17026699]
138,138,"[ 6.13524616 -3.88383918  0.63508844  6.69224173  4.64636008  3.75082088
  0.29683135  5.2426543   8.87184866 -1.5935477 ]",[60.34645632]
139,139,"[-1.5303566  -1.88683515 -0.13325602  4.2761879  -2.64856008 -2.95081466
  6.84223779  2.93966207 -0.44446155  4.94993886]",[37.73936342]
140,140,"[-1.50428068  7.62874891 -3.57458428  3.39273535  7.73578942  3.68712068
  2.15162933 -2.39946805  5.14387609  2.0621368 ]",[31.06401525]
141,141,"[ 4.04754651  8.1906414   6.14551223 -3.12456795  2.22597927  4.98658975
  6.78898678 -2.39601964 -0.99932016 -0.35622043]",[61.29317216]
142,142,"[ 1.40639267 -0.14141436  6.95078555 -3.1910033   2.96163678  8.80872317
  2.71851164 -1.92620506 -4.91349133  7.7793491 ]",[62.56302011]
143,143,"[ 6.5047933   7.50001224  5.90827445 -3.43636152  5.8837685  -4.11568982
  7.70487372 -4.15465574 -3.60123348  6.60834257]",[56.38528742]
144,144,"[-2.65628557  8.68063994 -1.8168433   6.96051034  7.45972183 -1.08392522
  7.84160048  0.89386821  2.5400764   7.71435521]",[49.386977]
145,145,"[-1.97221968  9.67921704  9.79624867  7.48773158  6.82599518  1.38816714
  7.36223966 -3.36355075  5.56216285  3.78846016]",[145.88075741]
146,146,"[-1.45298903  9.92149829  1.39834434  8.10632641  7.91678503 -4.74281996
  4.06419814  3.35843742  5.32895966  4.43649576]",[83.3946955]
147,147,"[-1.10801665  9.35231199  6.87228233 -2.001945    7.67225839 -0.85437596
  1.23678416  3.45619321  4.83838971  1.08857235]",[72.09606159]
148,148,"[-4.25075254  8.81025107  0.83256856  4.27531594  7.76269681  5.28523356
 -4.44397349  8.01378936  4.16193928  0.45006158]",[50.24257077]
149,149,"[-3.21967761  7.60768468  3.12278032  6.76399517  8.18912632 -4.17924438
 -0.33008233  9.91851002  3.23444698  3.8550402 ]",[80.21737428]
150,150,"[ 2.74807408  2.02804834 -0.91915449 -1.28010698 -4.75167092 -2.35127881
  3.77122134  0.95699326  2.48796177  2.14012802]",[18.66851868]
151,151,"[-4.73889699  0.25995026 -1.13244992  0.50114323  1.35701491 -4.18636248
  4.78227466  5.45430038  4.30968163  8.19017947]",[31.38947433]
152,152,"[ 7.32426656  3.62381386  4.82458063 -0.83205685  3.92904405  7.0306822
  2.0927651   1.21295521 -1.24764489 -1.76259522]",[20.76460188]
153,153,"[-3.27559532  7.23284948  2.66532329  5.63779216  7.20557575  4.97093383
 -3.9878304   4.37678203  2.30925408  1.75042037]",[41.54230873]
154,154,"[-4.81003136  4.63556452 -3.83348455 -1.2041331   9.77574312  5.50489138
 -0.55876434  1.02652178  0.69058046 -4.07539672]",[80.04148697]
155,155,"[ 2.45115628 -3.47484108 -0.89615411 -3.78398609 -1.80329412  4.0811488
  7.30941713  5.87169594 -0.82503274 -4.93946798]",[40.34422986]
156,156,"[ 3.31716543  3.76104466  7.21071961  1.75085348 -0.20012079  1.87295921
  8.18263978  0.95210032 -0.58790729  1.88670778]",[16.11016698]
157,157,"[ 7.74984741  2.07815673  9.6854063   4.0266453   1.68176722  8.16308486
  9.31328654 -3.66866768 -1.75565065  5.45447943]",[114.85714146]
158,158,"[ 1.46453604  8.39026719 -4.885376   -4.26311181  7.5374696   3.66866297
 -1.73401617  1.13661454 -0.72874475  9.654825  ]",[37.13302914]
159,159,"[ 4.05596357  0.46302024 -3.37076501  0.54866164  8.46412306  5.94964701
 -4.48830258  6.02400022  4.4184244   8.04179698]",[64.92015228]
160,160,"[-1.33724795 -3.87012348  5.80685359 -2.51776916  8.7001738  -1.60967277
 -1.28645915 -3.20530369  7.04940836  5.48119987]",[72.2255198]
161,161,"[ 8.08380659  5.00470361 -1.94554807 -4.43319933  7.58441567 -4.60533338
  3.21339172 -1.99160912  3.83953738  4.08573449]",[31.01667894]
162,162,"[ 7.29655711  5.5404324   0.48452756 -0.05532673  2.18910579  1.22507233
 -1.37954338 -3.11128916 -0.72146124  8.68263558]",[30.91814978]
163,163,"[-2.1466391   3.10178769 -4.23009015  1.32436163  3.01354037  8.98782994
  8.98955017 -2.98066093  3.01212958  5.49688846]",[78.85381249]
164,164,"[ 2.67506138  2.91129573 -4.00738847 -4.7834924  -2.67792115 -0.08959374
  1.28427335  3.04183435  5.21444942  3.81236178]",[30.50617108]
165,165,"[ 3.42039555  1.62454728  1.36389602  8.83155067 -0.38135733 -2.1920295
  6.11792922  5.4538401   0.29552039 -4.15206475]",[67.39496677]
166,166,"[ 6.48423836  9.97457802 -0.30102849  0.95108797 -3.21365288 -2.91167592
  9.82165402  8.83457348  5.27476464 -0.36835174]",[160.79466423]
167,167,"[-3.48775812  3.82568002 -3.73295697  1.31874889  1.9534993   3.39016901
  6.16124123 -3.6474018   0.53000262  7.34002433]",[29.74510567]
168,168,"[ 2.18199256  0.44776434 -2.65770175  5.01656048 -3.67978895  8.98037791
  7.10738368 -1.18300155 -0.87774113  6.18129788]",[66.08291234]
169,169,"[ 7.26364061 -4.12116287 -1.72189155  2.12842107  5.56470771  5.07077913
  0.51805049 -1.73825664  3.11616028 -4.96936898]",[38.44704548]
170,170,"[ 2.02764557  1.68354273 -0.78425869  8.82644927 -3.01903345  2.6665957
 -2.79906757  7.69553632  3.80914658  6.01004601]",[51.38292032]
