,evals,X,fX
31,31,[ 8.3757884  -9.50051578 -8.95054434  9.152035  ],[-235.88793911]
32,32,[ 8.09442855 -5.99715182 -9.11711898  9.28422893],[-240.39243626]
33,33,[ 9.95822037 -2.13600752 -8.94792444  9.5283286 ],[-340.20801202]
34,34,[ 8.70680121 -6.67813541 -9.42856297  9.74194886],[-340.91250421]
35,35,[ 6.95833871 -9.60908314 -9.68897727 -9.70224922],[-435.8732431]
36,36,[7.43134602 9.84581992 7.58662024 9.5648845 ],[-244.96461504]
37,37,[9.18647794 9.49951481 6.3309016  9.39296111],[-299.78999328]
38,38,[-7.13462571  6.69152774  9.51509372  8.94323756],[-244.21465902]
39,39,[-3.01509876  8.82605805  9.82644465  9.69938434],[-311.31840065]
40,40,[9.66667848 9.74636982 9.73579955 9.10399797],[-387.88157535]
41,41,[-9.60766018 -7.45963312 -9.7427004  -8.88620907],[-327.63680354]
42,42,[ 7.61591554 -8.98760411 -8.4972308   9.07949025],[-169.80300233]
43,43,[-7.61759998 -9.40904704 -8.63367234  9.65474771],[-254.4121802]
44,44,[ 9.23037879 -9.19858949 -8.15163481  7.00397749],[-155.39567255]
45,45,[ 6.88911968 -8.03988541 -9.78209817  9.87437198],[-365.68854918]
46,46,[-5.1010541  -9.97436601 -9.91242558  8.7961944 ],[-332.07930684]
47,47,[ 9.49362218 -9.86181386  2.12699888  9.97154295],[-352.72912092]
48,48,[ 9.46292036  9.92093195 -7.00278639  8.7478278 ],[-293.62750294]
49,49,[ 8.54432711  9.61454981 -8.09837879  9.86070919],[-263.08158365]
50,50,[ 9.95585607 -8.7534569  -7.56614831 -9.83228004],[-406.78709886]
51,51,[-7.88075061  8.52783284  7.58468909  9.47478496],[-188.29017698]
52,52,[-8.44433987  9.89555293  5.19921472  9.88891714],[-269.48631621]
53,53,[-7.1727235   7.349824    8.32579401  9.61138272],[-224.6534663]
54,54,[-8.05584541  8.31474151  9.84389777  8.35716488],[-171.36459789]
55,55,[-8.35566647  9.66621776  7.59817985  8.62635484],[-138.87483959]
56,56,[-8.38038008  9.44161322  9.85807533  9.37713068],[-315.25956148]
57,57,[-9.74650811  9.19341343  5.90452096  8.07105545],[-218.61315069]
58,58,[-9.49126667  8.4097088   9.02952703  7.84131132],[-199.16882508]
59,59,[-6.83347233  9.98189115  8.25182144  8.47851761],[-169.39805973]
60,60,[-7.87215432  9.06352842  8.77134748  7.7063737 ],[-113.14192973]
61,61,[-5.67288922  9.52426062  8.35097595  8.40467407],[-156.53852217]
62,62,[-9.67277465  7.10339477  9.30296001  8.66331378],[-276.47865416]
63,63,[-6.31274907  8.1879394   7.97898727  9.83367556],[-243.22060835]
64,64,[-9.73224859  9.2804898   7.94916114  3.77367185],[-173.75690037]
65,65,[-8.82192702  9.58525764  8.37326134  1.85923097],[-117.83364902]
66,66,[-9.33167955  9.79849861  9.05202663  5.23817204],[-243.42477905]
67,67,[-9.39267113  7.28294149  9.62645744  4.0160606 ],[-205.15961134]
68,68,[-9.30751684  9.17140742  9.56218049  7.70323427],[-239.32617866]
69,69,[-9.21711215  6.78475698  9.37621534  8.98675572],[-279.65005157]
70,70,[-9.58034658  8.52794037  9.47382638  8.92729381],[-314.64710169]
71,71,[-9.11981397  9.82167159  9.98942322  3.59652896],[-231.1083877]
72,72,[-9.77183069  7.33803529  9.54413956  5.08887446],[-255.16518027]
73,73,[-8.8265646   9.007646    8.58107914  9.05592523],[-219.72442799]
74,74,[-9.96247804  9.69587083  4.786325    8.72719971],[-269.92391265]
75,75,[-8.83548521  9.75371834  9.87316211  6.40649821],[-254.74658548]
76,76,[-9.29353197  9.66148623  7.85615863  9.0794761 ],[-253.36020391]
77,77,[-7.99892901  9.19776891  8.84296354  9.17316407],[-227.27529592]
78,78,[-9.97558271  8.43802594  7.13777704  5.66711039],[-209.70390856]
79,79,[-9.18597591  8.76347595  8.47008122  5.99784468],[-180.85958291]
80,80,[-9.50861696  7.85439796  9.55829246  9.57045363],[-365.51143258]
81,81,[-9.72712011  9.36157476  5.63399333  7.91903449],[-214.15154182]
82,82,[-9.7161222   9.07862572  9.84184827  6.80998744],[-298.4459412]
83,83,[-9.92351837  9.32384042  9.81984956  8.57937943],[-340.60323038]
84,84,[-9.98466528  9.17658476  8.76028058  4.90675292],[-242.26400517]
85,85,[-4.79507036  9.63372446  8.52164981  8.86595751],[-182.11306885]
86,86,[-9.91387861  9.39392918  9.66658669  3.91392955],[-283.59960924]
87,87,[-7.05543001  8.72646038  9.57505611  4.87883083],[-184.9150963]
88,88,[-7.68012261  9.20456959  8.84744697  9.04560474],[-219.10859627]
89,89,[-6.72459648  9.65841877  8.28771294  5.36489122],[-159.68868327]
90,90,[-8.89836107  7.74225374  9.63703727  9.7035645 ],[-322.35245426]
91,91,[-7.9197527   9.00211365  9.2137617   8.80085294],[-206.80342772]
92,92,[-8.92480227  9.39366259  9.53833711  3.09015141],[-198.00101586]
93,93,[-7.86143281  9.40456638  9.50319534  9.23318549],[-285.22957873]
94,94,[-9.45806021  8.60731684  7.49559846  9.38399835],[-268.02582061]
95,95,[-7.96122265  9.24425462  9.43024771  4.66933691],[-162.96385014]
96,96,[-9.66869019  9.04365474  6.83188786  7.04556338],[-199.86415738]
97,97,[-9.23333204  7.92460111  9.81746957  8.70939814],[-260.31380677]
98,98,[-8.83672601  8.50905099  9.9226048   9.87082537],[-340.74398195]
99,99,[-7.2132147   7.68156024  9.97151874  6.7681337 ],[-183.86165265]
100,100,[-8.20633998  9.8274581   9.62841622  9.16952022],[-290.59085959]
101,101,[-8.74629664  9.31546073  9.33066349  7.62607364],[-183.97744294]
