,evals,X,fX
18,18,"[-4.99774715  7.90414848 -1.76489123 -3.83021834  8.28249185 -4.61691638
  3.73167355 -2.22658327  6.88921807  2.07190317]",[-42.88129613]
19,19,"[ 7.60384612  8.48883764 -0.52757415  2.57825104  8.34887165 -3.23306763
 -0.11763125  7.66149568 -3.12971725  0.63531685]",[-45.15982978]
20,20,"[ 5.84230933  1.37902044 -2.83064514  2.01495666  2.00537939  3.27706412
 -3.81869843  0.74138487  9.88738547  6.46510196]",[-70.6347854]
21,21,"[ 5.3897389  -1.36583856 -1.50897385 -3.04224279  3.99797274  9.2114292
  6.32465395  0.88717032  5.58868072 -2.46504515]",[-85.4478606]
22,22,"[ 5.0717265  -2.07147219  1.34409594  0.1216819   4.10274025  5.82612632
  4.18539929 -0.23344506  3.93020585 -0.98882661]",[-25.98376472]
23,23,"[ 5.07184832 -2.07156931  1.34427063  0.12150096  4.10281016  5.82626196
  4.18521036 -0.2335478   3.93022522 -0.98891188]",[-25.98456132]
24,24,"[ 5.07192822 -2.07140181  1.34428184  0.12169311  4.10272529  5.82608492
  4.18535124 -0.23362824  3.93034543 -0.98874499]",[-25.98327689]
25,25,"[ 5.0717402  -2.07146314  1.34410194  0.12165008  4.10268073  5.8261085
  4.18537463 -0.23345679  3.9301633  -0.98872893]",[-25.98323231]
26,26,"[ 5.07183521 -2.07152687  1.3441865   0.12163082  4.10270868  5.82616947
  4.18539799 -0.23359691  3.93024609 -0.9887926 ]",[-25.98429821]
27,27,"[5.87235273 3.21810471 4.67046441 3.68241646 4.67822942 0.93054531
 2.32435305 3.42305795 1.40788589 3.93959157]",[-13.79903886]
28,28,"[5.87227674 3.21973232 4.67071342 3.68282352 4.67800323 0.93000857
 2.32351522 3.42373087 1.4072704  3.94056354]",[-13.79684623]
29,29,"[ 5.07180617 -2.07155963  1.34412737  0.12170868  4.10280203  5.82605576
  4.18549326 -0.23351968  3.93022861 -0.98878437]",[-25.98457192]
30,30,"[ 5.0717962  -2.07148238  1.34419341  0.12165775  4.1027214   5.82609905
  4.18534895 -0.23350727  3.93020624 -0.98875755]",[-25.98345937]
31,31,"[ 5.07160207 -2.0711393   1.34438652  0.12198417  4.10259016  5.82610046
  4.18529823 -0.23342398  3.93024545 -0.98843612]",[-25.98096493]
32,32,"[ 2.40514877e+00  6.54587421e+00 -3.73160701e+00 -4.87460832e-03
  4.67162939e+00  1.26630821e+00  8.68942917e-01  3.49632265e+00
  9.20729324e+00  4.96481938e+00]",[-64.8236083]
33,33,"[ 8.32081771  7.83423057  6.31283028  8.026529    0.8274727  -4.36467712
  6.16134845  3.416998   -3.32164275  5.22136624]",[-50.80796692]
34,34,"[ 0.24483927 -1.54852215 -2.12475395  2.66706269  3.18204504 -0.40009548
  8.20075082  7.6258782   0.26057953 -0.29509859]",[-23.02011754]
35,35,"[ 2.40505924e+00  6.54591813e+00 -3.73163528e+00 -4.71174336e-03
  4.67172604e+00  1.26637361e+00  8.69109263e-01  3.49658274e+00
  9.20707624e+00  4.96476071e+00]",[-64.81632606]
36,36,"[ 0.24512034 -1.54869272 -2.12523396  2.66678772  3.18214368 -0.3992811
  8.20093351  7.62550154  0.2610385  -0.29565855]",[-23.02755909]
37,37,"[ 0.24504452 -1.54867644 -2.12503038  2.66659323  3.1820427  -0.40003897
  8.20049285  7.62569083  0.26096513 -0.29544534]",[-23.01780021]
38,38,"[ 8.32039055  7.83369637  6.31216736  8.02623319  0.827707   -4.36506784
  6.16195677  3.41720865 -3.32202631  5.22094424]",[-50.80204686]
39,39,"[ 8.32090058  7.8342909   6.31320698  8.02647792  0.82721144 -4.36459439
  6.16127734  3.41689836 -3.32174121  5.22145069]",[-50.8052407]
40,40,"[ 0.24457813 -1.54885437 -2.12471315  2.66732183  3.18181776 -0.40052801
  8.20100912  7.62597223  0.26098229 -0.29500901]",[-23.02703003]
41,41,"[ 2.40500203e+00  6.54583334e+00 -3.73179351e+00 -4.73710654e-03
  4.67165115e+00  1.26635735e+00  8.69219017e-01  3.49663390e+00
  9.20687446e+00  4.96459552e+00]",[-64.80842574]
42,42,"[ 9.92032142  6.03031237  4.55372039  9.99268234 -1.79069949 -3.87315111
  9.78019605 -0.5258265  -0.72238625  3.07026014]",[-135.43838163]
43,43,"[ 8.53275101  0.8224965   9.20109216 -2.00976815  0.45377763  6.05038487
 -3.41702903 -1.18475598  1.30234416  3.75121605]",[-70.67278188]
44,44,"[ 8.53223113  0.82233318  9.20155067 -2.0098114   0.45360221  6.05028932
 -3.41650358 -1.18513922  1.30223071  3.75083542]",[-70.69329095]
45,45,"[ 2.79373271 -4.35832623  0.52947306  8.97807084  9.71704591 -0.01857502
  8.37136968  6.81174561  3.62846299  1.53061076]",[-109.88517976]
46,46,"[ 6.02622975  5.14989066  9.28347376  1.42367438  7.5739781  -0.14708251
 -3.90380014  5.6776471  -1.25215343  9.08403059]",[-79.53598851]
47,47,"[ 8.53273493  0.82245912  9.20129382 -2.00966693  0.45377969  6.0504704
 -3.41684182 -1.1849501   1.30272145  3.75094748]",[-70.68089933]
48,48,"[ 8.53229988  0.82271355  9.20167323 -2.01010754  0.45392067  6.05010068
 -3.41692642 -1.18417929  1.30130752  3.75082147]",[-70.69212304]
49,49,"[ 9.9205183   6.03076147  4.55378144  9.99272685 -1.79070263 -3.8730598
  9.77978111 -0.52581402 -0.72213931  3.07006853]",[-135.43564398]
50,50,"[ 9.92029316  6.0297038   4.55411562  9.99253439 -1.790693   -3.87298041
  9.78025508 -0.52586105 -0.72248414  3.07030825]",[-135.4432639]
51,51,"[ 4.48701325 -3.51077399 -2.84673646 -4.26779162  3.2996815  10.
  5.76190661 -0.5795732   5.36326473 -4.23233475]",[-100.87384031]
52,52,"[10.          3.57099802  4.82798302 10.         -1.37216814 -3.17167145
 10.         -2.11809738  0.61661385  1.8429919 ]",[-130.47816973]
53,53,"[10.          3.57107994  4.82777851 10.         -1.3722418  -3.17153966
 10.         -2.11818801  0.61679677  1.84329591]",[-130.47754001]
54,54,"[10.          3.57087653  4.82840499 10.         -1.37251029 -3.17163197
 10.         -2.11796118  0.6167073   1.8433715 ]",[-130.48374434]
55,55,"[10.          3.57102737  4.82786519 10.         -1.37214049 -3.17157621
 10.         -2.11805953  0.61665097  1.84299399]",[-130.47706287]
56,56,"[10.          3.57121492  4.82856095 10.         -1.37234937 -3.17133592
 10.         -2.11822908  0.61712646  1.84343545]",[-130.48728669]
57,57,"[10.          3.57111991  4.82795754 10.         -1.37206014 -3.17151173
 10.         -2.11804434  0.61679794  1.84299024]",[-130.47780658]
58,58,"[10.          3.57107253  4.82794439 10.         -1.37207644 -3.17166692
 10.         -2.11808875  0.61653274  1.84282609]",[-130.47725493]
59,59,"[10.          3.57100609  4.82749591 10.         -1.37223553 -3.17139149
 10.         -2.11815491  0.6165177   1.84307448]",[-130.4751588]
60,60,"[10.          3.57101433  4.82788141 10.         -1.3721504  -3.17166225
 10.         -2.11810152  0.6166486   1.84301186]",[-130.47709302]
61,61,"[10.          3.57119478  4.82819065 10.         -1.3721779  -3.17164243
 10.         -2.11824891  0.61687747  1.84321213]",[-130.48124696]
62,62,"[10.          5.51537002  5.7134209  10.         -3.84262134 -2.61525526
 10.         -1.30877241  0.60627438  3.13177188]",[-150.15090122]
63,63,"[10.          5.51525373  5.71319702 10.         -3.84269444 -2.61507684
 10.         -1.30899244  0.60599948  3.13219479]",[-150.1488521]
64,64,"[10.          5.51508218  5.71313017 10.         -3.84263096 -2.61526146
 10.         -1.30875956  0.60632436  3.13240111]",[-150.14644171]
65,65,"[10.          5.51516667  5.71314448 10.         -3.84267806 -2.61496207
 10.         -1.30893438  0.60595195  3.13216057]",[-150.1473635]
66,66,"[10.          5.51535172  5.71281582 10.         -3.84245972 -2.61478638
 10.         -1.30940283  0.60621872  3.13284611]",[-150.15027659]
67,67,"[10.          5.51516539  5.71310647 10.         -3.84266606 -2.61495799
 10.         -1.30885973  0.6059929   3.13221739]",[-150.14685057]
68,68,"[10.          5.51511331  5.71318077 10.         -3.84264994 -2.61510975
 10.         -1.30909162  0.60599525  3.13232932]",[-150.14824501]
69,69,"[10.          5.51536027  5.71311473 10.         -3.84251777 -2.61472892
 10.         -1.30912106  0.60595883  3.13222906]",[-150.15045512]
70,70,"[10.          5.51520596  5.71335877 10.         -3.84254346 -2.61475248
 10.         -1.30901245  0.60588025  3.13219808]",[-150.15005393]
71,71,"[10.          5.51517096  5.71322896 10.         -3.84267192 -2.61505511
 10.         -1.30893772  0.60602214  3.13214917]",[-150.14813201]
72,72,"[ 8.72410023  5.55438981  6.23117742  8.45817089 -2.59102501 -2.2282861
 10.         -1.28638186  0.69222234  3.09840066]",[-115.31041374]
73,73,"[ 5.32477894 -3.15404768  2.65237238  9.44443532  6.64683275 -0.39776038
 10.          2.71794606  3.47977975  1.33678755]",[-123.91695694]
74,74,"[ 8.72415506  5.55437257  6.23123723  8.458155   -2.59091697 -2.228412
 10.         -1.28644374  0.69212478  3.09843077]",[-115.31031074]
75,75,"[ 8.7238551   5.55430714  6.23104368  8.45830357 -2.59102079 -2.22833021
 10.         -1.2861467   0.69245418  3.09847918]",[-115.31318399]
76,76,"[ 8.72402365  5.55429121  6.23127029  8.45825041 -2.59096809 -2.22817004
 10.         -1.28636376  0.69199826  3.09840326]",[-115.31083884]
77,77,"[ 8.72401215  5.55429202  6.23121483  8.4582674  -2.59097548 -2.22812599
 10.         -1.28633621  0.6920368   3.09839422]",[-115.31119301]
78,78,"[ 8.72412739  5.55425126  6.23123916  8.45815119 -2.59100125 -2.22815228
 10.         -1.28628964  0.69205514  3.09836732]",[-115.30734203]
79,79,"[ 5.32482778 -3.15435878  2.65218534  9.44451136  6.64684048 -0.39807125
 10.          2.71784443  3.47971721  1.33668415]",[-123.9175731]
80,80,"[ 8.72424485  5.55414583  6.2311653   8.45801049 -2.59099105 -2.2280606
 10.         -1.28622982  0.6921228   3.09843275]",[-115.30189099]
81,81,"[ 8.72403858  5.55441357  6.23142218  8.45842823 -2.5908106  -2.22804574
 10.         -1.2862565   0.69211782  3.09840514]",[-115.31516204]
82,82,"[ 8.71715646 -5.          3.0813452  10.          6.62830832 -2.85768802
 10.          6.01040164  3.60045072  1.56732976]",[-155.35784617]
83,83,"[ 8.71630905 -5.          3.0829157  10.          6.62834311 -2.85843641
 10.          6.01073425  3.5999195   1.56878015]",[-155.35600498]
84,84,"[ 8.71736982 -5.          3.08133511 10.          6.6279802  -2.85794831
 10.          6.01021144  3.59974771  1.56912106]",[-155.36111202]
85,85,"[ 8.71718258 -5.          3.08240268 10.          6.62875665 -2.85753405
 10.          6.01045832  3.59970341  1.56941461]",[-155.35291763]
86,86,"[ 8.71762738 -5.          3.08053572 10.          6.62794176 -2.85807936
 10.          6.01008749  3.60012689  1.56892716]",[-155.36168675]
87,87,"[ 8.71768068 -5.          3.08138039 10.          6.62893878 -2.85783771
 10.          6.0102183   3.5997428   1.5676427 ]",[-155.35075678]
88,88,"[10.          4.68048549  3.52630402 10.         -5.         -3.60955119
 10.         -0.49737004  0.77216575  3.02711103]",[-126.45293308]
89,89,"[10.          4.68051524  3.5263594  10.         -5.         -3.60969262
 10.         -0.49740569  0.77219297  3.02709615]",[-126.45219883]
90,90,"[10.          4.68047883  3.52635364 10.         -5.         -3.60967263
 10.         -0.49739737  0.77219762  3.02709927]",[-126.4520013]
91,91,"[ 8.7174205  -5.          3.08087833 10.          6.62785253 -2.85794056
 10.          6.01023719  3.60014499  1.56897639]",[-155.36277725]
92,92,"[ 8.68557627 -5.          2.86182655 10.          7.06886313 -2.79782562
 10.          4.44730875  6.53432017  2.63422689]",[-150.55323609]
93,93,"[ 8.68547776 -5.          2.86176708 10.          7.0684528  -2.79744008
 10.          4.4476543   6.53444453  2.6341833 ]",[-150.56014851]
94,94,"[ 8.68544924 -5.          2.86183095 10.          7.06859615 -2.79776906
 10.          4.44755252  6.53451479  2.63423079]",[-150.55668183]
95,95,"[ 8.68544548 -5.          2.86170319 10.          7.06850252 -2.79764698
 10.          4.4477678   6.53463191  2.63425793]",[-150.5584711]
96,96,"[ 8.68547348 -5.          2.86190651 10.          7.06852506 -2.79759579
 10.          4.44765547  6.53458471  2.63417999]",[-150.55775287]
97,97,"[ 8.68542878 -5.          2.86179829 10.          7.06850814 -2.79760222
 10.          4.44769139  6.5345369   2.63421096]",[-150.55872813]
98,98,"[ 8.68535589 -5.          2.86162921 10.          7.0686319  -2.79720329
 10.          4.44807614  6.5347321   2.63415906]",[-150.55841746]
99,99,"[ 8.68559044 -5.          2.86185979 10.          7.06863691 -2.79751763
 10.          4.44761175  6.53450703  2.63429128]",[-150.55675663]
100,100,"[ 8.68513498 -5.          2.86166005 10.          7.06846712 -2.79743962
 10.          4.44810668  6.53460084  2.6344576 ]",[-150.56186582]
101,101,"[ 8.68549801 -5.          2.86177472 10.          7.06843545 -2.79754727
 10.          4.44763829  6.53442785  2.63431802]",[-150.56032814]
