,evals,X,fX
21,21,"[-2.7970577  -0.87737746 -4.76030375  4.55906984  8.08827511  2.25693598
  8.68699789  4.73159902  2.59039805 -4.18829063]",[46.51670547]
22,22,"[ 5.73055671 -1.11676251  0.09887853  3.79981781  3.10337861  0.66106333
 -2.26144262 -2.94171816  4.21399717 -4.68434706]",[22.73742422]
23,23,"[ 3.70181189 -3.20264203 -2.28249611  5.08024751  5.28218672 -0.03641561
 -1.2160558   3.24583874  2.6327061  -2.83389776]",[40.25843204]
24,24,"[ 9.67805239 -0.87442636  5.41935318  4.42425584  1.80797038  0.34634787
 -2.22350257  0.11552622  2.79368766 -4.45819997]",[28.15696948]
25,25,"[-0.0715561  -1.50645308  4.60208882  0.89143165  9.49500261  0.40673501
  0.35987244 -4.55317284  4.07525181 -4.74195693]",[62.24366593]
26,26,"[ 6.65609099e+00 -7.36969466e-01 -4.23943250e+00  4.72009936e+00
  5.41542022e+00 -3.81880357e-03 -3.17457506e+00  1.20846569e+00
  3.25945955e+00 -4.15978381e+00]",[32.36554927]
27,27,"[ 9.82636183 -2.09106145  4.22324657  2.56595078  7.30780001  0.28687449
 -0.68920582  2.48342749  2.49419341 -2.89240926]",[18.18828447]
28,28,"[ 2.79948346 -2.68857217  3.40691901  3.305934    9.26324362  0.03530957
 -3.15678216  2.5442636   3.55992183 -4.48289414]",[64.26397434]
29,29,"[ 8.9995496  -1.73941258 -3.31343385  5.92068656  8.42368895 -0.40079739
  7.13893041 -0.2113411   2.76286457 -4.10786401]",[51.6477106]
30,30,"[ 0.26110202 -2.2567919  -1.04092289  0.75886612  9.66570504 -0.52059178
 -3.24263758 -3.31133198  2.60408912 -2.15910174]",[76.40128304]
31,31,"[ 6.57357205 -2.93674773  2.61018061  1.30042879  2.26900963  0.77357782
 -1.08124376  1.80054353  2.44664331 -1.78614493]",[14.92005201]
32,32,"[ 0.37401662 -2.6831121   2.99450488  1.87140422  3.64392934  2.24372059
 -4.04670798  3.89134231  0.60618513 -4.65331928]",[16.85086453]
33,33,"[ 6.57977598 -2.75977232  2.15758643  1.28925822  2.96637312 -0.0949488
  0.50206489  5.01287947  1.87087199 -4.68070473]",[22.65052944]
34,34,"[ 3.54878585 -2.06797563  1.7987682   2.09516152  2.40176376  2.26738931
  1.31402603  1.87374483  4.13739159  2.81257554]",[12.35259633]
35,35,"[ 6.32928605 -2.35442972  0.02550071  0.37901146  3.71746067  0.64687174
 -3.22933057 -3.56152293  0.54899937  4.27853748]",[22.46431206]
36,36,"[ 8.2235091  -2.92118664  5.68768756  1.61436243  0.966172    0.81574645
 -4.09386555  5.98842265  0.81237436 -1.37377793]",[42.86132093]
37,37,"[ 6.98592124 -2.11999908  4.0259717   1.69528526  3.57662758 -0.55333395
  0.6973161  -4.90164839  2.3320062   1.47190524]",[17.61774001]
38,38,"[ 1.25875277 -2.31832305  8.12898774  2.79520741  2.20663552  0.20553003
  1.95279252  1.08106613  1.37874529 -4.82788234]",[18.89178054]
39,39,"[ 3.40583032 -2.21263463  3.78657498  0.29411989  3.39497078 -0.20007949
  0.03906439  2.46960658  0.73138997 -3.7416128 ]",[13.0428094]
40,40,"[ 1.48860986 -2.18923696 -1.39095342  1.81593036  3.61460804  2.44798384
  0.8829607   3.23385034  2.9749104  -2.57801757]",[14.42268838]
41,41,"[ 6.56794586 -3.18097913  4.12491595  0.81984744  2.63167084 -0.61511807
  1.56710266 -3.18198361  0.56334055  4.42826783]",[19.63224145]
42,42,"[-2.4622698  -2.90877104 -1.48048581  3.72548475  2.53450241  2.11205328
 -4.0917119   3.02824385  5.26763775 -2.94879896]",[28.74284668]
43,43,"[ 5.94362656 -0.66890404  1.87637839  1.50579556  2.0129707   1.21846069
  6.45007391  6.44344535  3.13376763 -1.24353252]",[33.54893081]
44,44,"[ 4.65475541 -0.56746531 -4.77141863  0.2410803   2.15371297  3.02128034
 -3.9989087   1.32464984  4.43022122  7.91939796]",[18.33409319]
45,45,"[ 7.84819826 -1.22807619  7.47151412  1.0650584   2.70207396  1.86141683
  6.19001618 -2.10883992  2.99439996  8.71363844]",[35.99117438]
46,46,"[ 2.84027446 -3.17889753  4.97610133  4.06599303  1.9046207   3.15485307
  1.66216971  1.4177138   3.68608829  3.49698421]",[19.99073694]
47,47,"[ 2.30159205 -2.39007923  8.0792275   1.46118431  2.54498696  1.60479637
  6.21106759  1.10783849  3.21809823  7.6330833 ]",[37.32790976]
48,48,"[-1.92890487 -2.19097367 -1.10587796  1.63440926  2.94981619  3.2493849
 -4.21479509 -2.71642002  3.14188509  5.79099386]",[24.66313951]
49,49,"[ 2.27327382 -2.65399949 -4.49895429  0.65606746  2.61593412  3.03418333
 -3.14256115 -3.29503945  3.82886693 -3.11854838]",[29.63037604]
50,50,"[ 0.59680169 -0.55632547  3.86888648  1.15104524  2.48543696  2.80969133
  0.5421838   1.40343576  2.95502287 -2.88257323]",[5.24429864]
51,51,"[ 1.20435007 -3.70281513 -2.51326348  0.05493053  2.8096733   3.06984155
  3.42917072 -0.70047871  2.96557639 -3.81973364]",[19.06336607]
52,52,"[ 3.5301435  -1.79605648  3.74830008 -1.40069327  4.37314376  1.69528351
  0.90289314 -3.91113717  4.82788212 -4.92581046]",[22.41516643]
53,53,"[ 2.55873859 -1.65747011 -4.8700155   1.37955799  2.51969461  1.73077357
  1.95640933 -0.18803025 -0.38701001  4.10629719]",[14.91195101]
54,54,"[-0.95232263  1.59818745 -0.6474565  -0.67556413  4.23369873  1.21518725
  5.997291    0.96489818  1.71469035  6.27112776]",[23.56586381]
55,55,"[-1.79046847  1.28713478 -4.99660793  1.84736667  2.24235285  3.77547243
  0.31020473  8.38504301  6.76814785  0.62381938]",[34.99352412]
56,56,"[ 8.00258487  1.47317566  1.37345433  2.79414009  2.53361466  5.77221349
 -3.82126739 -4.27046825  4.4767375  -2.31214538]",[27.82766319]
57,57,"[ 5.43247879  1.94240102  8.9439705   0.31079623  3.42148041  3.21372444
 -1.97809874  6.31249433  6.46244585  0.36041528]",[69.13314695]
58,58,"[ 2.74324417  3.84196708  3.79220426  3.21896815  2.81913812  2.40818803
 -1.77553287 -2.76853987  6.23656344  2.08446547]",[34.38862649]
59,59,"[ 8.81165087 -0.7322342   6.45077944 -0.42050209  2.55696943  1.02314634
 -0.98077764 -4.60126789  5.39161435  8.00942451]",[39.48185202]
60,60,"[ 4.58262801 -1.20854666 -0.19696295  2.0690346   1.16441918  4.78141421
  2.05219312 -2.91254198  1.53190652  0.48960969]",[17.60721128]
61,61,"[ 1.12048894  0.70958024 -1.44299902  3.71515589  2.04855699  5.03593218
  0.88273598 -1.66127875  1.69098638  5.2494064 ]",[17.97805017]
62,62,"[-3.3374456  -0.32942711  3.02020537  2.40567524  1.52356497  4.89368055
  1.15505662  1.11706437  1.9943668  -2.05537207]",[11.11790296]
63,63,"[-0.28008607 -2.1520515   6.5189706   2.88479108  3.31895671  4.36919206
 -1.6271329  -1.43103694  1.89130649 -4.34021358]",[36.09363696]
64,64,"[-0.25816899 -1.47094919  1.28661762  1.989008    1.70886796  4.02858922
 -0.49026204  0.72733498  1.12310704 -1.9598497 ]",[6.81024288]
65,65,"[ 2.0653792   0.25900765  0.49388866  0.68934879  1.49879909  0.84797802
 -2.96832808  1.89361346  2.40024077  1.59387053]",[10.7060499]
66,66,"[-0.29990674  1.41133072  5.39384309 -0.75112771  2.99776244  0.97297919
  4.60571978  0.15311706  2.5044721  -3.62596992]",[22.29018244]
67,67,"[-3.96392044 -1.06847093  2.29791963  1.78835044  1.91786543  4.55021899
 -2.39351848  2.45822496  2.54920716 -2.24596955]",[18.50826661]
68,68,"[-4.32640624 -1.93499469  5.28937461  1.18645271  1.71757256  2.96191713
  4.23614866 -0.44850769  1.48680984 -2.28549451]",[22.20796692]
69,69,"[-1.24411666 -1.18916737  3.13858177  0.32272585  2.60297162  2.27525811
  1.33397952 -1.34246001  0.97113253 -3.4328888 ]",[9.59203418]
70,70,"[-0.50584802 -1.51764318  0.6917817   0.75001264  2.73086803  3.30347561
  0.06862886  0.90601363  1.80238593 -1.17471859]",[6.69099428]
71,71,"[-3.51965458 -0.02208026  1.04942169  1.43545298  1.37732044  1.46615555
 -1.64188727  2.96678954  1.31779868 -0.12604213]",[5.64364324]
72,72,"[ 3.56423117  0.25129347  2.20688134  1.5843929   2.65961489  2.79822976
  2.01127341  1.02896358  3.10912398 -4.78779271]",[8.11279331]
73,73,"[ 2.5113096  -0.90080187  3.01674807  2.1090073   2.90062038  1.79309672
  2.30425779  1.10002762  2.02973516 -3.87318723]",[9.39051453]
74,74,"[ 0.77355657 -0.0112116   2.84392623  1.99177405  2.69940558  1.87031775
  2.20784278  2.17087421  2.25182379  0.56214084]",[6.14713455]
75,75,"[ 3.84838073  0.2603377   3.88225924  0.55576294  2.78676482  3.23771208
  1.61419736  0.51482178  3.52769006 -3.59997742]",[6.2243102]
76,76,"[-1.98172486  0.43165109  2.37770342  0.52288194  2.35464385  2.20211247
  0.15451878  1.88860908  3.77299081 -4.73420753]",[7.06023998]
77,77,"[ 2.12777902 -1.58364968  2.18680043  1.19970457  3.0550101   1.90012456
 -0.0557172   0.37996547  1.76986411  0.4618918 ]",[7.04953919]
78,78,"[ 1.75167874 -1.09747629  2.28084394  2.27850621  2.03516584  2.75473283
  2.21819065  1.55689845  1.84842334 -1.33282074]",[7.29904707]
79,79,"[ 3.42031532 -0.63786961  2.58788092  1.95281899  2.79842412  2.58539973
  1.89779674  1.81536846  3.59883714 -4.47885622]",[9.47495665]
80,80,"[ 3.81048287 -0.96255507  2.46884513  1.53475668  2.36830394  1.877854
  0.48815028 -0.14059172  3.67438977 -3.38151302]",[6.5260249]
81,81,"[ 1.72287624  0.3028279   2.69300858  1.32886825  2.70841009  2.23214091
  0.68153436  0.28897095  2.01683253 -4.23064167]",[7.5987229]
82,82,"[-0.83893078 -0.77600055  3.4847689   1.13931426  2.70212386  2.59368535
  0.81462528  0.76833223  3.23491219 -3.05780759]",[6.07458256]
83,83,"[-0.97505194 -0.80285503  3.39892959  0.54747449  2.57344934  2.33692622
  1.06523007  1.20366965  2.91596645 -1.21877743]",[5.70050419]
84,84,"[ 1.82846169 -1.11141963  3.259228    0.5535868   2.32840183  2.96058855
  0.71477611  1.62661413  3.2574389  -1.39061035]",[5.97742593]
85,85,"[ 1.8261962  -0.42927783  4.57183434  0.71943774  2.24145501  3.26136551
  0.76987818  0.77360556  3.02641352 -3.41335491]",[8.66494496]
86,86,"[-0.3850766  -0.27121524  3.41899926  1.08616404  2.26478478  2.8952768
  0.22648057  1.1030569   3.16064431 -3.27761629]",[5.72677244]
87,87,"[ 0.29194435 -0.23976062  3.55763704  0.690746    2.23258002  2.60902636
  0.87975071  1.59772072  2.65027607 -2.33360011]",[5.50043626]
88,88,"[ 1.64780619 -0.62498391  3.79096921  0.50920335  2.35120832  2.31151253
  1.15552746  1.51483212  3.45253699 -2.10582214]",[4.99112698]
89,89,"[ 0.91607155 -0.66215619  3.42819288  0.56811275  2.21680241  2.41560294
  0.60762551  1.13853354  3.00136205 -2.21822983]",[5.14898984]
90,90,"[ 0.11279905 -0.47301523  4.27248184  1.76521202  2.49545188  3.30287071
  0.51077395  2.33362048  2.57066116 -3.16650709]",[7.9041465]
91,91,"[-0.41177649 -0.25788634  3.61105032  1.54541194  2.28386975  2.50078357
  0.36575965  0.78623609  3.08833584 -1.57384826]",[5.27262611]
92,92,"[ 1.00454419 -0.69398332  3.17421708  0.56602756  2.43759346  1.87655425
  1.89842421  1.24343091  3.47583163 -2.95405803]",[4.91560083]
93,93,"[ 2.39693479 -0.44971187  3.47730047  0.83164728  2.20354645  2.41688977
  1.11381248  1.00168037  3.63377504 -1.69717988]",[4.68820546]
94,94,"[ 0.36655474 -0.25804094  3.39872398  0.71850124  2.35155479  2.92310877
  1.31252309  2.24744799  3.72914201 -0.94898919]",[4.6690798]
95,95,"[ 0.34710167 -0.09733551  3.14171133  0.02941122  2.08955036  2.47877301
  1.95090854  0.5336374   3.76515418 -2.72654229]",[5.27566348]
96,96,"[ 0.54042052 -0.07501143  3.51200484  0.98233611  2.19811826  2.20605997
  1.63268362  1.31269163  3.99269658 -1.13978089]",[3.90161233]
97,97,"[ 0.93375798 -0.28576722  3.27433726  0.05796308  2.42117839  2.60638685
  0.82667962  1.30863849  3.10816599 -2.0437554 ]",[5.1917865]
98,98,"[ 2.32741804 -0.30214817  3.13729401  1.00642461  2.36416263  2.15976268
  1.09075196  2.01191451  3.07179966 -2.03926941]",[6.2971554]
99,99,"[ 2.53737539 -0.18057688  3.28341719  0.29708499  2.600703    1.8634406
  0.72375401  0.79868426  3.73267863 -1.22770118]",[4.24516998]
100,100,"[ 2.46660183 -0.75694626  3.16520065  1.11320439  2.61389604  2.58303286
  1.19720299  0.73602264  3.40738078 -2.1316803 ]",[6.19683917]
101,101,"[ 0.72964397 -0.61574209  3.33736103  0.70882498  2.1333029   1.82537514
  0.69581587  1.35827384  2.96002436 -2.57158362]",[4.50712042]
