,evals,X,fX
44,44,[10. 10. -5. 10. -5. 10. -5. 10. 10. -5.],[-296.16299985]
45,45,[-5. 10. 10. 10. 10. 10. -5. 10. 10. 10.],[-393.6844859]
46,46,[-5. 10. -5. 10. -5. 10. -5. -5. -5. 10.],[-215.39151379]
47,47,[-5. 10. 10. 10. 10. 10. -5. 10. 10. 10.],[-393.6844859]
48,48,[-5. 10. 10. 10. 10. 10. -5. 10. 10. 10.],[-393.6844859]
49,49,[-5. 10. 10. 10. 10. 10. -5. 10. 10. 10.],[-393.6844859]
50,50,[-5. 10. 10. 10. -5. 10. -5. 10. -5. 10.],[-304.53799985]
51,51,[10. 10. 10. 10. -5. 10. -5. -5. 10. 10.],[-304.03799985]
52,52,[10. 10. 10. 10. 10. 10. 10. 10. 10. -5.],[-429.88272893]
53,53,"[-5.         10.         10.         10.         10.          2.23716003
 10.         10.         10.         10.        ]",[-385.77274018]
54,54,[-5. 10. 10. -5. 10. -5. 10. 10. 10. 10.],[-349.11124288]
55,55,"[10.         10.         10.         10.          3.17777634 10.
 10.         10.         10.         10.        ]",[-385.18031193]
56,56,[10. 10. 10. 10. -5. -5. 10. 10. 10. -5.],[-340.73624288]
57,57,[-5. 10. -5. 10. -5. 10. 10. 10. 10. -5.],[-341.23624288]
58,58,[10. 10. 10. 10. 10. 10. 10. -5. 10. -5.],[-385.3094859]
59,59,[10. 10. 10. 10. 10. 10. 10. 10. 10. -5.],[-429.88272893]
60,60,[10. 10. 10. 10. -5. 10. 10. 10. 10. -5.],[-385.3094859]
61,61,[-5. 10. 10. -5. 10. -5. 10. 10. 10. 10.],[-349.11124288]
62,62,[10. 10. -5. 10. 10. 10. 10. 10. 10. 10.],[-393.1844859]
63,63,[10. 10. 10. -5. 10. 10. 10. -5. 10. 10.],[-348.61124288]
64,64,[-5. 10. 10. 10. -5. -5. 10. -5. 10. -5.],[-296.66299985]
65,65,[-5. 10. 10. 10. -5. 10. 10. -5. 10. -5.],[-341.23624288]
66,66,[-5. 10. 10. -5. -5. 10. 10. -5. 10. 10.],[-304.53799985]
67,67,[10. 10. 10. -5. 10. -5. 10. -5. 10. 10.],[-304.03799985]
68,68,[-5. 10. 10. -5. -5. -5. 10. -5. 10. 10.],[-259.96475682]
69,69,[10. 10. 10. 10. 10. -5. -5. -5. 10. 10.],[-304.03799985]
70,70,[-5. 10. 10. -5. 10. 10. 10. 10. -5. 10.],[-349.11124288]
71,71,[-5. 10. 10. 10. -5. -5. 10. -5. 10. -5.],[-296.66299985]
72,72,"[ 7.59468206  9.92294115  6.48020422 -0.05796592 -4.02522643 -0.27823962
 -3.49400908  7.28110787  8.33336437  9.15475522]",[-97.15258952]
73,73,"[-5.         10.          3.49092173 10.         10.         10.
 10.         10.         10.         10.        ]",[-385.38546492]
74,74,[-5. 10. -5. 10. 10. -5. -5. 10. -5. 10.],[-259.96475682]
75,75,[-5. 10. 10. 10. 10. 10. 10. 10. 10. -5.],[-430.38272893]
76,76,[-5. 10. 10. 10. 10. 10. 10. 10. 10. -5.],[-430.38272893]
77,77,[10. 10. 10. 10. 10. 10. 10. 10. -5. -5.],[-385.3094859]
78,78,[10. 10. 10. 10. 10. 10. 10. 10. -5. -5.],[-385.3094859]
79,79,[10. 10. 10. -5. 10. 10. -5. 10. -5. 10.],[-304.03799985]
80,80,[10. 10. 10. 10. 10. 10. 10. 10. -5. -5.],[-385.3094859]
81,81,[-5. 10. -5. 10. 10. -5. -5. 10. 10. 10.],[-304.53799985]
82,82,[10. 10. 10. 10. 10. 10. 10. 10. -5. 10.],[-393.1844859]
83,83,[10. 10. 10. 10. 10. 10. -5. 10. 10. -5.],[-385.3094859]
84,84,[-5. -5. 10. 10. 10. 10. 10. 10. 10. -5.],[-385.8094859]
85,85,[10. -5. 10. 10. 10. 10. 10. 10. 10. -5.],[-385.3094859]
86,86,[10. 10. 10. 10. 10. -5. 10. 10. 10. -5.],[-385.3094859]
87,87,[-5. -5. -5. 10. 10. 10. -5. 10. 10. 10.],[-304.53799985]
88,88,[-5. -5. 10. -5. 10. 10. 10. 10. 10. -5.],[-341.23624288]
89,89,[-5. -5. 10. 10. 10. 10. 10. 10. 10. -5.],[-385.8094859]
90,90,[10. -5. -5. -5. 10. 10. -5. 10. 10. 10.],[-259.46475682]
91,91,[10. 10. 10. 10. 10. 10. -5. -5. -5. -5.],[-296.16299985]
92,92,[10. 10. 10. 10. 10. 10. 10. -5. 10. 10.],[-393.1844859]
93,93,[10. 10. -5. 10. 10. 10. -5. -5. 10. 10.],[-304.03799985]
94,94,[10. -5. 10. 10. 10. 10. -5. 10. -5. 10.],[-304.03799985]
95,95,[-5. -5. 10. 10. 10. 10. 10. 10. -5. -5.],[-341.23624288]
96,96,[-5. 10. 10. -5. 10. 10. 10. 10. 10. -5.],[-385.8094859]
97,97,[10. 10. -5. 10. 10. 10. -5. 10. 10. -5.],[-340.73624288]
98,98,[10. -5. 10. 10. 10. 10. 10. -5. 10. 10.],[-348.61124288]
99,99,[-5. -5. 10. 10. 10. 10. -5. -5. -5. -5.],[-252.08975682]
100,100,[10. -5. -5. 10. 10. 10. 10. -5. 10. -5.],[-296.16299985]
101,101,"[ 2.45300679 10.         10.         10.         10.         10.
 10.         10.         10.         -5.        ]",[-430.20924505]
