,evals,X,fX
13,13,"[-0.40006326  4.84337063  4.03774477  0.43457809  0.45455276 -2.21458962
 -0.71908115 -0.57901068  3.18424336  4.77902297]",[10.45376244]
14,14,"[ 0.59222758 -3.12329928 -4.85113002 -2.31109167  4.72914147  2.22562597
 -1.87923378 -1.94093826 -0.33310416  3.67259527]",[10.5537721]
15,15,"[-0.87589536  1.67924705  4.53732323  0.92604617 -2.96008866 -1.31274013
  1.66728191  4.43067116  4.30327931 -4.1744094 ]",[10.92891153]
16,16,"[-3.64817259  0.61613944 -2.71530379 -3.82641473  2.81576617 -3.98617476
  2.55693641  4.74162942 -3.14083147  4.77109545]",[11.74091134]
17,17,"[ 0.28602958 -2.25597441  2.99898746  4.80876659 -0.37407434  2.55453065
 -1.2025693  -0.12047359  3.68250132 -0.23022013]",[9.3967747]
18,18,"[-0.66937906  2.88616035 -3.60273198  0.61394626 -3.84072399  0.62496282
  1.16890215  1.91790005  0.21449265 -0.80644652]",[8.46035045]
19,19,"[ 2.01905131 -2.16315518  3.18067007 -4.33578997  0.41353806 -4.21733894
 -0.06887638 -4.47742379 -2.88672039  4.37531174]",[11.12105965]
20,20,"[ 1.68589915  2.97074066  0.1887259   3.21654261 -1.949468    1.14396961
  2.1300888  -4.03242518 -4.8933508   2.91959937]",[9.54176355]
21,21,"[-2.77321478 -0.78971676 -4.00472173 -2.79700476  3.33727266 -4.65832685
 -3.22331686  3.43018152  1.22535949 -3.18011339]",[11.00463155]
22,22,"[-2.86864417  0.95064998  3.19431552 -2.85922509 -2.47096465 -1.74474221
 -0.30029233 -0.95875137 -4.38391683 -0.46268895]",[9.26269433]
23,23,"[ 3.38533666 -3.40287402 -1.35003506  2.3748196   2.80516282  2.85912347
  0.75744625  1.80991059  2.17867371  0.2886255 ]",[9.33884641]
24,24,"[ 1.36548088  2.00135851 -2.14382898 -4.40259041  3.98092189  1.6187598
  0.57814327 -1.46400076  2.57454119  0.135502  ]",[9.49029033]
25,25,"[-2.18608193 -1.17895578  0.15521334  3.2879381  -3.74929044 -2.82361846
 -4.6391629   2.66114261 -0.30585546 -3.47592146]",[10.4387138]
26,26,"[ 4.54320206 -1.3274041  -0.84336334 -4.18997883 -0.7723045  -2.92178838
 -3.56656482 -2.19068865  4.28746617 -2.83415673]",[10.85290708]
27,27,"[-4.61115616  1.4363914   1.42655466  3.48525719  4.77532969  2.75073714
  1.26806263  3.5156494  -4.26136494  0.30814547]",[11.48649608]
28,28,"[-1.96927893 -0.08744066 -4.89265055 -2.41626618 -2.56616443  3.12570597
  4.26586717 -2.50983545 -2.13709416  2.51277259]",[10.5603223]
29,29,"[ 3.98221017  4.53467557  1.61330507  3.62198503  3.27377974 -3.13356084
 -0.98252     3.47526839  2.45936635 -2.14038745]",[11.08712985]
30,30,"[ 4.36191992  1.54745489 -3.36794114 -1.63401764  1.44427462 -4.59142987
  1.44049536 -1.51460721  2.51332743  2.90031747]",[10.76056544]
31,31,"[-1.86881233 -2.32447864  4.80651899  4.05331704 -0.18308916  3.46672245
 -0.99142955  3.75691726 -0.29451243 -3.29773688]",[10.46077403]
32,32,"[-4.39181182 -4.46057887  2.58800062  3.25750695 -0.82941329 -2.14277339
  1.66951277  3.50403615  0.93846359  1.66395802]",[10.60857564]
33,33,"[ 0.6046563   3.40344517 -2.30174173 -2.80262907  1.15133091  4.21845933
 -3.01767637 -0.43850138 -3.64103291 -1.81373943]",[10.03481063]
34,34,"[-2.60824736 -4.58588238  4.81874721  4.17599622  1.16187151  4.21709304
 -1.2623906   0.54223324 -3.66548852 -1.79077541]",[11.41920553]
35,35,"[ 3.53573314  1.71810135 -4.35508109 -2.52565141 -1.18003976 -2.39439833
  0.97199452 -3.47829235  3.78688196  2.30350237]",[10.66043585]
36,36,"[-3.50836502  4.56077671  2.9284169   1.47083529  0.15478454 -1.67664518
  4.74700749 -2.12749994  1.50140633  1.64881066]",[10.55177861]
37,37,"[ 2.45335956 -0.08017142 -2.84726744 -3.06397058 -2.52732208  1.10857855
 -3.5462734   4.05041134 -0.53562102 -3.14887936]",[9.86562542]
38,38,"[-0.57271046  2.31268326  0.96709487  4.18028449 -0.51188206  3.35978204
  4.02694259 -4.9049056  -1.89688256 -0.96489733]",[10.14607765]
39,39,"[ 1.42928388 -4.22314178 -0.54771081 -1.08830076  1.79109023 -2.1116473
 -3.86041253  1.65657117  3.43299642  3.80592778]",[10.09528751]
40,40,"[ 3.05811215 -3.1642371   0.51609551 -0.72324628 -3.99303096  1.80315115
  2.32662397 -1.3882152   4.43124738 -0.70369663]",[9.86984763]
41,41,"[ 2.10515808  4.76312227 -2.85547961  3.50740353 -0.87397603  1.59796757
 -1.78630439  1.21771436 -1.98967706  1.59889646]",[9.46357532]
42,42,"[-0.80962653 -2.2119694   0.70107087  0.62889324 -1.92605246  0.79498363
 -3.86032428  2.76343703  0.10047384 -0.85502835]",[7.55098592]
43,43,"[ 2.1879667  -0.65657572 -0.89399244  2.80215189 -4.96753544  2.83607845
 -1.90998873 -0.22436137  4.35890362  0.49714019]",[9.71806263]
44,44,"[ 1.45295081 -3.50545168  1.52022591 -1.10178069 -0.84188816  1.31741155
  0.60720962 -2.05884508  0.20016835 -1.23599437]",[7.41614598]
45,45,"[ 1.13622304  0.99790858 -0.05562461  4.12968643 -1.87911021  3.01632894
  0.69205988  3.4791757   0.57555785 -4.79833115]",[9.48374958]
46,46,"[ 4.59125754 -3.93705614  1.59473914 -1.20158093  0.5328103   4.29819297
 -0.39779646 -0.58784329  4.59026776  1.43379349]",[10.8773765]
47,47,"[ 1.32919365 -3.97999408 -0.28426762  3.62044171  0.63989071 -1.48677786
 -3.09798385  0.56492063  4.87391946  1.84124143]",[10.045026]
48,48,"[ 2.88043414 -4.35881144 -1.34672892  3.25733914 -4.96413254  1.39980793
 -2.95942369  1.67793516 -0.40712683 -0.91211354]",[10.29444425]
49,49,"[-3.42811579  4.70114361 -0.90239327  0.14989066 -2.02711107  1.50220522
 -0.91711391  1.72042872  1.04717647 -2.26483427]",[8.80199475]
50,50,"[ 4.26501496 -2.45015534 -1.01544678 -3.98585985 -1.09364018 -0.05264282
 -4.17824544 -0.37454575  3.06646766 -0.8972967 ]",[9.42442829]
51,51,"[-0.10444142 -0.23693687 -1.81709796 -1.26928481 -0.35530598 -4.89293207
 -2.57589445  4.51866806  1.16618927 -1.19555844]",[9.37949243]
52,52,"[ 1.56801626  0.87030205 -1.09924823 -4.58548034 -1.53026221  2.73956358
  0.65396369  2.71677554  0.9867034  -1.4534695 ]",[8.89188828]
53,53,"[-4.26542642 -4.58683257 -4.71214969  1.94740974 -1.44691758  1.04367435
 -1.06878102  4.9990803  -3.59528471 -1.7352589 ]",[11.35093947]
54,54,"[ 3.04890617 -1.89448952  4.59754407 -3.82150229 -1.62191943 -3.71761858
  4.58127201  3.9639765   4.12146018 -1.65782829]",[11.68465193]
55,55,"[ 1.99412538 -3.19915091  2.79856741  4.05519291  0.00794007 -4.56787881
 -3.6404115   0.680601   -1.97272645 -0.9245488 ]",[9.85679003]
56,56,"[-1.43917232 -3.92208105  0.55672467  1.04680255 -0.49394975  4.44229066
  4.67617035 -3.74965727  1.00276681 -1.00654123]",[10.26777304]
57,57,"[ 1.20793841 -1.21425517  4.11774278 -1.98116537 -1.15344871  0.42336702
 -1.39840543  0.0359261   3.48725182 -1.0722868 ]",[8.13325791]
58,58,"[ 0.36293075  0.38185995  0.90643167  3.12189685 -1.71146175 -4.25030418
  2.83334732 -3.95775348  0.37203046 -1.09265713]",[9.13921822]
59,59,"[-0.78670647  0.01804118  2.68523276 -3.11922577 -1.62646354  2.64406621
 -4.82722811 -2.11800635 -3.30650866 -1.02326433]",[9.56670482]
60,60,"[ 2.30089693 -4.75354751  2.20662855 -0.10941823 -0.13506538  1.02791972
  0.61685578 -2.37101037 -0.28765579 -1.67963795]",[8.4614541]
61,61,"[ 0.92666217 -4.20708435 -1.33963692 -0.42139852 -0.272053    0.30128274
 -1.23704431 -4.28022502 -0.01801117 -1.46636205]",[8.56526892]
62,62,"[ 1.50994692 -2.54866953 -3.27984151 -0.46847315 -1.9403606   1.18415921
 -1.41086655  1.84301772 -0.12894376 -1.10008851]",[7.75365348]
63,63,"[ 1.29675067 -4.55352324 -3.6687799  -2.39784617 -0.73774616  0.23098831
  0.65356072 -3.74751402 -0.4577876  -2.33346654]",[9.94472114]
64,64,"[ 1.25471609 -4.72691054 -1.76637895  0.15285204 -0.53585718  0.44450465
 -0.92340695 -4.79039099 -0.70382709 -0.20264215]",[9.06285801]
65,65,"[ 1.38303421 -0.76841282  1.074917   -0.53204479 -1.47630506  0.86954012
 -1.20080538  0.0538358   0.42323198 -2.29350978]",[5.98962914]
66,66,"[ 0.45962463 -2.34844224  0.01502981  4.62970011  0.38668218  3.50253834
 -3.51233974  0.73379158  3.14763598  2.76604869]",[10.22445556]
67,67,"[-0.30244497 -4.77442632  0.09859823  3.74496191  2.14704215  3.46196608
 -4.20766626 -4.10676437  4.05803014  2.96782211]",[11.1411466]
68,68,"[ 0.99482087 -2.98292065  3.11678313 -0.35873349 -0.30712185  2.56867008
 -0.94222116  1.29460139 -0.07025248 -2.11253663]",[7.47285663]
69,69,"[ 0.8494652  -0.9422056  -3.74153543 -2.83573154 -0.11621736  1.27736335
 -0.34385099 -2.81554636  0.67322189 -0.74326234]",[7.70439895]
70,70,"[ 2.62788889 -0.75535966  3.80977575 -0.32540261 -4.23640511 -0.19114778
  1.1751692   0.29433029  0.32372482 -0.72755348]",[8.52420592]
71,71,"[ 0.76023832  0.01769178  3.42391259 -1.19647893 -2.802653    0.39816834
 -3.51843176  1.96268718  1.03693955  0.65952327]",[8.23274464]
72,72,"[ 0.30314547 -0.02491471  0.06795281  0.06889983  1.9372305   1.21280087
 -0.0579926  -1.65077877  0.46727529 -4.66404258]",[7.29316361]
73,73,"[ 3.08417492  0.10669544  1.78502605 -1.43613933  1.14713609  0.31177296
 -2.29158101 -1.67657506  0.49213981 -0.81022111]",[7.17018257]
74,74,"[ 1.66576652 -1.05824883  0.05243625 -0.26683008  1.73234948  0.84934092
 -2.2046809  -1.40784171  0.82559931 -0.05503977]",[5.79613737]
75,75,"[ 1.16229709 -0.0615933   2.79332362 -1.12406079 -3.19031092  1.66654155
  0.7307399  -3.18196365  0.29112992 -0.7717684 ]",[7.65986771]
76,76,"[ 2.97150019 -0.82337258  3.01714558 -1.30326208 -4.03826391  0.11787577
 -1.60212174  2.47216166  0.41281557  0.12581059]",[8.45833445]
77,77,"[ 3.41625228 -0.28839045  2.52251392 -0.56965096 -3.40672692  0.23904361
 -2.5241904  -0.77599135 -0.40251968  0.34460492]",[8.58002859]
78,78,"[ 2.35784087  0.1035088  -0.96011021 -1.44803087 -3.01393913  1.78919926
 -1.45084076 -2.40161343  0.69551128 -4.97239036]",[9.11838709]
79,79,"[ 1.99516354 -0.4414728   0.55786288  0.19311937 -0.91065677  1.9101141
 -0.44147189 -2.37640399  0.39867625 -0.84826652]",[6.22189779]
80,80,"[ 1.376062   -0.60674976  0.00680758 -1.69785371  3.2035663   0.97077415
 -2.54199996 -1.47658148 -0.32802104 -0.90053369]",[7.33301323]
81,81,"[ 0.68148436 -1.57251339  0.82622113  0.25282297  0.5771134   1.0018287
  1.2026976   1.40433941 -0.55626639 -1.42807724]",[5.73828295]
82,82,"[ 1.35984991 -1.10600357  0.51162362 -1.34828045 -0.48001263  0.14896369
  0.93070072  0.42043023  0.15747867 -1.02310621]",[4.92818369]
83,83,"[ 2.06609918 -1.59930238  1.67468588  0.47533554  3.51120308  0.08337415
 -4.16624007  2.27154684  0.42730203 -0.95646093]",[8.78146182]
84,84,"[ 1.52505866 -0.44399619  1.04308643 -0.26033353  1.75266806 -0.31554244
  0.5772939  -1.61139009  0.1159153  -1.4365911 ]",[5.90871233]
85,85,"[ 1.58535506 -0.40688712 -0.78288311  1.3737274   1.43829077  0.70630342
 -3.57804347  1.17429652  2.41833458 -0.62991463]",[7.83679447]
86,86,"[ 1.70417006 -1.69142774  1.42632948 -0.36205422  1.13065398  1.59375859
 -1.55350078 -3.34833537  1.60508808 -0.58043973]",[7.85559997]
87,87,"[ 1.42037895 -0.54508911  0.96829834  0.61212965  2.42175651  1.30308206
 -0.5531457   0.7053856   2.38622297 -0.76362761]",[6.83204274]
88,88,"[ 0.8664216  -0.5361096   0.33843841  0.872046   -0.45500007  1.15237139
 -2.66647893 -2.06659442 -0.27140021 -1.38345132]",[6.38156875]
89,89,"[ 1.41340801 -0.58219845 -0.82485314  0.9938074   0.93046764  1.70349622
 -1.99160521 -1.68687561  0.13530538 -1.55748803]",[6.2418814]
90,90,"[ 1.76867231 -0.1645161  -0.36454385  0.10689064 -0.48496953  0.51863247
  1.6698684  -0.81981871  1.57313871  1.36838383]",[5.84503594]
91,91,"[-2.41106288  0.69975503 -0.71429022 -0.79627328 -0.32378075  1.45877883
 -3.27659956 -1.49258363 -0.30902843  2.5924626 ]",[7.9151243]
92,92,"[ 1.2033388  -1.69049325  0.18532039  1.18376291 -1.20976917  1.01041153
  0.65855643  0.6572759   1.90453048  1.50318983]",[5.98777786]
93,93,"[-1.68171204 -1.89718133  1.80668455 -0.81367268 -3.84781002  3.12444853
  0.08526967  0.22109425  1.22001195  0.12505985]",[7.52479085]
94,94,"[ 0.14688768  1.64798677  0.80368215 -0.84973087  1.16347938 -0.45240264
  0.3908003   0.74391008  1.04577104  0.41255992]",[4.9467056]
95,95,"[ 3.69559817 -2.73191665 -2.20399485 -0.40036857  1.3730427  -1.44549185
 -0.83726671  0.36249759  0.07934354 -0.06621642]",[7.74169207]
96,96,"[ 2.79405805 -1.57742355 -1.61215821  0.97299542  0.18887929 -0.69306822
  3.95350423  1.87719979 -0.05574399  0.33590704]",[7.66890308]
97,97,"[-0.38544021 -0.58942088  0.97750719  0.90579148 -0.40916753  3.44034754
  2.91196512 -1.11932658 -1.16293648  2.09341746]",[7.40419199]
98,98,"[-1.78123551 -0.95579334  1.83575478  1.62612138 -0.1795191   0.29599597
  3.63691755  0.84283615  2.80960463 -4.4445391 ]",[8.98755409]
99,99,"[ 3.75034914 -1.32413349 -0.67292593  0.45953391 -1.0702945   3.91474516
  1.09169481 -1.04817736 -0.30604062 -0.34016123]",[7.91143006]
