,evals,X,fX
28,28,"[-2.32537333  2.3226849   0.03347109 -3.03764043 -0.00530779 -0.89854397
  2.86430355 -4.0176852   4.60234712 -2.87926376]",[9.58049602]
29,29,"[ 3.09663637 -3.98446172 -3.35967128  1.72476731  1.97375935  0.11115943
 -1.69826474  0.84995009 -1.98349868  3.09790173]",[8.87808105]
30,30,"[ 0.7623163  -0.47367549 -4.93458595  4.43242204  1.46128388  1.9091252
  4.89202576 -2.81662129 -1.42059011  2.06191383]",[10.67468315]
31,31,"[-0.43232094  3.5974525   2.40345894 -4.57889176 -3.18183066 -2.54696649
 -3.58067908  2.67320255  1.04825534 -2.52835212]",[10.92792169]
32,32,"[-2.72023834  4.36753551 -3.18606039  3.69016415  4.97033616  4.62404192
 -2.25381566  1.52555693 -1.88843682  3.42150834]",[11.84193153]
33,33,"[ 2.63481127 -3.29261685  2.27713286 -4.59104628 -3.54358898 -4.27551623
  3.33240365 -0.20382929  0.78617342 -4.85852964]",[11.63781892]
34,34,"[ 3.47753146 -1.9739469  -0.73294389 -0.18538393  1.7980755  -1.89875747
 -2.76161294  2.52798481 -3.04249121 -0.11302887]",[8.49014311]
35,35,"[-1.88181091  0.70942714  3.48864221  4.82878129 -0.52575307  2.79002042
  0.07357392 -0.97226834  4.6593067   3.66964491]",[10.49747731]
36,36,"[ 2.49402609  0.35059507 -0.88477393 -3.04146261 -4.46617532 -4.13100778
 -0.70283692  0.863709   -1.07874767  4.0205805 ]",[9.79333115]
37,37,"[-4.56740927 -2.82306711  3.93579487  2.45030441  4.33007909  1.89860625
  3.14157209 -3.93239868  4.21128192 -0.80321357]",[11.39647883]
38,38,"[ 2.5523642  -3.52286865 -3.29210823 -3.39080475  4.17268592 -4.12249694
 -3.81776216  0.82237461 -4.92449613  2.12802365]",[11.63921067]
39,39,"[-0.78026254  4.51374629  2.43682831  2.10688179 -0.65916384  2.64247389
  2.74333587 -1.75344041  0.39806365 -0.80747212]",[9.16835056]
40,40,"[-2.20273399  2.15015725 -3.71748221 -2.76507811  0.12900339  0.10526899
  0.78869242  1.78914031  1.00978622 -1.86349181]",[7.7130202]
41,41,"[-4.75158986 -3.70362011 -0.21325516  1.59061748  1.68426231 -4.68493886
 -0.78708864 -0.51688775  2.40872459 -0.978187  ]",[10.19935774]
42,42,"[-1.3461573  -2.36850402 -0.09947779  0.69233926 -2.71084931  0.29644978
  1.67576316  1.69760053 -3.36164765 -1.04774899]",[8.00757914]
43,43,"[-2.58886257 -0.18069901 -4.40110953  0.95493677 -0.48044515 -2.54460198
  3.98669943  2.49148651 -2.24885632 -1.64930194]",[9.88639432]
44,44,"[ 0.42570738  3.30003701 -0.52612362  0.31519008  2.12529463  0.95950324
  3.48817446  2.60752616  1.97172476 -1.57043455]",[8.68670837]
45,45,"[-1.1068245  -0.49376711 -2.13173565 -2.89918939  3.19800111  0.57870626
 -0.79851553  1.81752831  0.39433558 -4.3281955 ]",[8.78679299]
46,46,"[-2.87619116  0.07173179  0.30261185  1.84164419  2.10463661 -2.06700192
 -1.86941182 -0.84896449 -1.64333207 -4.66283192]",[8.437695]
47,47,"[-2.59750761 -2.32606347  0.7010858   1.66439995 -0.83401125 -4.52335427
  4.67261814 -3.37575312 -3.69222512 -3.80929104]",[11.33555675]
48,48,"[-4.34044926  1.11562543  0.0148551  -2.4496601  -2.26101756  1.28240268
  2.08754991 -2.97781205 -4.10836274 -2.61445032]",[9.72312636]
49,49,"[-2.48953862 -1.18459042 -0.63568979 -2.88008078  1.91887377  0.19495835
  3.72372968 -1.70118811  2.72234676 -0.62682772]",[8.67077655]
50,50,"[ 2.84336211 -4.23029217 -4.04483549 -2.51555245 -0.31776023  1.21479258
 -0.38203165  1.47645583 -1.97598205  1.58711684]",[9.52192496]
51,51,"[-0.23171338  2.0376449  -0.17991567  3.57081161 -4.0741495   2.15046744
  4.04492468  1.11204542  2.02121992 -4.0473247 ]",[9.42775799]
52,52,"[-3.7179579   3.57435625  0.06088066 -0.79801926 -0.75536539  4.84745332
 -0.37609537 -2.44472894  0.07722443 -2.26487616]",[9.60264724]
53,53,"[ 4.91340918 -1.25584103  0.96074764 -2.04776948  1.07476621  0.49419565
 -1.23123931  0.59705955 -4.84661662  0.56028084]",[9.187956]
54,54,"[-2.80059064  3.00872421 -1.0968289   3.75953415  0.13290079  2.09956423
  0.61770625  1.93655304 -1.98078647  1.52901673]",[8.28594523]
55,55,"[-0.91731996  2.15991651  1.15334066  3.24140433 -1.54673361  4.27495822
  1.55108112  1.21111229  0.02451491 -4.67099365]",[9.57090121]
56,56,"[ 3.97897202 -0.99896733 -2.65070597  0.37860656  0.75352791 -2.48045882
  0.5657703   4.11140792 -4.46773469 -3.01367595]",[10.27720104]
57,57,"[ 3.7174879  -4.89943275 -0.7926185   3.01790178  4.25775408 -0.7441402
  0.58470986  1.82061108 -0.6552403   0.19268691]",[9.83211418]
58,58,"[-2.21757754  3.3590869   1.53533299  1.99763646 -2.75497675 -0.44401706
  1.79425501 -2.32455147  2.62393576 -1.25467594]",[8.97968027]
59,59,"[-0.15208559  2.79641726  0.53162082  0.31394817  1.88759791  2.18184484
 -0.52023583 -4.9911797  -3.50040546  0.59137749]",[9.28035787]
60,60,"[ 0.21691434 -1.98524706 -2.42802429  2.68222007  0.41704567 -2.64636149
 -3.90404447 -3.37469542 -0.15456652  1.27743004]",[9.17459456]
61,61,"[-4.95376334  3.88397883  2.62070353 -4.09773164  0.34110188 -0.35020955
  3.17199048  1.24065658  3.54529738 -1.19073917]",[10.64775096]
62,62,"[-2.42125119 -2.33371138 -1.56998996 -1.42838939  4.2888957   1.13524003
 -0.78438656 -1.8036646   1.13792342  3.46234442]",[9.30375894]
63,63,"[ 0.61241506  2.7343346  -4.49068459 -2.91890832  3.01339862  0.09953254
 -3.68472164  1.34503898  3.21578104  0.17890534]",[9.94549396]
64,64,"[ 1.23658698  4.21568798 -4.35321399 -3.60547916  0.07393658  0.16782207
  1.33352062  3.36053933  2.4278152   2.62429822]",[10.46007887]
65,65,"[ 1.4088765   2.82577671 -3.35232167 -4.96795908 -0.72124571  0.02642821
  1.88858672  0.96317626 -4.95043633 -3.62691695]",[10.36659583]
66,66,"[-3.72081201  4.75845094 -2.24110089 -4.562697    1.41735375  0.08739532
  0.85798608  3.2943909   4.65114236 -0.35167506]",[11.1821186]
67,67,"[-2.32222274  3.13930132 -4.32294067  4.31783051 -4.92267599  2.7228775
 -4.46063533 -2.52974149 -0.27604842  3.4028031 ]",[12.02715535]
68,68,"[-2.13202742  4.29138979 -1.10163118 -2.22865982  1.73687339 -0.36456059
  1.20999848  0.67600921 -0.8087936   0.55682671]",[7.9901281]
69,69,"[-3.36989752  0.39843224 -4.77543899  1.58040588 -3.69301885 -0.01649059
  0.70339424  3.24742102 -4.74717068  1.95950044]",[10.74780946]
70,70,"[-2.2438051  -3.37823555 -2.47781396 -3.36565334 -4.90589178 -1.20681604
 -1.15951266  0.17069405  2.38972942 -4.79257897]",[10.79358778]
71,71,"[-2.0052409  -2.58071303 -1.67730927  0.27848543 -0.80089539  1.37068161
  0.99689329  4.67803388  4.35890772 -4.30132568]",[10.33243452]
72,72,"[-2.13271031  0.96520722  0.24788976 -4.1897572   0.51403701  1.09298473
  0.90172462 -1.13226322  4.72646871  3.07540596]",[8.87909004]
73,73,"[-1.9885012   3.32856297 -3.74577895  1.26014493  3.18207204 -1.31296145
 -1.14932388  3.75284035 -2.59279982 -3.71526167]",[10.29344477]
74,74,"[-2.06533598  3.46954107  1.15002811 -4.40177031 -2.18731046 -1.68321197
 -1.23131669  4.74638157 -2.94506204 -4.67699796]",[11.03795756]
75,75,"[-2.12566809  1.14788532  3.31714094 -1.0624229   4.36079025  0.88427394
  2.83552745  1.00572594 -4.53988562 -4.91937251]",[10.40469349]
76,76,"[-2.54683428 -4.57774796 -2.20712572 -1.7577899   0.52470803  1.01576823
 -0.57059332 -2.66779779  0.40277725 -4.20037143]",[9.85147898]
77,77,"[-2.07476686 -3.56211454 -0.65949202  1.5194469  -4.30588759 -0.51096134
 -0.41638217  4.32051748 -0.72067046  1.11416399]",[9.72560047]
78,78,"[-4.32261968 -0.15007546  2.91306718  2.3954092   4.2972284  -1.77259871
  1.14426462  4.51500705 -1.38286525 -0.32245454]",[10.42740026]
79,79,"[-2.20181296 -3.65459859 -1.74523294 -0.81996825  2.91762948 -0.84304518
 -0.96459748  4.09964539 -4.14634521  1.79898441]",[9.37651673]
80,80,"[-2.13818981  0.06986083 -2.6887678  -2.29582661 -0.48079455  0.18643295
  1.36863188  0.73659193  0.17495505 -1.24583067]",[6.78488214]
81,81,"[-1.70130068 -0.28448772 -4.11191214  1.27951509 -0.22280148 -0.79289322
  1.03496899  2.18658571  2.19036033 -1.30070745]",[7.7159894]
82,82,"[-2.29637371  0.85712494  1.95239928  1.09180485  1.56082993 -0.07347776
  0.95820959  1.03148302 -0.40477757  0.96840458]",[5.73231677]
83,83,"[-1.69186102  0.67166289  1.60419694 -0.43264293 -0.61159097  0.00476632
  1.22281759  1.95938688  1.84717197 -2.71383242]",[6.98595514]
84,84,"[-1.97421776  3.66032311  1.50111285 -1.03872418 -1.28295604  0.4274724
 -0.69439474  0.90304726  1.01235036  1.58606458]",[7.35211975]
85,85,"[-2.15773701  3.02767067 -2.73258849 -4.99807071  0.06227046 -0.72255055
  2.24720785  0.9367989   2.18457914  0.58816347]",[8.91239099]
86,86,"[-1.64911813  3.30236472  1.82710145 -3.57466089  0.36710367 -0.63720078
  0.0748918   0.86785561  1.54340528 -2.392221  ]",[8.50144817]
87,87,"[-2.50655597  4.51998225  2.20264639 -0.20305761 -1.10696247  0.93842678
  2.24213572  0.76498319  0.56849654 -4.06346524]",[9.22083064]
88,88,"[-1.8361045   1.82386751 -3.91813979 -4.23418496  1.52804681  1.02902234
  2.49965258  1.48359735  0.14221334  1.78759458]",[9.12521178]
89,89,"[-1.96662354  2.78900636 -1.83929519 -2.16154877  0.70677959  0.67585002
  1.42556683  0.97990321 -0.54057419  1.22860706]",[7.09543531]
90,90,"[-3.04595842 -0.92887704  3.64815864  2.16593     1.7107585  -1.3115357
 -0.16042971 -0.01951022  1.71366019  2.87983675]",[8.20027515]
91,91,"[-2.56188904 -1.10732589  0.06689385  1.05478157  0.83534509 -0.09634231
  0.28685446  0.35584124 -0.7357755  -0.1693307 ]",[5.1111876]
92,92,"[-3.63941046 -0.25942528  1.06598733  1.64350448  1.53931642  0.89453619
 -0.34644268  0.81273164  0.47602135  2.6832689 ]",[7.64632467]
93,93,"[-2.73686033  0.64838067  0.65206113  0.18292467  2.1606146  -0.58307935
 -0.81583872  1.78005988  0.4411775   1.35969685]",[6.75941066]
94,94,"[-1.07677227 -0.84785491  4.05936679 -0.84625949  1.80834839 -0.90702944
 -1.05645314  0.34750132 -0.17243866  2.27935172]",[6.92677683]
95,95,"[-3.19824566 -0.83768494  0.79893345  0.89148638  0.11592413 -0.5417175
 -0.44245087  1.10170019 -1.73282916 -0.2682722 ]",[6.18305011]
96,96,"[-1.6228737  -1.03105838  0.98807141 -0.16064756  0.35805854 -0.99270309
  2.50252476  0.38582031  0.87171159  0.23430027]",[5.67398993]
97,97,"[-2.69060139  0.26487704  1.77360055  0.89771412  0.3218365   0.56535277
 -0.22583094  0.55678566 -1.27171628 -0.98998943]",[6.09300451]
98,98,"[-1.91962555 -0.79257132  1.14695908  0.22153229  1.26004519 -0.03739334
 -0.04067969  0.64450303 -1.87605271  1.13788327]",[5.15060369]
99,99,"[-1.1781893  -0.53866136  1.64381251  1.16782358  1.62247669  0.01917256
 -0.28366433 -0.46937873  0.65811608  1.35777108]",[5.73603694]
