,evals,X,fX
80,80,"[-4.48974078 -4.47192732 -0.09986672 -2.06405131 -1.5121262  -0.24735961
  2.5804093  -3.01836938 -2.24507295 -1.94346754]",[10.01085283]
81,81,"[-0.21728338 -4.4692839  -2.93260413  1.99326519 -1.6915817   1.90956428
  1.02258982  3.15475624 -1.00406603 -4.24263395]",[9.37180517]
82,82,"[ 2.80841726 -0.19066455  2.66468404  4.58015411 -0.51948365  3.0175838
  4.55520718 -4.16992495  2.25503572 -3.53290455]",[11.3206809]
83,83,"[-2.09429566  0.89266443  1.57132988 -1.0706224  -2.94790545  4.35039662
  3.8567927  -3.88865452 -3.44382958  2.95448807]",[10.2289906]
84,84,"[ 1.42819138 -2.96665867 -0.40814374 -1.53742148 -0.58747842  1.67212179
 -1.6306119  -4.04993557  2.20932509 -1.14044677]",[8.60057843]
85,85,"[-0.07595521 -4.68843881  1.91267291 -0.9014736  -1.60779744  2.78195286
  4.89752471 -0.07346218  4.84205328 -1.82583406]",[10.11437487]
86,86,"[ 2.16660464 -0.39789344  0.98929325 -1.11815749  0.50706755 -3.93958732
  0.98437986  4.289876    3.54629383 -0.51891996]",[9.19421139]
87,87,"[-2.39290695  1.83063258 -0.29497963 -2.1261721  -0.12084424  0.3683623
 -1.97865429  0.90652076 -4.11623397 -2.4548896 ]",[8.21870372]
88,88,"[ 0.65082419  2.56887678  4.02783267  3.85454963  1.96843716  4.30975711
 -2.83478188 -0.50842557  4.21420841 -4.28388354]",[11.23173171]
89,89,"[-0.2058826   0.15005914  4.31850229 -3.07569194  4.2758998   4.74652909
 -3.61111411 -0.71221377  0.554851    3.35875289]",[11.02300692]
90,90,"[-2.23753374 -1.86501994 -3.70179839  1.31361343  3.27985458  3.18067889
 -3.12749839 -4.72773263 -4.07542459 -2.19184446]",[10.80359871]
91,91,"[ 2.19008727 -0.78942478 -2.4064903   4.07555851  3.62876134  0.23187166
 -0.29893274 -3.92336345 -4.67855229  3.92897489]",[10.75925103]
92,92,"[-0.06059156  3.74193502  2.60706     1.04797939  4.09034498  0.96507497
  4.95507841 -0.28055942  3.63449513 -3.49206044]",[10.50876074]
93,93,"[ 0.70949325 -0.24893962 -1.88823274 -4.37917614 -2.54874547  2.69851641
  3.75477215  4.82080093  4.37684547 -3.32971878]",[11.44508964]
94,94,"[-2.77699476  4.49136731 -0.13876256  2.51480943 -4.59411994 -2.30401985
  0.48690115 -0.93754588  3.00901377 -0.54730237]",[10.19683146]
95,95,"[ 3.85581339  2.83601684 -0.96935074 -0.55873317  0.35427112 -1.13856009
  1.5188989  -3.06928427 -2.31566577 -1.1764756 ]",[8.45015306]
96,96,"[-1.3275396  -3.28378334  2.82807442  2.49463996 -0.46555768 -3.61145155
 -4.11640003 -3.26127284 -2.82980077  3.77273369]",[10.88876172]
97,97,"[ 0.27216995 -1.07679749  4.97920346  4.91076143 -3.51297258  3.62911051
  4.69360874  3.92744108 -4.82929834  3.46812725]",[12.36408659]
98,98,"[-4.40811699  2.1103634   2.5130954   3.15874738 -0.66797354  3.01635364
 -4.48586755 -2.42618642 -1.33199563  1.54100535]",[10.64028344]
99,99,"[-2.09063247  0.32785121 -3.39438517  3.12107202 -3.64869256  0.12038353
 -1.43169097 -3.39207713  4.94938404  3.38492247]",[10.78904958]
100,100,"[-3.42364351 -0.98955758  0.98994449  4.60586457  2.95083647  3.91057728
  3.24014676  1.35090841 -3.37620088 -3.83191108]",[10.85399687]
101,101,"[-4.92138822 -2.27147422  4.05064852 -1.14786021  4.58447339 -2.85725117
  2.55010434 -1.77895846 -0.36642518 -1.28040763]",[10.61431559]
