,evals,X,fX
86,86,[-4.50686899  4.9997495  -4.02408274  3.30127172],[13.49656426]
87,87,[-4.73180196  4.4213088  -1.47305163  4.53429215],[13.83588825]
88,88,[-4.94897885  3.60251174 -4.45102447  4.47969533],[13.62611731]
89,89,[-4.89226223  4.20859039  0.44279763  4.4535196 ],[13.22043028]
90,90,[-4.19330918  3.72799822 -3.36518853  4.82361596],[12.8190677]
91,91,[-4.03036605  4.79490299 -3.40191138  4.87535722],[12.70258727]
92,92,[-4.8865528   4.92645355 -4.30986736  4.11038657],[12.91207867]
93,93,[-4.73628008  3.67587961 -4.28051508  3.82150394],[13.20905525]
94,94,[-4.62459981  4.58066455 -2.34406319  4.74015351],[13.98057308]
95,95,[-4.86232238  4.44480074  2.15211232  4.24382011],[13.39565601]
96,96,[-4.9798823   4.5711178  -4.55974958  1.04744718],[13.00282743]
97,97,[-4.90950861  4.99817938 -0.47632181  3.27925638],[12.76168905]
98,98,[-4.8212215   4.61680426 -0.33332222  3.95131103],[13.22527615]
99,99,[-4.62533829  4.98623827 -4.7820633   3.28761484],[13.63563191]
100,100,[-3.96937035  4.98115346 -0.39960299  4.4091974 ],[12.53120776]
101,101,[-4.90507493  4.72173586 -3.98970605  2.13605829],[12.65519496]
