,evals,X,fX
46,46,"[ 0.9651575   4.06120031 -2.7877623  -0.41189024  2.34267626 -2.99097286
 -2.59426429  1.50393904 -3.89990294 -2.37045527]",[9.91637459]
47,47,"[-0.64638025  2.54479454 -0.81242548  1.93002834  1.3263619   0.56411384
  0.45916212  0.41104808  2.94575805  2.72724693]",[7.79648263]
48,48,"[ 0.34005508  2.67720882 -2.68645849 -1.65155493  0.88637956  0.74913156
 -3.87073275 -1.42247572  0.59256511 -0.6264041 ]",[8.31099503]
49,49,"[-0.27533483  1.32150541 -4.81706012  4.42217622 -3.26098564 -1.7166157
 -0.97770078  0.31621211  2.56315594 -2.79845113]",[10.22319426]
50,50,"[-3.90936069  3.20081234 -1.93860317 -1.95872456  1.37890115 -1.50277555
 -2.64023349  0.63529849  2.59345176 -4.87414113]",[10.16985382]
51,51,"[-3.58665861  2.50016911 -0.32467829  0.67563415 -0.19519521 -3.03914189
 -2.47816443  4.80692804  0.03896466 -4.9895289 ]",[10.49359145]
52,52,"[-4.17250637  4.21086164 -0.29887326 -4.01159562  1.44593303 -1.21913165
  3.70602608 -3.01967144 -0.1870254   2.68344402]",[10.40937763]
53,53,"[ 0.01569692 -0.25337096 -1.96396945  4.75401759  1.45643712 -0.4403311
 -3.51258144 -3.33936721  2.3734572  -0.97065747]",[9.51929249]
54,54,"[-3.69470385  3.74348498 -1.01493487 -2.00635523 -0.15990883 -0.84006608
 -4.67442423 -2.34478414  1.04767841  0.57469606]",[9.38540476]
55,55,"[-2.12489583  4.36898453 -2.09189861 -2.71263972  0.41046857  1.55291736
  2.76963949  2.00197875  0.85251255 -4.83850319]",[9.98365938]
56,56,"[-3.22946975  0.54868944 -1.18960334 -3.87242883  1.07646552 -4.66642719
 -3.56656402  0.91947794 -0.36074347 -3.31313804]",[10.18538021]
57,57,"[-3.25903027  2.29451601  3.08735769  1.0789082  -0.42621162 -1.50895656
 -1.89294935 -0.97597516 -3.47014703  0.63577014]",[8.73139838]
58,58,"[ 1.0034252   1.33785439 -1.48719561 -2.54833519  1.07958438  4.02099669
  2.84951985 -3.97487737  0.74128731  2.16594577]",[9.08981238]
59,59,"[ 2.80597414e+00  3.48648734e-03 -5.98366339e-01 -1.65350120e+00
  1.99806319e+00 -4.78357475e+00 -3.82624783e+00  3.56866854e+00
 -1.54596582e+00 -6.74434549e-01]",[9.91597952]
60,60,"[-1.54627635 -3.31837535  2.39676308  1.076339    1.19943111  4.67367887
 -2.77412683 -4.43492416 -2.53716439 -4.47573639]",[11.34538362]
61,61,"[-1.67994448  2.10428596 -3.09857313 -1.04194029  0.98612526 -0.76760322
  2.59137034 -3.1804414  -4.94266562  3.05184305]",[9.3362291]
62,62,"[-0.96588313  0.68899393 -3.43359497  0.59301498  0.55363671 -1.02952331
  1.08757973 -4.90199114  1.16101265  3.47260177]",[9.11644505]
63,63,"[-1.27483042  4.38586414 -1.97783964 -0.08958404  0.83521709 -3.69933531
 -3.9970199  -2.98495349  4.43512738 -4.99236548]",[10.996045]
64,64,"[-3.06600379  2.31131673  1.88266115  0.35235308  1.18116519  4.99092221
 -3.99079286 -2.89818034 -2.42120087  3.07893455]",[10.05460018]
65,65,"[-0.66347854  3.40663552 -2.62982276 -0.69399903  1.17099027 -3.01144734
 -2.54658833 -2.67868166  2.48979032  4.83427882]",[10.31594226]
66,66,"[-1.70405893 -2.33659972 -1.15126976 -2.55495804 -4.26958413 -0.95834675
  0.58321064  2.84673112 -3.13413265  1.80935064]",[9.2641863]
67,67,"[-1.37049431  4.88152742  4.2260033   1.60677113  0.85555609 -1.6009593
  0.58971703 -0.78649878  2.47148395  0.35740256]",[9.55235106]
68,68,"[-1.28932539 -3.06651369 -0.03737553  0.55626176  0.59882374  4.71420407
  2.04809904 -3.30135267  0.22743523 -0.52785039]",[8.94711134]
69,69,"[-2.11989068 -2.31460105  3.96979448  1.78500969  0.04232289 -3.4546409
 -1.67233805 -0.29076303  3.21244712 -1.35270242]",[9.20075856]
70,70,"[ 1.09026933  3.96167413 -1.6046036  -0.95428006  0.56212835 -0.92945534
 -1.06055966 -3.00024179  4.18383453 -1.00970081]",[8.24410159]
71,71,"[-4.17974665  0.08312223 -1.05051491 -1.311767    0.62483822 -0.89042787
 -1.68430096 -2.53789908 -3.72707897 -1.00135504]",[8.52172297]
72,72,"[ 0.5092118   4.54380135 -0.4344746   0.95411493  1.54128867  0.76655889
  0.5003527  -1.89734174 -3.04478667 -1.54891893]",[8.60173128]
73,73,"[ 1.69065259  1.33801763 -0.8412647   0.19062971  1.09136563 -0.68014835
 -0.48407822 -0.96891748 -1.43021281 -1.05142571]",[5.51226216]
74,74,"[-3.2612764   1.90309135 -0.66538518 -0.94181364  1.0985731  -1.3385998
  0.62612129 -3.36442455  3.49676081 -1.77141673]",[8.74748565]
75,75,"[ 0.53490987 -0.42613322 -2.06094669 -0.532725    0.23884418 -0.30446268
 -1.07252832 -3.15525543 -1.33080563 -1.41599112]",[6.83646785]
76,76,"[ 0.73592059  3.29085392  3.4990406   1.71107192  0.68938924  0.77771184
  1.80634413 -2.06826477 -4.67883728 -1.27477574]",[9.50333548]
77,77,"[-2.55539062 -0.76836356 -0.12618456  0.26940444  0.15333175  0.63083219
 -0.10106871 -1.36773248  4.87343857 -1.07681105]",[7.77228826]
78,78,"[ 0.78605624  3.50780035 -0.34930537  0.28881218  0.25443477  0.25299672
 -0.920369    1.2671788  -2.88226234 -1.19319703]",[7.15947526]
79,79,"[-0.73366754  2.64990155 -1.69852497 -1.20919327  0.17547266  0.92107669
 -0.7491603  -3.64950347 -1.53228794 -1.87889974]",[7.80308338]
80,80,"[ 2.06071027e+00  4.42390652e-01  1.01308073e-03 -3.34165674e-01
 -9.22906387e-02 -5.14474000e-01  2.63668620e+00 -2.26959602e+00
  2.52849465e+00 -1.49189647e+00]",[7.40641278]
81,81,"[ 3.54291584  0.8623584  -0.89106684  0.62631027  0.38773493  0.02824392
  3.61754003  3.33834746  0.11058077 -2.14818276]",[8.53103942]
82,82,"[ 3.28007561  1.59715363 -0.92998751  0.40757889  0.22236523  0.4991351
  0.51499278  1.84171285  1.66877958  0.02497915]",[6.91666702]
83,83,"[ 1.29958427  0.22636175 -1.11848757  0.20227191  0.9179966   0.28359205
  0.39054458  3.26846276  2.74688567 -0.27683164]",[6.84649665]
84,84,"[ 3.75274859  1.10963785 -0.91304396  0.95114629  1.98417127 -0.61918862
 -2.24575641 -4.6253513   0.2813881  -1.1513975 ]",[8.59255518]
85,85,"[ 0.84068764  1.42407063 -0.34484404  0.24409056  0.3470156  -0.65274473
 -3.55843119 -3.99345864  2.00781322 -1.78066697]",[8.33624475]
86,86,"[ 2.07252572  1.44845189 -1.43388799  0.36659999  0.90422167  0.07140751
  3.32289791 -1.88468181 -0.59434911  0.05425309]",[7.02811372]
87,87,"[ 0.53543163  0.37717545 -0.56096282 -0.58941605  0.92421782  0.27089746
 -1.87763909 -2.3071191  -4.83696633 -1.62430896]",[8.32192991]
88,88,"[ 3.82400321  0.17660974  0.21854491 -0.05683081 -0.05102476  0.31119124
 -0.02912542 -3.04825181 -2.18109833 -1.22372502]",[6.93348086]
89,89,"[ 0.75122942  0.21263422 -0.5228727   0.82423773  0.00863003 -0.73179364
 -1.66135123 -4.45241639 -2.69880091 -1.1053546 ]",[7.86708432]
90,90,"[ 3.00583308  0.35819086 -1.69347397  0.70873441  0.85117829 -0.37830327
  0.36234821  0.06676606 -2.21566203 -0.40654381]",[6.5631055]
91,91,"[ 1.98997665  1.47628246 -1.35992367 -0.09493047  0.67903483  0.01272076
  0.11177054 -1.19207583 -0.99377584 -1.07838252]",[5.20246736]
92,92,"[ 1.82290851  0.24304289 -0.68836317 -0.69713683  1.14607263 -0.30359105
  0.32803547 -0.13924545 -2.27614088 -0.50836203]",[5.63988122]
93,93,"[ 1.68115486  0.69062041 -1.43324336 -0.90221542  0.7905269  -0.08030808
 -0.27398593 -0.37104923 -1.13263892 -0.66497714]",[5.17109969]
94,94,"[ 0.84979779  0.24034573 -1.0524295   0.82253507  0.43521874 -0.12057189
 -0.50428207  0.10797084 -1.29789816 -0.27500964]",[4.18077733]
95,95,"[ 1.90063384  1.59069537 -0.05945707  0.17425553  1.30431848 -0.07771855
 -0.50847086 -0.74700076 -0.92629145 -0.34474536]",[5.16016693]
96,96,"[ 1.67365679  0.97803816 -0.16742197 -0.31424623  1.19823067 -0.1691924
  0.22783892 -0.7922694  -0.73749755 -0.47613586]",[4.67868543]
97,97,"[ 1.37120675  0.87617337 -1.38656596 -0.3753852   0.97845509 -1.51749419
  0.13880561 -0.97687062 -2.03683232 -0.40897182]",[5.80018118]
98,98,"[ 1.25032364  0.80755698 -1.56156011 -0.19661602  1.3223403  -0.44955308
 -0.14029135 -1.48559781 -0.50176654 -0.59265201]",[5.57411751]
99,99,"[ 0.42051711  0.7297331  -0.5320335   0.49184842  1.24309947 -0.15839936
 -0.29748194 -0.01922372 -0.98880112 -0.98092412]",[4.28476284]
