,evals,X,fX
80,80,"[-0.61583127  0.72496043 -2.79300099 -0.72238036  1.26820203  1.3182792
  0.46865278  0.19591641  0.42720689  1.13505185]",[6.17222284]
81,81,"[-0.79702471  0.41991538  0.26015652 -1.28382391  1.7603405  -0.78451586
 -0.76257482  1.0143943   4.0605746   3.03244948]",[7.58016201]
82,82,"[ 0.04604343  2.74808705  1.55397126  0.16701261  1.38864859  0.21170007
  4.17860938  0.43685018  4.95643305 -2.90861309]",[9.45731717]
83,83,"[ 3.06001972 -0.15343337  2.75553736  2.18419039  4.77077103 -1.94996418
 -4.12808354  1.15738253 -2.09618575  1.88094497]",[9.34817644]
84,84,"[-0.10968904  1.54352662 -2.10644972  2.32955701  0.48940188  2.59320045
 -1.63104107  0.26932626  4.87939912 -3.61479074]",[9.63008532]
85,85,"[ 0.08382837  1.27465328 -0.23461727  2.02759866  0.9368513   0.72679439
  1.91570852  1.08783015  1.32469201 -0.47458529]",[5.60886182]
86,86,"[-1.100069    2.4784039  -0.01731417 -1.21195462 -0.83765105  0.39324924
  3.08943759 -0.81095994  0.54428051  0.85366189]",[6.56084321]
87,87,"[ 0.30820973  1.34848801 -0.81008261 -1.06066761 -0.48773889  0.54119581
 -0.70396831  1.75577251  3.29806299  0.54697812]",[6.80211427]
88,88,"[ 1.36215562  0.53743993  0.76874465 -1.17179327 -0.62823949  1.0265811
 -1.70830597  0.53424574  2.93805726 -1.88903481]",[6.77418298]
89,89,"[-0.30494814  0.95470489 -1.68473807 -3.06834792  0.43059927 -0.98625738
  2.05435346 -0.903429   -0.08915802  1.837098  ]",[6.38943685]
90,90,"[ 0.86077154  0.25211127 -0.89745402 -1.85126245  2.40730166  2.61056662
  1.25194669 -0.67947865 -0.8649148  -2.02341557]",[6.9190191]
91,91,"[ 1.56033695 -0.1323862  -0.63077629  0.38860917 -1.38521999 -0.1985243
 -1.05438352 -0.39175719  2.18443831  3.04457545]",[6.73274826]
92,92,"[ 2.42251873  4.60622052  1.44163311  1.66992009  2.26347804 -2.765861
  3.67898107 -1.0632053  -3.89163139  1.95528984]",[10.3731611]
93,93,"[ 4.4686538  -0.35102221 -4.06821467  4.67968106 -2.26215094  0.41361749
  3.70290995  2.14102328 -1.77661221 -0.09371459]",[10.63228355]
94,94,"[ 0.36098719 -1.4023638   2.68957734 -3.20920557  0.87602735  2.12951899
  2.08720386 -1.95669621  0.15842702  0.1217109 ]",[7.48601438]
95,95,"[ 3.35631847  0.05773402  1.76132798  3.82470727 -0.79609126  3.27612281
  1.54488146 -1.41690552 -0.65707261 -0.99959195]",[8.74691345]
96,96,"[ 4.11562502  0.39674988  1.21083438  1.36351049  1.81907177 -0.34372628
  3.92142057 -0.26405782  3.94944606 -1.8375349 ]",[9.1952596]
97,97,"[ 2.13912308 -0.9425327  -1.24676049  3.3811605   3.31355393 -2.92491317
  2.38751531  0.6249553   2.2966633   0.83015919]",[8.92325518]
98,98,"[ 3.36950123  1.33935582 -1.17115289  4.88741755  2.2018528  -0.04305631
 -0.47741592  4.92132783 -4.52777165 -0.73233068]",[10.68796048]
99,99,"[-0.0474745   1.06944845  3.25442255  1.90258503  1.84873819 -1.59016281
  1.80825233  2.83904195  0.81314867 -1.24604017]",[7.50344092]
