,evals,X,fX
21,21,"[-3.38659502  3.35394395  2.25436968  1.91051376  2.05405675 -2.99260208
  1.58691973  3.10959684 -2.84876365  4.86901039]",[10.39811965]
22,22,"[-0.60000856 -0.48079022  3.31359906  1.35104131 -3.73816649  4.27448971
  2.63857323  4.01080542  2.86244259  3.66571263]",[10.97607393]
23,23,"[ 2.59505814  3.85441955 -2.15571005 -2.67145061  1.71344454 -4.65895326
 -3.1103791  -4.60186961 -0.08591443 -4.09193574]",[11.19808816]
24,24,"[ 2.33440011  1.72586026  1.12519979 -2.03744066  1.56134919  4.58152777
  4.54817762 -3.71440853  0.5544565  -4.03518634]",[10.85572059]
25,25,"[-2.50207915 -1.35707166 -3.95902781  1.24016779 -0.74164063 -2.92075641
 -1.91657466  1.1683307  -4.4901637   2.57928508]",[9.79393259]
26,26,"[ 0.7227277   3.75763909 -3.8897543  -2.40324088  3.92648014  0.11165214
  1.6218123   4.36461188  4.22354804  2.69220296]",[11.02454214]
27,27,"[-0.66695863 -0.25097004  4.13203499  4.27057722 -4.50628299 -1.74347834
 -1.48241506 -1.94879594 -1.00192369 -4.8271439 ]",[10.67934646]
28,28,"[ 1.72648731  3.98294339 -2.76926884 -1.08625293 -0.04764108  1.5012417
 -4.28497086 -0.49345782  2.70779689 -0.12629815]",[9.14866728]
29,29,"[-1.816978   -0.03043488  2.73035402  2.63212967  0.67713952 -3.22147415
  0.13109284  0.8019759  -1.27181404  0.15199845]",[7.446771]
30,30,"[-2.7904786  -2.09211296  4.94875854 -3.98046887  1.23866451  1.31086542
  3.75086207 -2.71512336 -4.71535281 -2.4574188 ]",[11.12935073]
31,31,"[ 1.05980082  3.99302122 -3.51334309  0.13803006 -2.03283775 -0.78079786
 -3.09491938  3.74929155  2.55570739  2.70475902]",[9.74382391]
32,32,"[-0.26225529  1.10716367  1.3353601  -4.59263018 -2.85690586 -4.45490618
 -1.8310662  -0.98518381 -1.51599752  3.83105691]",[10.08848141]
33,33,"[ 1.7122706  -0.77074258 -2.85615613  4.12004935  3.13248079  0.71711524
  0.3919345   0.09166321  0.33362499 -2.70708093]",[8.62442842]
34,34,"[-2.73797587  2.25043374  2.39036253  2.37001963 -0.98418329  2.0119626
 -0.4765692   0.18530524  3.86937171  0.62820691]",[8.61919944]
35,35,"[ 3.09256783 -4.94817869 -2.30686359 -4.98491022  4.75596893 -0.47298983
  3.97983471 -0.4236284  -4.27220884 -4.21134965]",[12.04777631]
36,36,"[-1.34099795  4.54646602  2.00436866 -3.7507466  -4.13284915  0.59728525
  4.06305294 -4.26603813 -3.67851259  4.09544589]",[11.74204056]
37,37,"[ 1.55293626 -0.08791275 -3.66680649  2.66826672  1.57233506 -0.44613584
 -3.16721678  2.16796164  2.56146346 -0.30556761]",[9.03139094]
38,38,"[ 1.62994906 -0.7025534  -2.20741725  3.45113934  2.2642675  -1.85845481
  1.45048426 -4.95325711 -2.11622033  1.55722107]",[9.6891038]
39,39,"[-2.41366201  4.58202927  2.13237394 -3.76301982 -3.14353119  4.65930558
 -0.31565809  4.22164974  4.60103257 -3.86049855]",[12.14408724]
40,40,"[-1.63278609 -1.29989409  2.19546647  4.67195368  1.42865182  0.14565908
 -0.97869015  0.83061424  1.68573378  1.54470592]",[8.4284198]
41,41,"[-3.20325636  4.32136147  4.11613477 -1.32849713  0.60236367  4.38678665
  2.23303382 -2.14634771  3.32701975  0.59958947]",[10.85899351]
42,42,"[ 0.72963368  2.36799183  1.69361393 -2.88410952  3.048221    2.16438178
 -0.96081747 -1.01571548 -1.06419595  4.21194983]",[8.53045783]
43,43,"[-1.23881042  3.48562729 -0.09225786 -1.08775864 -3.03090746  2.95365304
  2.10726704  2.47944558  2.08898023 -3.04558213]",[8.77525353]
44,44,"[-0.22191461  3.73865702  3.1423538   1.46442726  3.17755117  0.27698496
  3.67188385  3.25817165 -0.24608115 -0.35928422]",[9.59449985]
45,45,"[-1.07831955 -0.26941545  3.69650726  1.39163753 -4.86846108  3.96135826
 -0.18627645  1.85886988 -0.09156895 -2.92945417]",[9.3586835]
46,46,"[-2.18750245  4.35077434  0.90590568 -0.50851069 -0.8668666  -0.2128308
 -3.0358743   1.20945975  3.99210765 -3.11508091]",[9.13998024]
47,47,"[-4.04393871 -2.07107932 -1.47558538  1.6056226   3.36098239 -3.08368384
 -3.65294122 -2.18301927  3.61307589  1.74663632]",[10.43692404]
48,48,"[-4.92160164 -1.62959679  3.3661632   0.12461783  2.782687   -1.64886887
 -2.51402539 -2.00935117  3.83874633 -3.33352244]",[10.56298709]
49,49,"[-0.24487384  1.25713012  3.5567324   2.91556918 -4.11783718 -0.4998335
 -2.77826006 -0.79917964  1.10465234  0.70232222]",[8.86922362]
50,50,"[ 2.21713268 -1.23441594 -4.36429774  1.8939872   4.87944368 -0.73334829
 -2.6798148   2.87658242  1.24175234 -0.78985457]",[9.80411454]
51,51,"[ 3.62554515  0.9435686  -2.01237156 -0.76508496 -1.55005518  0.75843579
 -1.76108513  3.89123878  3.45021928 -2.37720393]",[9.37354264]
52,52,"[-0.59371257 -3.07225469 -4.08163703  4.94429466 -0.93640954 -1.10068254
  1.44668125 -3.24851947  0.22675639 -1.69943121]",[9.58754504]
53,53,"[ 2.2098828   1.31830347 -0.64104679  2.98503183  3.4586279  -4.20728655
 -3.40703381 -1.29065006  0.0970549   3.33361493]",[10.055836]
54,54,"[-1.86436531  0.22408649 -1.16678034  4.82551257 -2.03432865  2.85508447
  0.23143626  4.91550052  0.83133403 -2.19383134]",[9.26559701]
55,55,"[-2.71439201 -0.02860852  4.45430796 -0.47284931  1.05718336  1.48446511
  1.57572935  1.2900981  -3.35074693 -0.84236383]",[8.96025601]
56,56,"[ 3.47481051 -2.739985   -1.50067196 -1.25375731  1.06033884 -0.44196075
 -2.76778936  4.1358962   3.79570863  1.45375982]",[9.93469176]
57,57,"[-2.86726385 -1.96377311  1.24620723 -3.33191335  1.26307872  0.13129423
 -1.22574983  0.98442453  2.58504868 -1.51554376]",[8.04877411]
58,58,"[-0.80657854 -1.30985005  0.66204352 -4.00209971  1.68247964  0.69995873
  1.40380919  1.07128161 -3.88899297  0.77053249]",[8.30348686]
59,59,"[-0.99687252  1.90816288  4.92868199  2.817536    1.64722791 -4.29763659
  0.35231557  0.46537332  1.98864281 -1.61714315]",[9.60728283]
60,60,"[-2.80539985  0.9371405   1.89304618  1.41046941  2.01720435  1.11609347
 -1.5766111   1.48288846 -4.30735739 -4.1345251 ]",[9.31601164]
61,61,"[-3.43745676  0.59389954  2.87604903  4.54288185  0.93795732  1.09245689
  1.92069888  0.67969263  1.95378527  2.23422767]",[9.13061114]
62,62,"[-0.92158166  0.60532552  3.26130923 -3.11335579  0.18143508 -2.25456113
  0.60404241 -3.51114184 -1.33380519  4.40436416]",[9.6683039]
63,63,"[-2.18506471 -0.48483333  0.70703254  3.60612039  4.71709067 -0.46227165
  2.86092013  0.63796316  3.24748506 -0.78656048]",[9.72931022]
64,64,"[ 1.21700994  0.34351507  2.00424562 -0.88303387  0.57509614  1.43984934
 -4.93749349 -4.61064331 -0.66120297 -2.33214945]",[9.60151504]
65,65,"[-3.75133924 -0.28411089  2.80159975  3.52195859  0.47736284 -2.69438602
 -1.60103261 -0.18686146 -0.73079367  0.15316373]",[8.83188623]
66,66,"[-2.66122085  0.72517765  2.686974   -0.50841898  1.1898201   0.48338714
  3.02643001  3.93182337  0.05680255 -0.92746449]",[8.34852149]
67,67,"[ 1.96136586  1.34386325  3.42594964  0.62049091 -0.11981527 -3.6137043
  0.01400232 -4.51496586  1.67544445 -3.35829604]",[9.92858305]
68,68,"[ 4.63610795 -1.06689749  0.79620864  1.70487071  1.21002969  4.38541835
 -0.80123515  3.90324498 -1.4321881  -3.00824938]",[10.00041562]
69,69,"[-1.42599811 -3.04663627  0.93122174 -1.12125685 -3.14908164  1.83084655
  2.49372208  3.223395   -3.14014483  4.93919033]",[9.84035595]
70,70,"[-1.40021325  0.39199548  2.35389589  3.7772181   0.23397985 -3.69020069
 -3.58718707  1.98315289  2.61227062  0.40627603]",[9.74590533]
71,71,"[-4.13245078  3.283942    1.14304627  3.78653676 -1.637517    1.0435666
 -3.2276915   2.78880497 -1.10195047  4.93183553]",[10.32851004]
72,72,"[-1.96359102  0.96751046  2.18149429  1.07187147  1.10772228 -4.10180441
  3.01891197  2.95992837 -2.39145412 -0.03681756]",[8.04625135]
73,73,"[-1.81888264  0.27393811  1.9714768   4.06318646  0.15878791 -1.66059711
  3.99416918 -0.93077011 -3.3050611  -0.24819833]",[8.7153427]
74,74,"[ 0.34414133 -3.15606212  1.13608484  1.86382843 -2.16022318 -2.07921135
 -1.53488696  1.3759499   4.95408069  2.68146694]",[9.28433135]
75,75,"[-1.4473896  -1.31568397  3.27391402 -1.25202146  0.43567678 -2.90177094
  1.50276048  3.17865542  3.18329725  0.06766982]",[8.85055517]
76,76,"[ 0.29773081  4.15313937 -1.52878399 -4.94912777 -2.06796129  1.65355559
 -1.60251312  3.80630674 -3.4157299   4.1195924 ]",[10.98643654]
77,77,"[ 4.95234877  4.72379336 -3.1834996   0.90536835  1.83083774  4.85823976
 -4.30125513 -3.2501396  -4.95738166  4.16348068]",[12.09638933]
78,78,"[-1.60529366  1.19788758  2.30948445 -0.61223197  1.06687736 -0.89160293
 -1.94488804  2.30753745  2.29694265  0.06355732]",[7.0947372]
79,79,"[-2.20562347  0.61639262  2.8841025   4.94905462  1.38675381 -4.04695742
 -2.91059933  3.6096327   0.3674147   0.66701703]",[10.26213403]
80,80,"[-1.0628345  -1.89334572  2.05421894  0.77573169  2.98523529  0.47080955
 -1.1224793   4.73511667  2.71983756 -0.83452932]",[8.49819091]
81,81,"[-1.59891327  1.39427898  1.95869453  0.63790048 -1.8341053   2.0084983
 -1.66159049  0.12896951  4.59670684 -0.27685966]",[8.37907951]
82,82,"[-2.43865886 -1.69745257  2.65528829  1.03025778 -1.23963794  1.8223892
 -1.08133118 -0.14317364 -0.17279806 -0.27129514]",[6.79777913]
83,83,"[-2.05563609  4.78279724  1.69267085 -2.11903673 -1.40637367 -2.82883185
 -1.52469095  3.24865121  4.39387851 -0.28950385]",[10.30517478]
84,84,"[-2.06853003 -2.68023053  1.94050346  0.59583511  4.16329257 -2.48615451
 -1.34512343  4.38123044  3.75783173  0.87300238]",[10.19505254]
85,85,"[-1.16208072  1.43640049  2.83915714 -0.94667482 -0.45778578  1.26423389
 -2.45406825  2.18080987 -2.63809208 -0.79715418]",[7.8595786]
86,86,"[-1.45679188  4.31541885  2.60288492 -1.56611205  0.98059813 -0.34358249
 -1.77121037  2.48259809  3.29152094  0.33176542]",[9.34977878]
87,87,"[-0.64628893 -0.09099953  2.76492013 -1.36127961  1.96121128  2.01859561
 -1.63962295  3.30219657  2.48944746 -0.09186828]",[8.0964598]
88,88,"[-1.54996576 -2.35484965  1.85061447 -0.17223652 -1.41974843 -1.81176622
 -1.20420745  0.54543077 -2.79988807 -0.47550963]",[7.48713333]
89,89,"[ 2.48451352  3.74223929  2.95013617  0.62089943 -0.89263401  3.18731482
  2.75431763  2.82787979  0.35083883  4.5014987 ]",[10.27504891]
90,90,"[-1.81787105 -1.40803747  1.88646777  0.47553582 -3.793101    0.00672283
 -1.09065959 -0.38088499 -3.56778339 -0.63649927]",[8.25147066]
91,91,"[-2.02028006  1.05356753  2.26674617  1.34931835 -0.85982991 -1.63944215
 -2.45726239  4.95738447  0.50343838  3.11821316]",[9.16512054]
92,92,"[-1.52959315e+00 -2.51813253e+00  2.71995332e+00  1.67372855e-03
 -1.62317347e+00 -1.65020432e+00  8.94307439e-01 -1.67531458e+00
  3.42509329e+00 -2.95966303e-01]",[8.37707274]
93,93,"[-3.28219545 -1.96905942  2.89959357  2.45237539 -2.32421751  3.53868952
  0.29423928  1.04656832  3.01655531 -0.28735097]",[9.26230425]
94,94,"[-1.43486427 -0.68688384  3.30088318  1.75041765 -2.33432652  3.67384703
  0.8482288   0.12511089  0.91269672 -0.1214632 ]",[8.07826761]
95,95,"[-3.0810272  -1.7128923   2.99572038  1.01213703  1.35101876  4.76539699
  0.85562027 -1.29790156 -0.1283136  -0.00947527]",[8.38051535]
96,96,"[-1.34096949 -1.01469828  2.88449226  1.46978179 -2.67791073  2.59057224
 -0.05851158 -0.35434577 -3.06711748 -0.02089262]",[7.96204019]
97,97,"[-2.44128514 -1.01010416  2.5772369   2.00404544  0.15128804  4.33840727
  0.65618709  1.07712818  0.8676374  -1.17580553]",[8.14219603]
98,98,"[-1.93392007 -1.32894505  2.27736456  0.53575275  0.87723781 -0.77060136
 -0.24762314  0.70665772  2.33253419  0.34725609]",[6.589393]
99,99,"[-1.73598468 -2.53509438  3.50895754  1.34112606  0.27172709  4.76826587
 -2.13745393  0.67589006 -4.06164899  0.40479298]",[10.05579519]
